,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,13,-25,7,-17,18,-24,13,-22,10,-21,13
1,-23,15,-27,9,-21,20,-29,17,-23,11,-24,15
2,-26,21,-27,10,-25,22,-31,21,-25,11,-26,19
3,-31,21,-28,11,-31,24,-35,24,-27,11,-27,24
4,-36,25,-30,11,-31,29,-38,28,-30,11,-28,27
5,-38,30,-31,13,-33,32,-40,32,-30,12,-31,32
6,-41,33,-32,14,-35,37,-40,33,-31,12,-38,38
7,-42,35,-34,15,-40,41,-40,34,-33,14,-43,43
8,-45,39,-37,16,-42,43,-44,37,-33,17,-44,47
9,-47,40,-40,16,-46,45,-46,41,-35,18,-48,52
10,-52,44,-42,17,-46,47,-46,41,-35,21,-54,59
11,-54,46,-43,18,-49,55,-46,43,-36,24,-57,63
12,-56,49,-45,19,-52,60,-47,46,-37,25,-61,67
13,-61,52,-45,20,-55,65,-48,46,-39,29,-64,70
14,-64,53,-47,20,-57,67,-49,48,-46,31,-70,72
15,-67,54,-48,22,-62,71,-51,50,-46,33,-76,74
16,-71,54,-52,24,-68,73,-53,51,-50,37,-76,75
17,-72,56,-55,27,-72,73,-53,52,-53,43,-79,79
18,-75,57,-58,27,-75,77,-58,56,-56,44,-79,82
19,-76,60,-59,27,-79,82,-61,57,-59,47,-84,83
20,-77,63,-65,31,-81,88,-61,59,-61,49,-86,83
21,-81,66,-69,33,-83,92,-62,59,-66,51,-89,83
22,-84,69,-70,34,-84,97,-65,63,-70,54,-90,84
23,-85,75,-71,36,-89,101,-67,65,-70,54,-94,87
24,-91,75,-74,39,-92,109,-68,66,-70,54,-98,88
25,-91,76,-80,41,-95,111,-69,67,-73,60,-102,89
26,-92,77,-90,45,-97,115,-72,68,-76,61,-102,89
27,-94,78,-92,48,-100,120,-74,68,-80,62,-106,92
28,-95,80,-98,49,-102,124,-77,68,-82,63,-108,98
29,-97,84,-99,51,-105,127,-81,70,-83,67,-111,99
30,-102,85,-104,56,-108,128,-83,70,-88,68,-112,100
31,-105,86,-109,60,-115,130,-85,70,-90,69,-114,101
32,-111,88,-110,62,-119,134,-86,72,-93,69,-117,103
33,-112,91,-113,64,-120,138,-89,74,-96,73,-119,105
34,-113,91,-120,66,-121,140,-91,77,-100,75,-122,108
35,-114,92,-123,68,-122,148,-93,78,-103,76,-127,110
36,-118,96,-127,70,-122,152,-96,80,-103,77,-130,113
37,-123,98,-131,71,-123,155,-97,82,-105,79,-132,118
38,-123,101,-137,72,-124,156,-99,83,-111,81,-136,121
39,-127,103,-139,72,-127,159,-99,84,-116,84,-138,126
40,-131,105,-145,73,-129,160,-103,84,-119,84,-141,130
41,-133,106,-150,76,-132,160,-107,86,-125,85,-143,131
42,-133,106,-156,79,-134,163,-110,89,-129,87,-146,132
43,-135,109,-159,80,-141,164,-114,90,-135,88,-147,132
44,-138,110,-162,80,-146,167,-114,93,-138,90,-150,136
45,-146,110,-165,81,-149,170,-116,95,-141,90,-152,139
46,-147,110,-171,82,-154,174,-118,96,-147,91,-154,140
47,-151,112,-175,89,-157,176,-118,99,-149,91,-157,140
48,-157,112,-181,90,-160,179,-120,101,-155,91,-157,141
49,-161,114,-184,90,-163,181,-121,103,-163,91,-161,142
50,-164,115,-187,92,-167,184,-122,107,-167,91,-166,142
51,-166,115,-191,94,-168,187,-128,107,-168,95,-172,143
52,-171,116,-196,94,-170,193,-134,107,-169,96,-174,144
53,-175,117,-200,97,-173,196,-137,107,-174,96,-178,144
54,-178,118,-207,98,-175,197,-139,108,-181,96,-182,145
55,-182,120,-212,101,-176,199,-144,109,-184,96,-185,146
56,-184,120,-215,103,-180,202,-152,110,-188,98,-186,146
57,-192,120,-218,105,-184,203,-153,110,-193,101,-189,146
58,-193,122,-222,107,-186,204,-158,110,-200,102,-193,147
59,-199,124,-229,109,-190,206,-158,110,-203,103,-195,148
60,-201,126,-233,113,-194,206,-162,110,-208,104,-198,149
61,-205,128,-237,116,-195,207,-167,111,-211,105,-201,151
62,-212,129,-245,119,-196,209,-169,112,-212,106,-203,152
63,-216,129,-252,121,-198,210,-172,114,-218,109,-203,152
64,-221,129,-254,124,-200,214,-177,114,-223,110,-205,153
65,-223,130,-256,126,-203,214,-183,114,-228,112,-210,155
66,-227,132,-257,128,-208,215,-188,114,-231,114,-215,155
67,-234,133,-259,130,-210,218,-190,114,-237,114,-219,156
68,-235,134,-264,131,-213,220,-194,116,-241,116,-222,158
69,-241,134,-267,131,-215,222,-198,117,-245,120,-226,158
70,-247,136,-269,132,-218,223,-202,117,-252,120,-230,158
71,-256,138,-273,132,-220,224,-204,117,-260,122,-230,158
72,-259,139,-281,133,-223,224,-207,119,-263,122,-236,158
73,-262,141,-287,134,-228,224,-208,119,-266,123,-243,159
74,-267,141,-290,135,-232,224,-216,119,-272,123,-245,160
75,-271,142,-293,135,-235,226,-221,121,-278,123,-249,160
76,-275,143,-297,135,-238,227,-223,123,-285,126,-251,161
77,-280,143,-304,135,-240,227,-230,123,-288,128,-255,161
78,-284,143,-308,136,-243,229,-239,123,-292,128,-258,161
79,-286,144,-317,136,-246,230,-247,123,-295,129,-260,161
