,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
29,-170,1050,-764,377,-593,71,-145,2,-532,38,-208,5,-206,4,-212,4,-341,20,-597,94,-511,73,-182,4,-231,4,-153,2,-361,20,-426,34,-275,8,-210,4,-305,10,-258,4,-148,2,-250,5,-282,5
30,-170,1050,-779,382,-613,73,-152,2,-556,39,-212,6,-213,4,-222,4,-351,20,-610,100,-531,75,-189,4,-239,4,-155,2,-369,20,-433,34,-280,8,-212,4,-311,10,-272,4,-151,2,-256,5,-297,5
31,-173,1065,-792,385,-633,74,-156,2,-576,40,-218,6,-220,4,-225,4,-366,22,-631,102,-541,75,-194,4,-245,4,-157,2,-375,20,-439,34,-285,9,-218,4,-317,12,-292,5,-153,2,-262,5,-307,5
32,-177,1100,-808,394,-639,75,-159,2,-589,41,-223,6,-230,4,-227,5,-380,22,-646,103,-554,76,-197,5,-252,4,-160,2,-376,21,-448,34,-294,9,-222,4,-335,12,-299,5,-156,2,-266,5,-317,5
33,-179,1114,-824,406,-647,75,-164,2,-604,42,-227,6,-236,4,-232,5,-389,24,-661,108,-573,78,-203,6,-258,4,-162,2,-390,21,-455,34,-300,10,-234,4,-347,12,-303,5,-158,2,-272,5,-328,5
34,-181,1126,-828,408,-664,75,-167,2,-617,43,-233,6,-240,4,-242,5,-396,24,-680,110,-593,78,-214,7,-261,4,-168,2,-396,22,-470,34,-306,10,-248,4,-358,12,-313,5,-162,2,-279,5,-341,5
35,-183,1143,-846,412,-676,75,-169,2,-638,46,-240,6,-246,5,-252,5,-411,24,-692,110,-603,79,-220,7,-272,4,-171,2,-403,22,-477,34,-321,11,-251,4,-364,12,-324,5,-168,2,-287,5,-346,5
36,-186,1159,-863,416,-695,75,-170,2,-651,46,-246,6,-254,5,-257,5,-423,24,-714,110,-610,81,-232,7,-283,5,-175,2,-405,22,-490,34,-330,11,-253,4,-371,12,-332,5,-173,2,-293,6,-360,5
37,-188,1167,-874,416,-709,75,-173,2,-666,46,-256,6,-260,5,-260,5,-432,24,-728,110,-620,81,-246,7,-296,5,-175,2,-414,22,-496,34,-346,11,-259,4,-376,12,-343,5,-179,2,-304,6,-388,5
38,-190,1181,-882,421,-718,75,-175,2,-690,46,-266,6,-269,5,-271,5,-439,24,-739,110,-636,81,-252,7,-314,5,-179,2,-422,22,-501,34,-354,11,-266,4,-386,12,-351,5,-181,2,-312,6,-406,5
39,-190,1196,-892,424,-728,75,-178,2,-702,49,-275,6,-277,5,-280,5,-445,25,-756,116,-647,81,-259,7,-317,5,-179,2,-429,22,-508,34,-366,11,-280,4,-393,12,-357,5,-183,2,-330,6,-430,5
40,-190,1207,-910,429,-738,76,-180,2,-719,49,-282,6,-290,5,-294,5,-453,26,-766,117,-660,83,-272,7,-326,5,-183,2,-436,22,-515,34,-375,12,-285,4,-403,12,-367,5,-188,2,-336,6,-441,5
41,-190,1207,-922,433,-748,77,-181,2,-734,50,-288,6,-295,5,-303,5,-465,29,-782,119,-670,84,-279,7,-344,5,-185,2,-442,22,-529,34,-391,12,-289,5,-407,12,-392,5,-192,2,-346,6,-452,5
42,-193,1229,-922,433,-758,77,-187,2,-749,50,-301,6,-304,5,-326,5,-478,30,-796,120,-678,84,-284,7,-346,5,-190,2,-447,22,-534,34,-399,13,-297,5,-417,12,-410,5,-196,2,-355,6,-464,5
43,-193,1229,-940,435,-762,78,-189,2,-761,52,-307,6,-318,5,-334,5,-491,31,-814,121,-685,84,-291,7,-355,5,-195,2,-462,22,-539,34,-412,13,-302,6,-432,13,-423,6,-202,2,-373,6,-471,5
44,-195,1238,-948,440,-773,80,-194,2,-780,53,-323,6,-323,5,-343,5,-504,32,-820,121,-692,85,-302,7,-364,5,-197,2,-465,22,-549,35,-427,13,-310,6,-439,13,-428,6,-208,2,-378,6,-499,5
45,-195,1253,-957,443,-789,80,-201,2,-793,53,-329,6,-334,5,-361,5,-513,33,-829,121,-700,85,-309,7,-379,5,-199,2,-467,22,-554,35,-436,14,-317,6,-450,13,-450,6,-211,2,-383,6,-515,5
46,-196,1262,-964,454,-796,80,-205,2,-801,53,-335,6,-342,5,-364,5,-521,33,-838,121,-714,85,-316,8,-400,6,-201,2,-473,22,-565,35,-450,14,-331,6,-461,13,-460,6,-216,2,-391,6,-539,5
47,-196,1262,-972,456,-802,80,-209,2,-823,53,-340,6,-354,5,-372,5,-534,34,-851,123,-719,85,-331,8,-413,6,-204,2,-477,22,-570,35,-466,15,-339,6,-464,13,-482,7,-219,2,-406,6,-559,5
48,-201,1269,-980,456,-814,80,-211,2,-835,53,-350,6,-360,5,-384,5,-546,35,-859,123,-731,86,-339,8,-424,6,-208,2,-481,22,-573,35,-480,15,-355,6,-474,13,-496,7,-223,2,-423,6,-576,5
49,-203,1282,-987,456,-820,81,-213,2,-853,53,-359,6,-366,5,-400,5,-552,35,-864,124,-736,87,-357,8,-437,6,-211,2,-487,22,-579,35,-492,15,-369,6,-483,13,-523,8,-227,2,-429,6,-589,5
50,-203,1287,-994,457,-828,81,-220,2,-863,53,-363,6,-372,5,-416,5,-562,35,-874,125,-746,87,-364,8,-456,6,-216,2,-494,22,-591,35,-510,15,-380,6,-496,13,-540,8,-234,2,-438,6,-599,5
51,-204,1299,-998,459,-839,82,-220,2,-873,53,-372,6,-385,5,-428,5,-574,36,-879,126,-769,87,-369,8,-471,6,-219,2,-499,22,-600,35,-523,15,-396,6,-505,13,-558,8,-238,2,-444,6,-609,5
52,-204,1305,-1007,462,-849,83,-224,2,-883,53,-383,6,-405,6,-442,5,-589,36,-889,127,-775,87,-390,8,-484,6,-223,2,-504,23,-601,35,-530,15,-404,6,-517,13,-569,8,-242,2,-454,6,-621,5
53,-205,1310,-1020,464,-858,83,-229,2,-897,53,-393,8,-424,6,-445,5,-597,36,-898,128,-786,87,-400,8,-492,6,-228,2,-508,23,-608,36,-538,15,-414,6,-525,13,-594,8,-244,2,-476,6,-629,5
54,-207,1316,-1025,465,-866,83,-232,2,-918,54,-409,8,-433,6,-451,5,-604,36,-906,128,-800,87,-411,8,-504,6,-232,2,-519,23,-619,36,-551,15,-419,6,-532,13,-608,8,-246,2,-494,6,-644,5
55,-207,1322,-1034,465,-877,83,-235,2,-932,55,-418,8,-443,6,-460,5,-613,37,-915,128,-814,87,-423,8,-516,6,-237,2,-527,23,-624,36,-571,15,-430,6,-540,13,-617,8,-249,2,-508,6,-661,6
56,-207,1329,-1043,465,-885,84,-240,2,-943,55,-435,8,-451,6,-469,5,-633,37,-923,128,-822,88,-432,8,-526,6,-245,2,-533,23,-628,36,-580,15,-437,6,-547,13,-642,8,-253,2,-519,6,-679,6
57,-207,1335,-1046,465,-894,84,-248,2,-948,55,-446,8,-456,6,-475,5,-654,37,-935,128,-838,88,-440,8,-543,6,-250,2,-537,23,-632,37,-587,15,-452,6,-565,13,-649,8,-256,2,-532,6,-705,6
58,-207,1343,-1053,467,-901,84,-250,2,-951,57,-461,8,-465,6,-484,5,-669,37,-938,128,-851,88,-459,8,-563,7,-253,2,-539,23,-642,37,-593,16,-460,7,-582,13,-659,8,-258,2,-537,6,-734,7
59,-207,1351,-1061,467,-914,84,-255,2,-960,57,-476,8,-475,6,-497,5,-675,38,-950,128,-857,88,-465,8,-579,7,-257,2,-548,23,-650,37,-612,16,-464,7,-590,13,-676,8,-264,2,-546,6,-752,7
60,-207,1357,-1066,468,-924,84,-260,2,-966,57,-487,8,-484,6,-511,5,-683,39,-965,129,-864,88,-469,8,-591,7,-259,2,-551,23,-662,37,-627,16,-480,7,-605,13,-700,8,-275,2,-556,6,-759,7
61,-210,1359,-1073,471,-930,84,-264,2,-982,58,-496,8,-496,6,-519,6,-698,39,-972,129,-867,88,-486,8,-602,7,-269,2,-557,24,-670,37,-640,16,-486,7,-615,13,-714,9,-281,3,-568,6,-776,7
62,-210,1361,-1073,471,-942,84,-271,2,-996,58,-505,8,-503,6,-537,6,-711,39,-981,130,-868,88,-496,8,-610,7,-280,2,-567,25,-681,37,-653,16,-495,7,-627,13,-731,10,-290,3,-576,6,-793,7
63,-210,1367,-1079,472,-948,84,-273,2,-1014,58,-519,8,-508,6,-548,6,-727,39,-988,130,-871,88,-508,8,-619,7,-286,2,-571,25,-685,37,-663,17,-504,7,-631,13,-762,11,-304,3,-590,6,-809,7
64,-212,1374,-1084,474,-956,84,-278,2,-1023,58,-531,8,-519,6,-558,6,-740,40,-995,130,-875,88,-522,8,-640,7,-294,2,-574,25,-692,37,-672,17,-520,7,-638,13,-779,11,-310,3,-601,6,-824,7
65,-212,1374,-1090,474,-969,84,-286,2,-1026,58,-556,8,-530,6,-577,6,-751,40,-1007,131,-882,88,-531,8,-655,7,-296,2,-583,25,-699,37,-681,17,-528,7,-646,13,-801,11,-316,3,-609,6,-835,7
66,-213,1379,-1096,474,-980,84,-294,2,-1042,58,-582,8,-534,6,-585,6,-759,40,-1014,131,-890,88,-544,8,-672,7,-301,2,-590,25,-704,37,-701,17,-538,7,-652,13,-814,11,-317,3,-620,6,-849,7
67,-213,1382,-1098,475,-995,85,-303,2,-1053,59,-593,9,-542,6,-602,6,-775,40,-1018,132,-901,88,-555,8,-687,7,-304,2,-593,25,-706,37,-721,17,-551,7,-664,13,-825,11,-325,3,-631,6,-858,7
68,-213,1391,-1098,475,-999,85,-311,2,-1060,59,-607,9,-568,6,-610,6,-787,40,-1024,133,-908,88,-562,8,-704,7,-308,2,-595,25,-712,37,-742,17,-568,7,-670,13,-843,11,-330,3,-643,6,-871,7
69,-214,1398,-1102,475,-999,85,-316,2,-1070,59,-624,9,-578,6,-621,6,-792,41,-1032,133,-911,88,-587,8,-711,7,-312,2,-607,25,-717,38,-755,17,-579,7,-672,13,-862,13,-341,3,-654,6,-896,7
70,-214,1398,-1104,475,-1006,86,-326,2,-1077,59,-639,9,-596,6,-630,6,-801,41,-1035,133,-919,88,-604,8,-725,7,-321,2,-610,25,-728,38,-780,17,-586,7,-686,13,-875,13,-346,3,-663,7,-909,7
71,-214,1404,-1104,475,-1014,86,-337,2,-1087,59,-648,10,-608,6,-640,6,-808,41,-1042,133,-919,88,-611,8,-736,7,-332,2,-615,26,-737,38,-800,17,-594,7,-697,13,-890,13,-348,3,-679,7,-942,7
72,-214,1410,-1110,475,-1026,86,-344,2,-1098,59,-658,10,-623,6,-654,6,-818,41,-1049,133,-923,88,-624,8,-752,7,-340,2,-619,26,-744,38,-808,17,-602,7,-702,13,-912,14,-359,3,-691,7,-955,7
73,-214,1410,-1113,478,-1039,86,-353,2,-1103,59,-674,10,-634,6,-665,6,-826,41,-1059,135,-930,88,-633,8,-765,8,-353,2,-623,26,-763,38,-817,17,-614,7,-715,13,-926,14,-361,3,-704,7,-965,7
74,-214,1410,-1118,479,-1051,86,-360,2,-1112,59,-687,10,-640,6,-679,6,-832,42,-1068,135,-935,88,-656,8,-775,8,-357,2,-629,26,-771,38,-824,17,-631,7,-722,13,-945,14,-364,3,-717,7,-990,7
75,-214,1410,-1123,481,-1053,86,-370,2,-1120,59,-709,10,-655,6,-688,6,-840,42,-1075,135,-942,88,-676,8,-780,8,-370,2,-635,26,-775,38,-838,17,-645,7,-731,13,-964,14,-367,3,-731,8,-1003,7
76,-215,1414,-1126,482,-1059,86,-382,2,-1130,59,-725,10,-660,6,-699,6,-850,42,-1080,136,-958,88,-683,8,-798,9,-378,2,-637,26,-785,38,-850,18,-651,7,-748,13,-982,14,-370,3,-745,8,-1015,7
77,-215,1419,-1129,484,-1066,86,-394,2,-1139,59,-738,10,-673,6,-709,6,-872,42,-1086,136,-966,88,-691,8,-810,9,-383,2,-644,26,-792,38,-860,18,-665,7,-766,13,-990,14,-374,3,-756,8,-1031,7
78,-215,1419,-1133,484,-1075,86,-404,2,-1150,59,-756,10,-690,6,-712,6,-886,42,-1091,138,-976,88,-699,8,-834,9,-390,2,-652,26,-799,38,-871,19,-672,7,-780,13,-999,14,-378,3,-764,8,-1050,7
79,-215,1425,-1134,485,-1085,86,-416,2,-1157,59,-774,10,-700,6,-718,6,-896,42,-1094,139,-980,88,-705,8,-847,10,-410,3,-657,26,-808,38,-881,19,-687,7,-784,13,-1016,14,-391,3,-775,8,-1066,7
