,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-18,12,-27,13,-21,14,-23,12,-21,10,-26,7
1,-20,12,-30,15,-25,16,-26,13,-28,11,-29,9
2,-23,13,-33,17,-26,17,-30,14,-32,14,-33,12
3,-26,15,-37,18,-34,19,-33,16,-34,15,-35,12
4,-29,15,-41,20,-35,21,-41,17,-39,15,-39,12
5,-32,17,-45,21,-36,23,-45,18,-42,17,-41,17
6,-33,18,-48,21,-39,26,-54,20,-44,18,-44,19
7,-38,20,-51,22,-41,27,-58,20,-48,20,-47,22
8,-44,22,-55,23,-41,28,-59,23,-52,23,-49,25
9,-46,23,-58,23,-45,30,-64,23,-55,28,-52,27
10,-50,26,-61,24,-47,34,-65,24,-57,30,-57,29
11,-54,26,-64,25,-49,35,-70,29,-60,30,-60,32
12,-58,29,-69,26,-49,37,-72,30,-61,31,-66,36
13,-59,31,-73,26,-52,45,-75,31,-63,31,-69,39
14,-61,31,-78,27,-56,45,-81,31,-65,34,-74,41
15,-66,32,-82,28,-60,47,-84,31,-67,37,-78,42
16,-67,33,-87,30,-64,48,-87,31,-72,37,-83,45
17,-70,34,-92,34,-64,49,-90,33,-77,40,-85,46
18,-72,34,-98,35,-70,53,-92,33,-79,41,-91,46
19,-75,35,-105,36,-72,54,-96,34,-81,41,-96,49
20,-76,37,-107,36,-78,57,-102,34,-82,43,-101,51
21,-81,40,-111,36,-80,59,-105,36,-84,45,-105,52
22,-88,40,-115,37,-82,60,-107,40,-88,46,-106,55
23,-93,41,-118,39,-89,62,-109,41,-89,47,-109,57
24,-97,44,-122,39,-90,64,-114,44,-91,47,-114,58
25,-100,44,-125,41,-91,69,-118,47,-96,49,-116,58
26,-101,45,-131,41,-93,71,-120,48,-101,51,-121,61
27,-106,48,-134,42,-95,74,-126,49,-103,52,-123,62
28,-107,49,-138,42,-98,76,-128,52,-107,56,-128,63
29,-114,52,-144,43,-100,77,-134,52,-109,56,-130,63
30,-119,52,-149,47,-100,79,-136,53,-113,57,-136,63
31,-122,55,-150,48,-104,83,-138,53,-119,58,-138,66
32,-128,58,-151,49,-106,86,-142,53,-122,63,-139,67
33,-130,59,-156,50,-110,86,-146,54,-126,64,-145,68
34,-133,59,-157,53,-113,88,-151,55,-132,65,-147,71
35,-136,60,-162,55,-113,90,-153,58,-135,70,-150,72
36,-136,62,-166,56,-115,91,-159,58,-140,72,-155,74
37,-142,67,-167,58,-118,91,-162,59,-145,73,-157,75
38,-149,68,-168,60,-121,92,-167,60,-150,74,-160,75
39,-153,69,-172,62,-123,93,-171,61,-155,74,-166,75
40,-156,74,-177,62,-126,95,-173,62,-156,75,-172,76
41,-160,75,-183,63,-129,97,-177,63,-159,77,-175,76
42,-164,76,-186,65,-131,101,-180,63,-161,79,-180,78
43,-171,78,-190,67,-131,102,-184,63,-163,80,-186,79
44,-175,83,-194,68,-133,104,-188,64,-165,81,-189,80
45,-178,85,-196,69,-138,106,-191,65,-169,81,-193,83
46,-183,86,-200,70,-139,109,-195,67,-172,82,-196,85
47,-190,88,-203,71,-141,112,-198,67,-173,84,-199,88
48,-193,88,-211,72,-142,112,-204,67,-178,85,-201,91
49,-196,88,-216,74,-143,113,-210,68,-185,85,-204,92
50,-198,88,-221,76,-147,115,-217,71,-188,86,-205,92
51,-201,90,-224,76,-150,118,-223,74,-190,86,-209,93
52,-202,94,-225,78,-152,119,-224,76,-198,88,-213,95
53,-204,95,-231,79,-157,123,-226,76,-203,88,-217,95
54,-209,98,-234,80,-159,129,-227,79,-206,89,-219,95
55,-212,100,-237,82,-162,132,-231,79,-210,91,-220,98
56,-216,100,-243,83,-164,133,-236,80,-214,95,-221,99
57,-220,102,-246,83,-168,136,-240,81,-217,96,-225,100
58,-223,103,-248,83,-170,141,-242,82,-223,97,-228,104
59,-226,106,-254,84,-171,146,-246,82,-225,99,-231,104
60,-234,107,-258,85,-174,148,-250,82,-227,100,-235,104
61,-237,107,-262,86,-183,150,-253,82,-230,100,-238,106
62,-241,107,-264,87,-186,151,-257,84,-235,103,-242,107
63,-244,109,-269,93,-189,153,-261,85,-236,103,-243,109
64,-246,111,-273,95,-193,156,-262,87,-241,103,-246,111
65,-249,113,-280,96,-194,158,-267,88,-242,103,-252,112
66,-255,114,-280,100,-196,160,-271,91,-246,103,-253,115
67,-264,114,-282,102,-199,161,-272,94,-249,107,-254,116
68,-270,115,-283,104,-202,165,-277,94,-254,108,-256,116
69,-278,117,-285,107,-203,167,-278,94,-257,109,-261,118
70,-287,117,-291,108,-206,167,-282,94,-261,109,-263,119
71,-290,118,-293,110,-207,168,-288,96,-267,110,-267,120
72,-298,119,-295,110,-209,170,-294,96,-271,110,-270,122
73,-302,120,-300,113,-212,172,-296,98,-273,112,-273,123
74,-306,120,-305,114,-213,174,-299,99,-278,112,-280,124
75,-310,121,-309,116,-218,175,-299,102,-282,114,-281,127
76,-313,121,-310,116,-221,179,-306,102,-287,116,-285,128
77,-315,123,-315,116,-226,181,-309,103,-291,118,-289,128
78,-317,123,-318,117,-230,188,-313,106,-293,119,-292,128
79,-320,123,-320,119,-236,189,-316,107,-297,120,-297,130
