,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,11,-24,7,-16,16,-22,17,-23,7,-25,14
1,-23,15,-24,7,-19,20,-30,20,-24,8,-28,16
2,-25,18,-25,7,-26,24,-34,21,-27,8,-29,20
3,-27,19,-26,7,-33,25,-37,25,-28,11,-31,25
4,-32,23,-27,7,-37,30,-37,30,-29,11,-32,29
5,-33,27,-29,7,-38,35,-40,32,-30,15,-35,33
6,-34,31,-32,7,-42,38,-42,35,-31,17,-38,37
7,-39,33,-33,7,-45,44,-45,37,-33,20,-40,38
8,-41,34,-34,8,-48,51,-45,41,-35,20,-46,41
9,-42,40,-34,8,-50,55,-48,43,-41,21,-49,43
10,-43,47,-35,9,-51,58,-51,49,-41,23,-50,47
11,-50,49,-39,9,-58,60,-51,50,-41,23,-53,51
12,-52,52,-40,11,-60,63,-52,55,-45,24,-57,53
13,-54,52,-45,12,-66,64,-53,55,-47,27,-58,61
14,-55,55,-47,13,-68,68,-56,58,-49,27,-62,66
15,-58,56,-50,15,-69,76,-56,62,-51,28,-64,69
16,-59,59,-53,17,-70,79,-57,64,-53,29,-72,72
17,-63,62,-54,19,-74,83,-57,66,-56,30,-74,76
18,-66,64,-58,22,-75,87,-57,67,-58,34,-77,79
19,-67,64,-60,24,-81,91,-60,67,-59,36,-83,82
20,-70,65,-63,27,-86,95,-61,68,-61,38,-86,84
21,-70,67,-67,28,-88,99,-64,72,-64,42,-87,86
22,-74,69,-70,30,-96,104,-66,72,-65,45,-87,86
23,-77,70,-73,31,-101,111,-66,75,-65,48,-89,88
24,-80,71,-76,31,-103,116,-69,76,-73,50,-90,89
25,-86,74,-79,33,-105,118,-70,77,-75,51,-93,93
26,-86,77,-83,33,-106,126,-71,78,-79,51,-95,99
27,-89,79,-86,34,-110,128,-74,79,-81,52,-99,103
28,-92,81,-88,37,-116,128,-76,81,-84,53,-103,105
29,-93,83,-92,39,-121,131,-77,84,-85,54,-106,109
30,-95,87,-97,40,-123,133,-80,86,-87,60,-107,109
31,-96,89,-101,42,-126,137,-81,89,-90,62,-109,112
32,-102,91,-103,44,-130,141,-82,91,-91,64,-113,112
33,-106,93,-106,44,-132,146,-84,93,-94,65,-113,118
34,-108,94,-110,45,-135,150,-87,93,-97,65,-122,118
35,-110,96,-115,47,-135,154,-90,95,-100,66,-124,122
36,-114,101,-118,47,-140,156,-92,97,-100,68,-127,124
37,-119,102,-121,50,-142,160,-95,101,-102,69,-127,126
38,-122,104,-130,51,-143,164,-95,102,-104,72,-130,127
39,-124,106,-136,53,-146,169,-98,102,-107,74,-131,128
40,-126,107,-143,58,-148,172,-100,103,-110,76,-132,129
41,-129,110,-144,61,-151,172,-105,104,-112,79,-138,129
42,-136,111,-147,63,-151,172,-108,105,-116,81,-143,131
43,-141,114,-149,65,-154,174,-112,107,-120,81,-145,132
44,-147,115,-152,67,-157,178,-115,108,-122,81,-149,133
45,-152,115,-155,69,-160,181,-117,109,-125,82,-154,135
46,-155,119,-157,73,-161,184,-119,110,-132,83,-155,136
47,-158,120,-160,73,-163,188,-121,110,-139,85,-158,139
48,-161,121,-161,74,-172,190,-122,110,-142,87,-163,141
49,-163,123,-167,75,-176,190,-127,114,-144,88,-165,142
50,-167,125,-177,77,-179,191,-128,116,-146,89,-166,143
51,-171,127,-181,80,-182,192,-131,117,-150,89,-169,145
52,-171,132,-183,83,-185,194,-135,118,-152,91,-174,146
53,-178,135,-184,83,-186,197,-137,120,-154,93,-180,147
54,-184,135,-188,87,-188,199,-140,121,-157,94,-183,148
55,-188,135,-193,90,-190,201,-143,121,-162,95,-188,148
56,-192,137,-199,92,-190,204,-144,121,-169,98,-190,148
57,-195,137,-202,93,-192,204,-150,121,-178,98,-193,151
58,-199,137,-210,94,-196,207,-152,122,-180,98,-196,153
59,-203,137,-214,97,-198,209,-156,122,-186,99,-200,153
60,-207,137,-219,97,-199,209,-164,122,-193,100,-203,154
61,-211,137,-226,98,-199,209,-170,122,-200,100,-208,154
62,-214,137,-232,99,-202,210,-175,123,-204,104,-210,154
63,-218,138,-238,100,-203,211,-177,124,-211,106,-214,154
64,-224,140,-239,102,-208,214,-179,125,-214,106,-218,155
65,-229,141,-242,104,-213,214,-181,125,-219,109,-222,155
66,-232,142,-251,105,-214,215,-183,127,-228,110,-222,155
67,-239,142,-254,107,-217,217,-189,127,-232,111,-224,155
68,-246,142,-257,110,-219,220,-194,127,-235,112,-227,155
69,-251,142,-265,113,-221,220,-198,128,-239,112,-228,157
70,-255,142,-269,113,-221,220,-204,130,-246,115,-232,157
71,-260,142,-273,114,-223,221,-209,131,-251,117,-236,157
72,-263,144,-276,114,-228,221,-217,131,-255,119,-239,157
73,-272,144,-279,115,-229,222,-226,131,-259,119,-241,157
74,-276,144,-283,117,-235,224,-228,131,-263,121,-244,158
75,-280,144,-288,118,-236,226,-235,131,-266,122,-249,159
76,-281,144,-292,118,-237,227,-245,132,-272,124,-253,159
77,-285,145,-294,119,-241,227,-250,133,-277,125,-258,160
78,-291,145,-297,120,-245,228,-258,133,-281,126,-260,160
79,-294,145,-300,123,-247,228,-265,134,-287,128,-262,161
