,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-302,41,-91,2,-77,16,-85,8,-91,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
1,-373,52,-258,3,-77,16,-85,8,-91,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
2,-373,52,-422,3,-140,39,-85,8,-91,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
3,-373,52,-422,3,-310,117,-87,8,-91,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
4,-373,52,-422,3,-310,117,-307,38,-91,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
5,-373,52,-422,3,-310,117,-375,50,-261,2,-90,3,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
6,-373,52,-422,3,-310,117,-375,50,-420,5,-177,4,-91,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
7,-373,52,-422,3,-310,117,-375,50,-420,5,-422,5,-95,2,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
8,-373,52,-422,3,-310,117,-375,50,-420,5,-422,5,-344,3,-90,3,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
9,-373,52,-422,3,-310,117,-375,50,-420,5,-422,5,-422,3,-261,4,-91,2,-91,2,-90,3,-89,4,-86,7,-90,3,-87,6,-82,11,-91,2,-90,3,-88,5,-91,2,-88,5,-91,2,-85,8,-87,6,-89,4
