,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,12,-29,7,-15,15,-27,9,-23,9,-24,13
1,-27,15,-32,7,-17,19,-30,9,-25,10,-26,17
2,-28,17,-38,7,-22,20,-32,10,-30,12,-29,19
3,-32,19,-44,8,-26,22,-34,11,-33,12,-32,21
4,-37,21,-47,10,-30,23,-37,11,-35,13,-37,23
5,-40,21,-51,12,-33,24,-41,13,-40,14,-42,23
6,-46,22,-52,12,-35,28,-43,15,-45,15,-48,23
7,-47,22,-57,15,-38,31,-44,15,-47,16,-57,25
8,-50,23,-61,16,-42,31,-50,17,-50,17,-60,27
9,-54,26,-67,16,-44,34,-51,18,-53,19,-63,29
10,-57,27,-72,17,-45,35,-57,19,-58,21,-66,30
11,-61,29,-77,18,-51,35,-60,23,-59,23,-67,31
12,-65,31,-81,19,-51,37,-62,24,-66,24,-71,33
13,-68,32,-84,20,-54,37,-66,24,-68,26,-81,34
14,-70,32,-90,20,-57,38,-72,24,-71,28,-87,35
15,-75,34,-95,21,-59,38,-73,24,-75,29,-92,39
16,-78,35,-100,21,-60,38,-76,26,-79,32,-98,41
17,-81,36,-103,21,-62,41,-82,28,-82,33,-103,42
18,-86,38,-107,21,-65,44,-87,29,-84,34,-106,43
19,-90,38,-108,23,-70,45,-92,32,-88,34,-109,45
20,-94,40,-111,25,-75,47,-96,33,-91,35,-111,46
21,-94,40,-115,27,-83,49,-99,34,-97,36,-114,46
22,-97,41,-117,27,-85,53,-103,36,-100,40,-118,47
23,-102,44,-118,28,-85,55,-106,38,-104,43,-120,51
24,-106,45,-121,29,-90,58,-107,39,-111,43,-122,53
25,-109,45,-124,30,-97,62,-114,40,-112,43,-125,53
26,-111,47,-125,31,-100,62,-123,42,-118,43,-128,54
27,-113,47,-125,32,-103,64,-128,45,-124,45,-132,56
28,-117,48,-126,34,-105,69,-131,45,-129,45,-137,58
29,-120,49,-129,34,-107,72,-133,46,-134,46,-143,61
30,-121,51,-130,37,-112,75,-135,46,-137,51,-147,62
31,-128,52,-134,37,-115,76,-140,46,-141,52,-150,63
32,-131,52,-137,39,-122,77,-142,47,-146,53,-153,65
33,-135,55,-141,40,-125,80,-145,49,-149,54,-155,66
34,-139,56,-142,42,-128,81,-156,49,-152,54,-157,68
35,-145,57,-145,43,-134,82,-161,49,-154,56,-159,69
36,-153,57,-148,43,-135,85,-168,49,-157,57,-162,70
37,-155,59,-152,45,-136,88,-177,49,-158,57,-167,71
38,-156,59,-154,46,-141,90,-184,49,-162,58,-172,73
39,-158,60,-162,48,-141,92,-190,52,-163,59,-174,75
40,-160,60,-170,50,-144,93,-192,53,-169,60,-177,76
41,-165,61,-176,53,-147,96,-193,53,-171,61,-181,77
42,-169,62,-179,53,-149,98,-198,53,-175,63,-186,79
43,-171,64,-183,53,-150,100,-201,56,-179,66,-188,83
44,-173,65,-187,54,-152,102,-207,57,-181,70,-192,84
45,-178,67,-190,56,-155,103,-210,57,-186,72,-193,87
46,-183,67,-193,58,-160,104,-213,58,-191,74,-194,89
47,-186,68,-196,59,-163,108,-216,60,-194,76,-198,90
48,-190,69,-197,61,-166,111,-220,61,-197,78,-203,91
49,-194,71,-202,63,-167,112,-222,62,-201,81,-204,95
50,-199,71,-206,64,-171,112,-224,63,-205,83,-208,98
51,-203,74,-211,67,-174,116,-225,65,-206,83,-210,100
52,-207,76,-216,68,-175,119,-231,66,-208,84,-213,101
53,-215,77,-217,68,-178,123,-235,66,-209,85,-220,101
54,-217,77,-219,70,-183,128,-239,66,-213,86,-224,102
55,-222,80,-224,72,-185,131,-239,69,-215,88,-227,102
56,-225,80,-227,75,-186,135,-244,71,-216,91,-232,102
57,-228,82,-230,76,-189,138,-248,73,-219,91,-235,105
58,-231,84,-234,79,-194,139,-253,74,-222,92,-236,106
59,-233,85,-234,82,-199,140,-253,77,-226,94,-241,110
60,-235,88,-234,84,-205,143,-257,80,-227,94,-245,112
61,-238,90,-240,84,-209,146,-260,81,-230,97,-246,113
62,-240,92,-245,84,-212,150,-264,82,-234,99,-247,115
63,-241,94,-250,88,-214,154,-265,82,-236,100,-253,117
64,-247,95,-252,88,-215,156,-269,84,-240,102,-258,118
65,-251,95,-256,88,-215,161,-274,85,-245,103,-262,119
66,-254,97,-260,89,-219,164,-277,90,-248,103,-263,120
67,-256,98,-262,91,-220,167,-280,92,-254,106,-267,121
68,-258,98,-270,92,-223,171,-284,92,-256,106,-270,124
69,-260,100,-275,94,-224,172,-288,94,-261,108,-274,124
70,-262,102,-282,95,-227,173,-290,96,-265,110,-277,125
71,-265,105,-289,97,-230,174,-291,96,-267,115,-278,127
72,-266,107,-291,100,-234,176,-297,96,-271,116,-280,130
73,-271,107,-294,102,-237,178,-304,97,-274,117,-281,132
74,-274,107,-299,103,-237,178,-310,98,-280,120,-285,133
75,-279,107,-306,103,-237,182,-313,98,-283,121,-289,136
76,-286,109,-306,106,-237,187,-315,101,-285,123,-292,137
77,-291,109,-310,107,-239,191,-317,101,-293,124,-294,138
78,-294,113,-312,109,-241,192,-323,101,-296,125,-296,142
79,-298,115,-315,113,-244,194,-324,103,-300,125,-300,143
