,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,8,-26,5,-20,18,-22,12,-27,13,-22,9
1,-23,13,-26,6,-25,23,-24,14,-29,16,-25,10
2,-24,19,-26,6,-33,27,-27,16,-33,17,-26,10
3,-31,20,-28,6,-42,32,-28,20,-33,17,-26,11
4,-37,25,-28,6,-43,35,-31,22,-34,21,-30,12
5,-39,27,-29,7,-47,45,-34,23,-34,24,-30,15
6,-40,31,-29,7,-48,48,-34,27,-37,29,-37,17
7,-42,33,-30,8,-51,51,-38,33,-40,30,-39,19
8,-45,42,-30,9,-53,52,-39,39,-41,33,-39,22
9,-48,42,-30,10,-57,56,-42,39,-49,33,-41,27
10,-50,46,-33,10,-58,62,-45,43,-52,34,-44,27
11,-50,50,-35,12,-60,65,-47,46,-55,38,-45,31
12,-52,50,-39,13,-63,65,-51,50,-59,41,-49,32
13,-53,51,-41,14,-67,67,-52,51,-62,47,-50,39
14,-58,52,-44,15,-68,70,-54,56,-64,48,-52,43
15,-58,55,-46,15,-71,74,-56,59,-68,51,-54,47
16,-62,59,-52,15,-74,75,-56,60,-73,51,-57,50
17,-65,61,-52,15,-76,83,-60,62,-78,51,-58,53
18,-66,66,-54,15,-79,92,-61,64,-80,52,-61,54
19,-67,68,-55,16,-84,94,-63,64,-83,58,-63,59
20,-68,69,-61,18,-86,98,-67,67,-83,59,-66,62
21,-72,72,-62,20,-90,102,-67,69,-87,60,-70,63
22,-75,73,-63,21,-93,103,-70,70,-90,61,-72,73
23,-82,73,-68,24,-94,107,-72,71,-92,61,-74,76
24,-87,75,-70,28,-95,108,-72,71,-96,63,-80,79
25,-87,77,-75,29,-101,111,-73,72,-97,67,-85,80
26,-88,80,-76,30,-104,115,-78,73,-99,68,-89,84
27,-91,82,-81,33,-106,118,-82,74,-101,70,-91,85
28,-93,82,-85,34,-108,122,-86,77,-105,72,-94,86
29,-93,87,-87,36,-113,124,-88,79,-108,75,-96,88
30,-96,88,-89,37,-115,127,-91,80,-113,77,-98,93
31,-99,88,-90,37,-118,129,-94,83,-117,79,-103,97
32,-102,90,-92,41,-119,135,-98,85,-120,80,-103,99
33,-107,91,-95,43,-122,138,-102,87,-123,81,-104,101
34,-112,95,-95,46,-123,141,-106,88,-126,81,-108,103
35,-115,95,-99,52,-123,142,-111,90,-131,83,-109,104
36,-119,97,-101,55,-125,144,-112,92,-135,84,-110,110
37,-123,99,-106,57,-127,147,-114,93,-139,86,-111,112
38,-125,102,-110,59,-131,150,-116,94,-140,88,-115,114
39,-127,103,-110,60,-133,153,-120,96,-145,89,-122,116
40,-131,104,-118,61,-134,154,-123,96,-152,90,-125,116
41,-133,106,-122,63,-136,158,-126,98,-155,90,-128,119
42,-135,107,-126,64,-140,165,-127,100,-159,91,-130,120
43,-137,108,-128,67,-141,167,-128,101,-167,95,-133,122
44,-141,110,-131,69,-144,170,-130,101,-170,96,-138,124
45,-147,111,-132,69,-145,171,-137,102,-174,97,-142,127
46,-150,113,-133,70,-150,174,-139,103,-177,98,-145,132
47,-150,114,-137,74,-153,179,-142,104,-179,101,-148,133
48,-153,117,-145,74,-157,181,-147,104,-179,101,-152,134
49,-155,118,-151,75,-157,187,-151,105,-183,101,-154,137
50,-158,118,-156,78,-161,190,-152,106,-188,101,-159,137
51,-162,119,-157,78,-163,194,-154,108,-192,105,-165,137
52,-165,121,-161,80,-164,195,-160,109,-196,107,-169,137
53,-168,121,-166,82,-166,198,-160,110,-202,109,-174,138
54,-176,123,-168,83,-170,200,-163,111,-206,109,-175,140
55,-181,127,-174,85,-172,202,-165,111,-209,109,-178,141
56,-183,128,-177,85,-173,208,-169,112,-216,111,-179,143
57,-189,128,-179,86,-176,210,-172,113,-222,113,-182,144
58,-193,130,-183,87,-179,212,-175,113,-227,114,-183,148
59,-196,131,-184,87,-180,213,-179,114,-240,117,-185,148
60,-201,131,-189,91,-185,214,-181,114,-246,117,-187,148
61,-206,132,-197,91,-188,216,-184,114,-248,118,-190,150
62,-214,132,-201,93,-189,217,-187,116,-252,120,-193,150
63,-222,132,-206,95,-192,218,-190,117,-254,124,-194,150
64,-226,132,-210,98,-195,219,-195,117,-260,125,-196,151
65,-229,134,-212,101,-200,220,-198,118,-265,126,-199,152
66,-234,134,-220,101,-205,221,-200,119,-268,127,-202,153
67,-240,135,-222,102,-208,221,-203,120,-275,127,-207,154
68,-245,135,-227,106,-209,222,-205,120,-279,127,-215,154
69,-249,135,-230,110,-211,223,-213,122,-281,128,-216,156
70,-253,137,-234,110,-215,224,-217,123,-284,128,-221,158
71,-258,137,-238,111,-218,224,-221,123,-286,132,-226,160
72,-262,140,-245,112,-221,228,-224,123,-289,132,-228,160
73,-262,140,-250,115,-224,228,-232,123,-295,132,-231,162
74,-266,142,-254,117,-226,229,-237,123,-298,134,-235,163
75,-271,142,-259,120,-228,230,-240,124,-300,134,-240,166
76,-279,142,-263,121,-232,231,-243,124,-305,136,-242,166
77,-283,143,-268,121,-233,231,-252,124,-308,136,-248,167
78,-287,143,-273,123,-234,232,-258,125,-313,136,-253,167
79,-291,143,-282,125,-236,234,-263,125,-313,136,-259,167
