,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
10,-131,14,-92,3,-631,250,-775,106,-93,2,-97,4,-93,2,-96,2,-93,2,-93,2,-97,8,-145,17,-166,30,-106,8,-98,9,-461,121,-101,7,-95,4,-114,20,-100,5,-127,27,-95,5,-288,66,-96,3,-110,15
11,-161,20,-95,3,-631,250,-775,106,-96,3,-98,4,-93,2,-96,2,-96,2,-93,2,-101,10,-162,25,-167,30,-119,8,-112,14,-461,121,-104,7,-95,4,-174,32,-102,6,-161,28,-98,5,-296,66,-99,4,-118,18
12,-194,53,-95,4,-631,250,-775,106,-98,3,-100,4,-93,2,-98,2,-97,2,-93,2,-123,11,-178,29,-167,30,-119,8,-149,17,-466,121,-104,7,-96,4,-181,32,-126,8,-161,28,-100,5,-323,66,-100,5,-136,23
13,-360,91,-102,5,-631,250,-775,106,-98,5,-100,4,-93,2,-98,2,-97,2,-93,2,-124,11,-181,30,-167,30,-119,8,-150,19,-466,121,-104,7,-96,4,-181,32,-126,8,-161,28,-100,5,-323,66,-100,5,-161,26
14,-609,92,-102,5,-631,250,-775,106,-98,5,-100,4,-93,2,-98,2,-97,2,-93,2,-124,11,-181,30,-167,30,-119,8,-150,19,-466,121,-104,7,-96,4,-181,32,-126,8,-161,28,-100,5,-323,66,-100,5,-161,26
15,-785,96,-116,5,-631,250,-775,106,-100,5,-110,4,-93,2,-98,2,-97,2,-93,2,-125,11,-181,30,-169,30,-119,8,-155,21,-466,121,-104,7,-96,4,-182,32,-132,8,-161,28,-101,5,-340,67,-101,7,-166,26
16,-785,96,-116,7,-631,250,-775,106,-103,6,-110,4,-96,2,-100,2,-98,2,-97,2,-125,11,-185,30,-169,30,-119,8,-198,27,-520,121,-109,9,-96,4,-182,32,-132,8,-166,28,-108,5,-423,69,-112,19,-166,26
17,-785,96,-116,7,-631,250,-775,106,-106,6,-110,4,-96,2,-100,2,-99,2,-97,2,-125,11,-185,30,-171,30,-119,8,-218,35,-520,121,-111,10,-97,4,-182,32,-132,8,-166,28,-108,5,-521,69,-223,22,-166,26
18,-785,96,-116,7,-631,250,-775,106,-106,6,-110,4,-96,2,-100,2,-99,2,-97,2,-125,11,-185,30,-171,30,-119,8,-320,55,-520,121,-128,10,-97,4,-192,33,-132,8,-166,28,-108,5,-619,70,-223,22,-167,26
19,-785,96,-116,7,-631,250,-775,106,-107,6,-110,4,-96,2,-100,2,-99,2,-97,2,-125,11,-191,30,-171,30,-119,8,-352,62,-531,121,-128,10,-97,4,-192,33,-132,8,-166,28,-108,5,-810,71,-223,22,-168,26
20,-785,96,-116,7,-631,250,-775,106,-111,6,-117,4,-98,2,-102,2,-102,2,-99,2,-125,11,-194,30,-178,30,-119,8,-382,62,-644,123,-128,12,-119,4,-202,33,-143,8,-172,28,-121,5,-810,71,-223,22,-179,26
21,-785,96,-122,7,-631,250,-775,106,-118,6,-124,4,-99,2,-110,2,-117,2,-102,2,-131,11,-198,30,-184,30,-123,8,-400,62,-755,126,-140,12,-119,4,-207,33,-148,9,-183,28,-123,5,-810,71,-223,22,-193,27
22,-785,96,-128,7,-631,250,-775,106,-129,6,-126,4,-102,2,-115,2,-117,2,-115,2,-134,11,-206,30,-192,30,-143,8,-453,62,-755,126,-143,13,-124,4,-243,33,-187,9,-209,28,-124,5,-810,71,-224,22,-199,27
23,-785,96,-151,7,-631,250,-775,106,-134,6,-149,6,-110,2,-123,2,-125,2,-123,2,-150,11,-216,30,-200,30,-143,8,-462,62,-755,126,-147,13,-131,4,-272,33,-187,9,-229,28,-148,5,-810,71,-224,22,-237,27
24,-785,96,-151,7,-631,250,-775,106,-150,7,-201,7,-123,2,-123,2,-127,2,-133,2,-150,11,-234,30,-203,30,-145,8,-520,63,-755,126,-162,14,-169,4,-283,34,-192,9,-229,28,-148,5,-810,71,-226,22,-237,27
25,-785,96,-151,7,-631,250,-775,106,-206,7,-202,7,-131,2,-138,2,-136,2,-141,2,-155,11,-234,30,-213,30,-145,8,-543,63,-755,126,-206,14,-188,4,-287,34,-207,9,-239,28,-164,5,-810,71,-227,22,-241,29
26,-785,96,-163,7,-631,250,-775,106,-206,7,-208,7,-141,2,-144,2,-151,2,-145,2,-167,11,-256,30,-230,30,-148,8,-603,63,-755,126,-206,14,-195,4,-292,34,-207,9,-254,28,-213,5,-810,71,-228,22,-247,29
27,-785,96,-166,7,-631,250,-775,106,-206,7,-221,7,-154,2,-151,2,-156,2,-159,2,-168,11,-278,30,-243,30,-159,8,-681,64,-755,126,-206,14,-234,5,-292,34,-208,9,-272,28,-213,6,-810,71,-228,22,-256,29
28,-785,96,-185,7,-631,250,-775,106,-224,7,-232,7,-160,2,-164,2,-158,2,-168,2,-180,11,-293,30,-244,30,-165,8,-770,65,-755,126,-207,14,-238,5,-296,34,-228,9,-279,28,-219,11,-810,71,-229,22,-256,29
29,-785,96,-185,7,-631,250,-775,106,-224,7,-234,7,-166,2,-169,2,-172,3,-169,2,-183,11,-327,30,-253,30,-165,8,-813,65,-755,126,-207,14,-248,5,-331,34,-235,9,-303,28,-259,13,-810,71,-234,24,-263,29
30,-785,96,-185,7,-631,250,-775,106,-235,7,-246,8,-178,2,-187,2,-210,5,-184,2,-194,11,-336,30,-274,30,-165,8,-816,65,-755,126,-217,14,-262,6,-335,34,-268,9,-317,29,-259,13,-810,71,-234,24,-281,31
31,-785,96,-185,7,-631,250,-775,106,-247,8,-253,8,-183,2,-189,2,-222,6,-191,2,-211,11,-336,30,-274,30,-179,8,-816,65,-755,126,-217,14,-297,7,-397,34,-268,9,-336,29,-288,13,-810,71,-240,24,-300,32
32,-785,96,-221,7,-631,250,-775,106,-287,8,-262,8,-188,2,-193,2,-266,6,-193,2,-211,11,-336,30,-274,30,-179,8,-816,65,-755,126,-228,14,-305,7,-463,34,-268,9,-358,29,-288,13,-810,71,-240,24,-303,32
33,-785,96,-221,7,-631,250,-775,106,-287,8,-274,8,-195,2,-210,2,-266,6,-222,3,-213,11,-358,30,-278,30,-188,8,-816,65,-755,126,-228,14,-340,7,-467,34,-268,9,-395,29,-288,13,-810,71,-284,24,-324,38
34,-785,96,-229,7,-631,250,-775,106,-287,8,-274,8,-195,2,-210,2,-266,6,-241,3,-213,11,-358,30,-278,30,-195,8,-816,65,-755,126,-229,14,-415,8,-467,34,-268,9,-395,29,-288,13,-810,71,-284,24,-463,38
35,-785,96,-229,7,-631,250,-775,106,-290,10,-302,8,-212,2,-217,2,-288,6,-246,3,-214,11,-405,30,-282,30,-207,8,-816,65,-755,126,-241,14,-415,8,-536,34,-268,9,-395,29,-292,13,-810,71,-284,24,-480,38
36,-785,96,-229,7,-631,250,-775,106,-342,12,-302,8,-213,2,-224,2,-288,6,-246,3,-237,11,-459,30,-332,30,-207,8,-816,65,-755,126,-244,14,-437,8,-536,34,-268,9,-397,29,-313,13,-810,71,-284,24,-493,38
37,-785,96,-233,7,-631,250,-775,106,-406,12,-302,8,-218,2,-227,2,-289,6,-248,3,-237,11,-459,30,-337,30,-208,8,-816,65,-755,126,-296,14,-437,8,-550,34,-268,9,-449,30,-317,13,-810,71,-299,24,-520,38
38,-785,96,-246,7,-631,250,-775,106,-406,12,-303,8,-230,2,-237,2,-314,6,-252,3,-245,11,-469,30,-337,30,-223,8,-816,65,-755,126,-296,14,-452,8,-600,35,-268,9,-477,30,-321,13,-810,71,-305,24,-568,38
39,-785,96,-246,7,-631,250,-775,106,-406,12,-303,8,-232,2,-240,2,-314,6,-252,3,-246,11,-469,30,-337,30,-223,8,-816,65,-755,126,-297,14,-452,8,-669,35,-276,9,-477,30,-335,13,-810,71,-305,24,-720,38
40,-785,96,-246,7,-631,250,-775,106,-406,12,-303,8,-232,2,-240,2,-314,6,-252,3,-246,11,-469,30,-337,30,-223,8,-816,65,-755,126,-297,14,-452,8,-846,35,-276,9,-477,30,-335,13,-810,71,-305,24,-793,38
41,-785,96,-246,7,-631,250,-775,106,-406,12,-312,8,-238,2,-240,2,-314,6,-261,3,-259,11,-563,30,-342,30,-223,8,-816,65,-755,126,-297,14,-452,8,-846,35,-280,10,-477,30,-378,13,-810,71,-321,24,-840,41
42,-785,96,-255,7,-631,250,-775,106,-406,12,-347,8,-259,2,-260,2,-314,6,-265,3,-266,11,-567,30,-353,30,-233,8,-816,65,-755,126,-297,14,-496,9,-846,35,-318,10,-488,30,-378,13,-810,71,-356,24,-840,41
43,-785,96,-264,7,-631,250,-775,106,-406,12,-347,8,-264,2,-260,2,-314,6,-301,3,-276,11,-573,30,-378,30,-234,8,-816,65,-755,126,-297,14,-587,9,-846,35,-318,10,-527,30,-378,13,-810,71,-384,24,-840,41
44,-785,96,-264,7,-631,250,-775,106,-408,12,-383,8,-264,2,-260,2,-321,6,-301,4,-276,11,-578,30,-462,33,-237,8,-816,65,-755,126,-298,14,-609,9,-846,35,-318,10,-550,30,-378,13,-810,71,-444,27,-840,41
45,-785,96,-264,7,-631,250,-775,106,-408,12,-383,8,-264,2,-260,2,-321,6,-301,4,-276,11,-578,30,-705,40,-237,8,-816,65,-755,126,-298,14,-609,9,-846,35,-318,10,-550,30,-378,13,-810,71,-444,27,-840,41
46,-785,96,-265,7,-631,250,-775,106,-408,12,-383,8,-267,2,-268,2,-323,6,-317,4,-288,11,-615,30,-835,46,-242,8,-816,65,-755,126,-305,14,-618,9,-846,35,-318,10,-551,30,-378,13,-810,71,-457,27,-840,41
47,-785,96,-265,7,-631,250,-775,106,-408,12,-383,8,-267,2,-268,2,-573,6,-317,4,-288,11,-615,30,-835,46,-242,8,-816,65,-755,126,-305,14,-618,9,-846,35,-318,10,-551,30,-378,13,-810,71,-457,27,-840,41
48,-785,96,-289,7,-631,250,-775,106,-408,12,-383,8,-273,2,-268,2,-573,6,-317,4,-304,11,-691,30,-835,46,-336,8,-816,65,-755,126,-316,14,-619,9,-846,35,-318,10,-573,30,-378,13,-810,71,-457,27,-840,41
49,-785,96,-289,7,-631,250,-775,106,-408,12,-383,8,-273,2,-268,2,-573,6,-317,4,-304,11,-851,30,-835,46,-336,8,-816,65,-755,126,-316,14,-619,9,-846,35,-319,10,-662,30,-378,13,-810,71,-457,27,-840,41
50,-785,96,-289,7,-631,250,-775,106,-437,12,-383,8,-273,2,-271,2,-573,6,-324,4,-304,11,-851,30,-835,46,-336,8,-816,65,-755,126,-316,14,-638,12,-846,35,-319,10,-850,31,-378,13,-810,71,-457,27,-840,41
51,-785,96,-294,7,-631,250,-775,106,-437,12,-383,8,-302,2,-297,2,-580,6,-326,4,-314,11,-851,30,-835,46,-339,8,-816,65,-755,126,-320,14,-710,19,-846,35,-319,10,-850,31,-424,13,-810,71,-496,27,-840,41
52,-785,96,-298,7,-631,250,-775,106,-437,12,-383,8,-302,2,-299,2,-580,6,-326,4,-314,11,-851,30,-835,46,-339,8,-816,65,-755,126,-320,14,-734,19,-846,35,-319,10,-850,31,-424,13,-810,71,-716,27,-840,41
53,-785,96,-302,7,-631,250,-775,106,-437,12,-383,8,-306,2,-301,2,-580,6,-326,4,-330,11,-851,30,-835,46,-342,8,-816,65,-755,126,-387,14,-750,19,-846,35,-319,10,-850,31,-424,13,-810,71,-852,29,-840,41
54,-785,96,-354,7,-631,250,-775,106,-459,12,-383,8,-329,2,-337,2,-591,6,-381,4,-341,11,-851,30,-835,46,-345,8,-816,65,-755,126,-387,14,-750,19,-846,35,-320,10,-850,31,-460,13,-810,71,-852,29,-840,41
55,-785,96,-354,7,-631,250,-775,106,-464,12,-435,8,-345,2,-350,2,-625,6,-384,4,-405,11,-851,30,-835,46,-378,8,-816,65,-755,126,-388,14,-766,19,-846,35,-333,10,-850,31,-460,13,-810,71,-852,29,-840,41
56,-785,96,-403,7,-631,250,-775,106,-468,12,-435,8,-373,2,-358,2,-625,6,-427,4,-473,12,-851,30,-835,46,-414,8,-816,65,-755,126,-390,14,-766,19,-846,35,-344,10,-850,31,-460,13,-810,71,-852,29,-840,41
57,-785,96,-403,7,-631,250,-775,106,-468,12,-435,8,-373,2,-358,2,-625,6,-427,4,-722,13,-851,30,-835,46,-414,8,-816,65,-755,126,-390,14,-766,19,-846,35,-344,10,-850,31,-460,13,-810,71,-852,29,-840,41
58,-785,96,-403,7,-631,250,-775,106,-501,13,-435,8,-373,2,-358,2,-625,6,-427,4,-862,15,-851,30,-835,46,-414,8,-816,65,-755,126,-390,14,-766,19,-846,35,-344,10,-850,31,-534,13,-810,71,-852,29,-840,41
59,-785,96,-449,7,-631,250,-775,106,-562,13,-435,8,-374,2,-391,2,-672,6,-427,4,-866,15,-851,30,-835,46,-432,8,-816,65,-755,126,-417,14,-778,19,-846,35,-345,10,-850,31,-534,13,-810,71,-852,29,-840,41
