,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-28,9,-23,8,-19,12,-26,8,-26,8,-22,15
1,-33,12,-28,10,-25,14,-31,8,-27,8,-23,15
2,-35,14,-33,11,-28,17,-37,12,-30,8,-24,15
3,-36,16,-36,14,-30,21,-39,12,-35,8,-28,19
4,-38,17,-42,15,-34,22,-41,13,-42,10,-31,19
5,-40,21,-48,16,-36,26,-44,14,-45,12,-31,21
6,-41,23,-54,19,-38,29,-46,15,-46,13,-36,24
7,-43,23,-56,20,-45,35,-47,15,-50,14,-40,26
8,-45,25,-57,20,-49,40,-48,18,-53,17,-46,26
9,-48,26,-59,20,-49,43,-56,21,-57,19,-49,27
10,-50,27,-66,20,-55,44,-61,21,-59,20,-54,27
11,-54,31,-67,21,-60,44,-64,23,-63,20,-60,27
12,-57,33,-71,23,-62,45,-68,24,-67,20,-66,28
13,-57,35,-75,25,-65,48,-72,25,-71,20,-73,28
14,-62,37,-79,27,-67,49,-75,27,-74,23,-76,28
15,-65,41,-80,29,-71,51,-77,29,-77,26,-79,29
16,-69,41,-86,31,-74,53,-80,29,-83,28,-80,30
17,-71,42,-87,32,-77,56,-86,32,-88,28,-85,30
18,-75,43,-92,34,-78,58,-91,33,-92,31,-87,30
19,-80,44,-95,34,-80,63,-93,34,-96,33,-88,34
20,-83,47,-100,35,-80,65,-96,34,-101,34,-93,36
21,-86,48,-104,36,-85,68,-98,36,-103,36,-96,38
22,-89,51,-111,37,-87,69,-102,37,-107,37,-98,39
23,-93,51,-118,38,-90,70,-105,38,-110,37,-104,40
24,-98,52,-124,38,-92,75,-105,39,-114,39,-105,43
25,-101,52,-126,41,-97,76,-107,41,-120,41,-109,43
26,-105,53,-129,42,-100,77,-110,42,-122,43,-115,46
27,-109,53,-130,43,-106,78,-112,43,-127,44,-121,48
28,-111,54,-133,44,-116,82,-113,44,-129,44,-125,49
29,-118,55,-134,46,-117,83,-116,45,-134,45,-128,53
30,-123,56,-138,48,-119,86,-120,45,-137,47,-132,53
31,-125,56,-143,51,-124,89,-123,46,-140,48,-136,53
32,-130,58,-147,54,-125,90,-126,47,-144,48,-139,56
33,-132,58,-152,54,-129,93,-133,47,-147,50,-140,59
34,-136,60,-153,57,-131,95,-137,50,-148,51,-144,62
35,-140,60,-155,58,-135,100,-139,52,-151,52,-148,64
36,-141,60,-160,60,-136,101,-141,54,-159,54,-149,69
37,-146,61,-164,63,-138,101,-145,55,-164,54,-153,70
38,-149,62,-166,64,-139,105,-148,59,-172,55,-155,70
39,-154,62,-171,65,-142,107,-149,61,-174,56,-161,72
40,-159,62,-176,66,-147,110,-151,63,-176,58,-164,72
41,-160,64,-181,67,-150,113,-156,63,-178,59,-168,75
42,-160,64,-183,68,-152,116,-164,64,-182,61,-173,77
43,-164,66,-189,68,-155,118,-167,64,-185,64,-176,78
44,-166,67,-191,69,-158,122,-170,66,-194,64,-179,78
45,-168,68,-194,72,-160,124,-174,67,-197,68,-181,81
46,-170,69,-198,72,-164,126,-177,69,-201,70,-185,83
47,-175,69,-202,73,-167,128,-182,70,-204,70,-188,86
48,-182,69,-206,76,-170,128,-186,71,-206,72,-190,88
49,-186,72,-210,77,-174,129,-190,72,-209,76,-191,88
50,-191,74,-213,78,-178,131,-193,75,-213,76,-194,88
51,-193,75,-216,79,-181,131,-200,76,-218,77,-199,89
52,-198,77,-221,81,-183,132,-205,76,-220,77,-202,92
53,-202,78,-225,83,-185,134,-208,77,-224,80,-204,94
54,-206,78,-230,85,-189,136,-210,77,-226,83,-209,95
55,-210,78,-236,86,-194,138,-213,77,-228,84,-214,96
56,-212,81,-239,91,-196,139,-216,78,-230,85,-219,98
57,-217,83,-244,93,-198,140,-221,78,-234,85,-222,99
58,-222,84,-247,93,-201,143,-224,79,-237,88,-225,101
59,-224,86,-247,95,-204,145,-226,80,-243,91,-231,102
60,-225,89,-250,97,-206,150,-230,80,-245,93,-234,105
61,-231,90,-252,99,-207,152,-235,81,-247,94,-239,107
62,-234,93,-254,100,-208,154,-242,82,-249,97,-240,111
63,-240,96,-259,100,-211,156,-245,82,-252,98,-242,113
64,-243,97,-262,100,-213,159,-248,84,-255,98,-249,116
65,-248,98,-265,101,-214,163,-251,85,-260,101,-250,118
66,-252,99,-267,103,-216,164,-259,87,-262,103,-254,118
67,-258,100,-269,104,-216,165,-264,88,-267,104,-258,121
68,-260,102,-271,106,-222,167,-270,88,-271,104,-261,122
69,-267,104,-273,108,-222,169,-278,89,-276,104,-261,123
70,-269,105,-279,109,-222,173,-282,92,-278,105,-263,127
71,-273,106,-283,113,-225,175,-287,94,-280,106,-264,128
72,-273,108,-288,113,-228,177,-292,97,-283,107,-268,130
73,-278,109,-290,113,-229,177,-298,98,-288,110,-272,132
74,-282,113,-291,115,-232,180,-304,98,-290,112,-274,133
75,-287,114,-293,115,-236,182,-309,99,-297,112,-275,135
76,-290,114,-297,118,-242,183,-312,99,-301,113,-279,136
77,-294,114,-299,120,-245,188,-315,101,-306,113,-280,139
78,-300,117,-302,121,-247,191,-317,103,-308,113,-281,144
79,-304,118,-309,123,-249,193,-322,104,-310,113,-284,145
