,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-163,6,-62,12,-64,10,-70,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
1,-249,10,-67,12,-64,10,-70,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
2,-249,10,-139,35,-64,10,-70,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
3,-249,10,-204,54,-74,11,-70,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
4,-249,10,-204,54,-155,25,-70,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
5,-249,10,-204,54,-228,30,-87,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
6,-249,10,-204,54,-228,30,-182,4,-72,2,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
7,-249,10,-204,54,-228,30,-254,4,-93,4,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
8,-249,10,-204,54,-228,30,-254,4,-185,7,-72,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
9,-249,10,-204,54,-228,30,-254,4,-246,11,-102,2,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
10,-249,10,-204,54,-228,30,-254,4,-246,11,-196,3,-68,6,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
11,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-99,11,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
12,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-181,24,-69,5,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
13,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-108,8,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
14,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-191,20,-67,7,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
15,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-107,14,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
16,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-188,28,-66,8,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
17,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-107,19,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
18,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-191,30,-59,15,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
19,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-101,31,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
20,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-169,58,-70,4,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
21,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-130,8,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
22,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-219,14,-68,6,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
23,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-133,11,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
24,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-218,21,-71,3,-67,7,-70,4,-71,3,-72,2,-68,6
25,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-146,4,-67,7,-70,4,-71,3,-72,2,-68,6
26,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-240,5,-67,7,-70,4,-71,3,-72,2,-68,6
27,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-144,12,-70,4,-71,3,-72,2,-68,6
28,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-232,19,-70,4,-71,3,-72,2,-68,6
29,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-155,7,-71,3,-72,2,-68,6
30,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-247,10,-71,3,-72,2,-68,6
31,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-164,3,-72,2,-68,6
32,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-256,3,-74,3,-68,6
33,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-256,3,-168,4,-68,6
34,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-256,3,-253,5,-77,6
35,-249,10,-204,54,-228,30,-254,4,-246,11,-253,5,-231,27,-237,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-256,3,-253,5,-164,14
36,-251,10,-206,54,-230,30,-256,4,-248,11,-255,5,-233,27,-238,22,-226,33,-221,37,-196,62,-242,16,-236,22,-253,5,-238,20,-249,10,-256,3,-253,5,-239,19
37,-266,10,-210,54,-234,30,-260,4,-252,11,-258,5,-236,27,-240,22,-230,33,-226,37,-199,64,-247,16,-241,22,-258,5,-243,20,-254,10,-261,3,-259,5,-245,19
38,-269,10,-221,58,-247,32,-275,4,-267,11,-270,8,-249,29,-242,22,-230,33,-226,37,-199,64,-247,16,-241,22,-258,5,-243,20,-254,10,-261,3,-259,5,-245,19
39,-269,10,-221,58,-247,32,-275,4,-267,11,-270,8,-249,29,-253,24,-241,37,-240,38,-209,69,-261,17,-255,23,-264,6,-243,20,-254,10,-261,3,-259,5,-245,19
40,-270,10,-222,58,-248,32,-276,4,-268,11,-271,8,-250,29,-254,24,-242,37,-241,38,-210,69,-262,17,-255,23,-272,6,-255,23,-269,10,-276,3,-274,5,-260,19
41,-298,10,-230,59,-251,32,-279,4,-271,11,-274,8,-253,29,-257,24,-245,37,-244,38,-213,69,-265,17,-259,23,-276,6,-259,23,-273,10,-279,4,-278,5,-264,19
42,-298,10,-246,62,-272,36,-304,4,-296,11,-275,8,-253,29,-257,24,-245,37,-244,38,-213,69,-265,17,-259,23,-276,6,-259,23,-273,10,-279,4,-278,5,-264,19
43,-298,10,-246,62,-272,36,-304,4,-296,11,-297,10,-274,33,-280,26,-265,38,-244,38,-213,69,-265,17,-259,23,-276,6,-259,23,-273,10,-279,4,-278,5,-264,19
44,-298,10,-246,62,-272,36,-304,4,-296,11,-297,10,-274,33,-280,26,-268,39,-267,40,-231,76,-287,20,-274,24,-276,6,-259,23,-273,10,-279,4,-278,5,-264,19
45,-298,10,-246,62,-272,36,-304,4,-296,11,-297,10,-274,33,-280,26,-268,39,-267,40,-231,76,-287,20,-281,26,-301,6,-282,25,-296,12,-290,4,-278,5,-264,19
46,-300,10,-247,63,-274,36,-306,4,-298,11,-299,10,-276,33,-282,26,-270,39,-269,40,-232,77,-289,20,-283,26,-303,6,-284,25,-297,12,-304,4,-302,6,-287,21
47,-316,10,-259,67,-288,38,-322,4,-313,12,-307,10,-276,33,-282,26,-270,39,-269,40,-232,77,-289,20,-283,26,-303,6,-284,25,-298,12,-306,4,-304,6,-288,22
48,-316,10,-259,67,-288,38,-322,4,-313,12,-315,10,-291,34,-297,27,-284,41,-284,41,-244,81,-296,20,-283,26,-303,6,-284,25,-298,12,-306,4,-304,6,-288,22
49,-316,10,-259,67,-288,38,-322,4,-313,12,-315,10,-291,34,-297,27,-284,41,-284,41,-244,81,-305,20,-298,27,-319,6,-297,28,-313,13,-322,4,-310,6,-288,22
50,-320,10,-263,67,-292,38,-326,4,-317,12,-319,10,-295,34,-300,28,-288,41,-288,41,-246,83,-309,20,-302,27,-323,6,-301,28,-316,13,-324,4,-321,7,-306,22
51,-326,10,-269,67,-298,38,-332,4,-322,13,-325,10,-299,36,-306,28,-294,41,-293,42,-250,85,-315,20,-309,27,-327,6,-302,28,-318,13,-327,4,-323,8,-309,22
52,-331,10,-274,67,-302,39,-336,5,-327,13,-330,10,-302,36,-309,28,-297,41,-296,42,-253,85,-318,20,-311,27,-332,6,-310,28,-326,13,-335,4,-331,8,-316,23
53,-336,10,-279,67,-305,41,-341,5,-332,13,-335,10,-309,36,-315,29,-302,43,-303,42,-259,86,-323,22,-318,27,-338,6,-312,28,-328,13,-337,4,-333,8,-318,23
54,-339,10,-283,67,-309,41,-344,5,-336,13,-339,10,-313,36,-319,29,-305,43,-307,42,-263,86,-327,23,-321,28,-343,6,-319,29,-336,13,-345,4,-341,8,-326,23
55,-346,10,-286,69,-314,41,-350,5,-339,14,-343,10,-317,36,-324,29,-311,43,-311,42,-267,86,-330,23,-325,28,-347,6,-325,29,-342,13,-351,4,-347,8,-331,24
56,-350,10,-290,69,-317,42,-354,6,-345,14,-349,10,-323,36,-329,29,-316,44,-317,42,-273,86,-336,23,-330,28,-352,6,-330,29,-346,13,-355,4,-351,8,-335,24
57,-354,10,-294,70,-322,42,-358,6,-350,14,-354,10,-328,36,-333,31,-320,44,-322,42,-278,86,-341,23,-336,28,-358,6,-335,29,-351,13,-360,4,-356,8,-340,24
58,-359,10,-299,70,-327,42,-363,6,-355,14,-359,10,-333,36,-338,31,-325,44,-327,42,-283,86,-345,24,-341,28,-363,6,-340,29,-356,13,-365,4,-361,8,-345,24
59,-364,10,-303,71,-332,42,-368,6,-360,14,-364,10,-338,36,-344,31,-330,44,-332,42,-287,87,-350,24,-346,28,-368,6,-345,29,-361,13,-370,4,-366,8,-349,24
60,-369,10,-308,71,-337,42,-373,6,-365,14,-369,10,-343,36,-349,31,-334,45,-337,42,-293,87,-355,24,-351,28,-373,6,-350,29,-366,13,-375,4,-370,8,-354,24
61,-374,10,-313,71,-342,42,-378,6,-370,14,-374,10,-348,36,-353,31,-338,45,-342,42,-298,87,-360,24,-356,28,-378,6,-355,29,-371,13,-380,4,-376,8,-360,24
62,-379,10,-317,72,-347,42,-383,6,-375,14,-379,10,-353,36,-359,31,-344,45,-346,43,-301,87,-364,25,-361,28,-383,6,-360,29,-376,13,-385,4,-381,8,-365,24
63,-383,10,-322,72,-352,42,-388,6,-380,14,-384,10,-358,36,-364,31,-349,45,-351,43,-307,87,-369,25,-366,28,-388,6,-365,29,-381,13,-390,4,-386,8,-370,24
