Adaptive,CVIRS,Greedy,Greedy_sample,MMC,MML,Random,Random_sample,STM,MASFo,Query
0.478718535,0.478718535,0.478718535,0.478718535,0.478718535,0.478718535,0.478718535,0.478718535,0.478718535,0.445820433,0.447905478
0.464530892,0.479176201,0.464530892,0.467734554,0.472311213,0.462700229,0.470022883,0.460869565,0.463615561,0.434468524,0.443609023
0.458581236,0.476887872,0.454919908,0.460411899,0.472768879,0.453089245,0.475057208,0.452631579,0.451716247,0.434468524,0.440386681
0.456750572,0.46590389,0.444851259,0.455377574,0.473226545,0.447597254,0.470022883,0.453089245,0.444851259,0.433436533,0.441460795
0.443020595,0.462242563,0.435697941,0.457665904,0.474141876,0.448512586,0.475057208,0.448512586,0.429290618,0.430340557,0.44575725
0.443020595,0.46590389,0.432036613,0.452631579,0.46819222,0.444851259,0.464530892,0.453089245,0.419679634,0.430340557,0.432867884
0.443020595,0.463157895,0.42791762,0.449427918,0.472311213,0.439359268,0.456750572,0.450343249,0.42791762,0.430340557,0.414607948
0.43798627,0.462242563,0.419221968,0.451716247,0.46590389,0.439359268,0.453089245,0.448512586,0.422425629,0.430340557,0.411385607
0.430663616,0.463157895,0.423340961,0.454919908,0.463615561,0.437070938,0.456292906,0.442105263,0.422425629,0.430340557,0.409237379
0.421967963,0.464530892,0.413729977,0.45583524,0.453546911,0.435697941,0.446224256,0.43020595,0.411441648,0.430340557,0.409237379
0.422883295,0.468649886,0.408237986,0.44805492,0.459038902,0.43798627,0.44805492,0.429290618,0.412356979,0.432404541,0.409237379
0.41784897,0.467734554,0.406864989,0.451716247,0.454004577,0.436155606,0.451258581,0.425629291,0.416475973,0.432404541,0.409237379
0.405949657,0.466819222,0.405034325,0.456292906,0.461327231,0.437070938,0.44576659,0.42791762,0.415560641,0.432404541,0.401718582
0.408695652,0.470022883,0.410983982,0.444851259,0.463615561,0.431121281,0.449427918,0.423340961,0.412814645,0.433436533,0.387755102
0.409610984,0.465446224,0.403661327,0.446681922,0.460411899,0.42791762,0.438443936,0.420594966,0.41006865,0.432404541,0.387755102
0.413272311,0.460411899,0.394965675,0.439816934,0.455377574,0.429290618,0.441189931,0.421510297,0.407322654,0.429308566,0.402792696
0.406407323,0.459038902,0.400457666,0.434324943,0.449427918,0.427002288,0.4402746,0.420594966,0.406864989,0.427244582,0.404940924
0.399542334,0.458581236,0.40228833,0.427002288,0.451716247,0.421510297,0.439359268,0.420594966,0.405949657,0.427244582,0.422126745
0.400457666,0.459038902,0.402745995,0.424256293,0.45812357,0.417391304,0.441189931,0.416933638,0.39771167,0.427244582,0.414607948
0.394050343,0.457665904,0.393135011,0.423340961,0.457665904,0.414187643,0.434782609,0.421052632,0.395423341,0.427244582,0.402792696
0.391304348,0.45812357,0.394050343,0.423340961,0.446224256,0.411899314,0.427002288,0.4201373,0.391304348,0.428276574,0.402792696
0.388558352,0.454462243,0.394050343,0.421510297,0.449427918,0.408237986,0.425629291,0.416475973,0.391762014,0.42621259,0.406015038
0.395423341,0.454919908,0.390846682,0.415102975,0.44805492,0.406407323,0.424713959,0.410983982,0.388558352,0.432404541,0.402792696
0.39221968,0.454919908,0.39221968,0.416933638,0.443020595,0.404576659,0.422883295,0.406864989,0.389473684,0.437564499,0.407089151
0.393592677,0.453546911,0.391304348,0.411441648,0.444393593,0.404118993,0.419679634,0.407322654,0.389016018,0.434468524,0.396348013
0.397254005,0.450343249,0.389473684,0.405034325,0.442562929,0.401372998,0.416018307,0.405949657,0.390389016,0.448916409,0.390977444
0.391762014,0.445308924,0.387643021,0.398169336,0.434324943,0.403203661,0.413729977,0.40778032,0.386270023,0.446852425,0.387755102
0.390846682,0.450800915,0.383524027,0.390846682,0.429748284,0.395881007,0.410983982,0.406864989,0.383524027,0.442724458,0.377013963
0.387185355,0.446681922,0.383981693,0.39221968,0.435240275,0.401372998,0.412814645,0.407322654,0.383524027,0.441692466,0.381310419
0.391762014,0.44805492,0.383066362,0.384439359,0.432951945,0.399542334,0.410983982,0.4,0.38215103,0.439628483,0.380236305
0.395423341,0.44576659,0.383524027,0.386727689,0.432494279,0.401372998,0.406407323,0.398627002,0.377574371,0.432404541,0.377013963
0.390389016,0.442105263,0.385354691,0.389016018,0.431578947,0.399542334,0.403661327,0.400915332,0.384897025,0.425180599,0.379162191
0.390389016,0.444393593,0.382608696,0.387643021,0.431578947,0.393135011,0.403661327,0.392677346,0.380320366,0.42002064,0.380236305
0.393592677,0.444851259,0.383524027,0.386270023,0.428832952,0.387185355,0.405491991,0.394050343,0.380320366,0.417956656,0.373791622
0.38993135,0.454919908,0.383066362,0.380320366,0.422883295,0.387185355,0.405491991,0.396338673,0.378947368,0.42621259,0.368421053
0.387185355,0.450343249,0.382608696,0.378947368,0.423798627,0.385354691,0.403203661,0.396338673,0.378947368,0.425180599,0.364124597
0.381235698,0.44805492,0.38215103,0.375743707,0.419221968,0.389016018,0.40228833,0.390846682,0.378947368,0.422084623,0.358754028
0.380320366,0.450343249,0.381235698,0.374828375,0.424713959,0.383981693,0.404576659,0.384897025,0.379405034,0.423116615,0.364124597
0.382608696,0.44805492,0.381235698,0.380778032,0.421510297,0.384897025,0.401372998,0.384897025,0.383066362,0.416924665,0.374865736
0.381235698,0.44805492,0.3798627,0.373455378,0.421510297,0.379405034,0.397254005,0.378032037,0.381693364,0.422084623,0.373791622
0.383524027,0.447139588,0.378947368,0.372997712,0.417391304,0.3798627,0.396338673,0.383066362,0.380778032,0.427244582,0.37593985
0.385812357,0.452631579,0.3798627,0.368878719,0.414187643,0.3798627,0.398627002,0.383981693,0.3798627,0.425180599,0.371643394
0.381693364,0.44576659,0.378489703,0.36979405,0.41006865,0.378947368,0.394508009,0.38215103,0.378489703,0.428276574,0.360902256
0.378947368,0.450343249,0.378032037,0.370709382,0.404118993,0.378947368,0.394508009,0.377116705,0.377574371,0.42002064,0.361976369
0.381693364,0.449885584,0.379405034,0.36979405,0.399542334,0.377116705,0.388100686,0.383524027,0.376201373,0.418988648,0.365198711
0.3798627,0.444393593,0.377116705,0.369336384,0.405949657,0.375286041,0.387643021,0.383524027,0.375286041,0.400412797,0.360902256
0.387185355,0.446224256,0.377574371,0.367048055,0.403203661,0.372997712,0.384897025,0.385354691,0.376201373,0.403508772,0.365198711
0.386270023,0.443020595,0.377116705,0.373455378,0.403203661,0.371624714,0.38215103,0.38993135,0.375743707,0.400412797,0.369495166
0.388558352,0.447139588,0.377574371,0.370251716,0.405034325,0.375743707,0.379405034,0.378032037,0.375743707,0.386996904,0.37056928
0.389473684,0.446224256,0.376201373,0.366590389,0.401372998,0.377116705,0.375286041,0.381693364,0.376201373,0.381836945,0.3566058
