,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,10,-26,6,-20,14,-25,9,-24,13,-22,13
1,-25,12,-28,6,-24,14,-29,10,-33,17,-23,13
2,-28,13,-29,9,-25,17,-34,13,-38,18,-24,16
3,-33,13,-31,9,-27,18,-40,14,-43,20,-28,18
4,-36,15,-35,10,-29,19,-45,14,-47,23,-32,19
5,-43,15,-35,12,-30,22,-50,14,-52,24,-37,20
6,-44,16,-41,12,-37,23,-53,16,-55,25,-42,20
7,-47,19,-46,13,-38,26,-53,17,-63,25,-46,21
8,-51,22,-51,15,-40,26,-58,18,-65,26,-50,22
9,-55,23,-53,18,-42,28,-63,20,-68,27,-55,22
10,-57,24,-57,19,-45,30,-67,22,-71,30,-60,22
11,-57,25,-60,21,-49,33,-72,23,-74,32,-64,24
12,-62,29,-63,21,-50,35,-76,23,-78,35,-68,24
13,-66,31,-68,22,-52,37,-79,23,-83,35,-70,28
14,-69,32,-71,22,-53,39,-84,25,-87,37,-74,31
15,-72,35,-73,25,-56,41,-89,25,-88,40,-79,31
16,-75,37,-74,26,-57,42,-92,26,-94,44,-81,36
17,-79,39,-77,27,-62,44,-95,28,-94,47,-84,38
18,-84,42,-79,30,-64,44,-99,28,-96,48,-89,41
19,-90,46,-81,31,-67,46,-103,29,-98,51,-90,42
20,-93,47,-84,33,-70,50,-107,29,-103,51,-95,42
21,-97,48,-89,35,-74,55,-110,30,-105,52,-96,43
22,-102,48,-96,38,-75,58,-111,33,-108,53,-97,45
23,-107,49,-96,39,-77,61,-117,37,-113,54,-98,46
24,-109,50,-98,40,-77,65,-122,38,-116,55,-105,49
25,-113,51,-103,40,-79,66,-124,39,-122,56,-110,51
26,-118,53,-111,40,-83,70,-125,41,-124,56,-112,51
27,-119,53,-113,42,-88,75,-128,41,-129,59,-115,52
28,-122,55,-114,44,-91,75,-133,42,-135,61,-117,55
29,-123,57,-117,47,-93,79,-135,44,-138,62,-122,57
30,-125,59,-122,50,-96,81,-141,45,-140,62,-125,58
31,-126,61,-129,52,-99,83,-145,46,-142,63,-128,60
32,-130,61,-133,55,-101,85,-147,47,-143,64,-135,63
33,-131,61,-136,55,-106,90,-152,48,-146,68,-138,63
34,-134,62,-142,56,-109,90,-155,50,-151,68,-143,64
35,-139,64,-149,57,-110,91,-156,51,-154,70,-149,64
36,-141,64,-156,57,-113,96,-158,55,-157,71,-150,66
37,-147,69,-158,59,-116,98,-159,56,-161,71,-153,67
38,-151,72,-163,62,-118,98,-159,56,-166,73,-157,69
39,-153,73,-167,63,-119,101,-165,57,-171,73,-161,71
40,-156,73,-171,65,-121,108,-167,57,-172,74,-169,71
41,-159,73,-174,67,-123,109,-168,60,-178,76,-172,75
42,-162,73,-178,72,-125,111,-171,60,-179,78,-178,77
43,-165,74,-183,72,-129,112,-175,62,-182,79,-181,80
44,-167,74,-184,73,-135,115,-183,64,-185,79,-183,82
45,-170,74,-188,76,-137,116,-186,66,-190,80,-189,82
46,-176,76,-190,78,-139,119,-192,68,-190,80,-192,84
47,-179,80,-196,78,-139,124,-200,69,-192,80,-192,85
48,-180,81,-200,82,-139,127,-202,71,-200,84,-193,85
49,-183,83,-206,84,-142,129,-206,72,-204,84,-195,86
50,-186,85,-208,86,-144,131,-209,73,-209,85,-200,88
51,-191,86,-211,86,-146,133,-212,76,-214,86,-203,90
52,-197,88,-216,88,-147,133,-214,80,-218,88,-205,90
53,-201,90,-220,90,-149,135,-220,81,-219,89,-209,91
54,-206,91,-223,93,-152,138,-224,84,-220,89,-213,91
55,-213,91,-224,94,-154,141,-230,84,-223,89,-216,95
56,-217,93,-227,96,-157,144,-239,84,-226,89,-216,96
57,-224,96,-233,96,-161,145,-241,85,-230,89,-218,96
58,-228,97,-238,96,-166,146,-245,86,-233,93,-219,97
59,-231,100,-238,98,-175,148,-249,87,-235,93,-222,98
60,-235,102,-241,100,-177,152,-251,88,-241,94,-225,98
61,-240,103,-248,104,-178,154,-252,88,-244,96,-228,99
62,-245,105,-251,104,-178,156,-255,88,-248,100,-233,101
63,-247,107,-252,104,-183,158,-261,90,-252,100,-237,103
64,-251,107,-254,105,-184,160,-268,93,-254,101,-242,105
65,-254,107,-255,108,-189,161,-273,94,-260,102,-245,106
66,-257,108,-260,112,-192,164,-274,94,-265,102,-249,107
67,-262,108,-261,112,-194,164,-280,96,-272,103,-254,108
68,-267,108,-265,113,-195,166,-286,97,-278,103,-257,109
69,-270,111,-268,115,-200,168,-290,99,-281,104,-258,110
70,-272,113,-273,115,-200,171,-293,101,-286,106,-263,111
71,-276,113,-276,116,-202,173,-294,103,-290,108,-272,111
72,-280,115,-279,118,-206,174,-297,103,-295,110,-276,111
73,-283,116,-284,118,-208,175,-307,104,-296,111,-280,112
74,-290,117,-286,121,-210,178,-314,105,-298,111,-281,113
75,-293,117,-292,121,-211,182,-316,107,-305,112,-284,114
76,-294,117,-294,122,-213,187,-320,110,-308,114,-290,115
77,-299,119,-299,122,-215,188,-323,110,-310,114,-297,118
78,-303,122,-301,122,-218,189,-329,111,-313,114,-301,121
79,-305,122,-304,125,-223,192,-335,111,-317,114,-302,124
