,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-307,36,-91,2,-73,20,-82,11,-91,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
1,-405,53,-226,2,-73,20,-82,11,-91,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
2,-405,53,-455,3,-90,23,-82,11,-91,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
3,-405,53,-455,3,-262,101,-82,11,-91,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
4,-405,53,-455,3,-324,134,-221,27,-91,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
5,-405,53,-455,3,-324,134,-404,54,-131,2,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
6,-405,53,-455,3,-324,134,-404,54,-379,4,-89,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
7,-405,53,-455,3,-324,134,-404,54,-453,5,-264,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
8,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-151,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
9,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-401,2,-90,3,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
10,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-284,4,-90,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
11,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-170,3,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
12,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-419,4,-91,2,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
13,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-305,3,-91,2,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
14,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-189,4,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
15,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-437,6,-90,3,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
16,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-314,14,-85,8,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
17,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-199,14,-91,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
18,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-96,2,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
19,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-342,6,-87,6,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
20,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-216,17,-79,14,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
21,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-99,19,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
22,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-315,53,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
23,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-247,6,-90,3,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
24,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-133,5,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
25,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-377,11,-90,3,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
26,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-265,7,-91,2,-89,4,-90,3,-83,10,-91,2,-91,2
27,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-153,4,-89,4,-90,3,-83,10,-91,2,-91,2
28,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-402,5,-89,4,-90,3,-83,10,-91,2,-91,2
29,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-284,8,-90,3,-83,10,-91,2,-91,2
30,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-171,6,-83,10,-91,2,-91,2
31,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-420,7,-83,10,-91,2,-91,2
32,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-451,7,-289,23,-91,2,-91,2
33,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-451,7,-426,32,-193,4,-91,2
34,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-451,7,-426,32,-435,12,-91,2
35,-405,53,-455,3,-324,134,-404,54,-453,5,-453,5,-456,2,-453,5,-454,4,-455,3,-451,7,-442,16,-434,24,-450,8,-421,37,-393,65,-446,12,-447,12,-449,9,-452,6,-443,15,-451,7,-426,32,-445,13,-318,14
36,-410,53,-460,3,-326,137,-409,54,-458,5,-458,5,-461,2,-458,5,-459,4,-460,3,-456,7,-447,16,-439,24,-455,8,-425,38,-396,67,-451,12,-452,12,-454,9,-457,6,-447,16,-456,7,-431,32,-448,14,-444,19
37,-422,53,-472,3,-335,140,-420,55,-469,6,-470,5,-473,2,-470,5,-471,4,-472,3,-468,7,-458,17,-451,24,-467,8,-435,40,-406,69,-463,12,-463,13,-466,9,-469,6,-451,16,-457,7,-432,32,-450,14,-446,19
