,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,11,-28,11,-18,17,-24,11,-24,8,-22,8
1,-25,12,-29,11,-19,19,-27,17,-28,8,-28,11
2,-27,12,-34,12,-20,20,-31,19,-32,11,-33,13
3,-32,14,-37,14,-22,21,-36,20,-36,13,-34,15
4,-32,19,-38,15,-23,22,-43,21,-40,13,-40,18
5,-33,22,-41,17,-26,24,-49,22,-43,14,-45,18
6,-35,25,-43,19,-27,26,-51,23,-48,18,-49,20
7,-42,27,-46,20,-28,27,-53,24,-53,19,-54,21
8,-46,28,-51,22,-32,28,-55,24,-55,21,-58,24
9,-50,30,-56,23,-33,29,-58,26,-58,23,-62,26
10,-54,30,-59,25,-36,30,-62,27,-63,25,-67,26
11,-58,31,-61,27,-36,34,-68,29,-69,26,-69,26
12,-62,33,-66,27,-38,36,-74,30,-70,27,-73,28
13,-66,35,-69,27,-40,37,-75,31,-75,31,-77,31
14,-70,36,-74,29,-44,37,-79,32,-77,33,-82,31
15,-77,36,-78,29,-49,37,-84,33,-79,33,-87,32
16,-85,36,-82,29,-50,39,-90,34,-82,35,-90,32
17,-86,37,-85,33,-54,41,-94,34,-87,35,-95,33
18,-87,38,-90,34,-56,45,-97,36,-94,37,-95,35
19,-89,39,-94,34,-59,49,-99,37,-100,42,-95,37
20,-92,39,-101,36,-63,51,-103,38,-103,43,-97,38
21,-94,41,-104,38,-69,53,-104,41,-110,43,-99,38
22,-101,41,-107,38,-75,53,-109,42,-113,43,-102,40
23,-101,41,-111,38,-80,55,-112,46,-114,44,-108,44
24,-106,41,-114,40,-87,60,-113,46,-114,46,-112,45
25,-110,44,-117,42,-93,62,-114,46,-118,47,-114,47
26,-111,45,-122,43,-95,64,-118,46,-125,49,-117,49
27,-115,47,-124,45,-97,66,-123,48,-128,50,-120,51
28,-120,48,-126,45,-101,70,-124,50,-131,51,-125,53
29,-122,48,-132,48,-105,73,-127,51,-132,54,-129,53
30,-128,50,-137,48,-106,77,-129,52,-134,55,-132,56
31,-129,52,-139,51,-109,77,-134,52,-141,55,-137,58
32,-132,52,-144,51,-110,78,-139,53,-146,58,-141,60
33,-134,53,-150,51,-115,78,-141,55,-148,62,-145,62
34,-136,55,-153,53,-118,79,-145,56,-154,64,-148,63
35,-140,55,-159,54,-120,84,-150,56,-157,64,-152,63
36,-146,57,-162,54,-123,86,-153,57,-160,66,-156,64
37,-150,61,-165,54,-124,87,-157,60,-165,67,-158,66
38,-152,63,-168,56,-126,90,-158,61,-173,72,-159,66
39,-157,66,-173,56,-129,92,-159,63,-176,73,-162,68
40,-163,68,-176,56,-131,96,-160,65,-179,74,-166,70
41,-165,69,-180,58,-138,98,-163,65,-181,74,-170,73
42,-171,73,-183,59,-143,99,-167,65,-182,76,-173,73
43,-174,73,-186,59,-143,106,-172,66,-185,78,-176,76
44,-178,74,-191,61,-146,107,-177,67,-185,80,-179,79
45,-182,77,-193,62,-151,109,-182,68,-186,82,-181,81
46,-187,77,-197,63,-153,111,-187,70,-189,82,-183,85
47,-189,78,-199,66,-155,113,-192,71,-194,83,-186,88
48,-194,79,-206,68,-156,116,-193,73,-195,84,-191,89
49,-198,79,-207,68,-158,120,-196,74,-198,88,-196,92
50,-199,83,-208,69,-163,121,-199,77,-202,90,-199,94
51,-202,87,-212,70,-165,123,-203,77,-205,92,-203,95
52,-205,87,-215,72,-165,124,-210,81,-209,93,-205,98
53,-210,87,-220,74,-168,126,-216,83,-212,93,-207,98
54,-212,89,-227,74,-172,127,-218,84,-216,96,-209,100
55,-213,91,-229,74,-174,130,-226,85,-221,99,-210,102
56,-217,91,-232,77,-176,132,-229,85,-224,101,-216,104
57,-223,92,-235,78,-178,133,-236,87,-225,102,-220,105
58,-229,96,-236,78,-181,135,-238,87,-230,104,-225,105
59,-232,96,-242,79,-185,139,-240,87,-233,107,-228,106
60,-236,97,-247,81,-188,140,-242,88,-237,107,-232,109
61,-239,99,-250,84,-189,142,-249,90,-238,107,-237,110
62,-240,101,-255,90,-190,142,-251,91,-239,110,-242,113
63,-244,102,-260,91,-194,145,-253,91,-244,110,-246,114
64,-252,102,-263,94,-195,147,-255,91,-247,111,-251,116
65,-255,104,-268,94,-197,148,-261,93,-248,113,-257,116
66,-261,105,-269,96,-202,150,-263,93,-254,114,-260,117
67,-268,105,-276,96,-204,152,-264,94,-257,115,-265,118
68,-271,105,-276,100,-208,153,-270,97,-260,117,-266,121
69,-273,106,-283,102,-211,156,-274,98,-263,118,-269,121
70,-274,108,-286,104,-218,158,-280,98,-265,119,-272,122
71,-277,111,-288,106,-219,162,-286,99,-269,120,-274,123
72,-282,111,-293,108,-224,163,-288,102,-272,120,-276,125
73,-287,111,-298,110,-227,166,-290,103,-276,121,-279,126
74,-291,112,-303,111,-228,167,-299,104,-278,121,-283,127
75,-297,114,-304,112,-229,171,-305,105,-281,122,-284,130
76,-301,115,-307,112,-232,172,-309,108,-286,124,-288,130
77,-304,115,-310,114,-235,176,-313,109,-292,126,-289,131
78,-305,116,-311,118,-236,179,-316,110,-300,128,-293,132
79,-309,119,-313,120,-240,179,-320,111,-305,130,-295,133
