,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
54,-93,564,-457,185,-638,32,-642,4,-597,29,-632,9,-672,7,-641,5,-621,22,-599,48,-615,39,-657,11,-656,7,-676,5,-637,14,-634,15,-614,6,-620,8,-635,12,-634,10,-645,2,-641,7,-649,4
55,-94,573,-463,186,-650,32,-655,4,-605,29,-647,9,-681,7,-650,5,-628,22,-607,49,-622,40,-663,11,-668,7,-685,5,-651,14,-645,16,-625,6,-626,8,-651,12,-638,10,-652,2,-657,7,-659,4
56,-95,580,-471,190,-658,32,-664,4,-613,31,-657,9,-692,7,-659,5,-640,22,-618,49,-630,40,-666,11,-682,7,-698,5,-660,14,-658,16,-636,6,-634,8,-667,12,-647,10,-662,2,-668,7,-664,4
57,-96,586,-477,192,-667,34,-671,4,-622,33,-667,9,-700,7,-671,5,-651,22,-625,51,-641,41,-670,11,-692,7,-710,5,-668,14,-668,16,-648,6,-644,8,-674,12,-663,10,-673,2,-678,7,-678,4
58,-96,589,-481,195,-680,34,-677,4,-639,33,-680,9,-709,7,-684,5,-665,23,-634,51,-651,42,-681,11,-701,7,-714,5,-680,14,-677,16,-659,7,-651,8,-685,12,-672,10,-680,2,-685,7,-694,4
59,-96,602,-485,199,-693,34,-687,4,-646,33,-692,9,-719,7,-693,5,-671,23,-642,52,-663,43,-687,11,-708,7,-723,5,-691,15,-687,16,-670,7,-662,8,-691,12,-683,10,-692,3,-700,7,-703,4
60,-99,610,-496,200,-698,34,-697,4,-657,34,-701,9,-734,7,-705,5,-682,23,-648,53,-678,43,-701,11,-715,8,-731,5,-698,16,-695,17,-685,7,-672,8,-698,12,-694,10,-705,3,-702,7,-709,4
61,-101,620,-501,202,-708,34,-710,4,-666,35,-710,9,-744,7,-710,5,-692,23,-655,54,-689,43,-711,11,-723,8,-744,5,-706,16,-705,17,-688,7,-685,8,-709,12,-710,10,-714,3,-716,7,-719,4
62,-102,624,-510,205,-716,34,-721,4,-678,35,-722,9,-756,7,-723,5,-701,23,-661,57,-699,43,-724,11,-734,8,-758,5,-712,16,-715,17,-698,7,-699,8,-714,12,-718,10,-723,3,-725,7,-727,4
63,-103,636,-516,206,-725,34,-727,4,-693,35,-727,9,-770,7,-730,5,-709,23,-677,58,-712,43,-734,11,-743,8,-763,5,-719,16,-722,17,-705,7,-708,8,-728,12,-728,10,-734,3,-738,7,-740,5
64,-104,648,-518,215,-734,34,-735,4,-703,36,-741,9,-783,7,-741,5,-722,23,-683,59,-719,43,-744,11,-749,8,-773,5,-725,16,-734,17,-713,7,-713,8,-746,13,-742,10,-743,3,-746,8,-745,5
65,-104,654,-526,216,-746,35,-749,4,-710,37,-754,10,-791,7,-748,5,-736,23,-696,59,-728,43,-751,11,-760,9,-781,5,-735,16,-741,17,-716,8,-724,8,-761,13,-755,10,-751,3,-757,8,-754,5
66,-105,666,-535,217,-753,35,-759,4,-715,37,-768,10,-797,7,-758,6,-742,25,-707,60,-735,46,-766,11,-767,10,-795,5,-750,16,-750,18,-728,8,-732,8,-770,13,-762,10,-760,3,-764,9,-763,5
67,-107,681,-539,220,-764,36,-773,4,-719,37,-780,10,-808,7,-766,6,-751,25,-716,61,-746,46,-780,11,-773,11,-802,5,-761,16,-760,18,-736,8,-745,8,-785,13,-769,10,-763,3,-776,10,-770,5
68,-108,686,-544,222,-775,36,-784,4,-725,38,-794,10,-819,7,-777,6,-767,25,-723,62,-752,47,-790,11,-782,11,-807,5,-766,16,-766,18,-749,9,-759,8,-798,13,-782,10,-773,3,-789,10,-779,5
69,-109,690,-553,225,-785,36,-795,4,-735,38,-801,10,-824,7,-786,7,-779,25,-738,63,-755,48,-798,11,-791,11,-814,5,-777,16,-777,18,-756,9,-772,8,-809,14,-796,10,-785,3,-801,10,-791,5
70,-110,699,-562,230,-796,38,-807,4,-744,38,-808,10,-832,7,-797,7,-790,25,-748,64,-762,48,-815,11,-799,11,-818,5,-784,17,-785,18,-766,9,-791,8,-819,14,-802,10,-795,3,-810,10,-799,5
71,-111,715,-574,232,-804,38,-819,4,-753,38,-821,10,-838,7,-807,7,-799,25,-753,64,-770,48,-820,11,-809,12,-833,5,-792,17,-798,18,-775,9,-799,8,-824,14,-815,10,-806,3,-820,10,-810,5
72,-113,722,-581,234,-811,38,-829,4,-768,39,-835,10,-848,7,-815,7,-805,26,-757,65,-778,49,-828,12,-821,12,-847,5,-803,17,-810,18,-784,9,-811,8,-830,14,-823,10,-816,3,-830,10,-823,5
73,-115,732,-594,237,-824,38,-842,4,-779,39,-844,10,-857,7,-826,7,-818,27,-768,65,-785,49,-841,12,-830,12,-850,5,-813,19,-820,18,-793,9,-818,8,-839,14,-830,10,-823,3,-838,10,-833,5
74,-115,743,-596,239,-835,38,-855,4,-791,40,-852,10,-871,7,-831,7,-829,27,-775,66,-796,51,-853,12,-842,12,-861,5,-822,19,-824,18,-803,9,-826,8,-847,14,-840,11,-832,3,-852,10,-844,5
75,-116,750,-604,242,-844,38,-862,4,-800,40,-863,10,-886,7,-839,7,-838,27,-789,67,-804,52,-855,12,-852,12,-875,5,-832,19,-837,18,-811,9,-840,8,-857,14,-850,11,-843,3,-860,10,-853,5
76,-117,754,-608,246,-855,39,-874,4,-815,40,-875,10,-891,7,-849,7,-842,29,-794,68,-812,52,-863,12,-862,13,-884,5,-841,19,-850,18,-824,9,-846,8,-879,15,-862,11,-848,3,-872,10,-863,5
77,-117,767,-617,248,-864,40,-884,4,-819,40,-881,10,-904,7,-866,7,-850,29,-804,69,-826,53,-874,12,-868,13,-892,5,-852,19,-856,18,-832,9,-856,9,-885,15,-871,11,-857,3,-884,10,-878,5
78,-118,777,-627,254,-868,41,-901,4,-830,40,-892,10,-917,7,-873,7,-859,29,-813,71,-836,53,-883,12,-875,13,-896,5,-859,19,-865,18,-840,9,-868,9,-898,15,-882,11,-868,3,-894,10,-886,5
79,-119,786,-632,254,-878,42,-911,4,-839,40,-907,10,-930,7,-881,7,-872,29,-822,73,-844,53,-891,12,-885,13,-909,5,-872,20,-878,18,-846,9,-884,9,-903,15,-886,11,-879,3,-903,10,-894,5
