,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,3,-57,18,-68,7,-83,4,-69,4,-68,3,-66,8,-73,7,-64,15,-70,5,-58,18,-72,6,-67,3,-71,3,-73,6,-72,4,-69,2,-68,2,-67,5
1,-68,4,-62,23,-79,7,-90,4,-70,5,-71,3,-68,8,-75,7,-71,15,-78,5,-83,21,-72,7,-67,3,-71,3,-77,6,-73,4,-69,2,-73,2,-69,5
2,-71,4,-71,24,-88,7,-90,4,-71,5,-72,3,-72,9,-75,8,-74,16,-80,7,-100,26,-74,10,-68,3,-71,3,-89,8,-77,4,-73,2,-74,2,-73,7
3,-73,4,-82,29,-93,8,-100,4,-72,5,-72,3,-79,10,-78,8,-77,21,-83,10,-106,26,-77,11,-69,5,-72,3,-98,8,-80,4,-75,2,-74,2,-78,9
4,-75,4,-86,35,-101,8,-105,4,-74,5,-72,3,-87,11,-85,9,-80,25,-89,10,-129,30,-78,11,-70,5,-72,3,-101,8,-81,4,-75,2,-74,2,-82,10
5,-78,4,-91,35,-105,9,-119,4,-76,5,-75,3,-98,11,-88,10,-81,27,-90,11,-145,36,-83,12,-71,5,-74,4,-105,9,-81,4,-76,2,-76,2,-84,11
6,-83,4,-93,36,-110,10,-124,4,-81,6,-75,3,-103,13,-96,10,-90,28,-97,11,-158,36,-89,12,-72,5,-74,4,-114,10,-82,4,-76,2,-77,2,-90,11
7,-85,4,-96,39,-115,10,-134,4,-84,6,-82,3,-115,14,-98,10,-92,30,-107,11,-169,41,-95,12,-72,6,-77,4,-115,10,-84,4,-76,2,-78,3,-92,11
8,-89,4,-105,41,-116,12,-141,4,-85,6,-86,3,-118,16,-100,10,-95,32,-120,12,-175,46,-101,13,-77,8,-80,4,-117,11,-87,4,-76,2,-79,3,-96,11
9,-92,4,-109,45,-121,13,-151,4,-91,7,-88,3,-128,17,-103,10,-98,32,-128,15,-182,48,-102,15,-78,8,-83,4,-126,11,-89,4,-77,2,-79,4,-98,11
10,-94,5,-114,49,-131,14,-155,4,-98,7,-89,3,-139,18,-109,10,-100,34,-135,17,-185,50,-107,15,-80,8,-85,4,-131,12,-93,4,-79,2,-80,4,-99,12
11,-97,6,-118,50,-134,14,-165,4,-105,7,-90,3,-143,19,-114,10,-106,35,-142,17,-198,52,-112,16,-82,8,-85,4,-133,12,-102,4,-82,2,-83,4,-100,12
12,-99,7,-123,53,-146,14,-171,4,-109,7,-92,3,-148,19,-119,10,-107,35,-147,18,-211,54,-125,16,-83,8,-85,4,-140,13,-104,4,-82,2,-84,4,-103,12
13,-105,7,-129,53,-151,16,-174,4,-114,7,-95,3,-157,19,-124,10,-111,37,-154,18,-217,56,-128,17,-84,8,-87,4,-153,13,-106,4,-85,3,-86,4,-105,12
14,-109,7,-131,53,-161,18,-181,4,-122,7,-98,3,-160,20,-124,11,-122,37,-167,18,-220,57,-132,18,-86,8,-89,4,-159,13,-109,4,-88,3,-86,4,-109,13
15,-112,8,-138,56,-163,18,-186,4,-127,7,-100,3,-165,21,-127,13,-127,39,-181,21,-224,59,-139,18,-88,9,-92,4,-164,13,-113,4,-88,3,-86,4,-112,14
16,-118,8,-141,57,-167,18,-188,4,-133,7,-103,3,-171,22,-131,15,-133,39,-194,24,-232,59,-141,18,-89,10,-92,4,-177,14,-117,4,-89,3,-88,4,-114,14
17,-119,8,-145,57,-173,18,-196,4,-136,7,-108,3,-187,22,-136,15,-135,39,-201,24,-238,59,-145,19,-94,10,-94,4,-186,14,-119,4,-95,3,-88,4,-117,14
18,-122,8,-148,57,-185,18,-205,4,-139,7,-110,3,-193,26,-140,15,-143,40,-206,24,-243,63,-150,20,-99,10,-95,4,-189,14,-122,4,-100,3,-90,4,-118,14
19,-129,8,-160,60,-194,19,-208,4,-147,7,-112,4,-198,27,-142,15,-148,40,-206,24,-253,63,-156,20,-101,10,-96,4,-193,15,-124,4,-106,3,-93,4,-119,14
20,-136,8,-160,60,-207,23,-209,4,-152,7,-117,4,-202,27,-148,15,-150,40,-211,24,-258,66,-161,20,-103,12,-97,4,-200,15,-137,4,-110,3,-93,4,-120,14
21,-140,9,-170,61,-210,23,-211,4,-157,9,-122,4,-207,27,-154,17,-155,40,-216,25,-263,66,-164,20,-107,12,-99,4,-210,17,-144,5,-111,3,-94,5,-120,15
22,-144,9,-173,62,-219,23,-212,4,-169,9,-129,4,-210,27,-164,17,-158,42,-219,26,-269,67,-173,20,-111,13,-103,4,-214,17,-147,5,-113,3,-94,5,-122,15
23,-153,10,-179,62,-221,23,-213,4,-171,9,-134,4,-220,28,-168,18,-162,42,-228,26,-277,69,-179,20,-114,13,-106,5,-219,17,-150,5,-114,3,-97,5,-127,15
24,-156,10,-182,63,-228,24,-217,5,-178,9,-139,4,-222,28,-173,18,-166,42,-235,27,-284,69,-183,20,-119,14,-112,5,-225,18,-153,5,-120,3,-99,5,-130,15
25,-164,10,-186,63,-231,24,-219,5,-180,9,-146,4,-226,28,-179,18,-172,43,-239,29,-294,69,-190,20,-124,15,-116,5,-229,18,-156,5,-123,3,-106,5,-132,15
26,-171,11,-189,64,-233,24,-222,5,-185,10,-152,4,-233,28,-183,18,-175,44,-243,29,-301,71,-192,20,-129,15,-118,5,-234,18,-162,5,-130,3,-114,5,-134,16
27,-175,11,-191,64,-236,24,-229,5,-187,10,-158,4,-239,28,-188,19,-179,44,-251,30,-312,72,-199,20,-134,15,-120,5,-241,19,-166,5,-132,3,-117,5,-136,17
28,-184,11,-196,64,-245,24,-231,5,-196,10,-165,4,-243,28,-193,20,-186,44,-254,30,-313,73,-200,20,-140,16,-122,5,-244,21,-170,5,-135,3,-123,6,-139,17
