,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-45,14,-20,9,-14,15,-21,8,-21,8,-22,7
1,-67,22,-20,9,-14,15,-21,8,-21,8,-22,7
2,-88,31,-20,9,-14,15,-21,8,-21,8,-22,7
3,-111,38,-20,9,-14,15,-21,8,-21,8,-22,7
4,-132,47,-20,9,-14,15,-21,8,-21,8,-22,7
5,-156,53,-20,9,-14,15,-21,8,-21,8,-22,7
6,-180,59,-20,9,-14,15,-21,8,-21,8,-22,7
7,-191,65,-29,13,-14,15,-21,8,-21,8,-22,7
8,-191,65,-51,21,-14,15,-21,8,-21,8,-22,7
9,-191,65,-71,31,-14,15,-21,8,-21,8,-22,7
10,-191,65,-95,37,-14,15,-21,8,-21,8,-22,7
11,-191,65,-117,45,-14,15,-21,8,-21,8,-22,7
12,-191,65,-143,49,-14,15,-21,8,-21,8,-22,7
13,-191,65,-164,58,-14,15,-21,8,-21,8,-22,7
14,-191,65,-188,64,-14,15,-21,8,-21,8,-22,7
15,-191,65,-191,67,-28,25,-21,8,-21,8,-22,7
16,-191,65,-191,67,-47,36,-21,8,-21,8,-22,7
17,-191,65,-191,67,-61,52,-21,8,-21,8,-22,7
18,-191,65,-191,67,-78,65,-21,8,-21,8,-22,7
19,-191,65,-191,67,-93,80,-21,8,-21,8,-22,7
20,-191,65,-191,67,-107,96,-21,8,-21,8,-22,7
21,-191,65,-191,67,-126,107,-21,8,-21,8,-22,7
22,-191,65,-191,67,-140,115,-24,13,-21,8,-22,7
23,-191,65,-191,67,-140,115,-48,19,-21,8,-22,7
24,-191,65,-191,67,-140,115,-70,27,-21,8,-22,7
25,-191,65,-191,67,-140,115,-88,39,-21,8,-22,7
26,-191,65,-191,67,-140,115,-113,44,-21,8,-22,7
27,-191,65,-191,67,-140,115,-134,53,-21,8,-22,7
28,-191,65,-191,67,-140,115,-155,62,-21,8,-22,7
29,-191,65,-191,67,-140,115,-178,69,-21,8,-22,7
30,-191,65,-191,67,-140,115,-188,69,-34,15,-22,7
31,-191,65,-191,67,-140,115,-188,69,-54,25,-22,7
32,-191,65,-191,67,-140,115,-188,69,-73,36,-22,7
33,-191,65,-191,67,-140,115,-188,69,-92,47,-22,7
34,-191,65,-191,67,-140,115,-188,69,-116,53,-22,7
35,-191,65,-191,67,-140,115,-188,69,-138,61,-22,7
36,-191,65,-191,67,-140,115,-188,69,-158,71,-22,7
37,-191,65,-191,67,-140,115,-188,69,-178,81,-22,7
38,-191,65,-191,67,-140,115,-188,69,-178,81,-40,19
39,-191,65,-191,67,-140,115,-188,69,-178,81,-61,28
40,-191,65,-191,67,-140,115,-188,69,-178,81,-81,38
41,-191,65,-191,67,-140,115,-188,69,-178,81,-103,46
42,-191,65,-191,67,-140,115,-188,69,-178,81,-123,56
43,-191,65,-191,67,-140,115,-188,69,-178,81,-144,65
44,-191,65,-191,67,-140,115,-188,69,-178,81,-163,76
45,-195,65,-195,68,-141,118,-188,69,-178,81,-172,84
46,-198,68,-200,68,-144,120,-191,71,-180,84,-176,84
47,-200,71,-202,68,-146,121,-196,71,-186,85,-178,90
48,-202,72,-206,68,-151,122,-203,73,-187,88,-180,92
49,-205,74,-210,69,-153,124,-207,74,-191,90,-183,94
50,-208,75,-213,72,-154,128,-211,75,-195,90,-188,95
51,-220,77,-214,73,-158,129,-214,75,-198,91,-189,96
52,-220,77,-221,76,-164,135,-220,77,-198,91,-189,96
53,-224,77,-221,76,-164,135,-222,77,-207,94,-198,99
54,-226,77,-226,77,-167,139,-225,80,-211,95,-201,100
55,-230,78,-229,79,-167,141,-231,80,-215,96,-205,103
56,-236,78,-234,82,-167,144,-234,82,-216,99,-209,103
57,-256,84,-234,82,-168,144,-234,83,-216,100,-210,103
58,-260,85,-254,87,-168,144,-234,83,-216,100,-210,103
59,-260,85,-260,89,-181,153,-234,83,-216,100,-210,103
60,-260,85,-260,89,-185,158,-246,92,-216,100,-210,103
61,-260,85,-260,89,-185,158,-252,96,-227,109,-210,103
62,-260,85,-260,89,-185,158,-252,96,-235,113,-224,107
63,-262,87,-262,89,-188,159,-256,96,-237,113,-236,109
64,-266,89,-266,90,-191,161,-258,99,-239,114,-240,111
65,-269,92,-270,91,-192,163,-260,100,-244,116,-245,112
66,-270,93,-273,93,-196,164,-265,101,-247,119,-248,115
67,-284,96,-275,94,-197,166,-268,101,-248,119,-250,116
68,-296,101,-287,95,-197,166,-268,101,-248,119,-250,116
69,-296,101,-300,100,-202,173,-268,101,-248,119,-250,116
70,-296,101,-300,100,-214,181,-273,106,-248,119,-250,116
71,-296,101,-300,100,-214,181,-290,110,-256,120,-250,116
72,-296,101,-300,100,-214,181,-290,110,-274,124,-256,118
73,-296,102,-300,102,-214,181,-290,110,-276,125,-274,124
74,-302,102,-304,103,-217,182,-296,110,-280,125,-276,127
75,-305,106,-308,105,-223,183,-299,111,-281,127,-277,129
76,-308,107,-310,107,-226,184,-305,111,-287,128,-280,131
77,-311,109,-313,108,-230,186,-308,112,-291,129,-284,133
78,-312,111,-318,109,-233,188,-310,115,-294,132,-286,136
79,-316,113,-322,110,-238,188,-315,116,-297,133,-288,138
