,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-73,4,-75,38,-77,13,-71,2,-69,4,-70,3,-65,8,-82,15,-65,8,-64,10,-60,13,-72,2,-69,4,-71,4,-66,7,-71,2,-71,2,-71,2,-69,10
1,-79,5,-121,41,-83,16,-71,2,-69,4,-72,3,-65,8,-84,15,-66,9,-80,13,-60,13,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-70,12
2,-79,5,-135,49,-89,21,-71,2,-69,4,-72,3,-66,8,-84,15,-71,17,-80,14,-63,14,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-107,18
3,-79,5,-141,49,-101,21,-71,2,-69,4,-72,3,-66,8,-87,16,-104,35,-82,24,-70,15,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
4,-79,5,-159,51,-101,21,-71,2,-69,4,-72,3,-66,8,-89,16,-146,41,-103,28,-70,15,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
5,-82,5,-173,55,-101,21,-71,2,-69,4,-72,3,-66,8,-89,16,-197,44,-120,31,-70,15,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
6,-82,5,-176,56,-102,21,-71,2,-69,4,-72,3,-66,8,-89,16,-198,44,-125,32,-153,15,-72,2,-69,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
7,-82,5,-210,56,-103,22,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-154,24,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
8,-82,5,-210,56,-104,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-218,53,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
9,-82,5,-210,56,-104,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-293,73,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
10,-82,5,-210,56,-104,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-380,81,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
11,-82,5,-218,58,-104,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-460,86,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
12,-82,5,-280,62,-104,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-488,87,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
13,-82,5,-367,67,-105,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-490,87,-72,2,-72,4,-72,5,-66,7,-71,2,-71,2,-71,2,-109,18
14,-82,5,-458,67,-105,23,-71,2,-69,4,-72,3,-79,9,-89,16,-205,44,-150,32,-491,87,-72,2,-72,4,-72,6,-67,8,-71,2,-71,2,-71,2,-109,18
