,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,10,-23,10,-19,18,-26,13,-21,9,-16,16
1,-26,13,-24,12,-21,24,-26,16,-21,12,-20,19
2,-27,20,-24,13,-25,26,-27,21,-23,13,-23,22
3,-28,25,-25,14,-26,32,-29,25,-24,15,-28,23
4,-31,29,-26,16,-30,39,-29,28,-24,17,-29,26
5,-35,30,-28,18,-32,44,-31,30,-26,19,-33,28
6,-39,31,-30,20,-37,47,-34,33,-28,19,-36,30
7,-40,32,-32,22,-40,51,-37,35,-32,24,-37,32
8,-42,34,-34,24,-43,53,-38,37,-33,29,-43,34
9,-48,36,-35,29,-47,56,-39,37,-35,31,-46,35
10,-48,39,-38,31,-50,59,-40,42,-37,33,-47,40
11,-50,40,-44,32,-53,63,-40,45,-37,36,-49,45
12,-51,40,-45,33,-55,67,-40,49,-44,38,-53,49
13,-53,43,-48,35,-56,70,-41,56,-45,38,-56,53
14,-55,45,-55,36,-60,75,-41,57,-47,38,-59,56
15,-60,47,-58,37,-61,75,-42,59,-53,40,-61,61
16,-60,49,-61,39,-67,81,-44,60,-54,40,-65,64
17,-63,53,-63,41,-71,84,-44,64,-56,40,-69,66
18,-64,57,-64,43,-76,89,-46,66,-58,43,-72,66
19,-66,61,-65,46,-77,91,-52,70,-60,44,-74,68
20,-67,63,-70,47,-78,93,-53,71,-63,46,-81,72
21,-72,65,-74,48,-80,96,-55,75,-63,47,-84,75
22,-77,71,-75,49,-82,100,-56,75,-68,47,-85,79
23,-79,73,-77,50,-84,104,-59,76,-70,50,-90,82
24,-81,76,-79,51,-84,107,-63,78,-71,53,-93,88
25,-84,76,-83,54,-86,111,-67,79,-75,53,-95,91
26,-86,77,-87,56,-88,112,-76,80,-77,55,-96,94
27,-87,80,-90,57,-92,117,-76,82,-80,56,-98,99
28,-89,87,-92,59,-97,123,-78,83,-82,57,-98,99
29,-91,89,-94,60,-103,123,-80,84,-85,58,-103,104
30,-92,90,-99,62,-105,128,-82,85,-88,58,-107,108
31,-93,91,-101,64,-109,132,-85,86,-91,60,-110,112
32,-95,93,-106,65,-112,136,-85,88,-93,65,-111,115
33,-100,96,-111,66,-113,139,-86,93,-93,65,-114,118
34,-104,97,-116,68,-118,141,-88,93,-95,65,-119,120
35,-105,97,-119,71,-126,144,-89,94,-99,67,-122,121
36,-108,100,-123,72,-126,149,-92,94,-101,71,-125,123
37,-110,100,-131,72,-131,153,-93,94,-103,74,-127,126
38,-116,100,-133,74,-132,159,-93,97,-106,76,-131,127
39,-119,103,-140,75,-136,162,-94,98,-110,78,-132,127
40,-120,103,-146,78,-140,163,-97,99,-115,79,-136,128
41,-124,104,-147,80,-143,166,-101,101,-118,81,-139,130
42,-130,105,-151,80,-146,168,-104,104,-123,82,-139,132
43,-132,107,-157,81,-148,168,-108,104,-129,82,-144,134
44,-135,108,-161,84,-151,171,-109,105,-132,85,-148,135
45,-136,108,-168,88,-154,175,-110,105,-137,87,-149,137
46,-138,110,-168,90,-157,176,-114,106,-145,87,-152,141
47,-140,110,-172,91,-163,178,-116,108,-149,89,-156,142
48,-143,110,-177,93,-167,182,-117,108,-154,91,-159,143
49,-146,110,-182,94,-169,185,-122,109,-157,92,-163,145
50,-152,111,-183,94,-172,186,-129,110,-159,96,-167,145
51,-155,115,-189,94,-175,188,-130,110,-165,97,-170,146
52,-160,115,-195,96,-177,189,-132,110,-169,99,-175,147
53,-164,118,-196,101,-182,190,-134,110,-175,100,-177,147
54,-169,120,-198,102,-184,193,-134,112,-179,101,-182,150
55,-169,120,-203,104,-189,194,-138,115,-183,102,-187,150
56,-171,121,-208,107,-192,197,-142,117,-186,103,-190,150
57,-173,121,-212,109,-196,199,-144,117,-194,106,-193,150
58,-176,122,-217,112,-198,201,-146,117,-198,108,-199,150
59,-181,123,-222,113,-203,203,-148,117,-201,108,-204,151
60,-184,123,-227,114,-209,205,-152,117,-207,108,-207,151
61,-190,123,-230,114,-210,206,-160,117,-210,110,-212,152
62,-194,124,-235,115,-212,207,-164,120,-216,111,-214,152
63,-195,126,-238,116,-214,211,-164,121,-224,113,-217,155
64,-199,127,-243,117,-214,212,-169,121,-228,115,-223,156
65,-206,129,-249,117,-215,213,-171,123,-233,116,-225,157
66,-210,129,-254,117,-217,216,-177,123,-237,118,-229,157
67,-215,129,-258,118,-220,218,-182,124,-240,118,-231,161
68,-219,131,-260,120,-223,218,-187,124,-245,121,-235,161
69,-223,131,-264,120,-225,219,-191,124,-254,125,-237,161
70,-227,134,-264,120,-228,220,-194,124,-259,127,-245,162
71,-232,136,-269,124,-229,220,-195,124,-267,128,-248,162
72,-235,136,-271,125,-233,221,-201,125,-273,128,-254,162
73,-239,136,-275,126,-233,221,-208,126,-278,129,-261,162
74,-241,137,-279,129,-238,223,-210,126,-282,130,-266,163
75,-244,138,-285,129,-240,224,-219,126,-286,130,-269,164
76,-247,138,-292,130,-242,225,-228,126,-286,130,-275,165
77,-250,139,-296,130,-245,227,-234,127,-291,131,-279,165
78,-251,141,-301,132,-247,228,-238,127,-295,132,-287,165
79,-256,141,-305,132,-252,229,-243,127,-303,133,-288,165
