,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-69,2,-65,7,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-84,25,-62,9,-91,36,-69,2,-67,4,-69,2,-64,7,-68,3,-68,3,-68,3,-68,3
1,-69,2,-66,12,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-109,28,-68,9,-125,57,-69,2,-67,4,-69,2,-64,7,-68,3,-68,3,-68,3,-68,3
2,-69,2,-106,30,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-115,30,-68,9,-141,61,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
3,-69,2,-160,45,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-115,30,-68,9,-161,67,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
4,-69,2,-167,45,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-115,30,-68,9,-236,80,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
5,-69,2,-182,47,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-115,30,-68,9,-312,82,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
6,-69,2,-260,52,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-115,33,-68,9,-319,84,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
7,-69,2,-260,52,-67,4,-68,3,-66,5,-67,4,-65,6,-65,6,-125,33,-68,9,-404,84,-69,2,-71,6,-69,2,-65,8,-69,3,-68,3,-68,3,-68,3
8,-69,2,-291,53,-67,4,-68,3,-66,5,-68,6,-65,6,-65,6,-125,34,-68,9,-452,86,-69,2,-71,7,-71,3,-68,10,-69,3,-68,3,-68,3,-68,3
9,-69,2,-329,59,-67,4,-68,3,-66,5,-68,8,-65,6,-65,6,-134,35,-68,9,-486,88,-69,2,-74,7,-71,3,-68,10,-69,3,-68,3,-68,3,-68,3
10,-69,2,-392,59,-67,4,-68,3,-66,5,-75,8,-68,12,-65,6,-141,37,-68,9,-486,88,-69,2,-74,8,-73,3,-68,10,-69,3,-68,3,-68,3,-68,7
11,-69,2,-454,61,-67,4,-68,3,-66,5,-75,8,-80,17,-65,6,-141,37,-68,9,-490,89,-69,2,-74,8,-73,3,-68,10,-69,3,-68,3,-68,4,-74,9
12,-69,2,-494,63,-67,4,-68,3,-66,5,-76,8,-96,22,-65,6,-162,38,-68,9,-491,89,-69,2,-74,8,-73,3,-69,10,-69,3,-68,3,-72,4,-75,11
13,-69,2,-509,72,-67,4,-68,3,-66,5,-76,8,-107,24,-65,6,-195,39,-69,9,-492,89,-69,2,-74,8,-73,4,-72,13,-69,3,-68,3,-72,4,-86,15
14,-69,2,-509,72,-67,4,-68,3,-66,5,-80,9,-124,26,-65,6,-198,40,-69,9,-492,89,-69,2,-76,9,-74,4,-117,18,-69,3,-68,3,-76,4,-94,16
