,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
59,-525,71,-528,68,-137,16,-551,45,-436,160,-153,9,-573,23,-79,6,-112,3,-538,58,-572,24,-571,25,-565,31,-117,11,-96,3,-187,14,-219,16,-97,3
60,-525,71,-528,68,-137,16,-551,45,-436,160,-153,9,-573,23,-79,6,-112,3,-538,58,-572,24,-571,25,-565,31,-117,11,-96,3,-187,14,-309,16,-97,3
61,-525,71,-528,68,-137,16,-551,45,-436,160,-153,9,-573,23,-79,6,-112,3,-538,58,-572,24,-571,25,-565,31,-117,11,-96,3,-187,14,-399,16,-97,3
62,-525,71,-528,68,-137,16,-551,45,-436,160,-153,9,-573,23,-79,6,-112,3,-538,58,-572,24,-571,25,-565,31,-117,11,-96,3,-187,14,-489,16,-97,3
63,-525,71,-528,68,-137,16,-551,45,-436,160,-153,9,-573,23,-79,6,-112,3,-538,58,-572,24,-571,25,-565,31,-117,11,-96,3,-187,14,-557,38,-97,3
64,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-83,10,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
65,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-173,10,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
66,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-263,10,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
67,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-350,13,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
68,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-404,49,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
69,-525,71,-528,68,-148,16,-551,45,-436,160,-160,9,-573,23,-494,49,-112,3,-538,58,-572,24,-571,25,-565,31,-132,11,-96,3,-235,14,-557,39,-97,3
70,-525,71,-528,68,-160,16,-551,45,-436,160,-160,10,-573,23,-547,49,-112,3,-538,58,-572,24,-571,25,-565,31,-134,11,-96,3,-257,14,-557,39,-97,3
71,-525,71,-528,68,-160,16,-551,45,-436,160,-173,12,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-134,11,-96,3,-293,15,-557,39,-97,3
72,-525,71,-528,68,-160,16,-551,45,-436,160,-183,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-134,11,-96,3,-370,15,-557,39,-97,3
73,-525,71,-528,68,-161,16,-551,45,-436,160,-193,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-145,11,-96,3,-438,15,-557,39,-97,3
74,-525,71,-528,68,-163,16,-551,45,-436,160,-218,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-145,11,-96,3,-501,15,-557,39,-97,3
75,-525,71,-528,68,-165,16,-551,45,-436,160,-226,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-145,11,-96,3,-581,15,-557,39,-97,3
76,-525,71,-528,68,-170,16,-551,45,-436,160,-293,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-162,11,-97,3,-581,15,-557,39,-97,3
77,-525,71,-528,68,-173,16,-551,45,-436,160,-380,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-162,11,-97,3,-581,15,-557,39,-97,3
78,-525,71,-528,68,-173,16,-551,45,-436,160,-449,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-162,11,-105,3,-581,15,-557,39,-110,3
79,-525,71,-528,68,-175,16,-551,45,-436,160,-537,15,-573,23,-547,49,-150,3,-538,58,-572,24,-571,25,-565,31,-162,11,-105,3,-581,15,-557,39,-110,3
