,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,14,-26,6,-21,12,-26,13,-19,11,-21,14
1,-22,18,-28,7,-24,15,-26,16,-23,14,-24,17
2,-31,25,-29,7,-26,17,-27,19,-25,14,-25,19
3,-33,31,-30,8,-27,20,-28,22,-27,14,-30,24
4,-34,41,-31,8,-29,26,-29,25,-28,15,-30,28
5,-43,43,-32,8,-32,29,-31,28,-28,16,-35,29
6,-46,46,-35,9,-34,31,-31,29,-31,18,-40,34
7,-48,48,-36,10,-36,34,-34,30,-35,20,-46,37
8,-49,52,-37,11,-38,38,-34,34,-35,25,-48,43
9,-49,58,-39,12,-41,47,-35,34,-36,28,-50,45
10,-55,58,-39,13,-42,48,-38,37,-37,29,-58,50
11,-58,63,-39,14,-48,50,-38,40,-37,31,-61,55
12,-60,64,-39,16,-51,55,-38,43,-39,36,-64,59
13,-62,65,-39,16,-54,60,-40,45,-41,41,-67,64
14,-67,67,-39,17,-59,63,-41,49,-43,42,-69,68
15,-71,71,-43,18,-62,67,-41,49,-45,45,-71,71
16,-72,72,-45,19,-66,71,-43,51,-49,46,-77,73
17,-76,73,-49,22,-68,74,-45,52,-50,48,-78,79
18,-80,76,-53,23,-69,76,-46,54,-51,53,-81,82
19,-82,80,-53,24,-71,85,-46,55,-54,54,-87,83
20,-84,82,-56,27,-72,89,-48,56,-56,58,-89,87
21,-88,86,-60,30,-76,90,-50,56,-59,61,-90,88
22,-92,88,-65,31,-77,95,-51,57,-61,62,-92,93
23,-94,90,-66,32,-81,100,-55,63,-61,63,-94,95
24,-96,92,-67,34,-85,103,-56,65,-65,64,-100,97
25,-99,94,-69,35,-86,108,-59,68,-68,65,-104,99
26,-101,95,-74,36,-88,110,-61,71,-72,66,-108,102
27,-103,96,-80,37,-93,116,-61,72,-73,68,-110,105
28,-106,97,-82,40,-94,125,-63,72,-75,68,-114,108
29,-110,97,-88,43,-98,126,-64,74,-78,68,-119,109
30,-110,97,-89,44,-103,129,-68,74,-82,69,-125,114
31,-113,102,-93,46,-104,131,-70,77,-84,72,-125,117
32,-116,105,-98,47,-106,133,-70,80,-87,73,-127,122
33,-119,111,-100,48,-110,137,-73,81,-89,73,-129,124
34,-119,112,-108,50,-115,139,-74,83,-93,74,-132,125
35,-120,112,-112,50,-117,142,-77,87,-100,75,-135,127
36,-121,113,-119,51,-120,145,-77,89,-105,76,-140,128
37,-123,115,-123,53,-122,151,-80,90,-109,77,-143,128
38,-124,116,-128,58,-125,153,-82,92,-114,81,-143,128
39,-127,116,-131,61,-126,156,-85,94,-119,81,-147,131
40,-129,119,-135,65,-127,158,-88,95,-123,85,-148,132
41,-133,119,-137,68,-132,159,-92,97,-127,88,-150,132
42,-136,120,-140,72,-134,160,-97,99,-130,88,-154,134
43,-141,121,-143,74,-137,165,-99,102,-131,90,-156,135
44,-145,124,-147,74,-142,167,-102,103,-132,91,-160,137
45,-147,124,-155,75,-145,169,-104,104,-137,95,-161,138
46,-149,125,-158,78,-146,174,-108,105,-140,96,-165,140
47,-151,127,-169,78,-148,177,-109,107,-141,98,-167,142
48,-160,129,-174,79,-150,177,-109,107,-143,100,-171,145
49,-165,132,-177,83,-150,177,-114,109,-144,103,-175,145
50,-170,133,-180,84,-155,178,-117,110,-149,104,-178,146
51,-176,133,-185,85,-158,180,-121,110,-154,104,-181,147
52,-179,134,-189,88,-159,180,-123,111,-158,110,-185,148
53,-184,135,-194,91,-161,181,-126,112,-160,110,-190,150
54,-190,135,-202,92,-163,183,-129,113,-164,111,-190,152
55,-195,135,-211,94,-166,187,-130,114,-167,111,-192,152
56,-199,135,-219,94,-167,190,-131,114,-173,112,-197,153
57,-205,135,-225,97,-171,190,-132,114,-177,113,-201,154
58,-209,135,-231,99,-175,194,-135,114,-180,115,-203,154
59,-214,135,-232,100,-180,197,-137,116,-186,115,-206,156
60,-218,136,-236,100,-181,197,-144,116,-194,118,-208,156
61,-223,136,-242,101,-181,201,-146,118,-198,120,-211,157
62,-231,139,-246,103,-182,201,-151,118,-201,120,-214,158
63,-235,140,-252,103,-185,202,-153,119,-204,122,-220,159
64,-240,141,-256,104,-186,203,-156,119,-212,123,-224,160
65,-246,142,-260,105,-189,204,-159,120,-217,123,-228,161
66,-249,142,-263,108,-192,204,-164,122,-223,124,-232,161
67,-256,145,-263,111,-196,206,-169,122,-225,125,-235,161
68,-257,146,-265,114,-200,206,-175,124,-230,127,-239,161
69,-260,146,-267,115,-205,209,-179,125,-238,128,-241,161
70,-261,146,-272,118,-207,211,-184,125,-245,129,-244,162
71,-261,146,-276,118,-215,213,-187,125,-252,131,-248,162
72,-265,146,-280,119,-216,216,-191,125,-261,134,-249,162
73,-270,147,-285,119,-221,217,-198,125,-261,134,-255,162
74,-277,147,-286,119,-222,217,-205,126,-267,136,-260,162
75,-279,148,-290,120,-227,217,-210,127,-273,136,-265,162
76,-281,149,-295,121,-232,219,-221,127,-273,136,-267,163
77,-284,151,-297,122,-236,219,-225,127,-277,138,-275,163
78,-286,151,-302,125,-241,221,-228,127,-280,141,-279,163
79,-292,152,-303,126,-242,221,-232,127,-288,142,-286,163
