,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,4,-67,11,-70,6,-73,2,-73,4,-74,5,-71,6,-77,5,-62,15,-66,11,-60,17,-67,5,-74,5,-73,4,-66,6,-69,2,-69,2,-71,3,-72,6
1,-73,6,-75,17,-74,8,-73,2,-75,4,-76,5,-74,6,-83,5,-65,20,-76,14,-66,18,-71,6,-80,5,-76,5,-69,6,-70,2,-70,2,-74,3,-77,8
2,-74,6,-81,20,-79,8,-73,2,-76,4,-77,5,-77,8,-83,5,-68,23,-90,19,-75,21,-80,8,-81,5,-76,5,-84,6,-71,2,-71,2,-74,3,-82,10
3,-76,6,-88,31,-84,10,-73,2,-80,5,-80,5,-85,9,-83,5,-70,24,-100,20,-79,28,-86,8,-86,6,-79,5,-87,6,-72,2,-72,2,-75,3,-85,12
4,-83,6,-90,34,-87,11,-74,2,-84,5,-82,5,-88,9,-85,6,-75,24,-113,23,-99,33,-93,8,-88,6,-80,5,-92,6,-73,2,-72,2,-77,3,-87,12
5,-91,6,-100,38,-88,11,-77,2,-87,5,-85,5,-90,11,-85,7,-77,25,-131,24,-112,35,-95,8,-90,8,-83,5,-95,6,-74,2,-73,2,-80,3,-91,12
6,-100,6,-112,40,-92,12,-79,2,-89,5,-85,5,-96,13,-90,8,-82,27,-135,27,-118,38,-102,9,-91,9,-83,5,-98,9,-76,2,-73,2,-82,3,-97,12
7,-104,6,-115,41,-92,12,-79,2,-99,5,-86,5,-101,14,-99,9,-86,30,-147,27,-132,41,-110,9,-96,10,-83,5,-98,9,-81,2,-74,2,-84,3,-98,13
8,-108,8,-121,43,-103,14,-82,2,-104,5,-91,5,-103,14,-103,9,-89,34,-153,28,-136,41,-112,10,-101,10,-84,5,-103,10,-83,2,-74,2,-93,3,-102,14
9,-113,8,-125,44,-107,16,-86,2,-106,5,-91,6,-106,15,-108,9,-94,34,-168,30,-145,42,-117,10,-104,10,-85,5,-117,11,-83,2,-77,2,-94,3,-105,14
10,-117,8,-128,45,-113,17,-88,2,-108,5,-94,6,-110,16,-122,10,-99,35,-178,30,-152,42,-122,11,-107,12,-87,5,-122,11,-83,2,-77,2,-96,3,-115,14
11,-120,8,-133,48,-114,17,-91,2,-111,5,-99,7,-113,16,-125,10,-104,36,-187,31,-166,45,-126,11,-112,12,-89,5,-130,13,-83,2,-77,2,-100,3,-121,15
12,-123,8,-146,51,-116,17,-92,2,-121,5,-105,7,-117,17,-129,10,-106,38,-198,31,-178,48,-135,11,-115,13,-89,5,-133,13,-83,2,-78,2,-101,3,-121,15
13,-126,8,-151,52,-122,18,-95,2,-128,5,-112,7,-118,17,-138,11,-110,38,-204,32,-187,52,-140,11,-123,14,-90,6,-137,13,-85,2,-79,2,-103,3,-123,15
14,-128,8,-153,54,-128,18,-97,2,-136,5,-116,8,-123,19,-142,11,-113,38,-214,35,-191,53,-145,11,-128,14,-95,6,-141,15,-90,2,-80,2,-103,3,-132,15
15,-129,8,-163,56,-131,18,-102,2,-148,7,-119,8,-129,19,-149,12,-114,39,-228,35,-191,53,-147,11,-133,14,-100,6,-152,15,-91,2,-81,2,-103,3,-134,15
16,-131,8,-173,59,-137,20,-104,2,-154,7,-124,8,-141,20,-153,12,-114,40,-238,35,-199,59,-149,11,-136,14,-105,6,-157,15,-91,2,-81,2,-103,3,-136,15
17,-133,8,-176,60,-149,20,-109,2,-157,7,-127,8,-145,20,-161,12,-117,40,-245,36,-213,62,-152,11,-142,14,-105,6,-166,16,-91,2,-84,2,-103,3,-139,16
18,-138,8,-183,60,-154,20,-111,2,-165,7,-130,8,-149,21,-167,12,-117,40,-250,37,-228,64,-164,12,-146,14,-107,6,-172,16,-92,2,-84,2,-105,3,-142,16
19,-146,8,-188,60,-165,21,-112,2,-169,7,-138,8,-152,22,-171,13,-118,40,-252,37,-239,68,-165,12,-152,14,-112,6,-180,16,-94,2,-84,2,-111,3,-144,16
20,-148,8,-198,60,-166,21,-112,2,-175,8,-138,8,-155,22,-176,14,-122,40,-266,37,-265,68,-168,12,-154,14,-112,6,-189,16,-96,2,-85,2,-116,3,-144,16
21,-152,8,-202,63,-172,23,-113,2,-177,8,-140,8,-159,24,-185,14,-125,40,-276,37,-268,69,-176,12,-162,14,-114,6,-196,17,-97,2,-86,2,-118,3,-153,16
22,-156,8,-208,63,-176,24,-114,2,-188,8,-152,9,-162,24,-189,15,-128,40,-287,37,-273,70,-179,12,-168,15,-116,6,-206,17,-97,2,-89,2,-118,3,-155,16
23,-156,8,-217,64,-179,25,-115,2,-193,8,-157,9,-169,26,-198,15,-129,42,-292,37,-278,73,-183,12,-173,16,-118,6,-212,18,-99,2,-94,2,-122,3,-161,16
24,-159,8,-223,65,-187,25,-118,2,-199,8,-160,9,-173,26,-208,16,-133,42,-304,38,-284,73,-186,12,-177,16,-123,6,-216,18,-101,2,-94,2,-126,3,-165,17
25,-161,8,-227,65,-190,29,-120,2,-208,8,-169,9,-181,26,-214,16,-136,42,-310,38,-298,74,-188,13,-181,16,-125,6,-224,18,-103,2,-95,2,-127,3,-168,17
26,-165,8,-232,65,-194,29,-123,2,-211,9,-170,9,-184,26,-220,16,-144,43,-315,38,-303,74,-197,15,-193,16,-126,6,-233,18,-104,2,-96,2,-134,3,-172,17
27,-169,8,-238,65,-200,29,-127,2,-214,9,-171,9,-192,26,-223,17,-144,43,-323,38,-313,77,-198,16,-209,16,-129,6,-239,18,-107,2,-101,2,-135,3,-174,17
28,-177,8,-240,65,-202,29,-129,2,-226,9,-177,9,-201,26,-228,17,-146,43,-329,39,-320,77,-200,16,-211,17,-132,6,-246,19,-113,2,-101,2,-139,3,-180,18
29,-183,8,-245,65,-206,29,-132,2,-230,9,-183,9,-205,26,-239,17,-151,43,-332,40,-325,77,-208,16,-217,17,-133,6,-251,20,-114,2,-103,3,-141,3,-191,18
30,-187,9,-250,65,-214,29,-137,2,-238,9,-188,9,-211,26,-245,19,-152,44,-338,40,-325,77,-212,16,-222,17,-134,6,-261,21,-116,2,-104,3,-149,3,-196,18
