,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,10,-26,8,-20,14,-28,6,-28,10,-18,14
1,-26,11,-27,10,-22,19,-28,7,-29,14,-25,16
2,-34,13,-32,11,-26,20,-30,8,-32,14,-25,19
3,-35,13,-34,13,-27,23,-40,9,-34,17,-29,20
4,-36,14,-40,14,-29,24,-46,11,-36,18,-34,22
5,-41,16,-41,14,-35,25,-50,12,-41,21,-35,23
6,-45,17,-45,17,-40,25,-54,12,-43,22,-37,27
7,-51,18,-45,20,-44,29,-57,16,-46,22,-38,28
8,-54,19,-46,22,-53,30,-60,17,-51,23,-41,28
9,-59,19,-47,24,-54,32,-63,19,-53,27,-47,30
10,-63,21,-51,26,-56,35,-66,19,-55,28,-50,34
11,-70,22,-55,29,-57,36,-67,21,-58,29,-55,35
12,-74,26,-56,31,-60,41,-70,22,-61,29,-58,36
13,-78,26,-60,32,-63,44,-73,24,-64,31,-62,37
14,-81,28,-62,35,-66,46,-77,26,-68,32,-65,38
15,-84,28,-65,37,-72,47,-79,27,-74,34,-69,38
16,-85,30,-68,38,-77,49,-85,27,-79,37,-70,39
17,-88,30,-71,39,-80,51,-90,29,-83,38,-74,41
18,-93,32,-74,39,-81,51,-97,31,-87,39,-77,43
19,-97,34,-77,42,-85,53,-101,33,-89,39,-81,43
20,-101,35,-81,43,-90,55,-107,33,-91,40,-84,44
21,-103,35,-87,45,-94,59,-111,35,-92,40,-87,46
22,-107,36,-90,47,-96,61,-115,35,-96,40,-94,47
23,-108,38,-92,48,-99,67,-119,37,-100,40,-98,48
24,-113,39,-96,51,-102,71,-123,38,-102,40,-99,50
25,-115,42,-101,52,-104,72,-127,40,-107,41,-102,51
26,-119,42,-103,53,-108,75,-130,41,-112,42,-104,55
27,-122,44,-107,53,-111,81,-134,44,-114,42,-104,58
28,-124,44,-112,54,-114,83,-136,45,-118,44,-111,59
29,-128,48,-117,56,-115,87,-136,47,-121,45,-114,60
30,-130,50,-119,57,-118,88,-140,48,-126,46,-118,64
31,-131,51,-126,60,-122,88,-143,49,-128,47,-123,66
32,-138,54,-127,60,-125,90,-147,52,-133,47,-124,67
33,-141,56,-132,62,-126,90,-153,54,-136,47,-128,69
34,-146,59,-138,63,-126,94,-158,55,-138,47,-130,70
35,-148,60,-139,64,-128,97,-159,57,-144,47,-139,72
36,-153,61,-141,64,-130,98,-167,57,-149,48,-144,72
37,-154,61,-145,65,-134,99,-172,57,-154,50,-150,73
38,-158,67,-147,66,-135,99,-175,58,-159,53,-152,75
39,-160,68,-149,68,-139,101,-178,61,-161,53,-159,77
40,-163,70,-152,71,-141,104,-181,63,-164,55,-163,77
41,-165,72,-156,75,-142,107,-184,63,-168,56,-168,78
42,-168,73,-159,75,-147,109,-189,64,-174,57,-171,78
43,-172,77,-164,75,-149,109,-194,64,-175,60,-175,80
44,-177,77,-166,80,-150,111,-196,65,-179,61,-180,82
45,-182,79,-168,83,-153,114,-201,65,-184,62,-181,82
46,-188,80,-169,83,-156,117,-206,67,-185,64,-185,84
47,-189,82,-174,87,-158,123,-209,68,-188,65,-187,84
48,-193,82,-177,88,-160,124,-212,71,-193,66,-192,86
49,-199,84,-182,90,-161,128,-215,72,-194,67,-195,87
50,-203,85,-187,90,-162,129,-221,74,-200,68,-198,87
51,-205,88,-194,90,-166,131,-222,75,-205,69,-202,87
52,-207,89,-196,92,-170,132,-229,76,-208,73,-205,87
53,-210,90,-202,95,-171,135,-235,76,-212,73,-207,88
54,-212,92,-206,96,-172,136,-240,77,-217,75,-211,90
55,-217,93,-211,98,-174,137,-244,78,-222,75,-213,92
56,-219,94,-216,101,-178,138,-247,79,-226,76,-218,92
57,-222,95,-221,101,-179,143,-252,82,-228,77,-220,94
58,-227,97,-223,102,-181,146,-257,84,-230,77,-222,98
59,-232,98,-227,103,-182,148,-263,84,-232,79,-227,99
60,-237,100,-228,103,-184,152,-267,85,-236,80,-232,100
61,-239,101,-234,105,-188,153,-274,85,-240,81,-232,102
62,-245,102,-236,108,-190,154,-279,86,-241,82,-237,104
63,-251,102,-238,111,-194,157,-282,86,-243,84,-241,105
64,-256,103,-240,111,-198,157,-286,88,-247,87,-243,108
65,-259,105,-245,111,-202,162,-290,89,-251,87,-245,108
66,-262,105,-250,111,-204,166,-294,90,-255,87,-250,110
67,-267,108,-256,112,-205,167,-297,91,-257,90,-252,112
68,-272,110,-259,112,-208,171,-298,91,-263,91,-254,115
69,-278,111,-264,112,-215,171,-302,91,-266,91,-257,116
70,-280,112,-270,114,-220,173,-304,93,-269,92,-260,117
71,-286,112,-275,114,-222,176,-305,96,-271,93,-265,119
72,-290,113,-280,116,-225,181,-308,99,-272,93,-267,120
73,-294,114,-284,118,-226,182,-311,99,-274,95,-272,125
74,-298,115,-286,118,-229,184,-316,99,-283,96,-275,125
75,-300,117,-289,120,-231,188,-319,100,-286,97,-278,129
76,-303,118,-293,123,-233,190,-322,101,-291,99,-281,130
77,-307,120,-298,123,-236,191,-325,102,-294,102,-284,132
78,-312,121,-299,123,-238,193,-328,102,-299,107,-287,135
79,-313,126,-304,123,-240,195,-333,103,-302,109,-290,136
