,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-66,4,-69,16,-62,8,-68,2,-68,2,-65,5,-62,8,-66,4,-63,7,-62,8,-101,49,-68,2,-66,4,-67,3,-62,8,-64,6,-67,3,-68,2,-68,2
1,-66,4,-90,29,-62,8,-68,2,-68,2,-65,5,-62,8,-66,4,-63,7,-62,8,-145,66,-68,2,-66,4,-67,3,-62,8,-64,6,-67,3,-68,2,-68,2
2,-66,4,-108,43,-62,8,-68,2,-68,2,-65,5,-62,8,-66,4,-65,8,-62,8,-196,75,-68,2,-66,4,-67,3,-62,8,-64,6,-67,3,-68,2,-68,2
3,-66,4,-171,52,-62,8,-68,2,-68,2,-65,5,-62,8,-66,4,-65,8,-62,8,-217,77,-68,2,-66,4,-67,3,-62,8,-64,6,-67,3,-68,2,-68,2
4,-66,4,-176,52,-64,10,-68,2,-68,2,-65,5,-62,8,-66,4,-69,12,-62,8,-291,81,-68,2,-66,4,-67,3,-62,8,-64,6,-67,3,-68,2,-68,2
5,-68,4,-176,52,-73,14,-68,2,-68,2,-65,5,-62,9,-66,4,-75,22,-65,11,-336,87,-68,2,-67,4,-67,3,-65,8,-64,6,-67,3,-68,2,-69,3
6,-68,4,-176,52,-74,18,-68,2,-68,2,-65,5,-64,9,-66,4,-135,35,-69,20,-336,87,-68,2,-67,4,-67,3,-65,8,-65,7,-67,3,-68,2,-69,3
7,-68,4,-176,52,-83,23,-68,2,-68,2,-65,5,-64,9,-66,4,-141,35,-132,32,-336,87,-68,2,-67,4,-67,3,-65,8,-65,7,-67,3,-68,2,-69,3
8,-68,4,-181,52,-99,25,-68,2,-68,2,-65,5,-65,9,-66,4,-142,35,-138,32,-388,89,-68,5,-67,5,-67,3,-65,8,-70,8,-67,3,-68,2,-69,3
9,-68,4,-200,53,-105,27,-68,2,-68,2,-65,5,-66,10,-66,4,-143,35,-139,33,-441,91,-68,5,-69,7,-67,3,-65,8,-70,8,-67,3,-68,2,-69,6
10,-70,4,-218,56,-123,31,-68,2,-68,2,-65,5,-68,15,-66,4,-143,35,-141,33,-472,93,-68,5,-74,7,-67,3,-65,8,-70,8,-67,3,-68,2,-71,7
11,-71,4,-279,60,-134,31,-68,2,-69,2,-65,5,-80,17,-66,4,-143,36,-141,33,-472,93,-68,5,-74,7,-67,3,-65,8,-70,8,-67,3,-68,2,-72,8
12,-71,4,-355,63,-134,31,-68,2,-69,2,-65,6,-82,17,-66,4,-143,36,-142,33,-482,93,-68,6,-75,7,-67,3,-65,8,-70,8,-67,3,-68,2,-72,8
13,-71,4,-444,63,-134,31,-68,2,-69,2,-65,6,-82,17,-66,4,-143,36,-142,33,-487,93,-68,6,-75,8,-67,3,-65,8,-70,8,-67,3,-68,2,-72,8
14,-71,4,-512,66,-134,31,-68,2,-69,2,-65,7,-83,18,-66,4,-145,36,-158,35,-488,93,-68,6,-75,8,-67,3,-65,8,-70,8,-67,3,-68,2,-72,8
15,-71,4,-513,68,-150,33,-68,2,-69,2,-65,9,-127,25,-66,4,-153,39,-159,37,-488,93,-68,6,-75,8,-67,3,-65,8,-77,8,-67,3,-68,2,-72,8
16,-71,4,-513,68,-158,33,-68,2,-69,2,-73,9,-134,27,-66,4,-195,42,-182,39,-488,93,-68,6,-75,8,-67,3,-65,8,-77,8,-67,3,-68,2,-72,8
17,-71,4,-513,68,-158,33,-68,2,-69,2,-74,9,-196,31,-66,4,-198,43,-200,39,-488,93,-68,6,-75,8,-67,3,-69,8,-77,8,-67,3,-68,2,-74,8
18,-71,4,-513,68,-158,33,-68,2,-69,2,-75,9,-231,34,-66,4,-200,44,-200,39,-488,93,-70,6,-77,8,-67,3,-116,8,-77,8,-67,3,-68,2,-75,9
19,-71,4,-513,68,-163,34,-68,2,-69,2,-75,9,-250,35,-68,6,-233,44,-212,39,-488,93,-70,6,-82,9,-67,3,-116,8,-83,8,-67,3,-68,2,-82,10
20,-71,4,-513,68,-163,34,-68,2,-69,2,-76,9,-251,35,-83,11,-279,45,-215,40,-488,93,-77,6,-86,11,-67,3,-116,11,-83,8,-67,3,-68,2,-84,14
21,-73,4,-513,68,-163,34,-68,2,-69,2,-77,9,-251,35,-93,15,-282,45,-231,41,-488,93,-77,6,-86,12,-67,3,-150,17,-83,8,-67,3,-68,2,-100,15
