,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-29,9,-24,12,-20,14,-25,6,-28,5,-21,11
1,-33,10,-26,13,-22,17,-28,9,-33,7,-24,12
2,-35,12,-31,16,-26,22,-30,13,-34,7,-24,14
3,-38,14,-36,16,-29,23,-36,14,-36,9,-27,16
4,-39,14,-45,16,-31,28,-41,15,-38,10,-31,16
5,-43,16,-45,16,-34,30,-48,15,-42,14,-34,17
6,-45,18,-49,19,-34,31,-52,16,-47,14,-40,19
7,-49,22,-53,19,-38,34,-53,18,-51,15,-41,21
8,-49,23,-55,23,-41,36,-59,20,-52,16,-47,23
9,-53,26,-59,23,-43,41,-61,21,-56,17,-50,24
10,-56,27,-67,24,-45,44,-66,22,-60,18,-51,24
11,-57,28,-70,25,-51,44,-69,22,-63,19,-57,29
12,-60,31,-74,26,-52,46,-74,24,-66,21,-59,31
13,-63,35,-75,26,-57,47,-80,26,-67,22,-65,31
14,-66,35,-82,27,-59,49,-84,28,-67,23,-71,33
15,-69,35,-86,28,-63,51,-86,28,-73,27,-74,34
16,-75,36,-90,29,-64,52,-91,28,-75,30,-78,36
17,-81,36,-91,30,-70,55,-97,29,-77,31,-80,37
18,-86,38,-94,30,-74,56,-101,30,-79,34,-83,39
19,-89,38,-97,32,-75,58,-104,32,-84,37,-87,41
20,-92,39,-101,36,-78,61,-106,32,-87,37,-93,42
21,-95,40,-104,37,-83,62,-110,33,-92,40,-94,44
22,-97,43,-108,37,-84,62,-117,34,-97,41,-99,45
23,-99,43,-110,38,-86,64,-122,36,-102,43,-104,47
24,-104,45,-113,39,-89,65,-123,39,-106,45,-107,49
25,-109,46,-114,41,-93,68,-124,40,-111,46,-112,50
26,-114,50,-117,42,-95,73,-128,41,-113,46,-114,51
27,-116,51,-119,43,-97,74,-131,47,-117,48,-118,53
28,-118,52,-126,45,-100,74,-135,48,-120,50,-121,55
29,-122,53,-130,47,-104,74,-141,48,-122,51,-126,56
30,-126,55,-133,48,-108,74,-148,48,-125,52,-130,57
31,-131,55,-136,52,-110,77,-149,50,-129,53,-132,60
32,-136,55,-140,52,-113,80,-153,50,-130,56,-136,63
33,-139,56,-142,55,-116,82,-157,50,-136,57,-139,65
34,-142,56,-145,57,-122,82,-158,52,-142,60,-141,67
35,-145,57,-153,57,-124,85,-163,52,-147,62,-142,67
36,-147,60,-157,61,-127,86,-164,53,-153,64,-144,68
37,-153,61,-159,63,-129,87,-167,54,-155,66,-148,72
38,-156,61,-160,66,-135,89,-173,56,-157,66,-152,73
39,-163,62,-164,67,-137,92,-176,56,-160,67,-157,73
40,-166,63,-169,67,-141,92,-179,57,-166,68,-162,74
41,-167,64,-172,68,-143,96,-182,57,-173,70,-165,77
42,-167,65,-174,68,-147,100,-191,59,-175,71,-167,80
43,-170,66,-178,70,-150,105,-193,59,-178,74,-170,81
44,-173,69,-180,72,-153,107,-199,60,-182,75,-171,83
45,-174,72,-186,72,-156,110,-204,61,-183,76,-174,86
46,-179,75,-188,74,-161,111,-206,63,-185,77,-179,86
47,-181,77,-191,76,-164,111,-210,64,-187,81,-183,89
48,-183,79,-193,77,-169,114,-212,67,-192,82,-187,89
49,-187,81,-195,79,-174,116,-213,69,-193,82,-195,90
50,-191,82,-201,80,-177,118,-215,69,-198,84,-197,92
51,-196,83,-204,81,-179,120,-220,71,-202,85,-200,93
52,-200,83,-205,81,-180,123,-228,71,-208,86,-205,94
53,-203,85,-209,82,-185,125,-232,71,-208,87,-210,97
54,-206,88,-214,82,-187,126,-235,72,-211,90,-214,99
55,-212,90,-218,83,-192,129,-238,73,-212,91,-217,99
56,-215,92,-222,87,-194,130,-241,75,-219,91,-218,100
57,-220,92,-230,89,-194,132,-244,78,-222,93,-219,101
58,-225,92,-237,89,-196,132,-248,79,-227,96,-221,102
59,-228,94,-240,91,-200,136,-251,81,-231,96,-223,103
60,-232,96,-242,91,-203,137,-258,81,-236,97,-228,103
61,-240,98,-247,91,-203,137,-263,84,-240,98,-229,104
62,-245,99,-251,91,-203,139,-268,84,-247,100,-232,105
63,-249,102,-252,92,-205,144,-270,85,-250,101,-236,108
64,-254,104,-254,93,-208,147,-273,86,-254,104,-239,108
65,-255,104,-258,95,-212,150,-277,87,-258,105,-243,110
66,-258,107,-261,97,-215,152,-280,89,-263,107,-244,111
67,-266,110,-265,97,-218,154,-282,89,-267,108,-246,112
68,-270,111,-268,97,-222,155,-286,93,-269,108,-250,115
69,-276,114,-273,98,-222,157,-289,95,-273,109,-252,116
70,-278,114,-278,99,-223,159,-297,97,-276,111,-253,119
71,-281,115,-282,99,-227,160,-305,98,-277,114,-257,119
72,-284,117,-286,100,-232,161,-309,99,-281,115,-260,120
73,-287,119,-290,102,-237,162,-314,101,-283,115,-262,122
74,-290,123,-293,106,-238,164,-316,103,-286,115,-265,125
75,-296,125,-297,107,-240,168,-321,104,-287,116,-267,126
76,-299,129,-303,107,-241,171,-323,106,-293,118,-267,127
77,-301,130,-305,108,-243,175,-328,109,-296,119,-272,128
78,-304,131,-307,111,-248,177,-332,110,-299,120,-276,129
79,-309,133,-310,113,-249,181,-334,114,-302,120,-278,131
