,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-74,2,-65,16,-67,9,-71,2,-68,5,-70,4,-76,9,-71,7,-69,13,-68,5,-67,13,-76,4,-67,7,-75,4,-80,7,-71,4,-70,3,-70,2,-69,3
1,-76,2,-71,19,-71,11,-73,2,-81,5,-72,5,-82,10,-82,8,-73,16,-76,5,-76,14,-80,4,-67,7,-78,4,-85,7,-71,4,-72,3,-71,2,-70,3
2,-76,2,-73,25,-78,12,-75,2,-81,5,-79,5,-82,10,-89,8,-80,19,-81,6,-93,16,-84,5,-67,8,-79,4,-98,7,-73,4,-75,3,-73,2,-71,3
3,-77,2,-78,30,-84,12,-76,2,-88,5,-81,5,-87,10,-94,8,-88,21,-92,7,-104,19,-87,5,-71,11,-80,4,-103,7,-76,4,-75,3,-74,2,-73,3
4,-77,2,-84,34,-89,14,-77,2,-93,5,-82,5,-89,11,-97,8,-97,25,-101,10,-114,22,-96,5,-77,12,-82,4,-104,8,-82,4,-75,3,-74,2,-73,4
5,-78,2,-85,37,-90,14,-77,2,-97,5,-87,5,-95,11,-108,9,-100,25,-105,12,-136,23,-101,5,-78,13,-88,4,-112,9,-83,5,-79,3,-74,2,-74,5
6,-78,2,-90,39,-93,14,-77,2,-102,5,-89,5,-105,12,-117,9,-110,25,-116,14,-147,23,-109,5,-81,14,-89,4,-119,10,-83,6,-79,3,-76,2,-74,5
7,-80,2,-92,44,-96,14,-77,2,-108,5,-91,5,-108,14,-124,10,-115,28,-122,17,-166,25,-113,5,-84,14,-94,4,-125,10,-86,6,-80,3,-78,2,-74,5
8,-84,2,-101,48,-98,15,-78,2,-118,5,-94,5,-119,14,-126,11,-121,30,-130,18,-177,27,-113,5,-87,14,-95,4,-134,10,-88,6,-80,3,-78,2,-75,6
9,-84,2,-101,48,-103,16,-80,2,-120,5,-96,6,-125,16,-128,11,-129,32,-139,21,-191,32,-117,5,-90,14,-98,4,-136,10,-97,6,-87,3,-78,2,-78,6
10,-85,2,-108,49,-109,17,-80,3,-123,5,-96,6,-129,19,-136,11,-133,33,-148,23,-196,33,-123,5,-97,15,-100,4,-144,10,-100,6,-90,3,-80,2,-84,6
11,-86,2,-113,49,-115,18,-80,3,-129,5,-96,6,-139,20,-147,14,-135,36,-150,24,-205,37,-126,5,-105,15,-102,4,-149,10,-103,6,-93,3,-82,2,-85,9
12,-88,3,-117,50,-121,18,-81,3,-133,7,-99,6,-146,21,-161,16,-139,36,-159,24,-210,40,-127,5,-115,15,-104,4,-153,11,-105,6,-97,3,-84,2,-85,9
13,-92,3,-119,51,-132,19,-81,3,-134,7,-104,6,-147,22,-168,17,-145,36,-170,24,-215,42,-136,5,-123,17,-106,4,-159,12,-106,7,-99,3,-86,2,-86,10
14,-93,3,-120,52,-139,20,-83,3,-138,7,-104,6,-155,23,-171,17,-147,37,-179,24,-225,43,-141,5,-129,17,-107,4,-171,15,-113,8,-103,3,-87,2,-88,11
15,-95,3,-122,53,-146,20,-85,3,-142,7,-106,6,-163,23,-183,17,-159,40,-185,25,-233,44,-144,5,-134,17,-110,4,-176,15,-114,8,-107,3,-89,2,-89,11
16,-96,4,-126,53,-154,21,-89,4,-149,7,-107,6,-166,23,-188,17,-168,42,-186,26,-242,49,-151,5,-137,18,-114,4,-184,15,-118,8,-111,3,-90,2,-89,11
17,-99,4,-128,54,-157,22,-91,4,-151,7,-109,6,-171,23,-193,17,-180,45,-191,27,-263,54,-155,5,-143,18,-115,4,-187,15,-119,8,-115,3,-91,2,-90,12
18,-99,4,-132,54,-163,22,-93,4,-154,7,-115,6,-175,24,-196,17,-184,45,-196,29,-276,59,-162,6,-145,18,-126,4,-192,15,-122,8,-116,3,-97,2,-91,12
19,-99,4,-133,55,-171,22,-93,4,-155,7,-118,6,-179,25,-200,17,-190,45,-201,29,-295,63,-166,8,-150,18,-132,4,-198,16,-122,8,-126,3,-98,2,-93,13
20,-101,4,-134,55,-176,22,-97,4,-172,7,-119,6,-184,25,-208,18,-194,45,-206,30,-303,66,-166,8,-157,20,-138,4,-205,16,-124,8,-130,3,-99,2,-94,13
21,-102,4,-136,56,-181,22,-102,4,-176,8,-120,6,-186,26,-218,18,-200,45,-210,30,-316,66,-169,10,-159,21,-142,4,-210,16,-131,8,-140,3,-100,2,-98,13
22,-104,4,-138,56,-182,23,-104,4,-190,8,-124,6,-193,28,-232,19,-218,45,-210,30,-316,66,-172,10,-160,21,-149,4,-216,17,-136,8,-142,3,-101,2,-99,13
23,-106,4,-143,56,-186,24,-110,4,-190,8,-127,6,-201,28,-246,20,-224,45,-214,30,-327,69,-173,10,-165,21,-152,4,-218,17,-140,8,-150,3,-104,2,-100,13
24,-108,4,-147,56,-194,24,-112,4,-200,8,-128,6,-205,28,-262,21,-228,45,-220,30,-331,72,-178,12,-172,21,-153,4,-222,18,-142,8,-153,3,-107,2,-101,14
