,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
21,-149,22,-528,68,-116,17,-252,25,-171,22,-90,9,-91,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
22,-191,70,-528,68,-116,17,-252,25,-171,22,-90,9,-91,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
23,-281,70,-528,68,-116,17,-252,25,-171,22,-90,9,-91,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
24,-371,70,-528,68,-116,17,-252,25,-171,22,-90,9,-91,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
25,-461,70,-528,68,-116,17,-252,25,-171,22,-90,9,-91,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
26,-526,70,-528,68,-116,17,-269,25,-171,22,-90,9,-99,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
27,-526,70,-528,68,-116,17,-359,25,-171,22,-90,9,-99,13,-185,46,-66,2,-538,58,-95,12,-78,11,-98,16,-68,5,-65,5,-76,5,-71,29,-97,5
28,-526,70,-528,68,-116,17,-436,25,-171,22,-90,9,-99,13,-196,46,-66,2,-538,58,-95,12,-78,11,-100,16,-68,5,-65,5,-76,5,-71,29,-97,5
29,-526,70,-528,68,-116,17,-479,25,-171,22,-90,9,-99,13,-206,46,-66,2,-538,58,-95,12,-91,11,-101,16,-68,5,-65,5,-76,5,-89,34,-97,5
30,-526,70,-528,68,-116,17,-479,25,-171,22,-90,9,-99,13,-206,46,-66,2,-538,58,-95,12,-91,11,-101,16,-68,5,-65,5,-76,5,-179,34,-97,5
31,-526,70,-528,68,-116,17,-513,26,-171,22,-90,9,-99,13,-246,46,-66,2,-538,58,-95,12,-91,11,-109,16,-68,5,-65,5,-76,5,-186,34,-97,5
32,-526,70,-528,68,-116,17,-519,26,-171,22,-90,9,-99,13,-326,46,-66,2,-538,58,-95,12,-91,11,-109,16,-68,5,-69,5,-76,5,-186,34,-97,5
33,-526,70,-528,68,-116,17,-549,26,-171,22,-90,9,-99,13,-356,46,-66,2,-538,58,-98,12,-91,11,-109,16,-68,5,-69,5,-101,6,-187,34,-97,5
34,-526,70,-528,68,-116,17,-549,28,-171,22,-90,9,-99,13,-440,46,-66,2,-538,58,-98,12,-91,11,-109,16,-68,5,-69,5,-101,6,-191,34,-97,5
35,-526,70,-528,68,-116,17,-550,28,-171,22,-90,9,-99,13,-513,46,-66,2,-538,58,-98,12,-91,11,-109,16,-68,5,-69,5,-101,6,-207,34,-97,5
36,-526,70,-528,68,-116,17,-551,29,-171,22,-91,9,-99,13,-548,46,-66,2,-538,58,-102,12,-91,11,-110,16,-69,6,-69,5,-101,6,-252,34,-97,5
37,-526,70,-528,68,-117,17,-551,33,-171,22,-91,9,-99,13,-550,46,-66,2,-538,58,-102,12,-91,11,-110,16,-69,11,-69,5,-101,6,-330,34,-97,5
38,-526,70,-528,68,-117,17,-551,45,-171,22,-91,9,-99,13,-550,46,-66,2,-538,58,-103,12,-91,11,-117,16,-70,11,-69,5,-101,6,-399,34,-97,5
39,-526,70,-528,68,-117,17,-551,45,-171,22,-92,9,-99,13,-550,46,-66,2,-538,58,-103,12,-97,11,-122,16,-70,11,-69,5,-101,6,-477,34,-97,5
40,-526,70,-528,68,-117,17,-551,45,-171,22,-94,9,-99,13,-550,46,-66,2,-538,58,-120,12,-100,11,-147,17,-70,11,-69,5,-101,6,-517,36,-97,5
41,-526,70,-528,68,-117,17,-551,45,-171,22,-95,9,-104,13,-550,46,-66,2,-538,58,-120,12,-100,11,-165,17,-71,11,-91,5,-101,6,-559,37,-97,5
42,-526,70,-528,68,-117,17,-551,45,-171,22,-97,9,-104,13,-550,46,-66,2,-538,58,-120,12,-100,11,-230,17,-94,11,-91,5,-101,6,-559,37,-97,5
43,-526,70,-528,68,-117,17,-551,45,-171,22,-97,9,-104,13,-550,46,-66,2,-538,58,-122,12,-100,11,-317,17,-94,11,-91,5,-102,6,-559,37,-97,5
44,-526,70,-528,68,-117,17,-551,45,-171,22,-97,9,-104,13,-550,46,-66,2,-538,58,-122,12,-100,11,-406,17,-94,11,-92,5,-102,6,-559,37,-97,5
45,-526,70,-528,68,-117,17,-551,45,-171,22,-98,9,-117,13,-550,46,-66,2,-538,58,-146,12,-121,11,-436,18,-94,11,-92,5,-102,6,-559,37,-97,5
46,-526,70,-528,68,-117,17,-551,45,-171,22,-101,9,-118,13,-550,46,-66,2,-538,58,-150,12,-137,11,-495,20,-96,11,-92,5,-105,6,-559,37,-97,5
47,-526,70,-528,68,-117,17,-551,45,-171,22,-101,9,-120,14,-550,46,-66,2,-538,58,-156,12,-140,11,-564,28,-96,11,-92,5,-106,6,-559,37,-97,5
48,-526,70,-528,68,-117,17,-551,45,-171,22,-102,9,-120,14,-550,46,-66,2,-538,58,-211,12,-169,11,-564,32,-96,11,-92,5,-107,6,-559,37,-97,5
49,-526,70,-528,68,-117,17,-551,45,-171,22,-111,9,-127,14,-550,46,-67,2,-538,58,-281,12,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
50,-526,70,-528,68,-117,18,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,12,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
51,-526,70,-528,68,-205,18,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
52,-526,70,-528,68,-295,18,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
53,-526,70,-528,68,-384,19,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
54,-526,70,-528,68,-474,19,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
55,-526,70,-528,68,-540,43,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-169,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
56,-526,70,-528,68,-540,56,-551,45,-171,22,-111,9,-134,14,-550,46,-67,2,-538,58,-363,14,-246,11,-564,32,-96,11,-92,5,-110,6,-559,37,-97,5
57,-526,70,-528,68,-540,56,-551,45,-171,22,-115,9,-144,14,-550,46,-69,2,-538,58,-412,14,-246,11,-564,32,-96,11,-116,5,-111,6,-559,37,-97,5
58,-526,70,-528,68,-540,56,-551,45,-171,22,-115,9,-144,14,-550,46,-69,2,-538,58,-479,14,-269,11,-564,32,-96,11,-116,5,-111,6,-559,37,-97,5
59,-526,70,-528,68,-540,56,-551,45,-171,22,-132,9,-144,14,-550,46,-69,2,-538,58,-520,19,-269,11,-564,32,-96,11,-116,5,-138,6,-559,37,-97,5
60,-526,70,-528,68,-540,56,-551,45,-173,22,-132,9,-144,14,-550,46,-69,2,-538,58,-573,23,-300,11,-564,32,-96,11,-116,5,-138,6,-559,37,-97,5
61,-526,70,-528,68,-540,56,-551,45,-173,22,-132,9,-144,14,-550,46,-69,2,-538,58,-573,23,-390,11,-564,32,-96,11,-116,5,-138,6,-559,37,-97,5
62,-526,70,-528,68,-540,56,-551,45,-173,22,-132,9,-233,14,-550,46,-69,2,-538,58,-573,23,-390,12,-564,32,-96,11,-116,5,-138,6,-559,37,-97,5
63,-526,70,-528,68,-540,56,-551,45,-173,22,-132,9,-319,14,-550,46,-69,2,-538,58,-573,23,-394,12,-564,32,-96,11,-116,5,-138,6,-559,37,-97,5
64,-526,70,-528,68,-540,56,-551,45,-173,22,-132,9,-319,15,-550,46,-69,2,-538,58,-573,23,-481,13,-564,32,-97,11,-116,5,-138,6,-559,37,-97,5
65,-526,70,-528,68,-540,56,-551,45,-174,22,-132,9,-319,15,-550,46,-79,3,-538,58,-573,23,-547,18,-564,32,-104,11,-116,5,-138,6,-559,37,-97,5
66,-526,70,-528,68,-540,56,-551,45,-174,22,-132,9,-381,15,-550,46,-91,3,-538,58,-573,23,-562,19,-564,32,-104,11,-116,5,-138,6,-559,37,-97,5
67,-526,70,-528,68,-540,56,-551,45,-174,22,-132,9,-471,15,-550,46,-91,3,-538,58,-573,23,-562,19,-564,32,-104,11,-116,5,-138,6,-559,37,-97,5
68,-526,70,-528,68,-540,56,-551,45,-174,22,-132,9,-543,18,-550,46,-91,3,-538,58,-573,23,-573,22,-564,32,-104,11,-116,5,-139,6,-559,37,-97,5
69,-526,70,-528,68,-540,56,-551,45,-180,22,-160,9,-554,18,-550,46,-92,3,-538,58,-573,23,-573,23,-564,32,-131,11,-116,5,-150,6,-559,37,-102,5
70,-526,70,-528,68,-540,56,-551,45,-185,22,-175,9,-576,19,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-134,11,-116,5,-170,6,-559,37,-115,5
71,-526,70,-528,68,-540,56,-551,45,-273,24,-175,9,-576,19,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-134,11,-116,5,-170,6,-559,37,-115,5
72,-526,70,-528,68,-540,56,-551,45,-363,24,-175,9,-576,19,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-134,11,-116,5,-170,6,-559,37,-115,5
73,-526,70,-528,68,-540,56,-551,45,-432,45,-175,9,-576,19,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-134,11,-116,5,-170,6,-559,37,-115,5
74,-526,70,-528,68,-540,56,-551,45,-432,135,-175,9,-576,19,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-134,11,-116,5,-170,6,-559,37,-115,5
75,-526,70,-528,68,-540,56,-551,45,-432,164,-183,9,-576,20,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-153,11,-116,5,-203,6,-559,37,-115,5
76,-526,70,-528,68,-540,56,-551,45,-432,164,-186,9,-576,20,-550,46,-103,3,-538,58,-573,23,-573,23,-564,32,-153,11,-202,6,-203,6,-559,37,-115,5
77,-526,70,-528,68,-540,56,-551,45,-432,164,-250,9,-576,20,-550,46,-104,3,-538,58,-573,23,-573,23,-564,32,-173,11,-202,6,-203,6,-559,37,-120,5
78,-526,70,-528,68,-540,56,-551,45,-432,164,-279,10,-576,20,-550,46,-110,3,-538,58,-573,23,-573,23,-564,32,-181,11,-202,6,-233,6,-559,37,-136,5
79,-526,70,-528,68,-540,56,-551,45,-432,164,-327,11,-576,20,-550,46,-111,3,-538,58,-573,23,-573,23,-564,32,-181,11,-202,6,-272,7,-559,37,-136,5
