,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-147,33,-97,23,-102,18,-97,23,-100,20,-97,23
1,-200,40,-97,23,-102,18,-97,23,-100,20,-97,23
2,-250,50,-97,23,-102,18,-97,23,-100,20,-97,23
3,-302,58,-97,23,-102,18,-97,23,-100,20,-97,23
4,-351,69,-97,23,-102,18,-97,23,-100,20,-97,23
5,-400,80,-97,23,-102,18,-97,23,-100,20,-97,23
6,-448,92,-97,23,-102,18,-97,23,-100,20,-97,23
7,-492,108,-97,23,-102,18,-97,23,-100,20,-97,23
8,-543,117,-97,23,-102,18,-97,23,-100,20,-97,23
9,-591,129,-97,23,-102,18,-97,23,-100,20,-97,23
10,-643,137,-97,23,-102,18,-97,23,-100,20,-97,23
11,-692,148,-97,23,-102,18,-97,23,-100,20,-97,23
12,-744,156,-97,23,-102,18,-97,23,-100,20,-97,23
13,-793,167,-97,23,-102,18,-97,23,-100,20,-97,23
14,-840,180,-97,23,-102,18,-97,23,-100,20,-97,23
15,-890,190,-97,23,-102,18,-97,23,-100,20,-97,23
16,-941,199,-97,23,-102,18,-97,23,-100,20,-97,23
17,-990,210,-97,23,-102,18,-97,23,-100,20,-97,23
18,-1038,222,-97,23,-102,18,-97,23,-100,20,-97,23
19,-1089,231,-97,23,-102,18,-97,23,-100,20,-97,23
20,-1135,245,-97,23,-102,18,-97,23,-100,20,-97,23
21,-1182,258,-97,23,-102,18,-97,23,-100,20,-97,23
22,-1232,268,-97,23,-102,18,-97,23,-100,20,-97,23
23,-1280,280,-97,23,-102,18,-97,23,-100,20,-97,23
24,-1329,291,-97,23,-102,18,-97,23,-100,20,-97,23
25,-1376,304,-97,23,-102,18,-97,23,-100,20,-97,23
26,-1429,311,-97,23,-102,18,-97,23,-100,20,-97,23
27,-1478,322,-97,23,-102,18,-97,23,-100,20,-97,23
28,-1520,340,-97,23,-102,18,-97,23,-100,20,-97,23
29,-1574,346,-97,23,-102,18,-97,23,-100,20,-97,23
30,-1625,355,-97,23,-102,18,-97,23,-100,20,-97,23
31,-1670,370,-97,23,-102,18,-97,23,-100,20,-97,23
32,-1719,381,-97,23,-102,18,-97,23,-100,20,-97,23
33,-1758,387,-109,26,-102,18,-97,23,-100,20,-97,23
34,-1760,387,-157,36,-102,18,-97,23,-100,20,-97,23
35,-1761,387,-205,47,-102,18,-97,23,-100,20,-97,23
36,-1761,387,-257,55,-102,18,-97,23,-100,20,-97,23
37,-1761,387,-305,67,-102,18,-97,23,-100,20,-97,23
38,-1761,387,-356,76,-102,18,-97,23,-100,20,-97,23
39,-1761,387,-404,88,-102,18,-97,23,-100,20,-97,23
40,-1761,387,-457,95,-102,18,-97,23,-100,20,-97,23
41,-1761,387,-514,98,-102,18,-97,23,-100,20,-97,23
42,-1761,387,-559,113,-102,18,-97,23,-100,20,-97,23
43,-1761,387,-611,121,-102,18,-97,23,-100,20,-97,23
44,-1761,387,-658,134,-102,18,-97,23,-100,20,-97,23
45,-1761,387,-706,146,-102,18,-97,23,-100,20,-97,23
46,-1761,387,-758,154,-102,18,-97,23,-100,20,-97,23
47,-1761,387,-811,161,-102,18,-97,23,-100,20,-97,23
48,-1761,387,-864,168,-102,18,-97,23,-100,20,-97,23
49,-1761,387,-913,179,-102,18,-97,23,-100,20,-97,23
50,-1761,387,-966,186,-102,18,-97,23,-100,20,-97,23
51,-1761,387,-1019,193,-102,18,-97,23,-100,20,-97,23
52,-1761,387,-1072,200,-102,18,-97,23,-100,20,-97,23
53,-1761,387,-1123,209,-102,18,-97,23,-100,20,-97,23
54,-1761,387,-1172,220,-102,18,-97,23,-100,20,-97,23
55,-1761,387,-1227,225,-102,18,-97,23,-100,20,-97,23
56,-1761,387,-1277,235,-102,18,-97,23,-100,20,-97,23
57,-1761,387,-1325,247,-102,18,-97,23,-100,20,-97,23
58,-1761,387,-1372,260,-102,18,-97,23,-100,20,-97,23
59,-1761,387,-1424,268,-102,18,-97,23,-100,20,-97,23
60,-1761,387,-1477,275,-102,18,-97,23,-100,20,-97,23
61,-1761,387,-1530,282,-102,18,-97,23,-100,20,-97,23
62,-1761,387,-1583,289,-102,18,-97,23,-100,20,-97,23
63,-1761,387,-1634,298,-102,18,-97,23,-100,20,-97,23
64,-1761,387,-1689,303,-102,18,-97,23,-100,20,-97,23
65,-1761,387,-1739,313,-102,18,-97,23,-100,20,-97,23
66,-1761,387,-1788,324,-102,18,-97,23,-100,20,-97,23
67,-1761,387,-1816,329,-124,23,-97,23,-100,20,-97,23
68,-1761,387,-1818,329,-172,33,-97,23,-100,20,-97,23
69,-1761,387,-1819,329,-223,41,-97,23,-100,20,-97,23
70,-1761,387,-1819,329,-275,49,-97,23,-100,20,-97,23
71,-1761,387,-1819,329,-328,56,-97,23,-100,20,-97,23
72,-1761,387,-1819,329,-380,64,-97,23,-100,20,-97,23
73,-1761,387,-1819,329,-432,72,-97,23,-100,20,-97,23
74,-1761,387,-1819,329,-482,82,-97,23,-100,20,-97,23
75,-1761,387,-1819,329,-536,88,-97,23,-100,20,-97,23
76,-1761,387,-1819,329,-585,99,-97,23,-100,20,-97,23
77,-1761,387,-1819,329,-631,113,-97,23,-100,20,-97,23
78,-1761,387,-1819,329,-681,123,-97,23,-100,20,-97,23
79,-1761,387,-1819,329,-727,137,-97,23,-100,20,-97,23
