,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-148,32,-103,17,-95,25,-94,26,-97,23,-104,16
1,-195,45,-103,17,-95,25,-94,26,-97,23,-104,16
2,-248,52,-103,17,-95,25,-94,26,-97,23,-104,16
3,-303,57,-103,17,-95,25,-94,26,-97,23,-104,16
4,-351,69,-103,17,-95,25,-94,26,-97,23,-104,16
5,-397,83,-103,17,-95,25,-94,26,-97,23,-104,16
6,-443,97,-103,17,-95,25,-94,26,-97,23,-104,16
7,-494,106,-103,17,-95,25,-94,26,-97,23,-104,16
8,-547,113,-103,17,-95,25,-94,26,-97,23,-104,16
9,-592,128,-103,17,-95,25,-94,26,-97,23,-104,16
10,-643,137,-103,17,-95,25,-94,26,-97,23,-104,16
11,-689,151,-103,17,-95,25,-94,26,-97,23,-104,16
12,-739,161,-103,17,-95,25,-94,26,-97,23,-104,16
13,-789,171,-103,17,-95,25,-94,26,-97,23,-104,16
14,-840,180,-103,17,-95,25,-94,26,-97,23,-104,16
15,-892,188,-103,17,-95,25,-94,26,-97,23,-104,16
16,-943,197,-103,17,-95,25,-94,26,-97,23,-104,16
17,-994,206,-103,17,-95,25,-94,26,-97,23,-104,16
18,-1042,218,-103,17,-95,25,-94,26,-97,23,-104,16
19,-1093,227,-103,17,-95,25,-94,26,-97,23,-104,16
20,-1138,242,-103,17,-95,25,-94,26,-97,23,-104,16
21,-1188,252,-103,17,-95,25,-94,26,-97,23,-104,16
22,-1235,265,-103,17,-95,25,-94,26,-97,23,-104,16
23,-1286,274,-103,17,-95,25,-94,26,-97,23,-104,16
24,-1341,279,-103,17,-95,25,-94,26,-97,23,-104,16
25,-1385,295,-103,17,-95,25,-94,26,-97,23,-104,16
26,-1432,308,-103,17,-95,25,-94,26,-97,23,-104,16
27,-1484,316,-103,17,-95,25,-94,26,-97,23,-104,16
28,-1534,326,-103,17,-95,25,-94,26,-97,23,-104,16
29,-1578,342,-103,17,-95,25,-94,26,-97,23,-104,16
30,-1626,354,-103,17,-95,25,-94,26,-97,23,-104,16
31,-1673,367,-103,17,-95,25,-94,26,-97,23,-104,16
32,-1724,376,-103,17,-95,25,-94,26,-97,23,-104,16
33,-1761,384,-115,20,-95,25,-94,26,-97,23,-104,16
34,-1763,384,-158,35,-95,25,-94,26,-97,23,-104,16
35,-1764,384,-209,43,-95,25,-94,26,-97,23,-104,16
36,-1764,384,-260,52,-95,25,-94,26,-97,23,-104,16
37,-1764,384,-307,65,-95,25,-94,26,-97,23,-104,16
38,-1764,384,-361,71,-95,25,-94,26,-97,23,-104,16
39,-1764,384,-411,81,-95,25,-94,26,-97,23,-104,16
40,-1764,384,-466,86,-95,25,-94,26,-97,23,-104,16
41,-1764,384,-515,97,-95,25,-94,26,-97,23,-104,16
42,-1764,384,-569,103,-95,25,-94,26,-97,23,-104,16
43,-1764,384,-623,109,-95,25,-94,26,-97,23,-104,16
44,-1764,384,-673,119,-95,25,-94,26,-97,23,-104,16
45,-1764,384,-729,123,-95,25,-94,26,-97,23,-104,16
46,-1764,384,-779,133,-95,25,-94,26,-97,23,-104,16
47,-1764,384,-832,140,-95,25,-94,26,-97,23,-104,16
48,-1764,384,-879,153,-95,25,-94,26,-97,23,-104,16
49,-1764,384,-927,165,-95,25,-94,26,-97,23,-104,16
50,-1764,384,-979,173,-95,25,-94,26,-97,23,-104,16
51,-1764,384,-1034,178,-95,25,-94,26,-97,23,-104,16
52,-1764,384,-1084,188,-95,25,-94,26,-97,23,-104,16
53,-1764,384,-1135,197,-95,25,-94,26,-97,23,-104,16
54,-1764,384,-1189,203,-95,25,-94,26,-97,23,-104,16
55,-1764,384,-1238,214,-95,25,-94,26,-97,23,-104,16
56,-1764,384,-1288,224,-95,25,-94,26,-97,23,-104,16
57,-1764,384,-1338,234,-95,25,-94,26,-97,23,-104,16
58,-1764,384,-1390,242,-95,25,-94,26,-97,23,-104,16
59,-1764,384,-1442,250,-95,25,-94,26,-97,23,-104,16
60,-1764,384,-1494,258,-95,25,-94,26,-97,23,-104,16
61,-1764,384,-1540,272,-95,25,-94,26,-97,23,-104,16
62,-1764,384,-1588,284,-95,25,-94,26,-97,23,-104,16
63,-1764,384,-1641,291,-95,25,-94,26,-97,23,-104,16
64,-1764,384,-1695,297,-95,25,-94,26,-97,23,-104,16
65,-1764,384,-1747,305,-95,25,-94,26,-97,23,-104,16
66,-1764,384,-1798,314,-95,25,-94,26,-97,23,-104,16
67,-1764,384,-1825,320,-117,30,-94,26,-97,23,-104,16
68,-1764,384,-1827,320,-168,37,-94,26,-97,23,-104,16
69,-1764,384,-1828,320,-215,49,-94,26,-97,23,-104,16
70,-1764,384,-1828,320,-267,57,-94,26,-97,23,-104,16
71,-1764,384,-1828,320,-320,64,-94,26,-97,23,-104,16
72,-1764,384,-1828,320,-373,71,-94,26,-97,23,-104,16
73,-1764,384,-1828,320,-426,78,-94,26,-97,23,-104,16
74,-1764,384,-1828,320,-479,85,-94,26,-97,23,-104,16
75,-1764,384,-1828,320,-530,94,-94,26,-97,23,-104,16
76,-1764,384,-1828,320,-580,104,-94,26,-97,23,-104,16
77,-1764,384,-1828,320,-629,115,-94,26,-97,23,-104,16
78,-1764,384,-1828,320,-677,127,-94,26,-97,23,-104,16
79,-1764,384,-1828,320,-724,140,-94,26,-97,23,-104,16
