,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-19,16,-24,12,-16,17,-22,8,-23,9,-20,18
1,-20,18,-26,16,-20,19,-23,8,-24,14,-25,21
2,-23,22,-27,18,-25,25,-23,8,-26,15,-30,22
3,-24,24,-29,18,-28,33,-23,8,-29,21,-31,26
4,-27,27,-32,20,-30,37,-24,10,-30,23,-36,28
5,-32,32,-35,22,-34,40,-24,10,-30,28,-37,30
6,-35,36,-37,24,-39,44,-24,14,-31,30,-38,32
7,-41,40,-38,24,-41,48,-25,16,-31,33,-39,38
8,-43,45,-39,25,-48,51,-25,19,-32,34,-43,40
9,-44,45,-41,25,-53,56,-26,22,-35,36,-47,44
10,-50,49,-45,28,-54,58,-28,22,-35,39,-51,45
11,-56,49,-46,30,-56,61,-29,28,-35,41,-53,50
12,-60,51,-47,31,-60,65,-33,30,-35,43,-54,55
13,-61,53,-52,34,-63,65,-35,33,-38,45,-59,56
14,-62,59,-52,37,-66,68,-36,39,-41,45,-61,58
15,-68,60,-56,38,-67,70,-39,40,-43,48,-66,59
16,-73,62,-61,38,-70,74,-39,41,-47,50,-69,60
17,-75,63,-63,38,-73,79,-45,41,-48,50,-74,65
18,-77,63,-65,39,-75,83,-47,42,-54,52,-76,71
19,-77,65,-65,41,-76,87,-50,43,-55,54,-80,81
20,-79,68,-67,44,-82,93,-50,44,-56,56,-81,84
21,-83,70,-70,45,-87,96,-53,45,-57,56,-84,88
22,-84,71,-73,47,-91,99,-55,48,-60,60,-85,91
23,-86,73,-77,47,-93,104,-58,51,-62,61,-88,94
24,-89,76,-79,51,-95,107,-60,53,-64,62,-92,96
25,-92,80,-83,53,-97,110,-62,54,-65,63,-95,100
26,-98,83,-84,57,-100,116,-63,55,-66,66,-96,100
27,-101,85,-88,59,-102,119,-65,58,-66,69,-101,101
28,-104,86,-91,65,-105,122,-68,60,-67,69,-105,102
29,-107,90,-93,66,-109,125,-70,63,-69,71,-108,103
30,-110,93,-96,69,-112,127,-73,65,-71,71,-111,106
31,-111,95,-103,72,-112,128,-76,68,-76,72,-113,108
32,-112,100,-108,72,-113,128,-79,71,-78,73,-120,110
33,-114,104,-112,73,-114,131,-82,75,-80,75,-123,111
34,-117,105,-113,76,-117,134,-85,77,-81,76,-127,116
35,-119,107,-120,79,-120,137,-86,78,-83,77,-129,119
36,-120,110,-122,79,-125,143,-89,79,-86,78,-132,121
37,-123,111,-127,81,-127,146,-92,80,-86,81,-137,123
38,-128,114,-129,82,-129,150,-94,81,-88,82,-138,129
39,-132,114,-135,84,-130,152,-98,82,-92,82,-143,130
40,-136,116,-139,86,-132,154,-102,84,-92,84,-147,132
41,-143,118,-142,87,-134,154,-109,86,-92,84,-152,133
42,-145,121,-144,89,-138,160,-112,88,-95,84,-154,134
43,-146,123,-148,89,-143,162,-120,89,-95,84,-158,137
44,-150,123,-153,92,-146,163,-124,89,-100,85,-162,137
45,-153,126,-158,93,-149,167,-126,92,-103,86,-162,139
46,-159,128,-159,94,-150,169,-130,94,-110,88,-163,140
47,-162,130,-166,95,-155,171,-133,95,-112,92,-163,140
48,-166,132,-170,95,-156,172,-135,96,-118,93,-167,144
49,-170,133,-172,98,-159,175,-139,97,-121,94,-171,145
50,-173,133,-175,99,-162,176,-143,97,-124,99,-175,148
51,-175,136,-180,101,-163,177,-149,100,-129,99,-176,149
52,-177,139,-182,105,-163,182,-152,100,-133,100,-182,149
53,-182,140,-184,107,-167,183,-158,101,-137,101,-184,150
54,-189,140,-187,108,-172,183,-160,103,-141,102,-187,152
55,-193,141,-194,111,-175,183,-162,103,-145,104,-190,153
56,-195,142,-199,111,-178,186,-166,108,-147,105,-190,157
57,-197,145,-205,111,-183,189,-169,110,-150,105,-193,157
58,-198,145,-212,111,-188,192,-174,111,-153,106,-197,157
59,-199,145,-217,112,-192,195,-176,114,-156,108,-201,159
60,-205,145,-222,117,-195,195,-180,116,-160,109,-201,159
61,-209,146,-226,118,-201,195,-185,117,-162,109,-206,160
62,-212,146,-230,119,-204,195,-192,117,-170,110,-208,161
63,-215,146,-233,123,-207,198,-199,117,-174,110,-210,162
64,-222,149,-235,124,-209,199,-202,119,-177,110,-215,163
65,-224,151,-238,127,-211,200,-208,120,-182,110,-220,163
66,-228,151,-241,129,-211,200,-214,120,-188,112,-226,164
67,-230,153,-246,131,-215,201,-224,120,-191,113,-226,164
68,-233,153,-254,131,-215,204,-228,121,-194,115,-232,164
69,-236,154,-258,132,-216,208,-232,123,-200,116,-235,164
70,-241,154,-261,132,-220,208,-236,123,-206,118,-240,165
71,-245,155,-263,132,-226,209,-242,125,-209,120,-243,165
72,-252,155,-271,134,-229,209,-245,125,-211,120,-248,165
73,-255,155,-273,136,-233,212,-249,126,-216,121,-252,166
74,-260,156,-275,136,-236,212,-257,126,-222,121,-257,166
75,-267,157,-280,136,-237,213,-261,127,-225,121,-264,166
76,-271,158,-286,136,-239,214,-265,127,-231,121,-270,166
77,-276,158,-288,137,-242,214,-272,128,-236,121,-274,168
78,-281,158,-293,137,-244,214,-278,128,-242,123,-278,168
79,-282,158,-299,137,-248,215,-280,128,-248,124,-286,169
