,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-27,15,-22,7,-20,26,-21,8,-21,8,-19,10
1,-36,23,-22,7,-28,31,-21,8,-21,8,-19,10
2,-41,48,-22,7,-28,31,-21,8,-21,8,-19,10
3,-54,58,-22,7,-34,32,-21,8,-21,8,-19,10
4,-63,65,-22,7,-38,42,-21,8,-21,8,-19,10
5,-73,77,-22,7,-44,44,-21,8,-21,8,-19,10
6,-81,85,-22,7,-48,54,-21,8,-21,8,-19,10
7,-88,87,-22,7,-57,66,-21,8,-21,8,-19,10
8,-92,89,-22,7,-66,81,-21,8,-21,8,-19,10
9,-95,90,-22,7,-87,86,-21,8,-21,8,-19,10
10,-101,98,-22,7,-91,98,-21,8,-21,8,-19,10
11,-105,102,-22,7,-106,105,-21,8,-21,8,-19,10
12,-118,107,-22,7,-111,112,-21,8,-21,8,-19,10
13,-123,109,-22,7,-118,128,-21,8,-21,8,-19,10
14,-136,114,-22,7,-125,133,-21,8,-21,8,-19,10
15,-138,116,-22,7,-135,149,-21,8,-21,8,-19,10
16,-138,116,-22,7,-156,158,-21,8,-21,8,-19,10
17,-151,120,-22,7,-160,167,-21,8,-21,8,-19,10
18,-170,128,-22,7,-161,169,-21,8,-21,8,-19,10
19,-193,134,-22,7,-161,170,-21,8,-21,8,-19,10
20,-213,144,-22,7,-161,170,-21,8,-21,8,-19,10
21,-225,144,-22,7,-171,178,-21,8,-21,8,-19,10
22,-225,144,-22,7,-184,195,-21,8,-21,8,-19,10
23,-248,148,-22,7,-184,198,-21,8,-21,8,-19,10
24,-276,150,-22,7,-184,198,-21,8,-21,8,-19,10
25,-280,150,-22,7,-205,203,-21,8,-21,8,-19,10
26,-303,151,-22,7,-206,208,-21,8,-21,8,-19,10
27,-303,151,-22,7,-223,221,-21,8,-21,8,-19,10
28,-330,153,-22,7,-224,221,-21,8,-21,8,-19,10
29,-346,155,-22,7,-235,222,-21,8,-21,8,-19,10
30,-361,155,-22,7,-248,224,-21,8,-21,8,-19,10
31,-374,155,-22,7,-261,228,-21,8,-21,8,-19,10
32,-377,155,-22,7,-287,229,-21,8,-21,8,-19,10
33,-379,155,-22,7,-299,235,-21,8,-21,8,-21,18
34,-379,155,-22,7,-299,235,-21,8,-21,8,-34,35
35,-379,155,-22,7,-299,235,-21,8,-21,8,-54,45
36,-379,155,-22,7,-299,235,-21,8,-21,8,-65,64
37,-379,155,-22,7,-299,235,-21,8,-21,8,-86,73
38,-379,155,-22,7,-299,235,-21,8,-21,8,-102,87
39,-379,155,-22,7,-299,235,-21,8,-21,8,-116,103
40,-379,155,-22,7,-299,235,-21,8,-21,8,-134,115
41,-379,155,-22,7,-299,235,-21,8,-21,8,-149,130
42,-379,155,-22,7,-299,235,-21,8,-21,8,-166,143
43,-379,155,-22,7,-299,235,-21,8,-21,8,-183,156
44,-379,155,-22,7,-299,235,-21,8,-21,8,-209,160
45,-379,155,-22,7,-299,235,-21,8,-21,8,-231,168
46,-379,155,-22,7,-299,235,-21,8,-21,8,-257,172
47,-379,155,-22,7,-299,235,-21,8,-21,8,-285,174
48,-379,155,-22,7,-299,235,-21,8,-21,8,-315,174
49,-379,155,-22,7,-299,235,-21,8,-21,8,-344,175
50,-379,155,-28,16,-299,235,-21,8,-21,8,-359,175
51,-379,155,-45,29,-299,235,-21,8,-21,8,-359,175
52,-379,155,-65,39,-299,235,-21,8,-21,8,-359,175
53,-379,155,-77,57,-299,235,-21,8,-21,8,-359,175
54,-379,155,-98,66,-299,235,-21,8,-21,8,-359,175
55,-379,155,-121,73,-299,235,-21,8,-21,8,-359,175
56,-379,155,-146,78,-299,235,-21,8,-21,8,-359,175
57,-379,155,-166,88,-299,235,-21,8,-21,8,-359,175
58,-379,155,-187,97,-299,235,-21,8,-21,8,-359,175
59,-379,155,-209,105,-299,235,-21,8,-21,8,-359,175
60,-379,155,-228,116,-299,235,-21,8,-21,8,-359,175
61,-379,155,-253,121,-299,235,-21,8,-21,8,-359,175
62,-379,155,-277,127,-299,235,-21,8,-21,8,-359,175
63,-379,155,-305,129,-299,235,-21,8,-21,8,-359,175
64,-379,155,-329,135,-299,235,-21,8,-21,8,-359,175
65,-379,155,-355,139,-299,235,-21,8,-21,8,-359,175
66,-379,155,-382,142,-299,235,-21,8,-21,8,-359,175
67,-379,155,-390,144,-299,235,-22,11,-31,14,-359,175
68,-379,155,-390,144,-299,235,-30,33,-31,14,-359,175
69,-379,155,-390,144,-299,235,-46,47,-31,14,-359,175
70,-379,155,-390,144,-299,235,-59,64,-31,14,-359,175
71,-379,155,-390,144,-299,235,-81,72,-31,14,-359,175
72,-379,155,-390,144,-299,235,-98,85,-31,14,-359,175
73,-379,155,-390,144,-299,235,-120,93,-31,14,-359,175
74,-379,155,-390,144,-299,235,-143,100,-31,14,-359,175
75,-379,155,-390,144,-299,235,-168,105,-31,14,-359,175
76,-379,155,-390,144,-299,235,-196,107,-31,14,-359,175
77,-379,155,-390,144,-299,235,-222,111,-31,14,-359,175
78,-379,155,-390,144,-299,235,-244,119,-31,14,-359,175
79,-379,155,-390,144,-299,235,-273,120,-31,14,-359,175
