,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,9,-23,7,-20,27,-21,15,-20,11,-23,6
1,-22,10,-24,7,-30,34,-22,19,-23,13,-24,6
2,-25,15,-24,7,-36,38,-24,21,-23,17,-25,9
3,-28,20,-25,7,-41,40,-27,24,-26,18,-27,11
4,-31,21,-28,7,-46,44,-30,31,-27,19,-27,13
5,-32,22,-29,7,-51,51,-32,33,-29,23,-30,15
6,-34,24,-30,8,-56,56,-39,35,-30,23,-31,18
7,-36,28,-30,8,-61,61,-42,36,-32,24,-34,22
8,-39,32,-31,8,-62,62,-45,39,-36,26,-36,28
9,-43,33,-32,10,-67,65,-47,43,-40,27,-37,30
10,-46,36,-32,11,-71,68,-48,45,-44,28,-42,33
11,-49,37,-35,12,-75,68,-49,50,-45,30,-47,37
12,-50,41,-36,13,-77,71,-52,54,-49,31,-49,41
13,-53,43,-39,15,-78,76,-53,56,-53,35,-49,44
14,-56,43,-39,16,-81,81,-54,59,-57,35,-55,48
15,-59,46,-41,18,-84,83,-57,61,-61,37,-56,51
16,-63,49,-43,21,-84,90,-57,64,-63,39,-57,54
17,-66,53,-45,24,-89,92,-58,65,-65,40,-59,58
18,-70,56,-45,24,-92,99,-59,65,-69,42,-61,62
19,-73,63,-46,24,-94,101,-60,67,-74,45,-62,65
20,-78,64,-50,24,-96,105,-61,69,-77,46,-65,69
21,-80,65,-54,28,-96,107,-65,72,-78,47,-70,72
22,-81,70,-58,29,-97,112,-65,73,-83,49,-73,74
23,-84,73,-60,31,-97,114,-65,74,-90,51,-77,78
24,-86,75,-64,34,-98,118,-66,76,-92,56,-79,80
25,-86,77,-68,36,-102,120,-71,78,-96,59,-79,82
26,-88,79,-70,36,-106,122,-74,80,-97,61,-82,89
27,-92,80,-77,38,-108,125,-74,82,-101,63,-84,90
28,-99,80,-81,40,-111,128,-76,82,-106,66,-85,90
29,-101,82,-82,45,-116,131,-78,82,-109,67,-87,94
30,-107,84,-87,47,-119,134,-79,83,-111,70,-88,95
31,-108,87,-92,49,-120,138,-82,85,-116,72,-89,96
32,-110,88,-96,51,-122,139,-86,87,-121,74,-91,99
33,-111,90,-99,55,-129,141,-89,89,-123,75,-92,101
34,-115,91,-103,55,-134,147,-89,89,-127,76,-95,103
35,-117,94,-107,56,-139,151,-90,92,-128,77,-98,105
36,-123,95,-108,56,-141,157,-92,93,-133,78,-101,107
37,-127,97,-115,59,-143,161,-93,93,-134,79,-105,108
38,-130,99,-118,63,-148,164,-94,94,-137,80,-108,109
39,-132,100,-121,64,-151,167,-98,97,-144,81,-110,109
40,-135,104,-125,64,-152,170,-101,98,-149,81,-112,113
41,-138,106,-130,65,-155,174,-104,99,-153,82,-114,114
42,-141,107,-135,66,-161,179,-104,99,-155,84,-118,115
43,-146,109,-140,69,-164,183,-106,100,-157,86,-119,115
44,-149,112,-145,72,-166,185,-109,102,-162,87,-120,115
45,-151,115,-149,74,-166,188,-110,105,-166,90,-125,115
46,-156,117,-153,74,-170,191,-114,105,-168,94,-127,115
47,-157,118,-157,74,-172,193,-116,106,-171,97,-133,120
48,-160,118,-162,75,-174,194,-122,107,-175,98,-138,121
49,-167,118,-168,77,-176,195,-124,108,-179,101,-140,121
50,-169,118,-175,79,-177,197,-126,108,-184,104,-142,125
51,-172,118,-183,80,-181,200,-129,108,-186,107,-143,127
52,-176,118,-187,82,-185,203,-134,109,-188,108,-146,128
53,-181,119,-190,85,-187,207,-138,109,-192,110,-147,129
54,-186,122,-195,89,-187,207,-142,111,-195,112,-148,130
55,-191,122,-197,89,-189,209,-148,113,-199,116,-150,131
56,-196,122,-200,89,-194,209,-149,113,-203,120,-157,132
57,-200,124,-204,94,-196,210,-153,115,-203,122,-160,133
58,-204,124,-207,96,-196,210,-159,117,-208,122,-166,135
59,-210,125,-214,99,-199,211,-160,118,-209,124,-169,136
60,-215,125,-219,100,-202,212,-162,119,-218,125,-171,136
61,-216,126,-226,103,-204,212,-167,119,-225,125,-175,136
62,-217,128,-230,106,-205,217,-171,119,-231,125,-176,139
63,-219,129,-233,110,-207,219,-175,119,-233,126,-184,140
64,-222,133,-237,112,-210,220,-180,120,-236,126,-186,142
65,-229,134,-242,114,-211,222,-183,121,-240,127,-188,143
66,-231,136,-244,114,-212,223,-190,123,-243,129,-196,143
67,-233,137,-248,115,-216,223,-197,124,-249,131,-198,143
68,-243,137,-250,118,-217,224,-203,124,-253,131,-200,144
69,-245,137,-255,119,-218,224,-207,125,-266,132,-202,144
70,-248,137,-260,119,-222,226,-212,125,-271,134,-206,144
71,-252,138,-263,119,-225,226,-219,125,-275,135,-210,147
72,-258,138,-267,121,-229,228,-224,125,-279,136,-212,147
73,-264,138,-270,122,-233,229,-227,125,-288,136,-215,147
74,-266,139,-275,124,-234,230,-234,125,-294,136,-218,149
75,-272,140,-278,124,-235,230,-240,126,-301,137,-222,149
76,-277,140,-282,126,-237,230,-243,127,-308,139,-225,150
77,-280,142,-284,129,-239,230,-249,128,-312,140,-229,152
78,-282,142,-289,130,-241,231,-255,129,-317,140,-235,153
79,-287,144,-291,131,-247,233,-260,129,-321,140,-237,154
