,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
18,-785,96,-99,2,-636,245,-773,108,-96,2,-110,3,-114,2,-100,3,-100,2,-93,2,-124,8,-111,23,-147,25,-129,9,-166,20,-691,123,-97,2,-106,3,-228,36,-100,2,-161,24,-105,4,-810,71,-144,21,-186,28
19,-785,96,-99,2,-636,245,-773,108,-96,2,-110,3,-114,2,-100,3,-100,2,-93,2,-126,8,-260,31,-147,25,-129,9,-177,33,-757,124,-97,2,-106,3,-228,36,-100,2,-161,24,-105,4,-810,71,-144,21,-186,28
20,-785,96,-103,2,-636,245,-773,108,-99,2,-117,3,-116,2,-106,3,-100,2,-96,2,-126,8,-260,31,-150,25,-129,9,-322,60,-757,124,-100,2,-106,3,-234,36,-116,2,-169,24,-116,4,-810,71,-149,22,-186,28
21,-785,96,-108,2,-636,245,-773,108,-99,2,-125,3,-128,2,-111,4,-122,2,-97,2,-126,8,-260,31,-152,26,-129,9,-482,63,-757,124,-100,2,-119,3,-246,36,-116,2,-169,24,-116,4,-810,71,-150,22,-190,28
22,-785,96,-117,2,-636,245,-773,108,-120,2,-131,3,-136,2,-134,4,-122,2,-106,2,-132,8,-260,31,-159,26,-130,9,-525,64,-757,124,-120,2,-125,3,-261,36,-123,2,-209,25,-135,5,-810,71,-157,22,-190,28
23,-785,96,-121,2,-636,245,-773,108,-122,2,-142,3,-140,2,-147,4,-132,2,-116,2,-152,8,-262,31,-203,27,-131,9,-559,64,-757,124,-121,2,-139,3,-271,36,-131,2,-212,25,-137,5,-810,71,-176,22,-226,29
24,-785,96,-122,2,-636,245,-773,108,-147,3,-151,3,-151,2,-155,4,-151,3,-121,2,-152,8,-274,31,-205,27,-145,9,-586,64,-757,124,-131,2,-154,3,-335,36,-131,2,-225,25,-149,5,-810,71,-176,22,-226,30
25,-785,96,-128,3,-636,245,-773,108,-170,3,-158,5,-158,2,-162,4,-154,3,-132,2,-153,8,-283,31,-205,27,-181,9,-636,65,-757,124,-138,2,-164,3,-335,36,-150,4,-231,25,-153,5,-810,71,-210,22,-230,30
26,-785,96,-148,5,-636,245,-773,108,-171,3,-211,6,-164,2,-162,4,-154,3,-137,2,-157,8,-283,31,-208,27,-181,9,-671,66,-757,124,-139,2,-165,3,-338,36,-201,8,-278,25,-155,5,-810,71,-213,23,-236,30
27,-785,96,-234,7,-636,245,-773,108,-172,4,-213,6,-164,2,-162,4,-167,3,-137,2,-181,8,-283,31,-209,27,-181,9,-767,66,-757,124,-140,2,-165,3,-338,36,-223,9,-278,25,-155,5,-810,71,-213,23,-236,30
28,-785,96,-234,7,-636,245,-773,108,-198,5,-214,6,-168,2,-187,4,-178,3,-139,2,-181,8,-283,31,-227,28,-181,9,-807,66,-757,124,-140,2,-180,3,-342,36,-241,9,-317,25,-186,5,-810,71,-217,23,-246,30
29,-785,96,-234,7,-636,245,-773,108,-198,5,-238,7,-188,2,-188,4,-188,3,-166,2,-181,8,-287,31,-259,28,-183,9,-815,66,-757,124,-175,2,-182,3,-346,36,-276,9,-317,25,-186,5,-810,71,-250,23,-258,30
30,-785,96,-234,7,-636,245,-773,108,-202,5,-246,8,-191,2,-188,4,-188,3,-176,2,-181,8,-336,31,-265,28,-184,9,-815,66,-757,124,-175,2,-229,5,-420,36,-276,9,-332,25,-188,5,-810,71,-250,23,-286,30
31,-785,96,-234,7,-636,245,-773,108,-210,5,-274,8,-205,2,-188,4,-200,3,-186,2,-185,8,-354,31,-272,32,-198,9,-815,66,-757,124,-183,2,-293,7,-451,36,-276,9,-343,25,-202,5,-810,71,-250,23,-287,30
32,-785,96,-234,7,-636,245,-773,108,-221,5,-275,8,-208,2,-214,4,-227,3,-197,2,-207,8,-394,31,-284,32,-219,9,-815,66,-757,124,-199,3,-341,10,-451,36,-276,9,-343,25,-207,5,-810,71,-251,23,-289,30
33,-785,96,-268,7,-636,245,-773,108,-267,6,-283,8,-212,2,-214,4,-227,3,-198,2,-219,8,-404,31,-290,32,-219,9,-815,66,-757,124,-242,12,-361,12,-493,36,-276,9,-343,25,-209,5,-810,71,-251,23,-299,30
34,-785,96,-268,7,-636,245,-773,108,-276,7,-283,8,-213,2,-214,4,-250,4,-209,2,-219,8,-450,31,-327,32,-232,9,-815,66,-757,124,-282,14,-362,12,-552,36,-276,9,-343,25,-213,5,-810,71,-251,23,-300,31
35,-785,96,-274,7,-636,245,-773,108,-278,9,-287,8,-214,2,-228,4,-260,6,-209,2,-220,8,-469,32,-381,32,-232,9,-815,66,-757,124,-292,16,-362,12,-552,36,-276,9,-362,25,-234,6,-810,71,-272,23,-360,31
36,-785,96,-274,7,-636,245,-773,108,-300,11,-287,8,-220,2,-228,4,-277,6,-215,2,-267,8,-551,32,-386,32,-232,9,-815,66,-757,124,-294,16,-362,12,-593,37,-276,9,-362,25,-240,8,-810,71,-283,23,-360,31
37,-785,96,-274,7,-636,245,-773,108,-308,11,-289,8,-220,2,-228,4,-277,6,-215,2,-267,8,-551,32,-386,32,-232,9,-815,66,-757,124,-294,16,-362,12,-808,38,-281,9,-362,25,-256,10,-810,71,-284,23,-360,31
38,-785,96,-279,7,-636,245,-773,108,-310,11,-307,8,-233,2,-228,4,-277,6,-222,2,-267,8,-576,32,-436,33,-239,9,-815,66,-757,124,-301,16,-368,12,-842,39,-284,9,-398,25,-266,11,-810,71,-306,23,-361,32
39,-785,96,-279,7,-636,245,-773,108,-310,11,-307,8,-233,2,-228,4,-277,6,-222,2,-267,8,-576,32,-503,36,-239,9,-815,66,-757,124,-301,16,-368,12,-842,39,-284,9,-398,25,-406,11,-810,71,-306,23,-401,32
40,-785,96,-279,7,-636,245,-773,108,-310,11,-307,8,-233,2,-228,4,-277,6,-222,2,-267,8,-576,32,-748,41,-239,9,-815,66,-757,124,-301,16,-368,12,-842,39,-284,9,-398,25,-406,11,-810,71,-306,23,-401,32
41,-785,96,-279,7,-636,245,-773,108,-359,11,-307,8,-233,2,-267,4,-277,6,-222,2,-267,8,-576,32,-837,44,-239,9,-815,66,-757,124,-301,16,-426,12,-842,39,-284,9,-398,25,-406,11,-810,71,-316,23,-403,32
42,-785,96,-279,7,-636,245,-773,108,-359,11,-309,8,-244,2,-267,4,-279,6,-238,2,-267,8,-673,32,-837,44,-246,9,-815,66,-757,124,-301,16,-426,12,-842,39,-300,9,-452,25,-409,11,-810,71,-316,23,-445,32
43,-785,96,-279,7,-636,245,-773,108,-359,11,-315,8,-244,2,-267,4,-289,6,-238,2,-297,8,-849,32,-837,44,-246,9,-815,66,-757,124,-303,16,-426,12,-842,39,-300,9,-452,25,-430,11,-810,71,-321,23,-445,32
44,-785,96,-279,7,-636,245,-773,108,-359,11,-325,8,-250,2,-310,4,-302,6,-249,2,-297,8,-849,32,-837,44,-279,9,-815,66,-757,124,-303,16,-426,12,-842,39,-340,9,-462,25,-430,11,-810,71,-322,23,-524,36
45,-785,96,-291,7,-636,245,-773,108,-359,11,-342,8,-268,2,-310,4,-305,6,-267,2,-297,8,-849,32,-837,44,-283,9,-815,66,-757,124,-321,16,-426,12,-842,39,-340,9,-475,25,-430,11,-810,71,-429,23,-564,36
46,-785,96,-316,7,-636,245,-773,108,-361,11,-342,8,-268,2,-310,4,-345,6,-268,2,-297,8,-849,32,-837,44,-284,9,-815,66,-757,124,-321,16,-426,12,-842,39,-340,9,-478,25,-433,11,-810,71,-439,23,-729,36
47,-785,96,-324,7,-636,245,-773,108,-402,14,-350,8,-270,2,-310,4,-345,6,-268,2,-297,8,-849,32,-837,44,-286,9,-815,66,-757,124,-321,16,-426,12,-842,39,-340,9,-514,25,-444,11,-810,71,-462,23,-841,40
48,-785,96,-377,7,-636,245,-773,108,-454,14,-350,8,-270,2,-310,4,-345,6,-268,2,-297,8,-849,32,-837,44,-303,9,-815,66,-757,124,-321,16,-426,12,-842,39,-340,9,-639,28,-444,11,-810,71,-462,23,-841,40
49,-785,96,-377,7,-636,245,-773,108,-521,14,-358,8,-280,2,-310,4,-345,6,-284,2,-297,8,-849,32,-837,44,-305,9,-815,66,-757,124,-354,16,-426,12,-842,39,-340,9,-652,28,-515,11,-810,71,-492,23,-841,40
50,-785,96,-377,7,-636,245,-773,108,-521,14,-358,8,-301,2,-313,4,-361,6,-302,2,-297,8,-849,32,-837,44,-324,10,-815,66,-757,124,-367,16,-427,12,-842,39,-340,9,-770,29,-515,11,-810,71,-531,23,-841,40
51,-785,96,-377,7,-636,245,-773,108,-521,14,-358,8,-301,2,-313,4,-361,6,-302,2,-297,8,-849,32,-837,44,-325,10,-815,66,-757,124,-367,16,-591,15,-842,39,-340,9,-849,32,-515,11,-810,71,-531,23,-841,40
52,-785,96,-377,7,-636,245,-773,108,-601,14,-372,8,-301,2,-313,4,-361,6,-308,2,-306,8,-849,32,-837,44,-428,11,-815,66,-757,124,-381,16,-604,16,-842,39,-341,9,-849,32,-515,11,-810,71,-539,23,-841,40
53,-785,96,-393,7,-636,245,-773,108,-601,14,-372,8,-307,2,-313,4,-361,6,-320,2,-313,8,-849,32,-837,44,-633,11,-815,66,-757,124,-381,16,-607,17,-842,39,-341,9,-849,32,-515,11,-810,71,-539,23,-841,40
54,-785,96,-405,7,-636,245,-773,108,-601,14,-372,8,-307,2,-322,4,-361,6,-320,2,-313,8,-849,32,-837,44,-839,13,-815,66,-757,124,-381,16,-619,18,-842,39,-341,9,-849,32,-515,11,-810,71,-546,24,-841,40
55,-785,96,-405,7,-636,245,-773,108,-601,14,-372,8,-307,2,-322,4,-361,6,-320,2,-313,8,-849,32,-837,44,-868,13,-815,66,-757,124,-381,16,-840,18,-842,39,-341,9,-849,32,-515,11,-810,71,-546,24,-841,40
56,-785,96,-423,7,-636,245,-773,108,-601,14,-372,8,-310,2,-322,4,-468,6,-320,2,-343,8,-849,32,-837,44,-868,13,-815,66,-757,124,-382,16,-840,18,-842,39,-341,9,-849,32,-515,11,-810,71,-636,25,-841,40
57,-785,96,-424,7,-636,245,-773,108,-601,14,-400,8,-310,2,-323,4,-468,6,-320,2,-395,8,-849,32,-837,44,-868,13,-815,66,-757,124,-382,16,-840,18,-842,39,-341,9,-849,32,-515,11,-810,71,-803,26,-841,40
58,-785,96,-429,7,-636,245,-773,108,-601,14,-462,8,-333,2,-323,4,-468,6,-329,2,-414,8,-849,32,-837,44,-868,13,-815,66,-757,124,-418,16,-840,18,-842,39,-385,9,-849,32,-515,11,-810,71,-853,28,-841,40
59,-785,96,-445,7,-636,245,-773,108,-601,14,-462,8,-360,2,-333,4,-468,6,-358,2,-425,8,-849,32,-837,44,-868,13,-815,66,-757,124,-481,16,-840,18,-842,39,-461,9,-849,32,-533,11,-810,71,-853,28,-841,40
