,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-30,5,-25,6,-18,19,-20,17,-18,15,-24,7
1,-31,6,-28,6,-21,19,-23,19,-22,16,-32,11
2,-32,6,-29,7,-23,27,-27,20,-27,17,-37,12
3,-34,7,-33,8,-27,27,-33,21,-32,18,-40,14
4,-37,8,-39,10,-31,30,-33,22,-35,20,-43,16
5,-39,9,-42,12,-36,32,-37,22,-40,21,-46,18
6,-40,12,-47,14,-36,34,-40,24,-46,21,-52,18
7,-41,15,-51,15,-38,37,-45,26,-49,23,-53,21
8,-45,16,-53,18,-42,42,-47,26,-52,23,-56,24
9,-48,17,-58,18,-46,43,-51,27,-54,24,-61,27
10,-52,19,-61,18,-49,45,-54,27,-62,26,-63,28
11,-53,19,-65,21,-50,47,-58,31,-66,27,-67,30
12,-54,20,-72,22,-54,50,-61,33,-68,28,-70,32
13,-60,22,-80,22,-54,52,-65,34,-71,29,-73,32
14,-63,22,-86,23,-55,55,-66,37,-75,32,-76,34
15,-68,27,-92,25,-60,56,-68,38,-77,32,-77,34
16,-75,30,-95,27,-64,57,-71,39,-79,34,-77,36
17,-77,30,-99,31,-66,59,-72,40,-84,37,-81,38
18,-79,31,-103,34,-71,62,-75,40,-86,38,-85,40
19,-82,33,-109,35,-79,64,-76,41,-89,38,-87,41
20,-85,36,-112,38,-79,67,-79,41,-94,40,-91,42
21,-88,36,-115,40,-81,71,-82,45,-96,43,-92,45
22,-91,37,-117,42,-81,74,-87,47,-103,43,-96,46
23,-95,38,-120,44,-85,77,-92,48,-105,45,-99,46
24,-99,39,-127,44,-86,77,-96,49,-109,47,-103,48
25,-100,41,-131,45,-87,77,-102,52,-114,48,-108,49
26,-103,43,-132,47,-87,80,-110,52,-118,49,-112,51
27,-106,45,-137,50,-92,83,-111,52,-122,49,-115,52
28,-107,47,-139,50,-96,85,-117,57,-127,49,-117,53
29,-112,49,-140,52,-99,88,-119,59,-132,50,-119,55
30,-115,49,-145,53,-100,89,-124,61,-137,51,-124,56
31,-119,51,-149,54,-101,92,-129,63,-141,51,-128,56
32,-125,51,-153,56,-107,94,-132,66,-143,52,-128,57
33,-131,53,-157,57,-109,96,-136,67,-146,54,-131,57
34,-136,54,-159,58,-113,98,-137,69,-151,54,-135,60
35,-138,57,-160,58,-120,99,-138,69,-157,59,-137,62
36,-141,58,-162,59,-122,100,-141,70,-164,61,-143,63
37,-145,60,-164,61,-124,104,-144,70,-164,63,-149,66
38,-150,60,-164,62,-125,107,-152,70,-167,66,-152,69
39,-155,62,-165,62,-127,111,-156,72,-168,68,-156,72
40,-162,65,-168,62,-131,112,-160,73,-169,68,-158,76
41,-163,67,-172,63,-136,114,-167,73,-171,69,-163,76
42,-166,69,-175,65,-137,116,-172,74,-176,70,-168,76
43,-167,70,-182,66,-140,119,-176,75,-180,71,-169,79
44,-170,73,-186,69,-143,119,-177,77,-182,71,-176,81
45,-175,76,-190,71,-143,120,-182,78,-186,72,-179,82
46,-178,77,-192,71,-145,123,-188,79,-190,74,-183,84
47,-181,79,-195,72,-148,128,-190,80,-193,74,-189,85
48,-186,80,-201,73,-150,129,-192,80,-195,76,-194,88
49,-189,81,-202,75,-153,131,-197,81,-199,81,-195,90
50,-192,82,-203,78,-156,133,-202,82,-204,81,-199,92
51,-195,85,-210,78,-157,134,-207,83,-209,82,-201,93
52,-198,87,-211,80,-159,137,-210,83,-214,85,-207,93
53,-202,88,-215,81,-162,139,-215,83,-218,86,-211,94
54,-207,90,-218,84,-166,141,-216,83,-221,86,-216,96
55,-211,91,-223,85,-169,143,-218,83,-224,89,-219,99
56,-214,92,-226,87,-173,148,-221,84,-227,89,-223,100
57,-217,93,-227,91,-177,150,-227,84,-230,90,-226,102
58,-219,93,-229,94,-180,152,-231,85,-234,91,-231,105
59,-223,95,-235,94,-182,156,-234,85,-240,91,-232,107
60,-227,98,-236,96,-187,157,-238,85,-247,92,-233,108
61,-231,100,-240,96,-190,161,-241,86,-250,95,-235,109
62,-232,100,-245,99,-194,164,-246,87,-252,96,-238,111
63,-240,102,-246,102,-194,167,-250,87,-256,96,-241,113
64,-241,103,-250,104,-199,169,-253,90,-257,100,-244,114
65,-243,104,-254,104,-202,171,-260,90,-260,100,-247,119
66,-248,105,-257,107,-205,172,-266,91,-264,100,-249,120
67,-250,107,-264,107,-207,176,-269,92,-268,100,-252,122
68,-254,108,-268,109,-209,177,-275,92,-274,101,-255,122
69,-261,109,-270,109,-213,177,-280,93,-277,103,-260,122
70,-267,110,-276,110,-214,177,-283,94,-281,104,-265,123
71,-273,112,-279,110,-216,178,-288,96,-284,105,-267,126
72,-276,113,-285,111,-220,179,-291,98,-290,105,-270,126
73,-282,114,-289,112,-223,182,-295,98,-292,106,-274,127
74,-286,114,-292,113,-229,183,-301,100,-297,106,-275,128
75,-290,118,-295,113,-230,186,-307,100,-301,108,-277,129
76,-296,120,-296,119,-232,188,-312,102,-302,108,-279,130
77,-297,122,-300,122,-235,190,-313,102,-304,110,-284,135
78,-301,123,-305,123,-238,192,-316,103,-308,112,-287,136
79,-306,125,-306,124,-241,193,-320,106,-312,113,-292,136
