,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,10,-24,11,-19,11,-27,8,-29,10,-21,12
1,-27,11,-27,13,-20,13,-36,8,-31,10,-25,13
2,-29,12,-28,14,-24,15,-41,9,-37,10,-30,15
3,-31,15,-35,14,-24,15,-44,11,-40,12,-34,19
4,-32,17,-38,18,-27,18,-47,14,-44,14,-35,20
5,-36,18,-42,21,-30,19,-51,14,-48,16,-39,20
6,-38,19,-45,23,-31,20,-55,15,-53,19,-41,25
7,-42,19,-50,25,-35,26,-57,17,-54,19,-44,26
8,-42,21,-56,27,-37,29,-64,17,-57,20,-47,27
9,-44,25,-59,29,-39,34,-69,19,-59,21,-48,28
10,-48,25,-61,29,-42,35,-72,22,-67,21,-50,32
11,-54,27,-65,31,-44,37,-75,22,-71,23,-52,33
12,-57,28,-68,34,-48,38,-77,25,-74,26,-53,36
13,-59,32,-70,34,-50,42,-81,26,-78,27,-56,39
14,-66,33,-72,34,-50,44,-88,26,-82,28,-61,40
15,-71,34,-77,36,-53,48,-89,26,-87,28,-64,41
16,-71,34,-82,37,-58,51,-96,27,-91,29,-66,42
17,-73,35,-84,40,-62,57,-99,28,-93,31,-69,43
18,-74,38,-87,42,-65,59,-102,30,-97,33,-74,43
19,-78,39,-93,42,-69,62,-104,31,-99,36,-77,44
20,-80,41,-96,43,-73,66,-110,33,-99,38,-80,45
21,-83,43,-101,44,-76,66,-113,33,-102,44,-83,46
22,-86,44,-103,46,-79,69,-114,34,-109,46,-85,49
23,-92,46,-106,47,-83,71,-116,35,-111,46,-89,52
24,-94,48,-112,48,-87,72,-119,35,-115,47,-95,52
25,-97,49,-115,49,-87,75,-125,37,-120,47,-99,54
26,-102,50,-117,50,-90,78,-130,37,-122,48,-104,56
27,-103,53,-120,53,-92,80,-132,38,-126,48,-110,59
28,-110,54,-127,57,-93,81,-132,38,-132,49,-112,59
29,-111,55,-130,58,-95,83,-141,39,-136,51,-115,60
30,-113,55,-135,59,-98,85,-146,39,-139,53,-120,62
31,-116,57,-139,62,-100,87,-150,39,-145,54,-122,63
32,-117,58,-141,63,-101,90,-154,40,-152,54,-127,67
33,-122,60,-146,65,-104,91,-154,40,-156,54,-134,68
34,-125,61,-149,68,-106,92,-157,41,-160,55,-140,70
35,-128,63,-155,69,-108,92,-165,42,-164,57,-141,70
36,-134,65,-158,70,-108,95,-168,44,-166,61,-145,70
37,-141,66,-163,71,-111,96,-172,47,-168,61,-148,70
38,-144,68,-166,74,-114,97,-174,48,-171,62,-153,73
39,-147,70,-172,76,-115,100,-177,49,-174,64,-156,74
40,-153,71,-173,78,-119,102,-183,51,-177,64,-158,75
41,-157,73,-177,79,-120,103,-188,53,-181,66,-160,77
42,-160,75,-180,80,-123,106,-192,56,-185,66,-162,79
43,-162,77,-185,81,-124,109,-196,58,-192,66,-163,81
44,-164,78,-187,85,-127,113,-197,58,-196,69,-166,84
45,-170,79,-192,87,-129,113,-199,59,-199,70,-171,86
46,-173,82,-195,89,-130,115,-201,61,-203,72,-176,87
47,-180,83,-197,90,-135,118,-203,63,-207,73,-177,88
48,-182,83,-200,92,-138,124,-209,65,-209,73,-179,90
49,-187,84,-204,93,-141,128,-210,67,-213,75,-180,92
50,-188,86,-208,95,-147,130,-214,67,-215,76,-183,95
51,-192,86,-210,95,-151,133,-223,67,-220,77,-185,95
52,-194,87,-214,95,-157,136,-224,67,-227,79,-188,96
53,-195,88,-218,98,-159,137,-227,71,-229,81,-191,100
54,-203,89,-222,99,-163,138,-227,72,-230,84,-196,101
55,-205,89,-227,101,-164,142,-232,74,-233,86,-198,103
56,-209,91,-230,103,-164,145,-238,74,-238,86,-202,104
57,-211,93,-235,105,-165,149,-243,74,-241,89,-205,104
58,-216,95,-239,107,-166,150,-248,76,-245,91,-207,104
59,-218,96,-242,110,-169,152,-251,79,-247,93,-210,107
60,-222,97,-248,112,-170,153,-254,80,-252,93,-215,108
61,-223,101,-252,112,-171,155,-259,83,-256,94,-219,109
62,-229,103,-254,113,-176,155,-260,87,-260,96,-221,110
63,-232,105,-256,114,-180,157,-264,88,-263,97,-225,113
64,-234,105,-257,114,-181,159,-270,90,-268,98,-232,116
65,-238,107,-260,114,-189,159,-273,90,-271,100,-235,118
66,-241,107,-263,115,-194,159,-281,91,-273,103,-238,119
67,-243,107,-266,117,-197,159,-283,93,-279,106,-243,121
68,-244,108,-267,118,-200,161,-290,93,-284,108,-247,124
69,-246,109,-270,119,-201,165,-296,96,-288,110,-249,125
70,-249,112,-277,120,-205,168,-298,96,-290,112,-252,125
71,-254,112,-277,122,-210,172,-303,96,-292,115,-255,126
72,-260,115,-280,124,-211,173,-306,98,-292,116,-261,128
73,-265,115,-283,126,-217,173,-311,99,-292,117,-268,128
74,-270,119,-286,126,-219,173,-318,102,-293,117,-272,129
75,-278,120,-287,128,-220,174,-321,102,-299,118,-276,131
76,-282,121,-294,128,-223,177,-321,103,-303,119,-281,132
77,-286,123,-297,128,-227,180,-325,104,-309,120,-283,132
78,-290,124,-301,128,-229,184,-327,105,-316,122,-284,134
79,-293,126,-305,131,-232,186,-332,105,-320,122,-286,136
