,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-68,2,-64,9,-66,5,-67,2,-70,4,-64,4,-70,5,-64,7,-71,12,-75,6,-62,15,-69,6,-66,3,-67,2,-66,9,-74,7,-67,2,-66,2,-66,3
1,-68,2,-71,15,-68,5,-68,2,-71,5,-69,4,-78,6,-66,10,-83,16,-78,6,-66,17,-74,7,-72,3,-68,2,-79,9,-79,7,-67,2,-67,2,-67,3
2,-68,2,-83,21,-73,5,-69,2,-75,5,-71,5,-87,8,-71,11,-92,17,-85,6,-71,21,-79,7,-73,3,-70,2,-86,10,-79,7,-68,2,-69,2,-69,3
3,-70,2,-85,22,-74,6,-76,2,-78,5,-76,6,-89,9,-74,12,-102,23,-93,8,-75,27,-83,7,-74,4,-71,2,-92,10,-82,7,-74,2,-71,2,-73,4
4,-73,2,-86,26,-78,6,-78,2,-83,5,-79,6,-99,9,-77,13,-110,24,-104,8,-78,27,-86,9,-82,4,-73,3,-99,12,-84,7,-75,2,-75,2,-76,5
5,-75,2,-93,31,-88,8,-79,2,-91,6,-81,6,-105,9,-80,13,-114,25,-109,9,-87,29,-87,10,-82,4,-75,3,-111,13,-89,7,-75,2,-76,2,-77,7
6,-75,2,-101,36,-92,8,-79,2,-92,6,-82,6,-113,11,-85,13,-118,29,-111,9,-97,33,-92,10,-85,4,-77,3,-128,13,-92,7,-80,2,-76,2,-79,7
7,-77,2,-104,38,-101,10,-81,2,-95,7,-85,6,-116,12,-91,13,-123,30,-126,10,-102,35,-93,10,-87,4,-78,3,-136,14,-96,8,-81,2,-79,2,-85,8
8,-78,2,-109,39,-108,11,-84,2,-99,7,-86,6,-121,15,-102,13,-133,31,-136,10,-108,38,-94,10,-89,5,-78,3,-148,15,-98,8,-82,2,-80,2,-87,8
9,-78,2,-115,40,-118,12,-85,2,-104,7,-88,6,-125,18,-107,14,-138,35,-145,10,-117,41,-96,10,-90,5,-78,3,-154,15,-107,8,-84,2,-83,2,-90,8
10,-80,2,-119,43,-123,13,-88,2,-107,7,-92,6,-129,18,-112,14,-147,36,-153,10,-122,45,-98,10,-90,5,-78,3,-167,16,-118,9,-84,2,-85,2,-94,8
11,-81,2,-123,45,-134,14,-89,2,-108,7,-97,6,-134,19,-118,14,-164,37,-160,10,-131,45,-98,10,-91,5,-82,3,-174,17,-123,9,-86,2,-86,2,-96,8
12,-81,2,-126,47,-148,15,-91,2,-112,7,-98,6,-140,19,-126,15,-170,39,-173,10,-133,46,-100,10,-96,6,-85,3,-180,17,-127,9,-89,2,-87,2,-98,10
13,-82,2,-131,49,-161,15,-94,2,-117,7,-103,6,-144,19,-128,15,-179,39,-178,14,-139,47,-104,11,-101,7,-86,3,-182,17,-131,9,-91,2,-91,3,-103,10
14,-83,2,-137,49,-166,17,-95,2,-117,7,-104,6,-158,19,-131,16,-183,40,-193,15,-148,47,-111,11,-105,7,-86,3,-187,17,-139,9,-94,2,-92,3,-106,10
15,-88,2,-139,50,-172,19,-95,2,-118,7,-104,6,-163,19,-140,16,-189,40,-201,17,-162,50,-118,12,-106,8,-86,3,-193,18,-147,9,-96,2,-93,3,-107,12
16,-92,2,-148,53,-178,19,-96,3,-128,7,-105,6,-176,21,-143,16,-192,40,-204,17,-171,51,-121,13,-108,8,-87,4,-200,19,-151,9,-99,2,-94,3,-109,12
17,-95,2,-159,56,-182,19,-98,3,-135,7,-109,6,-181,22,-146,16,-195,40,-212,19,-174,53,-123,14,-108,8,-88,4,-208,19,-160,10,-104,2,-95,4,-114,12
18,-101,2,-162,56,-187,20,-98,3,-142,7,-113,6,-187,23,-148,16,-206,41,-217,19,-181,54,-129,14,-110,8,-89,4,-215,19,-167,10,-108,2,-100,4,-117,12
19,-104,2,-165,56,-194,20,-100,3,-143,7,-114,6,-188,23,-156,19,-211,41,-229,19,-199,57,-132,14,-113,9,-90,4,-221,19,-175,10,-109,2,-103,5,-118,12
20,-105,2,-165,56,-200,21,-100,3,-145,7,-115,6,-193,23,-160,19,-218,41,-252,21,-213,59,-138,14,-115,9,-90,4,-227,19,-177,11,-110,2,-105,5,-125,12
21,-107,2,-166,57,-205,22,-104,3,-157,7,-117,6,-197,23,-163,19,-225,42,-262,21,-222,60,-142,14,-115,9,-91,4,-232,20,-184,11,-111,2,-109,5,-131,15
22,-111,2,-170,57,-210,23,-109,3,-163,7,-119,6,-200,23,-166,20,-229,43,-271,21,-227,60,-147,14,-118,9,-92,4,-237,21,-197,11,-112,3,-110,5,-141,16
23,-119,2,-176,58,-214,24,-113,3,-169,9,-124,6,-209,24,-168,20,-231,44,-275,21,-232,63,-151,15,-122,9,-92,5,-240,21,-204,11,-115,3,-115,5,-144,16
24,-122,2,-183,58,-220,27,-113,3,-171,9,-131,6,-214,24,-171,20,-244,44,-282,21,-238,63,-160,15,-124,10,-95,5,-246,21,-208,11,-118,3,-115,6,-148,16
25,-126,2,-185,59,-225,28,-116,3,-175,9,-133,6,-215,24,-175,22,-248,44,-289,22,-247,64,-168,15,-129,10,-96,5,-254,21,-217,12,-121,3,-117,6,-155,16
26,-132,2,-186,61,-228,29,-117,3,-178,9,-141,6,-224,25,-179,22,-255,46,-293,22,-247,64,-173,15,-131,10,-98,5,-260,21,-231,12,-126,3,-120,6,-161,16
27,-135,2,-193,61,-230,29,-121,3,-188,9,-143,6,-231,26,-194,23,-259,46,-301,22,-252,64,-175,15,-136,10,-98,5,-269,21,-236,12,-128,3,-121,6,-163,16
28,-139,3,-195,62,-237,29,-127,3,-191,9,-147,6,-236,26,-199,23,-265,46,-309,23,-256,64,-181,16,-138,10,-99,5,-281,23,-238,12,-135,3,-123,6,-166,16
29,-146,3,-197,63,-240,29,-129,3,-194,9,-151,6,-237,28,-202,23,-275,46,-312,26,-264,65,-190,17,-144,10,-101,5,-286,23,-241,12,-140,3,-131,6,-169,16
30,-151,3,-202,64,-247,29,-133,3,-199,10,-151,6,-242,28,-206,24,-285,46,-319,27,-273,65,-196,17,-148,10,-103,5,-293,23,-246,12,-142,3,-133,6,-171,16
31,-158,3,-205,64,-251,29,-133,3,-201,10,-154,6,-250,28,-214,25,-291,46,-323,27,-280,66,-198,18,-150,11,-105,5,-299,24,-262,12,-145,3,-134,6,-177,16
32,-173,4,-208,64,-257,29,-135,3,-205,10,-156,6,-254,28,-219,25,-296,46,-328,27,-285,67,-200,18,-152,11,-108,5,-305,24,-265,12,-152,3,-141,6,-183,17
33,-176,4,-217,65,-265,30,-140,3,-210,10,-159,6,-259,28,-224,25,-304,47,-330,27,-293,69,-201,19,-154,11,-109,5,-321,25,-267,12,-153,3,-143,6,-185,17
34,-176,4,-222,65,-270,31,-143,3,-217,10,-162,6,-262,28,-232,25,-311,47,-334,27,-303,70,-208,20,-156,12,-110,5,-326,25,-271,12,-158,3,-145,6,-195,17
35,-181,4,-234,65,-275,31,-149,3,-219,10,-162,6,-268,28,-239,25,-313,47,-341,28,-307,70,-217,20,-157,13,-116,5,-329,25,-275,12,-161,3,-154,6,-197,17
36,-185,4,-238,65,-280,31,-152,3,-221,10,-169,6,-270,29,-242,25,-319,47,-345,28,-310,70,-234,20,-159,14,-117,5,-338,25,-282,12,-169,3,-157,6,-200,17
37,-195,4,-241,65,-287,31,-153,3,-227,10,-170,6,-280,30,-247,25,-322,47,-352,28,-316,71,-242,20,-161,14,-119,5,-346,25,-286,13,-171,3,-160,6,-204,17
38,-196,4,-249,68,-293,31,-156,3,-228,10,-173,7,-295,30,-253,25,-327,49,-357,29,-316,71,-248,20,-166,14,-121,5,-346,25,-293,13,-175,3,-164,6,-211,17
