,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-146,34,-102,18,-98,22,-101,19,-96,24,-100,20
1,-199,41,-102,18,-98,22,-101,19,-96,24,-100,20
2,-249,51,-102,18,-98,22,-101,19,-96,24,-100,20
3,-303,57,-102,18,-98,22,-101,19,-96,24,-100,20
4,-355,65,-102,18,-98,22,-101,19,-96,24,-100,20
5,-398,82,-102,18,-98,22,-101,19,-96,24,-100,20
6,-448,92,-102,18,-98,22,-101,19,-96,24,-100,20
7,-494,106,-102,18,-98,22,-101,19,-96,24,-100,20
8,-543,117,-102,18,-98,22,-101,19,-96,24,-100,20
9,-588,132,-102,18,-98,22,-101,19,-96,24,-100,20
10,-633,147,-102,18,-98,22,-101,19,-96,24,-100,20
11,-685,155,-102,18,-98,22,-101,19,-96,24,-100,20
12,-735,165,-102,18,-98,22,-101,19,-96,24,-100,20
13,-784,176,-102,18,-98,22,-101,19,-96,24,-100,20
14,-836,184,-102,18,-98,22,-101,19,-96,24,-100,20
15,-880,200,-102,18,-98,22,-101,19,-96,24,-100,20
16,-930,210,-102,18,-98,22,-101,19,-96,24,-100,20
17,-985,215,-102,18,-98,22,-101,19,-96,24,-100,20
18,-1033,227,-102,18,-98,22,-101,19,-96,24,-100,20
19,-1080,240,-102,18,-98,22,-101,19,-96,24,-100,20
20,-1129,251,-102,18,-98,22,-101,19,-96,24,-100,20
21,-1176,264,-102,18,-98,22,-101,19,-96,24,-100,20
22,-1223,277,-102,18,-98,22,-101,19,-96,24,-100,20
23,-1273,287,-102,18,-98,22,-101,19,-96,24,-100,20
24,-1323,297,-102,18,-98,22,-101,19,-96,24,-100,20
25,-1376,304,-102,18,-98,22,-101,19,-96,24,-100,20
26,-1426,314,-102,18,-98,22,-101,19,-96,24,-100,20
27,-1478,322,-102,18,-98,22,-101,19,-96,24,-100,20
28,-1525,335,-102,18,-98,22,-101,19,-96,24,-100,20
29,-1571,349,-102,18,-98,22,-101,19,-96,24,-100,20
30,-1621,359,-102,18,-98,22,-101,19,-96,24,-100,20
31,-1671,369,-102,18,-98,22,-101,19,-96,24,-100,20
32,-1722,378,-102,18,-98,22,-101,19,-96,24,-100,20
33,-1766,384,-110,20,-98,22,-101,19,-96,24,-100,20
34,-1770,384,-155,31,-98,22,-101,19,-96,24,-100,20
35,-1776,384,-197,43,-98,22,-101,19,-96,24,-100,20
36,-1781,384,-243,52,-98,22,-101,19,-96,24,-100,20
37,-1783,384,-287,66,-98,22,-101,19,-96,24,-100,20
38,-1783,384,-336,77,-98,22,-101,19,-96,24,-100,20
39,-1783,384,-388,85,-98,22,-101,19,-96,24,-100,20
40,-1783,384,-441,92,-98,22,-101,19,-96,24,-100,20
41,-1783,384,-495,98,-98,22,-101,19,-96,24,-100,20
42,-1783,384,-546,107,-98,22,-101,19,-96,24,-100,20
43,-1783,384,-599,114,-98,22,-101,19,-96,24,-100,20
44,-1783,384,-653,120,-98,22,-101,19,-96,24,-100,20
45,-1783,384,-708,125,-98,22,-101,19,-96,24,-100,20
46,-1783,384,-763,130,-98,22,-101,19,-96,24,-100,20
47,-1783,384,-814,139,-98,22,-101,19,-96,24,-100,20
48,-1783,384,-866,147,-98,22,-101,19,-96,24,-100,20
49,-1783,384,-917,156,-98,22,-101,19,-96,24,-100,20
50,-1783,384,-961,172,-98,22,-101,19,-96,24,-100,20
51,-1783,384,-1013,180,-98,22,-101,19,-96,24,-100,20
52,-1783,384,-1061,192,-98,22,-101,19,-96,24,-100,20
53,-1783,384,-1112,201,-98,22,-101,19,-96,24,-100,20
54,-1783,384,-1158,215,-98,22,-101,19,-96,24,-100,20
55,-1783,384,-1211,222,-98,22,-101,19,-96,24,-100,20
56,-1783,384,-1262,231,-98,22,-101,19,-96,24,-100,20
57,-1783,384,-1314,239,-98,22,-101,19,-96,24,-100,20
58,-1783,384,-1367,246,-98,22,-101,19,-96,24,-100,20
59,-1783,384,-1422,251,-98,22,-101,19,-96,24,-100,20
60,-1783,384,-1473,260,-98,22,-101,19,-96,24,-100,20
61,-1783,384,-1526,267,-98,22,-101,19,-96,24,-100,20
62,-1783,384,-1578,275,-98,22,-101,19,-96,24,-100,20
63,-1783,384,-1630,283,-98,22,-101,19,-96,24,-100,20
64,-1783,384,-1678,295,-98,22,-101,19,-96,24,-100,20
65,-1783,384,-1728,305,-98,22,-101,19,-96,24,-100,20
66,-1783,384,-1777,316,-98,22,-101,19,-96,24,-100,20
67,-1783,384,-1828,322,-100,23,-101,19,-96,24,-100,20
68,-1783,384,-1832,322,-149,30,-101,19,-96,24,-100,20
69,-1783,384,-1838,322,-194,39,-101,19,-96,24,-100,20
70,-1783,384,-1843,322,-240,48,-101,19,-96,24,-100,20
71,-1783,384,-1845,322,-288,58,-101,19,-96,24,-100,20
72,-1783,384,-1845,322,-337,69,-101,19,-96,24,-100,20
73,-1783,384,-1845,322,-390,76,-101,19,-96,24,-100,20
74,-1783,384,-1845,322,-439,87,-101,19,-96,24,-100,20
75,-1783,384,-1845,322,-485,101,-101,19,-96,24,-100,20
76,-1783,384,-1845,322,-534,112,-101,19,-96,24,-100,20
77,-1783,384,-1845,322,-583,123,-101,19,-96,24,-100,20
78,-1783,384,-1845,322,-633,133,-101,19,-96,24,-100,20
79,-1783,384,-1845,322,-681,145,-101,19,-96,24,-100,20
