,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-116,15,-94,3,-191,62,-89,8,-95,2,-95,3,-95,2,-95,2,-95,2,-95,2,-96,6,-92,5,-102,7,-95,2,-105,12,-91,8,-95,2,-95,2,-100,14,-94,3,-93,4,-94,3,-92,5,-93,4,-95,5
1,-123,33,-96,3,-209,106,-92,23,-96,3,-101,4,-95,2,-96,2,-95,2,-96,2,-99,8,-107,8,-105,13,-95,2,-112,21,-91,8,-95,2,-98,2,-153,20,-100,3,-93,7,-96,3,-96,9,-94,6,-95,5
2,-144,56,-96,3,-246,200,-115,48,-96,3,-101,4,-95,2,-96,2,-95,2,-96,2,-99,8,-107,8,-105,13,-95,2,-112,21,-91,8,-95,2,-98,2,-153,20,-100,3,-93,7,-96,3,-120,12,-94,6,-95,5
3,-146,56,-96,3,-467,213,-121,56,-96,3,-101,4,-95,2,-96,2,-95,2,-96,2,-99,8,-107,8,-105,13,-95,2,-112,21,-91,8,-95,2,-98,2,-153,20,-100,3,-93,7,-96,3,-120,12,-94,6,-95,5
4,-187,73,-96,3,-505,226,-230,88,-96,3,-101,4,-95,2,-96,2,-95,2,-96,2,-99,8,-107,8,-105,13,-95,2,-112,21,-91,8,-95,2,-98,2,-153,20,-100,3,-93,7,-96,3,-120,12,-94,6,-95,5
5,-314,80,-96,3,-513,226,-330,92,-96,3,-101,4,-95,2,-96,2,-95,2,-96,2,-99,8,-107,9,-106,13,-95,2,-113,21,-91,8,-95,2,-98,2,-153,20,-100,3,-93,7,-96,3,-120,13,-94,6,-95,5
6,-337,80,-96,5,-543,230,-396,94,-96,3,-102,4,-95,2,-96,2,-95,2,-96,2,-122,9,-122,11,-111,18,-95,2,-139,32,-93,8,-95,2,-98,2,-153,21,-100,3,-96,11,-96,3,-128,27,-94,8,-95,5
7,-337,80,-101,5,-551,231,-428,94,-96,3,-102,4,-95,2,-96,2,-95,2,-97,2,-124,9,-123,12,-177,24,-95,2,-150,39,-93,8,-95,2,-99,3,-155,22,-100,3,-99,13,-96,3,-197,54,-95,10,-95,5
8,-337,80,-101,5,-555,231,-491,95,-96,3,-105,4,-95,2,-96,2,-95,2,-98,2,-124,9,-126,13,-179,24,-95,2,-152,39,-93,8,-95,2,-99,3,-157,22,-100,3,-106,16,-96,3,-270,71,-98,14,-141,20
9,-337,80,-101,5,-592,236,-554,95,-96,3,-105,4,-95,2,-96,2,-95,2,-98,2,-124,9,-126,15,-179,24,-95,2,-152,39,-93,8,-95,2,-99,3,-157,22,-100,3,-136,22,-96,3,-285,71,-171,17,-155,22
