,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,4,-64,14,-68,5,-80,4,-67,4,-67,3,-62,10,-72,10,-63,13,-72,9,-57,18,-68,5,-65,5,-71,2,-68,7,-67,2,-68,2,-68,2,-66,3
1,-73,6,-72,20,-70,5,-86,4,-69,4,-68,5,-63,11,-83,10,-65,15,-74,9,-66,21,-71,5,-69,6,-73,2,-82,8,-68,2,-68,2,-72,2,-69,3
2,-74,7,-77,28,-71,5,-91,5,-72,4,-72,5,-70,12,-91,10,-65,19,-77,9,-86,24,-73,5,-70,7,-76,2,-84,8,-72,3,-68,2,-77,2,-70,3
3,-78,7,-80,32,-73,7,-92,5,-73,4,-73,5,-72,14,-94,11,-67,22,-85,9,-103,27,-78,6,-71,10,-81,2,-92,9,-74,3,-72,2,-77,2,-74,5
4,-86,7,-84,36,-75,7,-93,5,-75,5,-74,5,-77,15,-96,11,-68,23,-86,10,-116,29,-94,7,-78,12,-87,2,-96,10,-81,3,-72,2,-77,2,-75,5
5,-99,7,-86,41,-75,7,-93,5,-75,5,-75,5,-79,15,-115,11,-70,26,-93,12,-129,32,-94,7,-81,13,-89,2,-100,11,-86,3,-74,2,-79,2,-75,8
6,-105,7,-94,41,-77,8,-95,5,-80,5,-76,5,-82,15,-117,13,-75,28,-102,14,-137,35,-102,9,-86,13,-90,2,-106,12,-86,3,-75,2,-82,2,-80,10
7,-106,7,-102,46,-84,8,-101,5,-82,6,-78,5,-85,15,-125,14,-80,28,-108,14,-151,37,-108,9,-90,13,-91,2,-112,12,-86,4,-77,2,-83,2,-83,10
8,-113,7,-107,48,-92,8,-101,5,-86,6,-81,5,-86,15,-129,14,-80,32,-112,15,-178,39,-118,9,-90,13,-91,2,-117,13,-87,4,-82,2,-83,2,-84,10
9,-117,7,-114,48,-97,8,-102,5,-86,6,-86,5,-89,15,-142,14,-85,33,-117,17,-186,42,-137,9,-91,13,-92,2,-117,13,-89,4,-85,3,-88,2,-85,10
10,-120,7,-116,48,-107,8,-106,5,-90,6,-90,5,-92,16,-152,14,-87,34,-124,18,-193,44,-143,9,-95,13,-93,2,-130,13,-94,4,-87,3,-89,2,-86,11
11,-122,7,-118,49,-112,8,-111,5,-92,6,-94,5,-94,16,-163,14,-88,35,-129,20,-214,49,-146,10,-103,13,-96,2,-134,13,-94,4,-91,3,-91,2,-87,11
12,-126,8,-124,51,-115,9,-115,5,-95,6,-97,5,-98,16,-168,15,-90,36,-143,24,-223,49,-150,10,-105,14,-97,2,-150,13,-96,4,-91,3,-91,2,-89,11
13,-127,8,-129,53,-121,10,-121,5,-98,6,-97,6,-101,18,-172,15,-95,37,-151,25,-234,55,-155,10,-109,14,-101,2,-156,13,-97,4,-92,3,-94,2,-93,12
14,-128,8,-133,54,-132,11,-128,5,-102,6,-97,6,-110,18,-178,15,-103,37,-161,26,-239,55,-157,10,-112,14,-103,2,-167,13,-103,4,-93,3,-96,2,-93,12
15,-137,8,-138,55,-136,11,-138,5,-103,6,-103,6,-115,18,-184,15,-106,38,-174,29,-239,55,-160,10,-119,14,-105,2,-173,13,-106,4,-96,3,-99,2,-94,12
16,-138,8,-142,55,-144,11,-148,5,-103,6,-105,6,-124,18,-190,16,-109,39,-180,30,-253,57,-164,11,-124,15,-107,2,-181,13,-106,4,-97,3,-102,2,-96,12
17,-144,8,-149,58,-151,11,-153,5,-107,6,-109,6,-127,19,-202,16,-112,40,-184,30,-258,61,-169,12,-127,15,-109,2,-185,14,-107,4,-98,3,-105,2,-100,13
18,-152,8,-158,60,-157,12,-163,6,-112,6,-109,6,-130,20,-207,16,-113,40,-193,30,-265,62,-175,12,-133,16,-112,2,-186,14,-109,4,-99,3,-108,2,-103,13
