,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,9,-21,10,-20,17,-24,13,-24,6,-23,14
1,-24,12,-23,11,-24,21,-26,17,-24,7,-25,20
2,-26,15,-25,16,-26,29,-28,18,-25,9,-25,22
3,-29,15,-26,19,-28,36,-32,18,-28,10,-27,26
4,-32,19,-28,21,-33,38,-35,20,-29,11,-31,27
5,-34,24,-31,24,-35,39,-37,21,-29,13,-32,35
6,-36,26,-38,26,-37,41,-39,24,-30,15,-33,39
7,-40,28,-40,28,-41,45,-42,26,-31,17,-33,43
8,-41,32,-41,30,-44,51,-43,29,-32,20,-36,45
9,-43,35,-43,30,-47,55,-44,32,-33,22,-42,48
10,-46,38,-44,30,-48,63,-45,36,-34,25,-42,53
11,-47,41,-46,34,-52,67,-47,38,-35,28,-43,56
12,-48,45,-48,36,-54,71,-51,44,-35,29,-45,58
13,-49,48,-50,38,-57,75,-53,47,-35,32,-48,62
14,-52,52,-56,40,-58,77,-56,49,-37,33,-52,62
15,-54,55,-63,40,-63,79,-56,51,-39,35,-54,65
16,-58,55,-66,40,-70,82,-58,51,-43,37,-58,66
17,-59,55,-75,43,-75,86,-58,52,-44,38,-60,69
18,-60,59,-78,44,-77,90,-62,55,-46,39,-61,73
19,-63,60,-81,45,-81,96,-64,57,-48,39,-63,77
20,-66,61,-87,45,-83,106,-65,59,-49,39,-67,77
21,-68,61,-94,46,-85,111,-65,60,-50,43,-71,80
22,-73,66,-99,47,-86,112,-67,62,-53,45,-73,81
23,-75,66,-103,49,-89,115,-68,64,-54,49,-78,84
24,-76,69,-105,51,-91,119,-74,66,-57,51,-79,86
25,-76,69,-108,54,-94,121,-74,68,-63,52,-85,90
26,-78,72,-110,58,-98,126,-75,70,-67,53,-86,91
27,-80,74,-114,63,-101,129,-75,74,-69,54,-89,92
28,-82,76,-122,67,-102,133,-77,74,-73,55,-90,93
29,-86,78,-123,69,-105,135,-77,76,-76,56,-96,97
30,-87,79,-125,71,-106,139,-78,78,-83,58,-97,103
31,-91,82,-126,73,-109,141,-81,78,-85,60,-102,106
32,-92,84,-132,75,-109,145,-82,79,-92,60,-103,111
33,-95,85,-133,75,-113,147,-85,80,-97,63,-107,114
34,-97,86,-137,76,-116,149,-86,86,-101,66,-109,115
35,-99,88,-141,78,-117,150,-91,87,-105,71,-110,117
36,-105,89,-145,80,-119,151,-93,89,-110,73,-110,120
37,-108,90,-148,84,-122,153,-96,90,-111,76,-112,124
38,-114,93,-150,85,-123,156,-97,91,-116,78,-116,125
39,-115,94,-152,91,-127,156,-101,95,-119,78,-121,125
40,-115,94,-164,91,-132,158,-102,98,-124,80,-121,125
41,-119,96,-168,91,-135,161,-104,99,-128,84,-124,125
42,-122,98,-171,93,-142,163,-104,101,-132,85,-127,126
43,-125,98,-178,93,-144,165,-109,101,-140,86,-128,127
44,-128,98,-180,95,-146,170,-110,104,-144,88,-132,129
45,-131,98,-186,99,-149,172,-112,105,-149,89,-133,131
46,-134,99,-191,101,-151,175,-117,105,-152,89,-137,133
47,-139,102,-195,101,-154,175,-123,105,-156,92,-138,134
48,-143,103,-202,102,-157,175,-126,107,-160,92,-140,137
49,-151,104,-205,102,-160,176,-130,109,-165,92,-142,138
50,-153,108,-207,106,-167,178,-130,110,-170,92,-142,141
51,-156,111,-210,107,-172,179,-135,110,-173,94,-145,142
52,-156,113,-214,109,-172,182,-144,111,-178,97,-146,142
53,-161,113,-223,109,-174,183,-150,112,-183,98,-146,142
54,-166,114,-227,110,-178,184,-156,112,-186,100,-149,142
55,-167,116,-231,111,-181,186,-160,113,-191,102,-154,142
56,-172,118,-236,112,-184,188,-165,115,-193,103,-156,142
57,-175,119,-241,112,-188,192,-166,115,-199,106,-159,142
58,-179,119,-245,113,-193,193,-169,116,-204,108,-162,143
59,-184,121,-249,116,-196,194,-169,116,-213,109,-164,143
60,-188,121,-254,117,-201,195,-172,116,-219,109,-168,144
61,-192,122,-258,118,-202,199,-175,116,-223,112,-172,145
62,-197,123,-265,120,-204,202,-178,116,-227,114,-173,145
63,-202,124,-268,120,-207,207,-183,116,-229,116,-177,145
64,-205,125,-270,120,-212,209,-185,116,-239,117,-180,146
65,-208,129,-277,121,-212,209,-187,117,-243,118,-187,146
66,-211,129,-287,122,-217,210,-189,117,-249,119,-188,146
67,-215,132,-290,123,-219,212,-196,118,-254,119,-190,146
68,-221,133,-295,124,-223,212,-201,119,-256,120,-193,147
69,-223,134,-299,124,-225,216,-208,119,-261,121,-194,150
70,-227,135,-301,129,-232,217,-212,119,-264,121,-196,151
71,-235,136,-304,129,-234,218,-217,120,-266,121,-202,152
72,-240,136,-307,132,-235,219,-221,121,-272,123,-206,152
73,-248,137,-313,133,-237,219,-225,121,-274,123,-210,154
74,-250,137,-315,133,-239,221,-231,122,-278,125,-218,155
75,-253,137,-317,134,-242,222,-236,123,-285,127,-223,155
76,-259,138,-317,134,-243,222,-241,124,-291,131,-227,157
77,-263,138,-319,135,-245,223,-247,125,-298,132,-230,159
78,-267,139,-323,136,-247,224,-257,127,-300,132,-233,159
79,-273,139,-326,137,-249,225,-261,129,-307,134,-235,159
