,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-27,11,-23,10,-19,12,-22,10,-24,8,-22,16
1,-30,13,-26,13,-22,15,-22,12,-25,8,-25,23
2,-33,16,-30,18,-22,16,-25,17,-26,8,-26,27
3,-33,17,-32,22,-23,21,-27,19,-26,9,-31,34
4,-34,20,-34,23,-28,25,-31,20,-26,11,-35,37
5,-35,23,-37,23,-31,28,-36,21,-27,14,-37,42
6,-35,28,-39,25,-31,32,-38,24,-28,14,-43,47
7,-36,30,-40,26,-33,36,-40,26,-30,15,-45,57
8,-36,32,-40,26,-37,44,-44,29,-33,18,-45,60
9,-37,37,-41,27,-39,50,-46,31,-36,18,-48,64
10,-40,38,-44,30,-42,55,-47,32,-39,19,-51,67
11,-42,41,-46,35,-44,56,-48,35,-40,24,-55,68
12,-46,42,-48,37,-49,59,-49,37,-41,25,-59,72
13,-46,45,-48,39,-54,66,-50,37,-48,26,-62,73
14,-49,47,-52,42,-57,69,-50,38,-49,30,-67,74
15,-51,52,-55,43,-62,70,-51,41,-50,32,-72,75
16,-53,53,-60,43,-64,75,-54,45,-51,32,-74,80
17,-56,55,-63,43,-68,79,-55,48,-53,32,-77,85
18,-62,57,-65,45,-70,87,-58,48,-55,35,-77,85
19,-64,59,-67,46,-73,93,-60,52,-57,35,-80,88
20,-66,61,-69,46,-78,96,-60,53,-62,38,-82,93
21,-68,62,-72,47,-82,98,-62,59,-63,40,-86,95
22,-71,64,-78,48,-84,102,-64,61,-66,41,-88,97
23,-72,67,-87,49,-87,104,-68,62,-67,43,-90,98
24,-73,70,-92,51,-90,106,-69,64,-71,48,-90,100
25,-73,71,-95,53,-94,109,-69,65,-73,51,-97,104
26,-77,73,-97,55,-96,114,-71,67,-76,51,-100,107
27,-82,75,-98,58,-100,114,-73,68,-79,52,-105,110
28,-85,76,-101,61,-102,119,-75,71,-79,52,-107,116
29,-90,77,-103,61,-106,123,-79,71,-81,54,-110,119
30,-94,78,-106,62,-108,129,-81,71,-84,56,-115,120
31,-97,80,-110,63,-109,138,-81,72,-87,58,-115,124
32,-99,84,-111,67,-112,140,-81,73,-94,60,-117,126
33,-101,86,-115,67,-119,144,-83,74,-97,60,-119,129
34,-104,88,-117,71,-122,145,-83,78,-102,63,-121,130
35,-105,90,-118,71,-126,149,-86,81,-107,63,-126,132
36,-108,92,-124,71,-127,151,-87,83,-112,65,-127,137
37,-112,97,-128,73,-130,155,-88,83,-113,68,-130,137
38,-115,100,-132,73,-133,160,-91,84,-115,71,-132,138
39,-116,102,-136,74,-137,163,-92,86,-121,74,-133,140
40,-123,105,-137,75,-141,165,-93,88,-125,75,-137,140
41,-124,106,-142,75,-148,168,-97,88,-127,78,-140,141
42,-129,107,-146,76,-151,172,-100,89,-132,79,-142,141
43,-132,109,-150,76,-154,173,-103,90,-137,82,-145,143
44,-134,110,-156,78,-159,174,-107,94,-138,83,-146,145
45,-136,111,-164,79,-163,176,-110,94,-141,84,-150,146
46,-140,112,-165,80,-166,181,-113,96,-147,84,-154,146
47,-145,113,-167,81,-171,184,-116,96,-153,86,-155,147
48,-149,113,-171,81,-176,187,-120,97,-157,87,-159,147
49,-155,117,-175,82,-179,191,-120,97,-158,91,-161,148
50,-161,118,-178,84,-183,191,-124,98,-162,92,-164,149
51,-163,120,-183,85,-188,193,-128,99,-163,94,-169,149
52,-169,123,-188,86,-189,194,-130,99,-169,96,-171,150
53,-178,124,-189,88,-192,195,-133,101,-175,98,-171,150
54,-182,126,-193,90,-194,198,-138,102,-177,99,-174,151
55,-187,128,-196,93,-199,200,-140,103,-182,100,-175,151
56,-190,130,-198,94,-204,202,-142,103,-188,102,-180,151
57,-194,130,-203,96,-206,204,-148,103,-192,104,-181,153
58,-196,130,-208,96,-208,205,-153,104,-195,105,-190,154
59,-199,132,-214,100,-212,206,-155,105,-197,106,-194,154
60,-205,135,-217,101,-214,206,-159,105,-200,106,-201,155
61,-211,138,-221,102,-215,206,-162,106,-205,108,-204,156
62,-213,138,-225,103,-218,209,-165,109,-212,109,-207,156
63,-221,138,-229,103,-219,209,-170,110,-217,111,-210,157
64,-225,139,-231,106,-222,210,-176,111,-220,112,-214,158
65,-227,140,-236,108,-224,210,-183,113,-222,115,-217,159
66,-233,141,-238,109,-226,212,-187,115,-228,116,-219,160
67,-240,142,-242,110,-227,212,-190,115,-238,117,-221,160
68,-244,143,-244,110,-230,214,-195,115,-247,119,-223,160
69,-250,143,-249,112,-230,214,-199,115,-250,122,-228,162
70,-255,144,-254,112,-232,215,-203,115,-254,122,-235,163
71,-265,145,-256,114,-234,215,-206,115,-261,124,-236,163
72,-269,145,-260,115,-235,216,-212,117,-265,126,-240,164
73,-278,146,-264,116,-238,218,-215,118,-267,126,-243,165
74,-282,146,-268,119,-240,220,-219,118,-273,127,-247,165
75,-286,146,-272,121,-240,222,-223,119,-282,127,-251,165
76,-292,147,-277,121,-243,222,-229,120,-284,129,-253,167
77,-295,147,-279,125,-245,222,-234,121,-290,131,-258,167
78,-301,147,-285,129,-248,222,-238,121,-293,131,-261,168
79,-308,147,-289,131,-248,224,-241,121,-298,131,-267,169
