,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
34,-176,1029,-750,374,-471,67,-198,2,-620,47,-502,12,-164,2,-272,4,-529,35,-669,100,-425,68,-393,18,-320,8,-270,4,-343,19,-476,33,-211,3,-391,8,-406,9,-239,5,-175,2,-239,7,-250,5
35,-177,1045,-759,377,-478,67,-199,2,-626,47,-523,12,-165,2,-287,4,-545,35,-698,100,-436,68,-399,18,-324,8,-275,4,-351,19,-485,33,-213,3,-398,8,-426,9,-252,5,-177,2,-244,8,-262,5
36,-181,1064,-781,386,-490,67,-202,2,-641,48,-531,12,-166,2,-298,4,-553,36,-718,101,-444,69,-404,18,-328,8,-280,4,-359,19,-492,34,-220,3,-415,8,-436,9,-262,5,-179,2,-244,8,-272,5
37,-187,1078,-794,387,-498,69,-206,2,-648,48,-573,12,-169,2,-304,4,-571,36,-741,102,-447,69,-413,18,-332,8,-285,4,-363,19,-496,34,-228,5,-421,8,-449,10,-270,5,-184,2,-246,8,-280,5
38,-189,1093,-810,392,-506,69,-209,2,-655,49,-586,12,-175,2,-320,4,-578,37,-760,104,-453,69,-422,18,-341,8,-296,4,-366,19,-505,34,-229,5,-428,8,-479,10,-279,6,-185,2,-251,8,-288,5
39,-192,1105,-817,399,-519,69,-215,2,-667,49,-617,12,-184,2,-335,4,-588,38,-773,104,-458,69,-431,18,-344,8,-304,4,-372,19,-513,34,-231,6,-436,8,-492,10,-292,6,-190,2,-255,8,-294,5
40,-193,1114,-840,404,-523,70,-216,2,-671,49,-626,12,-187,2,-361,4,-599,38,-790,106,-476,69,-435,18,-357,8,-309,4,-375,19,-525,34,-238,7,-443,8,-512,10,-300,7,-192,2,-261,8,-301,5
41,-195,1131,-846,409,-530,70,-221,2,-679,49,-648,12,-191,2,-382,4,-616,38,-809,107,-481,70,-444,18,-368,8,-312,4,-382,20,-534,34,-241,7,-449,8,-528,10,-305,7,-194,2,-274,8,-306,5
42,-195,1144,-856,412,-541,71,-225,2,-702,52,-665,12,-194,2,-387,4,-628,38,-821,110,-488,70,-453,18,-373,8,-315,4,-394,20,-546,34,-248,7,-463,8,-541,10,-324,7,-197,2,-277,8,-309,5
43,-195,1158,-868,418,-549,72,-228,2,-711,52,-681,12,-196,2,-401,4,-647,39,-826,111,-497,71,-458,18,-381,8,-327,4,-401,20,-552,34,-251,7,-472,8,-567,10,-337,7,-204,2,-279,8,-320,5
44,-198,1168,-881,421,-564,72,-229,2,-721,52,-702,12,-199,2,-426,4,-660,40,-836,113,-501,72,-462,18,-383,8,-331,4,-410,20,-557,35,-252,7,-481,9,-579,10,-350,7,-211,2,-286,8,-340,5
45,-199,1182,-889,421,-573,72,-230,2,-731,52,-724,12,-204,2,-442,4,-668,40,-855,116,-507,73,-474,18,-390,8,-336,4,-415,20,-567,35,-257,7,-499,9,-590,10,-354,7,-215,2,-292,8,-360,5
46,-200,1189,-896,423,-581,72,-233,2,-742,52,-739,12,-208,2,-464,4,-680,40,-865,118,-517,74,-485,18,-398,8,-339,4,-423,21,-576,35,-267,7,-526,9,-602,10,-365,7,-217,2,-298,8,-367,5
47,-200,1200,-909,425,-594,72,-236,2,-749,52,-756,12,-218,2,-486,4,-692,40,-881,119,-525,74,-499,18,-405,8,-345,4,-431,21,-583,35,-275,8,-537,9,-610,10,-371,7,-224,2,-300,8,-377,5
48,-202,1211,-922,428,-598,72,-237,2,-755,52,-766,12,-228,2,-504,4,-704,42,-893,121,-533,75,-506,18,-415,8,-354,5,-439,22,-587,35,-276,8,-555,9,-643,10,-382,7,-225,2,-305,8,-383,5
49,-204,1223,-926,430,-608,72,-237,2,-764,52,-793,12,-232,2,-519,4,-718,42,-908,123,-545,75,-510,18,-426,8,-361,5,-446,23,-591,36,-278,9,-567,9,-661,10,-388,8,-234,2,-309,8,-397,5
50,-206,1235,-934,434,-622,72,-242,2,-773,52,-817,12,-235,2,-531,4,-737,43,-915,124,-550,75,-516,18,-432,8,-374,5,-452,23,-604,36,-291,9,-588,9,-669,10,-389,8,-241,2,-315,8,-401,5
51,-208,1260,-944,437,-624,72,-248,2,-784,52,-838,12,-245,2,-553,4,-742,43,-922,125,-554,75,-529,18,-436,8,-383,5,-455,23,-616,37,-295,9,-599,9,-687,10,-401,8,-246,2,-320,8,-405,5
52,-210,1269,-953,437,-627,72,-250,2,-797,52,-863,12,-251,2,-569,4,-761,45,-932,125,-564,75,-539,18,-443,8,-392,5,-462,23,-622,37,-297,9,-610,9,-704,10,-409,8,-254,2,-326,8,-418,5
53,-210,1275,-966,438,-644,72,-265,2,-805,53,-879,12,-254,2,-578,4,-763,45,-944,125,-577,77,-546,18,-448,8,-403,5,-475,23,-628,37,-302,9,-623,9,-717,11,-421,8,-256,2,-328,8,-440,5
54,-211,1291,-972,440,-650,74,-268,2,-827,53,-888,12,-254,2,-584,4,-777,45,-953,125,-586,77,-557,18,-457,8,-412,5,-477,23,-635,37,-308,9,-645,9,-737,11,-435,8,-265,2,-337,8,-447,5
55,-211,1291,-983,440,-657,74,-273,2,-838,53,-898,12,-261,2,-598,4,-802,45,-959,125,-597,77,-566,18,-471,8,-428,5,-484,23,-640,37,-314,9,-652,9,-767,11,-443,8,-269,2,-345,8,-456,5
56,-211,1300,-991,443,-665,74,-278,2,-842,53,-912,12,-267,2,-615,4,-816,45,-972,125,-609,77,-573,18,-477,8,-440,5,-490,23,-650,37,-317,9,-664,9,-792,11,-453,8,-275,2,-349,8,-472,5
57,-211,1308,-1000,444,-673,74,-278,2,-856,53,-927,12,-278,2,-628,5,-836,46,-979,126,-621,77,-593,19,-480,8,-444,5,-498,23,-656,37,-324,9,-679,9,-804,11,-465,8,-282,2,-352,8,-483,5
58,-211,1308,-1014,448,-683,74,-283,2,-862,53,-942,13,-283,2,-641,5,-849,46,-986,126,-638,77,-610,19,-491,8,-450,5,-508,23,-663,37,-329,9,-686,9,-820,11,-474,8,-288,2,-362,8,-499,5
59,-211,1308,-1023,451,-688,74,-295,2,-870,54,-952,13,-285,2,-664,5,-856,47,-991,127,-641,77,-616,19,-500,8,-461,5,-513,23,-675,37,-335,9,-705,9,-836,11,-505,8,-301,2,-366,8,-507,5
60,-211,1308,-1033,451,-693,74,-301,2,-870,54,-964,13,-296,3,-686,6,-867,48,-1008,127,-646,77,-630,19,-509,9,-471,5,-520,23,-680,38,-339,9,-720,9,-855,11,-516,8,-319,2,-367,8,-520,5
61,-212,1311,-1038,451,-699,74,-307,2,-876,54,-970,13,-309,3,-710,6,-889,48,-1017,129,-650,77,-636,19,-516,9,-488,5,-524,23,-687,38,-341,9,-734,9,-867,11,-541,8,-333,2,-377,8,-525,5
62,-212,1322,-1041,453,-705,74,-312,2,-888,54,-1001,13,-323,3,-728,6,-894,48,-1025,129,-652,77,-647,19,-526,9,-493,5,-532,23,-698,38,-343,9,-749,9,-882,12,-553,8,-338,2,-387,8,-533,5
63,-214,1327,-1047,456,-718,74,-316,2,-891,54,-1019,13,-335,3,-750,6,-902,48,-1030,130,-654,77,-655,19,-531,9,-523,5,-542,23,-701,38,-347,10,-761,9,-901,12,-565,9,-345,2,-392,8,-542,5
64,-214,1338,-1052,456,-720,74,-321,2,-902,54,-1039,13,-343,3,-762,6,-910,48,-1039,130,-661,77,-669,19,-536,9,-531,5,-546,23,-708,38,-352,10,-781,9,-924,12,-578,9,-361,2,-396,8,-555,5
65,-214,1346,-1057,458,-723,74,-324,2,-913,54,-1057,13,-355,3,-790,6,-923,50,-1050,130,-663,77,-675,19,-545,9,-547,5,-555,24,-713,38,-359,10,-793,9,-945,13,-586,9,-370,2,-400,8,-559,5
66,-216,1351,-1069,460,-727,74,-331,2,-916,54,-1064,13,-362,3,-820,6,-928,50,-1059,130,-669,77,-685,19,-556,9,-558,5,-559,24,-724,38,-367,10,-806,9,-962,13,-600,9,-385,2,-410,8,-566,5
67,-216,1357,-1078,461,-732,74,-345,2,-921,54,-1072,13,-368,3,-835,6,-941,50,-1062,130,-683,77,-694,19,-562,9,-571,5,-568,24,-729,38,-374,10,-820,9,-981,13,-624,10,-392,2,-417,8,-576,5
68,-217,1365,-1084,462,-737,74,-348,2,-929,54,-1080,13,-383,3,-851,6,-954,51,-1070,130,-688,77,-707,19,-571,9,-582,5,-573,24,-735,39,-378,10,-828,9,-1013,13,-639,10,-405,2,-427,8,-581,5
69,-217,1365,-1093,463,-742,74,-351,2,-942,54,-1089,13,-394,3,-863,6,-962,51,-1079,130,-693,77,-710,19,-579,9,-598,5,-582,24,-745,39,-386,10,-846,9,-1027,13,-662,10,-416,2,-433,8,-600,5
70,-217,1373,-1101,463,-756,74,-355,2,-951,54,-1097,13,-401,3,-878,6,-968,51,-1085,130,-702,77,-719,19,-593,9,-604,5,-591,24,-761,39,-390,10,-871,9,-1038,13,-673,10,-423,2,-444,8,-613,5
71,-218,1378,-1110,466,-765,74,-365,2,-960,54,-1110,13,-412,3,-891,6,-984,51,-1095,131,-703,77,-722,19,-597,9,-617,5,-599,24,-767,39,-396,10,-879,9,-1057,13,-695,10,-439,2,-452,8,-619,5
72,-218,1378,-1113,467,-771,74,-369,2,-966,54,-1120,13,-422,3,-904,6,-994,51,-1101,133,-711,79,-730,19,-610,9,-633,5,-611,24,-774,39,-405,10,-903,9,-1070,14,-703,10,-450,2,-458,8,-640,5
73,-218,1383,-1116,468,-780,74,-374,2,-978,54,-1134,13,-431,3,-937,6,-1007,51,-1105,134,-721,79,-739,19,-623,9,-640,5,-613,24,-781,40,-412,10,-915,9,-1086,14,-719,10,-459,2,-461,8,-649,5
74,-218,1383,-1121,468,-788,74,-381,2,-985,54,-1144,13,-440,3,-946,6,-1025,51,-1118,134,-732,79,-745,19,-634,9,-653,5,-620,25,-794,40,-424,10,-928,9,-1108,14,-725,10,-465,2,-464,8,-669,5
75,-218,1387,-1125,470,-793,74,-392,2,-998,54,-1156,13,-445,3,-962,6,-1034,51,-1128,134,-738,79,-755,19,-644,9,-665,5,-626,25,-803,40,-433,11,-943,10,-1123,14,-733,10,-484,2,-469,8,-682,5
76,-218,1387,-1125,470,-805,74,-394,2,-1001,54,-1169,14,-460,3,-975,6,-1046,51,-1135,134,-741,79,-759,19,-657,10,-678,5,-637,25,-809,40,-440,11,-959,10,-1140,14,-756,10,-493,2,-474,8,-706,5
77,-219,1397,-1130,470,-810,74,-410,2,-1010,54,-1186,14,-465,3,-987,6,-1054,51,-1142,134,-746,79,-774,19,-668,10,-687,5,-639,25,-818,40,-453,11,-967,10,-1153,14,-776,11,-502,2,-489,8,-711,5
78,-219,1400,-1136,471,-817,74,-417,2,-1017,54,-1194,14,-473,3,-998,7,-1064,51,-1150,135,-750,81,-793,19,-675,10,-699,5,-651,25,-824,40,-459,11,-976,10,-1168,14,-798,11,-521,2,-496,8,-723,5
79,-219,1404,-1139,472,-827,74,-429,2,-1029,55,-1208,14,-489,3,-1015,7,-1075,51,-1155,135,-756,81,-805,20,-689,11,-708,5,-658,25,-830,40,-469,11,-991,10,-1175,14,-815,11,-527,2,-499,8,-733,5
