,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
38,-526,70,-528,68,-118,16,-552,12,-432,164,-92,9,-112,16,-124,5,-64,2,-538,58,-97,12,-90,11,-122,16,-79,7,-90,2,-95,6,-467,18,-77,3
39,-526,70,-528,68,-118,16,-552,21,-432,164,-92,9,-112,16,-124,5,-64,2,-538,58,-97,12,-90,11,-132,16,-79,7,-90,2,-95,6,-538,18,-77,3
40,-526,70,-528,68,-118,16,-552,44,-432,164,-95,10,-114,16,-124,5,-64,2,-538,58,-114,12,-98,11,-147,16,-79,7,-90,2,-95,6,-558,19,-77,3
41,-526,70,-528,68,-118,16,-552,44,-432,164,-96,10,-114,16,-124,5,-64,2,-538,58,-115,12,-98,11,-220,16,-79,7,-90,2,-103,6,-558,26,-77,3
42,-526,70,-528,68,-118,16,-552,44,-432,164,-96,10,-116,16,-124,5,-64,2,-538,58,-115,12,-101,11,-302,19,-79,7,-90,2,-103,6,-558,26,-77,3
43,-526,70,-528,68,-118,16,-552,44,-432,164,-96,10,-116,16,-124,5,-64,2,-538,58,-117,12,-101,11,-347,19,-95,7,-90,2,-103,6,-558,38,-92,3
44,-526,70,-528,68,-118,16,-552,44,-432,164,-97,10,-117,16,-124,5,-64,2,-538,58,-118,12,-118,11,-416,20,-95,7,-90,2,-103,6,-558,38,-92,3
45,-526,70,-528,68,-118,16,-552,44,-432,164,-97,10,-125,16,-124,5,-64,2,-538,58,-118,12,-118,11,-498,20,-95,7,-90,2,-103,6,-558,38,-92,3
46,-526,70,-528,68,-118,16,-552,44,-432,164,-97,10,-125,16,-124,5,-64,2,-538,58,-136,12,-122,11,-563,23,-95,7,-90,2,-103,6,-558,38,-92,3
47,-526,70,-528,68,-118,17,-552,44,-432,164,-103,10,-152,16,-124,5,-64,2,-538,58,-159,12,-145,11,-565,31,-95,7,-90,2,-103,6,-558,38,-92,3
48,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-181,16,-124,5,-64,2,-538,58,-193,13,-148,11,-565,31,-95,7,-90,2,-105,6,-558,38,-92,3
49,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-233,16,-124,5,-64,2,-538,58,-193,13,-179,11,-565,31,-95,8,-90,6,-107,6,-558,38,-92,3
50,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-296,17,-124,5,-70,3,-538,58,-211,13,-180,11,-565,31,-95,8,-90,6,-107,6,-558,38,-92,3
51,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-374,17,-124,5,-79,3,-538,58,-214,13,-180,11,-565,31,-95,8,-90,6,-107,6,-558,38,-92,3
52,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-425,17,-124,5,-79,3,-538,58,-217,13,-180,11,-565,31,-95,8,-91,6,-134,14,-558,38,-92,3
53,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-454,17,-124,5,-79,3,-538,58,-244,13,-180,12,-565,31,-95,8,-91,6,-167,14,-558,38,-92,3
54,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-479,17,-124,5,-79,3,-538,58,-276,13,-213,12,-565,31,-95,8,-91,6,-167,14,-558,38,-92,3
55,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-510,17,-124,5,-79,3,-538,58,-308,13,-238,14,-565,31,-95,8,-91,6,-167,14,-558,38,-92,3
56,-526,70,-528,68,-123,17,-552,44,-432,164,-119,10,-510,17,-124,5,-79,3,-538,58,-398,13,-238,14,-565,31,-95,8,-91,6,-167,14,-558,38,-92,3
57,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-510,17,-124,5,-79,3,-538,58,-487,13,-238,14,-565,31,-95,8,-91,6,-167,14,-558,38,-92,3
58,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-511,18,-124,5,-79,3,-538,58,-554,16,-246,14,-565,31,-104,8,-91,6,-168,14,-558,38,-92,3
59,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-511,18,-124,5,-79,3,-538,58,-574,18,-310,18,-565,31,-104,8,-91,6,-168,14,-558,38,-92,3
60,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-511,18,-124,5,-81,3,-538,58,-574,22,-388,21,-565,31,-104,8,-91,6,-168,14,-558,38,-94,4
61,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-514,19,-124,5,-81,3,-538,58,-574,22,-472,21,-565,31,-104,8,-93,6,-168,14,-558,38,-94,4
62,-526,70,-528,68,-123,17,-552,44,-432,164,-120,10,-545,19,-124,5,-86,3,-538,58,-574,22,-518,21,-565,31,-104,8,-93,6,-176,14,-558,38,-94,4
63,-526,70,-528,68,-123,17,-552,44,-432,164,-126,10,-554,19,-124,5,-91,3,-538,58,-574,22,-574,21,-565,31,-104,8,-103,6,-180,14,-558,38,-94,4
64,-526,70,-528,68,-125,17,-552,44,-432,164,-138,10,-576,20,-124,5,-93,3,-538,58,-574,22,-574,22,-565,31,-111,8,-103,6,-223,14,-558,38,-94,4
65,-526,70,-528,68,-125,17,-552,44,-432,164,-144,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-122,9,-116,6,-224,14,-558,38,-94,4
66,-526,70,-528,68,-136,17,-552,44,-432,164,-152,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-127,9,-117,6,-264,14,-558,38,-119,4
67,-526,70,-528,68,-136,18,-552,44,-432,164,-155,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-132,9,-120,6,-342,14,-558,38,-119,4
68,-526,70,-528,68,-226,18,-552,44,-432,164,-155,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-132,9,-120,6,-342,14,-558,38,-119,4
69,-526,70,-528,68,-316,18,-552,44,-432,164,-155,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-132,9,-120,6,-342,14,-558,38,-119,4
70,-526,70,-528,68,-406,18,-552,44,-432,164,-155,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-132,9,-120,6,-342,14,-558,38,-119,4
71,-526,70,-528,68,-496,18,-552,44,-432,164,-155,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-132,9,-120,6,-342,14,-558,38,-119,4
72,-526,70,-528,68,-540,56,-552,44,-432,164,-156,10,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-138,9,-121,6,-342,14,-558,38,-119,4
73,-526,70,-528,68,-540,56,-552,44,-432,164,-160,11,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-154,9,-121,6,-411,14,-558,38,-119,4
74,-526,70,-528,68,-540,56,-552,44,-432,164,-174,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-162,10,-132,6,-465,14,-558,38,-119,4
75,-526,70,-528,68,-540,56,-552,44,-432,164,-183,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-162,10,-132,6,-546,14,-558,38,-119,4
76,-526,70,-528,68,-540,56,-552,44,-432,164,-219,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-177,12,-132,6,-582,14,-558,38,-120,4
77,-526,70,-528,68,-540,56,-552,44,-432,164,-264,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-205,12,-147,6,-582,14,-558,38,-122,4
78,-526,70,-528,68,-540,56,-552,44,-432,164,-276,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-282,12,-148,6,-582,14,-558,38,-122,4
79,-526,70,-528,68,-540,56,-552,44,-432,164,-338,13,-576,20,-124,5,-151,3,-538,58,-574,22,-574,22,-565,31,-295,12,-161,6,-582,14,-558,38,-124,4
