,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-69,2,-66,7,-64,9,-69,2,-67,6,-69,3,-64,8,-65,6,-67,25,-64,7,-82,32,-68,3,-66,5,-68,3,-64,7,-66,6,-68,3,-68,3,-83,10
1,-69,2,-66,7,-64,9,-69,2,-67,6,-69,3,-64,8,-65,6,-98,35,-64,7,-109,59,-68,3,-66,5,-68,3,-64,7,-66,6,-68,3,-68,3,-83,10
2,-69,2,-66,7,-64,9,-69,2,-67,6,-69,3,-64,8,-65,6,-120,38,-64,7,-167,71,-68,3,-66,5,-68,3,-64,7,-66,6,-68,3,-68,3,-83,10
3,-69,2,-66,9,-68,12,-69,2,-67,6,-69,3,-67,9,-65,6,-127,38,-64,7,-223,81,-68,3,-67,5,-68,3,-65,8,-68,6,-68,3,-68,3,-86,11
4,-69,2,-67,21,-78,22,-69,2,-72,6,-69,3,-67,10,-65,6,-128,38,-64,7,-268,89,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-86,12
5,-69,2,-114,50,-90,27,-69,2,-72,6,-69,3,-67,11,-65,6,-128,38,-64,7,-268,89,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-86,13
6,-69,2,-181,57,-91,27,-69,2,-72,6,-69,3,-67,11,-65,6,-128,38,-64,7,-286,91,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-86,13
7,-69,2,-217,62,-92,27,-69,2,-72,6,-69,3,-67,11,-65,6,-128,38,-64,7,-339,91,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-86,13
8,-69,2,-227,63,-92,28,-69,2,-72,6,-69,3,-71,11,-65,6,-128,38,-64,7,-414,94,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-87,13
9,-69,2,-254,63,-114,31,-69,2,-72,6,-69,3,-72,11,-65,6,-128,38,-64,7,-455,95,-68,3,-67,5,-68,3,-65,9,-68,6,-68,3,-68,3,-87,13
10,-69,2,-308,65,-117,32,-69,2,-72,6,-69,3,-73,13,-65,6,-135,40,-64,7,-467,95,-68,3,-67,5,-68,4,-74,10,-68,6,-68,3,-68,3,-87,13
11,-69,2,-366,66,-121,33,-85,2,-72,6,-71,4,-74,15,-65,6,-135,40,-64,7,-474,95,-68,3,-67,5,-69,4,-75,10,-68,6,-68,3,-68,3,-87,13
12,-69,2,-421,66,-137,34,-85,2,-72,6,-71,4,-79,16,-65,6,-135,40,-64,7,-482,95,-68,8,-71,5,-69,4,-75,10,-68,6,-68,3,-68,3,-87,13
13,-71,2,-492,68,-137,34,-85,2,-72,6,-72,4,-83,19,-65,6,-140,40,-64,7,-485,95,-68,8,-71,5,-70,4,-75,10,-68,6,-68,3,-68,3,-90,13
14,-71,2,-509,72,-158,35,-85,2,-72,6,-72,4,-97,19,-65,6,-171,42,-64,7,-485,95,-68,8,-71,5,-71,4,-75,11,-68,6,-68,3,-68,3,-91,15
15,-71,2,-509,72,-194,38,-85,2,-72,6,-72,4,-97,20,-67,6,-200,44,-64,7,-486,95,-68,8,-71,5,-72,5,-80,14,-68,6,-68,3,-68,3,-100,17
16,-76,2,-509,72,-194,38,-85,2,-77,7,-72,4,-99,20,-67,6,-246,44,-74,14,-486,95,-68,8,-71,5,-72,5,-83,18,-71,7,-71,3,-68,3,-105,17
17,-76,2,-509,72,-194,38,-85,2,-77,7,-72,5,-118,23,-67,6,-246,44,-98,25,-486,95,-68,8,-71,5,-72,5,-102,22,-73,7,-71,3,-79,3,-105,18
18,-76,2,-509,72,-194,38,-85,2,-77,7,-79,6,-118,24,-67,6,-246,44,-165,39,-486,95,-68,8,-71,5,-72,5,-107,22,-73,7,-71,3,-79,3,-105,18
19,-76,2,-509,72,-194,38,-86,2,-77,7,-79,7,-118,24,-67,6,-246,44,-251,45,-486,95,-68,8,-71,5,-72,5,-107,22,-73,7,-71,3,-79,3,-106,18
20,-76,2,-509,72,-194,38,-86,2,-77,7,-79,7,-120,25,-67,6,-246,44,-317,46,-486,95,-68,8,-73,6,-72,5,-107,22,-73,7,-93,3,-79,3,-106,18
21,-76,2,-509,72,-194,38,-86,2,-77,7,-80,7,-121,25,-67,6,-259,44,-385,46,-486,95,-68,8,-73,7,-72,5,-118,22,-73,7,-93,3,-79,3,-106,18
22,-76,2,-509,72,-194,38,-86,2,-83,8,-80,7,-135,25,-67,6,-297,44,-385,46,-486,95,-85,10,-73,7,-72,5,-122,22,-74,7,-93,3,-79,3,-118,18
23,-76,2,-509,72,-210,39,-86,2,-84,8,-80,7,-135,25,-67,6,-353,46,-404,46,-486,95,-85,10,-73,7,-72,5,-122,22,-74,7,-93,3,-79,3,-118,18
24,-76,2,-509,72,-212,39,-86,2,-85,8,-81,7,-141,25,-67,6,-431,47,-409,46,-486,95,-85,10,-73,7,-72,5,-122,22,-74,7,-93,3,-79,3,-119,18
25,-76,2,-509,72,-219,39,-86,2,-85,8,-81,7,-141,25,-69,6,-493,48,-409,46,-486,95,-85,10,-73,7,-72,5,-138,22,-81,7,-93,3,-79,3,-119,18
26,-76,2,-509,72,-268,39,-86,2,-85,8,-81,7,-145,25,-69,6,-521,53,-416,46,-486,95,-85,10,-74,7,-72,5,-138,22,-81,7,-93,3,-79,3,-120,18
27,-76,2,-509,72,-303,39,-86,2,-95,8,-81,7,-166,25,-69,6,-522,53,-443,46,-486,95,-85,10,-75,7,-72,5,-138,22,-81,7,-93,3,-79,3,-120,18
28,-76,2,-509,72,-303,39,-86,2,-95,8,-82,7,-185,25,-70,6,-526,53,-486,47,-486,95,-85,10,-78,7,-73,5,-138,22,-84,7,-93,3,-79,3,-137,20
29,-76,2,-509,72,-303,39,-86,2,-96,8,-82,7,-185,25,-81,7,-526,53,-503,47,-486,95,-92,10,-78,7,-74,5,-138,22,-85,7,-93,3,-95,3,-175,22
30,-76,2,-509,72,-303,39,-86,2,-96,8,-82,7,-185,25,-166,8,-526,53,-503,47,-486,95,-92,10,-79,7,-74,5,-138,22,-85,7,-93,3,-95,3,-183,22
31,-76,2,-509,72,-303,39,-86,2,-104,8,-85,7,-185,25,-178,9,-528,53,-533,47,-486,95,-97,12,-79,7,-74,5,-138,22,-103,8,-93,3,-95,3,-196,22
32,-76,2,-509,72,-303,39,-86,2,-104,8,-85,7,-185,25,-185,11,-528,53,-533,47,-486,95,-164,16,-79,7,-74,5,-138,22,-104,8,-93,3,-95,3,-210,22
33,-76,2,-509,72,-331,41,-86,2,-104,8,-86,7,-186,25,-211,17,-528,53,-533,47,-486,95,-176,17,-79,7,-74,5,-156,22,-104,8,-93,3,-95,3,-210,22
34,-76,2,-509,72,-375,42,-86,2,-104,8,-86,7,-186,25,-255,21,-528,53,-533,47,-486,95,-178,17,-79,7,-74,5,-156,22,-104,8,-93,3,-95,3,-210,22
