,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
0,-61,4,-59,6,-61,4,-74,14,-69,18,-59,8,-58,9,-58,8,-63,2,-78,23,-58,7,-58,7,-60,9,-61,4,-62,3,-63,2,-60,5,-63,2
1,-61,4,-59,6,-61,4,-77,14,-118,22,-59,8,-58,9,-59,8,-63,2,-111,23,-58,7,-58,7,-60,9,-61,4,-62,3,-63,2,-60,5,-63,2
2,-61,4,-59,6,-62,5,-117,14,-118,22,-59,9,-58,12,-71,8,-63,2,-127,23,-58,7,-58,7,-60,9,-68,4,-62,4,-63,10,-60,5,-63,2
3,-61,4,-61,10,-62,6,-117,14,-118,22,-59,9,-84,13,-71,8,-63,2,-127,23,-58,7,-108,9,-60,12,-68,4,-62,5,-63,10,-60,5,-63,2
4,-61,4,-88,44,-64,6,-117,14,-118,22,-62,10,-84,13,-71,8,-63,2,-127,23,-58,7,-108,9,-79,16,-68,4,-62,5,-63,10,-60,5,-63,2
5,-61,4,-174,44,-64,6,-117,14,-118,22,-63,10,-84,13,-71,8,-63,2,-129,23,-58,7,-108,9,-80,16,-68,4,-62,5,-63,10,-60,5,-63,2
6,-61,5,-199,44,-64,6,-117,14,-118,22,-63,10,-84,13,-71,8,-63,2,-181,23,-65,9,-108,9,-82,16,-68,4,-62,5,-63,10,-60,6,-63,2
7,-61,22,-199,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
8,-112,61,-199,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
9,-193,70,-199,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
10,-282,71,-199,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
11,-369,71,-202,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
12,-456,71,-205,44,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
13,-525,71,-225,45,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-62,5,-63,10,-86,10,-63,2
14,-525,71,-288,45,-65,6,-117,14,-118,22,-63,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,4,-88,5,-63,10,-87,10,-63,2
15,-525,71,-341,45,-65,39,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
16,-525,71,-341,45,-150,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
17,-525,71,-429,46,-151,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
18,-525,71,-518,46,-152,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-192,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
19,-525,71,-527,69,-167,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-235,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
20,-525,71,-527,69,-184,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-308,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
21,-525,71,-527,69,-253,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-329,23,-88,11,-108,9,-82,16,-68,6,-88,5,-63,10,-87,10,-63,2
22,-525,71,-527,69,-253,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-414,23,-88,11,-108,9,-87,16,-68,6,-88,5,-63,10,-87,10,-63,2
23,-525,71,-527,69,-253,44,-117,14,-118,22,-65,10,-84,19,-71,8,-63,2,-504,23,-88,11,-108,9,-87,16,-68,6,-88,5,-63,10,-87,10,-63,2
24,-525,71,-527,69,-307,44,-117,14,-118,22,-85,10,-84,19,-71,8,-63,2,-519,24,-88,11,-108,9,-87,16,-68,6,-88,5,-63,10,-87,10,-63,2
25,-525,71,-527,69,-381,44,-125,15,-118,22,-85,10,-84,19,-71,8,-63,2,-520,29,-88,11,-108,9,-87,16,-68,6,-88,5,-63,11,-87,10,-63,2
26,-525,71,-527,69,-429,44,-125,15,-118,22,-85,10,-84,19,-71,8,-63,2,-539,52,-88,11,-108,9,-87,16,-68,6,-88,5,-63,11,-87,10,-63,2
27,-525,71,-527,69,-512,44,-126,15,-118,22,-85,10,-84,19,-71,8,-63,2,-539,57,-88,11,-108,9,-88,16,-68,6,-88,5,-63,11,-87,10,-63,2
28,-525,71,-527,69,-542,48,-181,15,-118,22,-85,10,-84,19,-71,8,-63,2,-539,57,-88,11,-108,9,-89,16,-68,6,-88,5,-63,11,-87,10,-63,2
29,-525,71,-527,69,-542,54,-263,15,-118,23,-85,10,-84,19,-71,8,-63,2,-539,57,-88,11,-108,9,-90,16,-68,6,-88,5,-63,11,-87,10,-63,2
30,-525,71,-527,69,-542,54,-336,15,-118,23,-85,10,-85,19,-71,8,-63,2,-539,57,-88,11,-108,9,-106,16,-68,6,-88,5,-63,11,-87,10,-63,2
31,-525,71,-527,69,-542,54,-426,15,-118,23,-85,10,-85,19,-71,8,-63,2,-539,57,-88,11,-108,9,-106,16,-68,6,-88,5,-63,11,-87,10,-63,2
32,-525,71,-527,69,-542,54,-510,15,-118,23,-85,10,-85,19,-71,8,-63,2,-539,57,-89,11,-108,9,-106,16,-70,6,-88,5,-63,11,-87,13,-63,2
33,-525,71,-527,69,-542,54,-552,27,-118,23,-86,10,-86,19,-71,8,-63,2,-539,57,-90,11,-108,9,-119,16,-70,6,-88,5,-63,12,-106,13,-63,2
34,-525,71,-527,69,-542,54,-552,44,-118,23,-89,10,-105,19,-71,8,-63,2,-539,57,-95,11,-114,9,-151,16,-70,6,-92,5,-66,13,-106,13,-63,2
35,-525,71,-527,69,-542,54,-552,44,-118,23,-89,10,-105,19,-71,8,-63,2,-539,57,-104,11,-114,9,-151,16,-106,6,-92,5,-107,13,-110,13,-63,2
36,-525,71,-527,69,-542,54,-552,44,-118,23,-89,10,-105,19,-71,8,-63,2,-539,57,-107,11,-116,9,-236,16,-106,6,-92,5,-107,13,-110,13,-63,2
37,-525,71,-527,69,-542,54,-552,44,-118,23,-89,10,-111,19,-71,8,-63,2,-539,57,-109,11,-123,9,-311,16,-106,6,-92,5,-107,13,-110,13,-63,2
38,-525,71,-527,69,-542,54,-552,44,-118,23,-89,10,-111,19,-71,8,-63,2,-539,57,-118,11,-130,9,-385,16,-106,6,-92,5,-107,13,-110,13,-63,2
39,-525,71,-527,69,-542,54,-552,44,-118,23,-90,10,-116,19,-71,8,-63,2,-539,57,-120,11,-130,9,-464,18,-106,6,-92,5,-107,13,-110,13,-63,3
40,-525,71,-527,69,-542,54,-552,44,-118,23,-90,10,-116,19,-71,8,-63,2,-539,57,-120,11,-130,9,-524,18,-106,6,-92,5,-107,13,-110,13,-93,3
41,-525,71,-527,69,-542,54,-552,44,-118,23,-94,10,-123,19,-71,8,-63,2,-539,57,-131,11,-141,9,-566,21,-106,6,-92,5,-107,13,-122,13,-93,3
42,-525,71,-527,69,-542,54,-552,44,-119,23,-94,10,-155,19,-71,8,-63,2,-539,57,-159,11,-156,9,-566,30,-106,6,-92,5,-112,13,-122,13,-93,3
43,-525,71,-527,69,-542,54,-552,44,-119,23,-99,11,-170,19,-71,8,-63,2,-539,57,-178,11,-194,9,-566,30,-106,7,-92,5,-123,13,-122,13,-93,3
