,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,4,-67,15,-69,4,-74,3,-69,3,-71,3,-71,6,-80,7,-69,12,-65,9,-72,15,-68,3,-68,6,-69,2,-69,3,-70,5,-72,2,-71,2,-69,7
1,-79,6,-72,16,-77,4,-78,3,-69,3,-75,3,-82,8,-86,8,-71,13,-67,10,-78,19,-69,3,-71,6,-70,3,-70,3,-77,5,-73,2,-73,2,-76,9
2,-81,6,-84,23,-88,4,-79,4,-69,3,-77,3,-88,10,-92,8,-73,13,-69,11,-96,23,-70,3,-78,6,-72,3,-71,3,-78,5,-74,2,-77,2,-77,9
3,-95,6,-88,28,-98,4,-81,4,-71,3,-78,3,-96,10,-99,8,-75,16,-75,15,-102,24,-71,3,-79,6,-72,3,-75,3,-82,5,-75,2,-79,3,-82,10
4,-98,6,-95,35,-101,4,-84,4,-81,3,-81,3,-103,12,-105,10,-79,20,-81,16,-105,25,-77,3,-80,7,-76,3,-77,3,-84,5,-76,2,-81,3,-84,12
5,-99,7,-99,38,-105,4,-88,4,-82,3,-81,3,-108,13,-110,11,-85,24,-83,16,-127,27,-80,3,-88,9,-80,3,-78,3,-86,5,-78,2,-83,3,-87,14
6,-104,7,-104,44,-106,4,-101,5,-84,3,-83,3,-114,13,-115,11,-90,25,-90,18,-131,32,-83,3,-90,9,-82,3,-81,3,-91,5,-79,2,-85,3,-93,15
7,-110,7,-112,48,-107,4,-105,5,-84,3,-84,3,-119,13,-122,12,-92,26,-96,20,-136,36,-86,3,-94,10,-85,3,-86,3,-103,5,-79,2,-89,4,-98,15
8,-113,8,-125,52,-113,5,-110,6,-85,3,-85,3,-125,15,-123,12,-96,28,-104,21,-144,37,-90,3,-96,10,-87,3,-94,3,-108,5,-79,2,-89,4,-103,15
9,-120,9,-130,53,-119,5,-112,6,-86,4,-89,3,-132,16,-130,13,-99,30,-109,22,-157,40,-91,3,-100,10,-91,3,-97,3,-116,5,-80,2,-89,4,-106,15
10,-124,9,-135,55,-127,8,-118,6,-87,4,-90,3,-135,16,-140,14,-101,31,-120,23,-166,44,-93,3,-100,11,-94,4,-102,3,-121,5,-81,2,-89,4,-110,16
11,-132,9,-141,55,-131,8,-123,6,-95,4,-93,3,-139,17,-151,14,-105,31,-124,24,-169,44,-96,4,-103,11,-95,4,-105,3,-130,5,-84,2,-90,4,-119,16
12,-135,9,-144,56,-137,8,-126,6,-98,4,-96,3,-144,18,-159,16,-107,33,-127,25,-179,46,-101,4,-109,11,-96,4,-111,3,-138,5,-86,2,-91,4,-126,17
13,-140,9,-144,56,-140,9,-133,6,-100,4,-97,3,-153,19,-166,17,-113,34,-141,26,-181,49,-105,5,-115,12,-97,4,-114,3,-144,5,-92,2,-92,4,-128,17
14,-142,10,-150,56,-142,9,-140,6,-105,4,-100,3,-159,20,-177,17,-125,35,-146,26,-189,51,-110,5,-119,12,-98,4,-115,3,-149,7,-93,2,-94,4,-130,17
15,-145,10,-154,57,-146,9,-146,6,-106,4,-102,3,-161,21,-189,17,-128,37,-149,26,-197,53,-115,5,-131,12,-102,4,-117,3,-157,7,-97,2,-97,4,-133,17
16,-145,10,-166,57,-157,9,-149,6,-107,4,-105,3,-166,21,-195,17,-133,37,-153,26,-205,57,-126,5,-132,13,-103,4,-120,3,-162,7,-99,2,-98,5,-139,18
17,-150,10,-168,58,-160,9,-152,6,-112,4,-109,3,-177,23,-198,18,-137,37,-155,27,-209,59,-131,5,-134,13,-106,4,-129,3,-167,8,-109,2,-100,5,-144,18
18,-158,10,-171,59,-167,10,-160,6,-115,4,-114,3,-186,23,-210,19,-138,38,-159,27,-212,59,-137,5,-139,13,-110,4,-130,3,-169,8,-111,2,-102,5,-150,18
19,-162,10,-177,60,-171,10,-161,6,-123,4,-115,3,-197,23,-217,19,-142,38,-162,27,-224,62,-141,5,-140,13,-115,4,-133,3,-178,9,-114,2,-102,5,-154,18
20,-165,10,-186,61,-174,11,-176,6,-127,4,-118,3,-202,24,-223,20,-146,39,-166,29,-229,64,-145,5,-145,13,-116,4,-135,3,-181,9,-117,2,-106,5,-157,18
21,-166,10,-187,61,-177,11,-182,6,-132,4,-120,3,-206,25,-231,20,-154,39,-170,29,-236,67,-150,5,-147,14,-117,4,-142,4,-191,10,-118,2,-109,5,-166,19
22,-172,10,-190,63,-178,11,-188,6,-134,4,-127,3,-215,26,-244,20,-157,40,-178,29,-242,67,-154,5,-153,14,-120,4,-144,4,-192,10,-118,2,-115,5,-170,20
23,-175,10,-194,64,-188,11,-200,6,-137,4,-134,4,-216,26,-255,20,-164,40,-180,29,-248,67,-157,5,-155,14,-122,5,-152,4,-194,10,-119,2,-118,5,-174,21
24,-176,10,-198,64,-192,11,-207,6,-146,4,-140,4,-220,26,-259,20,-169,41,-183,29,-258,67,-163,5,-160,17,-126,5,-158,4,-198,10,-122,2,-121,5,-177,21
25,-180,10,-206,65,-195,12,-215,7,-151,5,-147,4,-228,27,-264,21,-174,42,-189,29,-264,68,-166,5,-164,17,-129,5,-159,4,-200,10,-122,2,-126,5,-181,21
26,-182,10,-210,65,-197,12,-219,7,-157,5,-152,4,-235,28,-275,21,-177,42,-191,29,-273,69,-170,5,-175,18,-131,5,-166,4,-206,10,-125,2,-127,5,-184,21
27,-190,10,-212,65,-204,14,-222,7,-163,6,-160,4,-241,29,-275,21,-179,42,-194,29,-277,70,-178,6,-178,18,-139,5,-172,5,-212,10,-128,2,-128,5,-188,21
28,-192,10,-214,65,-205,14,-227,7,-169,6,-170,4,-243,29,-281,21,-183,42,-199,29,-285,71,-185,6,-183,19,-144,5,-178,8,-218,10,-131,2,-129,5,-194,21
29,-193,10,-217,66,-209,14,-232,7,-172,6,-180,4,-248,30,-295,23,-187,42,-200,30,-289,72,-188,7,-193,19,-146,5,-183,8,-220,10,-135,2,-132,5,-199,21
30,-197,10,-219,67,-215,14,-239,7,-174,6,-185,4,-252,30,-302,24,-187,44,-208,32,-295,74,-192,8,-194,19,-148,5,-192,9,-226,10,-138,2,-137,6,-202,21
31,-200,10,-220,67,-218,14,-250,7,-184,6,-194,4,-259,30,-310,24,-190,44,-211,32,-298,74,-194,8,-201,20,-151,5,-199,9,-233,10,-142,2,-139,6,-203,21
32,-205,10,-222,67,-223,14,-258,7,-191,6,-200,4,-264,31,-319,25,-193,44,-212,33,-303,77,-195,8,-208,21,-157,5,-205,10,-238,10,-145,2,-141,6,-204,21
33,-212,10,-223,67,-226,14,-261,7,-194,6,-208,4,-265,31,-322,25,-198,45,-214,33,-307,79,-201,10,-209,22,-162,5,-217,12,-247,10,-150,2,-145,6,-209,21
34,-216,10,-226,68,-228,15,-267,7,-202,6,-218,4,-270,31,-325,25,-213,46,-217,33,-308,79,-207,10,-214,22,-164,5,-217,12,-250,10,-151,2,-148,6,-221,21
35,-222,10,-228,68,-234,15,-276,7,-206,6,-221,4,-272,31,-329,25,-218,46,-226,34,-313,80,-211,11,-220,23,-166,5,-223,13,-254,11,-152,2,-150,6,-230,21
36,-227,10,-231,68,-234,17,-279,7,-213,6,-225,4,-278,32,-340,25,-219,46,-229,34,-317,80,-215,12,-224,23,-170,5,-237,13,-258,11,-156,2,-150,6,-240,21
37,-229,10,-234,68,-247,17,-283,7,-214,6,-229,4,-282,32,-352,26,-223,46,-235,34,-321,80,-224,14,-231,23,-175,5,-239,13,-261,11,-158,2,-153,6,-243,22
38,-236,10,-237,68,-251,18,-289,7,-222,6,-233,4,-288,33,-356,27,-226,46,-237,35,-323,80,-234,14,-236,23,-178,5,-241,13,-265,11,-160,2,-156,6,-255,23
39,-238,10,-242,68,-263,19,-295,7,-230,6,-239,4,-290,33,-366,27,-228,47,-240,35,-324,82,-238,14,-237,23,-182,5,-246,14,-272,11,-164,2,-159,6,-260,23
40,-244,10,-242,68,-268,19,-298,7,-235,6,-250,4,-300,33,-371,27,-237,47,-245,35,-325,82,-246,14,-238,23,-186,5,-252,14,-275,11,-167,2,-163,6,-266,23
41,-247,10,-244,68,-273,20,-301,7,-239,6,-259,4,-305,33,-378,27,-244,47,-248,36,-331,82,-251,14,-244,23,-191,5,-256,14,-282,11,-174,2,-167,6,-267,23
42,-253,10,-247,69,-278,20,-303,7,-242,6,-265,4,-308,33,-397,29,-245,47,-250,36,-335,82,-257,14,-250,23,-194,5,-262,14,-285,11,-179,2,-171,6,-272,23
43,-256,10,-251,69,-286,20,-307,7,-249,6,-268,5,-316,33,-399,31,-251,47,-251,36,-340,82,-268,15,-254,23,-199,5,-268,14,-289,11,-183,2,-175,6,-274,23
44,-261,10,-255,69,-293,22,-309,7,-249,6,-278,6,-317,33,-404,31,-255,47,-257,36,-345,83,-283,15,-255,23,-200,5,-276,14,-294,11,-186,2,-180,6,-278,23
45,-264,10,-261,69,-297,22,-313,7,-258,7,-291,6,-320,33,-409,31,-259,47,-259,36,-354,83,-288,15,-259,23,-207,5,-282,14,-298,11,-186,2,-183,6,-281,23
46,-268,10,-268,69,-300,22,-313,7,-267,7,-294,6,-324,33,-411,31,-264,48,-267,36,-357,83,-296,15,-262,23,-215,5,-291,14,-301,11,-195,2,-186,6,-284,23
47,-270,10,-270,70,-307,22,-318,7,-273,8,-303,6,-329,33,-413,31,-269,48,-273,36,-357,83,-301,17,-267,23,-218,5,-295,14,-307,11,-202,2,-193,6,-289,23
48,-281,10,-272,70,-317,22,-319,7,-277,8,-306,6,-338,34,-413,31,-279,49,-278,36,-357,83,-310,17,-271,23,-222,5,-302,14,-309,11,-208,2,-197,6,-291,23
49,-285,10,-277,71,-326,23,-323,7,-286,9,-312,6,-340,34,-417,31,-279,49,-279,36,-361,84,-314,18,-274,23,-231,5,-308,14,-312,11,-217,2,-204,6,-292,23
50,-291,10,-280,71,-337,23,-328,7,-288,9,-324,6,-350,34,-419,31,-284,50,-282,36,-363,84,-318,18,-279,23,-234,5,-316,14,-316,11,-220,2,-209,7,-292,23
51,-296,10,-282,71,-345,23,-335,7,-295,9,-329,6,-358,34,-421,31,-285,50,-283,36,-370,84,-325,18,-285,23,-238,5,-318,14,-320,11,-223,2,-218,7,-299,23
52,-302,10,-283,71,-350,23,-339,7,-302,10,-338,6,-363,34,-425,31,-286,50,-284,37,-370,84,-335,18,-291,23,-241,5,-327,15,-324,11,-228,2,-221,7,-308,23
53,-305,10,-287,71,-352,23,-345,7,-310,10,-346,6,-365,34,-429,31,-292,50,-286,37,-377,84,-341,18,-297,23,-243,5,-333,15,-327,11,-239,2,-229,7,-309,23
54,-307,10,-288,71,-357,24,-349,7,-319,10,-352,6,-372,34,-433,31,-293,50,-290,39,-383,84,-349,18,-299,23,-244,5,-338,15,-329,11,-250,2,-235,7,-317,23
55,-313,10,-291,71,-363,24,-354,7,-326,10,-358,6,-378,34,-437,31,-302,50,-293,39,-386,84,-353,18,-302,24,-252,5,-344,16,-331,11,-252,2,-242,7,-320,23
56,-316,10,-294,71,-367,24,-355,7,-329,10,-367,6,-381,35,-440,31,-310,50,-296,39,-390,84,-360,18,-313,24,-258,5,-349,16,-335,11,-258,2,-248,7,-325,23
57,-318,10,-296,71,-374,24,-361,7,-336,10,-374,6,-381,35,-444,31,-317,50,-299,39,-394,86,-364,18,-319,24,-264,5,-353,17,-339,11,-268,2,-255,7,-327,23
58,-326,10,-302,71,-379,25,-364,7,-347,10,-378,6,-386,37,-450,31,-318,50,-301,39,-397,87,-370,18,-321,25,-267,5,-360,19,-344,11,-275,2,-258,7,-328,23
59,-332,10,-304,71,-384,25,-366,7,-355,11,-383,6,-392,38,-454,31,-322,50,-305,39,-401,87,-373,18,-323,25,-276,5,-365,20,-346,11,-280,3,-265,7,-336,23
60,-337,10,-306,71,-391,25,-369,7,-360,11,-395,6,-396,39,-455,31,-322,50,-309,39,-403,87,-379,18,-326,25,-280,5,-371,20,-351,11,-291,3,-271,8,-343,23
61,-340,10,-310,71,-394,26,-376,7,-366,11,-399,6,-401,39,-456,31,-323,50,-311,39,-405,87,-390,19,-329,25,-284,5,-381,20,-360,11,-297,3,-276,8,-350,23
62,-348,10,-311,71,-398,26,-378,7,-383,11,-407,6,-408,39,-456,31,-327,50,-313,39,-405,87,-400,19,-331,25,-287,5,-390,20,-362,11,-299,3,-287,8,-353,23
63,-351,10,-313,71,-405,26,-383,7,-390,11,-411,6,-416,39,-460,31,-338,50,-317,39,-408,87,-403,20,-336,25,-294,5,-394,20,-364,11,-303,3,-296,8,-355,23
64,-355,10,-316,71,-419,26,-391,7,-399,11,-416,6,-420,39,-462,31,-339,50,-321,39,-411,87,-409,20,-343,25,-295,5,-402,20,-365,12,-309,3,-301,8,-358,23
65,-361,10,-323,71,-424,27,-403,7,-403,11,-421,6,-422,40,-464,32,-345,50,-323,39,-416,87,-419,20,-348,25,-297,5,-403,20,-369,12,-316,3,-305,8,-360,24
66,-366,10,-325,71,-427,27,-409,7,-412,11,-434,6,-425,40,-466,33,-347,50,-327,39,-420,87,-424,20,-356,25,-302,5,-409,21,-374,12,-322,3,-307,8,-363,24
67,-378,10,-326,71,-431,28,-415,7,-416,11,-436,6,-426,40,-468,33,-355,50,-331,39,-420,87,-431,20,-368,25,-309,5,-412,21,-382,12,-326,3,-313,8,-366,24
68,-384,10,-329,71,-438,28,-423,7,-421,11,-441,6,-429,40,-471,33,-358,50,-336,40,-424,87,-442,20,-371,25,-311,5,-418,21,-387,12,-330,3,-322,8,-368,24
69,-391,10,-331,71,-442,29,-427,7,-423,11,-445,6,-430,40,-474,33,-364,50,-340,40,-427,87,-449,20,-378,25,-319,5,-425,21,-390,12,-338,3,-330,8,-374,24
70,-399,10,-334,71,-446,29,-432,7,-429,12,-452,6,-430,40,-474,33,-365,50,-342,41,-432,87,-457,21,-384,26,-325,5,-426,21,-393,12,-346,3,-340,8,-382,24
71,-405,10,-339,71,-453,29,-435,7,-431,12,-458,6,-430,40,-475,33,-372,50,-345,41,-435,87,-466,22,-396,26,-330,5,-430,21,-398,12,-352,3,-343,8,-389,24
72,-407,10,-343,71,-460,30,-441,7,-436,12,-461,6,-435,40,-478,33,-375,50,-351,41,-438,87,-469,23,-402,26,-338,5,-435,23,-403,12,-361,3,-346,8,-394,24
73,-412,10,-347,71,-465,30,-445,7,-438,12,-464,7,-440,41,-483,33,-382,50,-356,41,-439,89,-471,23,-408,26,-344,5,-447,23,-408,12,-365,3,-350,8,-400,24
74,-417,10,-350,71,-469,30,-454,7,-440,12,-471,7,-443,41,-489,33,-386,50,-359,41,-441,89,-476,23,-412,26,-356,5,-449,23,-412,12,-373,3,-358,8,-404,24
75,-425,10,-357,71,-470,30,-457,7,-447,12,-483,7,-446,41,-490,33,-390,50,-363,41,-445,89,-482,24,-415,26,-360,5,-455,23,-418,12,-379,3,-362,8,-409,24
76,-436,10,-361,72,-473,31,-465,7,-448,12,-488,8,-456,41,-493,33,-395,50,-365,41,-445,89,-488,24,-422,26,-366,5,-455,23,-422,12,-386,3,-368,8,-413,24
77,-440,10,-362,72,-478,31,-470,7,-454,12,-494,8,-459,41,-495,33,-406,50,-369,41,-445,89,-498,24,-424,26,-371,5,-457,23,-433,12,-394,3,-372,8,-419,24
