,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-30,18,-22,7,-21,8,-23,6,-21,8,-21,19
1,-38,24,-22,7,-21,8,-23,6,-21,8,-29,27
2,-47,31,-22,7,-21,8,-23,6,-21,8,-33,37
3,-56,42,-22,7,-21,8,-23,6,-21,8,-40,40
4,-63,56,-22,7,-21,8,-23,6,-21,8,-44,45
5,-83,60,-22,7,-21,8,-23,6,-21,8,-47,48
6,-93,65,-22,7,-21,8,-23,6,-21,8,-58,52
7,-96,68,-22,7,-21,8,-23,6,-21,8,-69,65
8,-101,72,-22,7,-21,8,-23,6,-21,8,-82,73
9,-103,83,-22,7,-21,8,-23,6,-21,8,-88,84
10,-110,86,-22,7,-21,8,-23,6,-21,8,-100,92
11,-120,95,-22,7,-21,8,-23,6,-21,8,-108,95
12,-128,100,-22,7,-21,8,-23,6,-21,8,-113,107
13,-144,104,-22,7,-21,8,-23,6,-21,8,-123,107
14,-146,106,-22,7,-21,8,-23,6,-21,8,-135,121
15,-162,109,-22,7,-21,8,-23,6,-21,8,-143,124
16,-175,120,-22,7,-21,8,-23,6,-21,8,-148,125
17,-201,124,-22,7,-21,8,-23,6,-21,8,-148,125
18,-220,135,-22,7,-21,8,-23,6,-21,8,-148,125
19,-242,140,-22,7,-21,8,-23,6,-21,8,-151,125
20,-256,145,-22,7,-21,8,-23,6,-21,8,-157,130
21,-265,151,-22,7,-21,8,-23,6,-21,8,-165,137
22,-283,154,-22,7,-21,8,-23,6,-21,8,-174,137
23,-285,154,-22,7,-21,8,-23,6,-21,8,-190,149
24,-309,159,-22,7,-21,8,-23,6,-21,8,-190,150
25,-337,159,-22,7,-21,8,-23,6,-21,8,-191,151
26,-351,160,-22,7,-21,8,-23,6,-21,8,-203,154
27,-371,161,-22,7,-21,8,-23,6,-21,8,-209,157
28,-371,161,-22,7,-21,8,-23,6,-21,8,-234,162
29,-373,161,-22,7,-21,8,-23,6,-21,8,-257,167
30,-373,161,-22,7,-21,8,-23,6,-21,8,-284,170
31,-373,161,-22,7,-21,8,-23,6,-21,8,-314,170
32,-373,161,-22,7,-21,8,-23,6,-21,8,-343,171
33,-373,161,-22,7,-21,8,-23,6,-27,12,-363,171
34,-373,161,-22,7,-21,8,-23,6,-41,28,-363,171
35,-373,161,-22,7,-21,8,-23,6,-63,36,-363,171
36,-373,161,-22,7,-21,8,-23,6,-78,51,-363,171
37,-373,161,-22,7,-21,8,-23,6,-88,71,-363,171
38,-373,161,-22,7,-21,8,-23,6,-108,81,-363,171
39,-373,161,-22,7,-21,8,-23,6,-134,85,-363,171
40,-373,161,-22,7,-21,8,-23,6,-155,94,-363,171
41,-373,161,-22,7,-21,8,-23,6,-180,99,-363,171
42,-373,161,-22,7,-21,8,-23,6,-203,106,-363,171
43,-373,161,-22,7,-21,8,-23,6,-227,112,-363,171
44,-373,161,-22,7,-21,8,-23,6,-254,115,-363,171
45,-373,161,-22,7,-21,8,-23,6,-275,124,-363,171
46,-373,161,-22,7,-21,8,-23,6,-300,129,-363,171
47,-373,161,-22,7,-21,8,-23,6,-325,134,-363,171
48,-373,161,-22,7,-21,8,-23,6,-351,138,-363,171
49,-373,161,-22,7,-21,8,-23,6,-375,144,-363,171
50,-373,161,-22,7,-21,8,-25,19,-382,152,-363,171
51,-373,161,-22,7,-21,8,-36,38,-382,152,-363,171
52,-373,161,-22,7,-21,8,-51,53,-382,152,-363,171
53,-373,161,-22,7,-21,8,-71,63,-382,152,-363,171
54,-373,161,-22,7,-21,8,-91,73,-382,152,-363,171
55,-373,161,-22,7,-21,8,-104,90,-382,152,-363,171
56,-373,161,-22,7,-21,8,-126,98,-382,152,-363,171
57,-373,161,-22,7,-21,8,-155,99,-382,152,-363,171
58,-373,161,-22,7,-21,8,-183,101,-382,152,-363,171
59,-373,161,-22,7,-21,8,-203,111,-382,152,-363,171
60,-373,161,-22,7,-21,8,-229,115,-382,152,-363,171
61,-373,161,-22,7,-21,8,-256,118,-382,152,-363,171
62,-373,161,-22,7,-21,8,-283,121,-382,152,-363,171
63,-373,161,-22,7,-21,8,-309,125,-382,152,-363,171
64,-373,161,-22,7,-21,8,-337,127,-382,152,-363,171
65,-373,161,-22,7,-21,8,-365,129,-382,152,-363,171
66,-373,161,-22,7,-21,8,-392,132,-382,152,-363,171
67,-373,161,-22,7,-35,14,-400,134,-382,152,-363,171
68,-373,161,-22,7,-48,31,-400,134,-382,152,-363,171
69,-373,161,-22,7,-57,52,-400,134,-382,152,-363,171
70,-373,161,-22,7,-70,69,-400,134,-382,152,-363,171
71,-373,161,-22,7,-86,83,-400,134,-382,152,-363,171
72,-373,161,-22,7,-99,100,-400,134,-382,152,-363,171
73,-373,161,-22,7,-104,125,-400,134,-382,152,-363,171
74,-373,161,-22,7,-115,144,-400,134,-382,152,-363,171
75,-373,161,-22,7,-137,152,-400,134,-382,152,-363,171
76,-373,161,-22,7,-148,171,-400,134,-382,152,-363,171
77,-373,161,-22,7,-165,184,-400,134,-382,152,-363,171
78,-373,161,-22,7,-182,197,-400,134,-382,152,-363,171
79,-373,161,-22,7,-200,209,-400,134,-382,152,-363,171
