,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,2,-70,8,-67,4,-67,3,-64,6,-68,4,-67,11,-72,4,-63,11,-75,10,-57,19,-78,5,-65,5,-67,2,-66,6,-70,5,-68,2,-66,3,-72,7
1,-67,2,-78,8,-71,4,-68,3,-68,6,-72,4,-75,11,-76,4,-66,13,-82,12,-77,21,-81,5,-73,6,-67,2,-68,7,-71,5,-69,2,-66,3,-78,10
2,-67,2,-86,8,-74,4,-70,3,-75,7,-73,4,-75,14,-79,4,-68,15,-85,13,-102,24,-83,5,-78,6,-69,2,-76,7,-74,6,-70,2,-69,3,-84,10
3,-69,2,-89,8,-74,4,-71,3,-77,7,-74,4,-87,15,-83,4,-72,15,-111,16,-112,29,-89,5,-80,6,-69,2,-80,7,-79,6,-70,2,-70,3,-87,10
4,-69,2,-93,9,-75,4,-74,3,-80,7,-76,4,-92,17,-87,4,-81,19,-121,18,-117,33,-93,6,-88,10,-72,2,-85,7,-88,6,-70,2,-71,3,-88,10
5,-72,2,-100,10,-76,4,-74,3,-81,7,-78,4,-100,17,-89,4,-86,19,-132,22,-131,39,-94,8,-91,10,-72,2,-102,8,-89,7,-70,2,-73,3,-89,11
6,-72,2,-106,11,-78,4,-78,3,-89,7,-78,4,-107,19,-97,4,-87,19,-143,22,-142,41,-95,8,-96,11,-73,2,-110,9,-100,7,-71,2,-74,3,-91,11
7,-75,2,-114,14,-81,4,-83,3,-91,7,-78,5,-108,20,-99,4,-90,22,-151,23,-156,45,-97,10,-98,11,-78,2,-115,9,-108,8,-75,2,-75,3,-94,11
8,-76,2,-116,18,-88,4,-90,3,-96,7,-83,5,-111,20,-101,4,-94,25,-160,24,-161,47,-98,10,-100,11,-82,2,-124,9,-114,8,-78,2,-79,3,-99,12
9,-79,2,-124,25,-91,7,-94,3,-98,8,-84,5,-114,20,-104,5,-95,29,-167,25,-176,48,-100,10,-105,12,-83,2,-129,10,-116,8,-79,2,-82,3,-102,15
10,-84,2,-130,27,-94,7,-96,3,-100,8,-86,5,-120,20,-112,5,-98,30,-189,28,-181,51,-103,10,-109,12,-85,2,-131,10,-121,8,-80,2,-86,3,-102,16
11,-87,2,-136,28,-95,7,-96,3,-103,8,-87,6,-129,22,-115,5,-104,31,-195,30,-209,52,-107,10,-113,12,-86,2,-132,10,-123,8,-81,2,-92,3,-103,17
