,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,2,-74,29,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-65,21,-61,11,-77,39,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
1,-70,2,-102,50,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-65,21,-61,11,-113,49,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
2,-70,2,-153,56,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-74,25,-61,11,-131,56,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
3,-70,2,-161,57,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-88,34,-63,11,-179,69,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
4,-70,2,-168,58,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-112,36,-63,11,-229,80,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
5,-70,2,-182,59,-69,3,-70,2,-67,5,-66,6,-65,10,-68,7,-112,36,-63,11,-305,84,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
6,-70,2,-193,59,-69,3,-70,2,-67,5,-66,6,-65,11,-68,7,-112,36,-63,11,-386,86,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
7,-70,2,-235,61,-69,3,-70,2,-67,6,-70,6,-73,14,-71,7,-119,37,-63,11,-398,86,-69,10,-68,5,-70,2,-66,8,-68,4,-70,2,-70,2,-70,4
8,-70,2,-237,61,-69,3,-70,2,-72,6,-70,6,-73,15,-72,7,-120,37,-69,16,-454,88,-69,10,-76,8,-70,3,-66,8,-68,4,-70,2,-70,2,-71,7
9,-70,2,-292,63,-69,3,-70,2,-72,6,-73,6,-76,15,-72,7,-120,37,-85,25,-457,88,-69,10,-79,8,-70,4,-66,8,-68,4,-70,2,-70,2,-71,7
10,-70,2,-331,64,-69,3,-70,2,-72,6,-74,6,-76,15,-72,7,-120,37,-119,33,-459,88,-69,11,-80,10,-71,4,-70,9,-68,4,-70,2,-70,2,-71,7
11,-70,2,-401,64,-69,3,-70,2,-72,6,-74,6,-76,15,-72,7,-120,37,-123,33,-479,88,-69,11,-81,10,-71,4,-70,9,-68,4,-70,2,-70,2,-71,7
12,-70,2,-461,64,-69,3,-70,2,-72,6,-75,8,-76,15,-72,7,-128,39,-130,33,-486,89,-69,11,-81,10,-71,5,-70,9,-68,4,-70,2,-70,2,-74,10
13,-70,2,-508,70,-69,3,-70,2,-72,6,-76,8,-91,17,-72,7,-132,39,-135,33,-491,89,-70,11,-81,10,-75,5,-71,10,-68,4,-70,2,-70,2,-75,12
14,-70,2,-510,71,-69,3,-70,2,-72,7,-76,8,-97,17,-75,9,-189,39,-136,33,-492,89,-70,11,-82,10,-75,5,-71,10,-68,4,-70,2,-70,2,-93,14
15,-70,2,-510,71,-69,3,-70,2,-73,7,-76,8,-97,17,-86,10,-199,39,-167,34,-492,89,-93,13,-85,12,-75,5,-78,11,-68,4,-70,2,-70,2,-95,14
16,-70,2,-510,71,-69,3,-71,2,-94,8,-76,8,-109,18,-87,10,-204,39,-171,35,-492,89,-97,14,-93,13,-76,5,-93,13,-79,4,-70,2,-70,2,-100,14
17,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-109,22,-87,10,-253,41,-180,36,-492,89,-105,15,-95,14,-76,5,-100,18,-79,4,-73,2,-70,2,-100,14
18,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-167,27,-87,10,-260,42,-180,36,-492,89,-110,16,-97,14,-76,5,-114,19,-79,4,-73,2,-70,2,-100,15
19,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-177,27,-90,12,-292,43,-190,36,-492,89,-118,16,-109,16,-76,5,-126,21,-79,4,-73,2,-70,2,-101,15
20,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-177,27,-106,14,-366,44,-190,36,-492,89,-118,16,-110,17,-76,5,-126,21,-79,4,-73,2,-70,2,-101,15
21,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-177,27,-113,14,-401,46,-215,38,-492,89,-124,16,-121,19,-76,5,-131,21,-79,4,-73,2,-70,2,-101,15
22,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-177,27,-113,14,-401,46,-306,40,-492,89,-124,16,-123,19,-76,5,-131,21,-79,4,-73,2,-70,2,-101,15
23,-70,2,-510,71,-69,3,-71,2,-94,8,-79,8,-177,27,-114,14,-473,46,-328,40,-492,89,-124,16,-123,19,-76,5,-131,21,-79,4,-73,2,-70,2,-101,15
24,-70,2,-510,71,-70,4,-71,2,-94,8,-80,8,-187,27,-116,16,-509,46,-341,40,-492,89,-147,19,-124,20,-77,5,-131,21,-79,4,-73,2,-70,2,-101,15
25,-70,2,-510,71,-82,5,-71,2,-94,8,-80,8,-187,27,-129,18,-524,46,-358,40,-492,89,-159,20,-132,20,-77,5,-139,23,-79,4,-73,2,-70,2,-103,17
26,-70,2,-510,71,-84,8,-71,2,-103,8,-80,8,-187,27,-165,20,-524,46,-362,40,-492,89,-160,20,-156,20,-77,5,-147,24,-79,4,-73,2,-70,2,-108,17
27,-70,2,-510,71,-100,15,-71,2,-103,8,-80,8,-187,27,-165,20,-524,48,-380,41,-492,89,-160,20,-156,20,-77,5,-194,26,-79,4,-73,2,-70,2,-110,17
28,-70,2,-510,71,-113,18,-71,2,-103,8,-81,8,-193,27,-166,20,-524,50,-430,43,-492,89,-176,20,-156,20,-77,5,-195,26,-79,4,-73,2,-70,2,-110,17
29,-70,2,-510,71,-140,21,-71,2,-105,8,-85,8,-193,27,-167,20,-528,50,-449,43,-492,89,-176,20,-185,21,-77,5,-195,26,-79,4,-73,2,-70,2,-114,18
