,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,6,-25,4,-37,20,-17,12,-19,10,-20,11
1,-23,6,-25,4,-42,34,-17,12,-19,10,-26,16
2,-23,6,-25,4,-46,42,-17,12,-19,10,-31,29
3,-23,6,-25,4,-49,50,-17,12,-19,10,-38,41
4,-23,6,-25,4,-60,54,-17,12,-19,10,-51,43
5,-23,6,-25,4,-63,58,-17,12,-19,10,-63,54
6,-23,6,-25,4,-64,60,-17,12,-19,10,-78,66
7,-23,6,-25,4,-65,62,-17,12,-19,10,-93,78
8,-23,6,-25,4,-68,70,-17,12,-19,10,-102,88
9,-23,6,-25,4,-84,77,-17,12,-19,10,-105,92
10,-23,6,-25,4,-95,90,-17,12,-19,10,-108,95
11,-23,6,-25,4,-107,99,-17,12,-19,10,-113,99
12,-23,6,-25,4,-116,115,-17,12,-19,10,-116,101
13,-23,6,-25,4,-118,120,-17,12,-19,10,-130,110
14,-23,6,-25,4,-132,128,-17,12,-19,10,-133,115
15,-23,6,-25,4,-132,130,-17,12,-19,10,-150,126
16,-23,6,-25,4,-139,134,-17,12,-19,10,-156,139
17,-23,6,-25,4,-154,149,-17,12,-19,10,-156,139
18,-23,6,-25,4,-158,165,-17,12,-19,10,-161,144
19,-23,6,-25,4,-168,174,-17,12,-19,10,-172,144
20,-23,6,-25,4,-181,189,-17,12,-19,10,-172,146
21,-23,6,-25,4,-201,198,-17,12,-19,10,-172,147
22,-23,6,-25,4,-202,200,-17,12,-19,10,-190,156
23,-23,6,-25,4,-207,209,-17,12,-19,10,-205,157
24,-23,6,-25,4,-221,216,-17,12,-19,10,-213,158
25,-23,6,-25,4,-221,219,-17,12,-19,10,-231,167
26,-23,6,-25,4,-237,225,-17,12,-19,10,-235,171
27,-23,6,-25,4,-241,225,-17,12,-19,10,-260,172
28,-23,6,-25,4,-258,228,-17,12,-19,10,-270,172
29,-23,6,-25,4,-274,228,-18,13,-19,10,-282,172
30,-23,6,-25,4,-293,234,-18,13,-19,10,-287,172
31,-23,6,-25,4,-293,234,-18,13,-19,10,-317,172
32,-23,6,-25,4,-299,235,-18,13,-19,10,-339,173
33,-23,6,-25,4,-299,235,-21,18,-19,10,-361,173
34,-23,6,-25,4,-299,235,-35,34,-19,10,-361,173
35,-23,6,-25,4,-299,235,-50,49,-19,10,-361,173
36,-23,6,-25,4,-299,235,-71,58,-19,10,-361,173
37,-23,6,-25,4,-299,235,-85,74,-19,10,-361,173
38,-23,6,-25,4,-299,235,-106,83,-19,10,-361,173
39,-23,6,-25,4,-299,235,-127,92,-19,10,-361,173
40,-23,6,-25,4,-299,235,-154,95,-19,10,-361,173
41,-23,6,-25,4,-299,235,-179,100,-19,10,-361,173
42,-23,6,-25,4,-299,235,-198,108,-21,11,-361,173
43,-23,6,-25,4,-299,235,-225,111,-21,11,-361,173
44,-23,6,-25,4,-299,235,-253,113,-21,11,-361,173
45,-23,6,-25,4,-299,235,-274,116,-24,14,-361,173
46,-23,6,-25,4,-299,235,-304,116,-24,14,-361,173
47,-23,6,-25,4,-299,235,-330,120,-24,14,-361,173
48,-23,6,-25,4,-299,235,-355,125,-24,14,-361,173
49,-23,6,-25,4,-299,235,-383,127,-24,14,-361,173
50,-23,6,-25,4,-299,235,-403,131,-29,15,-361,173
51,-23,6,-25,4,-299,235,-403,131,-38,36,-361,173
52,-23,6,-25,4,-299,235,-403,131,-59,45,-361,173
53,-23,6,-25,4,-299,235,-403,131,-73,61,-361,173
54,-23,6,-25,4,-299,235,-403,131,-95,69,-361,173
55,-23,6,-25,4,-299,235,-403,131,-114,80,-361,173
56,-23,6,-25,4,-299,235,-403,131,-129,95,-361,173
57,-23,6,-25,4,-299,235,-403,131,-152,102,-361,173
58,-23,6,-25,4,-299,235,-403,131,-178,106,-361,173
59,-23,6,-25,4,-299,235,-403,131,-204,110,-361,173
60,-23,6,-25,4,-299,235,-403,131,-231,113,-361,173
61,-23,6,-25,4,-299,235,-403,131,-257,117,-361,173
62,-23,6,-25,4,-299,235,-403,131,-280,124,-361,173
63,-23,6,-25,4,-299,235,-403,131,-302,132,-361,173
64,-23,6,-25,4,-299,235,-403,131,-327,137,-361,173
65,-23,6,-25,4,-299,235,-403,131,-351,143,-361,173
66,-23,6,-25,4,-299,235,-403,131,-378,146,-361,173
67,-24,6,-27,21,-299,235,-403,131,-383,151,-361,173
68,-24,6,-40,38,-299,235,-403,131,-383,151,-361,173
69,-24,6,-59,49,-299,235,-403,131,-383,151,-361,173
70,-24,6,-79,59,-299,235,-403,131,-383,151,-361,173
71,-24,6,-103,65,-299,235,-403,131,-383,151,-361,173
72,-24,6,-124,74,-299,235,-403,131,-383,151,-361,173
73,-24,6,-146,82,-299,235,-403,131,-383,151,-361,173
74,-24,6,-164,94,-299,235,-403,131,-383,151,-361,173
75,-24,6,-184,104,-299,235,-403,131,-383,151,-361,173
76,-24,6,-205,113,-299,235,-403,131,-383,151,-361,173
77,-24,6,-225,123,-299,235,-403,131,-383,151,-361,173
78,-24,6,-246,132,-299,235,-403,131,-383,151,-361,173
79,-24,6,-272,136,-299,235,-403,131,-383,151,-361,173
