,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,7,-79,21,-66,6,-70,3,-68,4,-68,5,-71,8,-69,4,-66,12,-68,8,-67,8,-70,2,-68,5,-71,2,-73,11,-70,2,-70,2,-71,3,-72,7
1,-86,7,-84,23,-77,7,-70,3,-69,4,-70,6,-74,8,-70,4,-70,15,-76,9,-70,8,-72,2,-68,7,-77,2,-85,11,-72,2,-70,2,-74,3,-73,9
2,-93,7,-91,26,-82,9,-70,3,-69,6,-75,6,-90,9,-72,4,-80,18,-83,10,-73,9,-73,2,-72,8,-80,2,-93,11,-72,2,-70,2,-75,3,-74,10
3,-97,8,-102,30,-85,10,-74,3,-80,6,-78,6,-92,9,-76,4,-93,22,-86,10,-75,10,-73,2,-72,9,-82,2,-106,12,-74,2,-71,2,-76,3,-77,10
4,-102,8,-103,31,-89,13,-76,4,-84,6,-82,7,-98,11,-78,4,-99,25,-95,15,-78,13,-74,4,-76,10,-85,2,-113,12,-74,2,-71,2,-77,3,-87,11
5,-106,8,-107,34,-98,14,-77,4,-88,7,-87,7,-107,12,-85,4,-105,28,-98,16,-80,14,-75,6,-82,10,-86,2,-124,12,-78,2,-72,2,-80,3,-88,11
6,-109,8,-114,41,-100,14,-79,4,-89,7,-88,7,-118,13,-86,5,-109,32,-111,18,-83,19,-79,6,-91,10,-90,2,-129,12,-78,2,-73,2,-81,3,-90,12
7,-116,8,-120,42,-104,14,-80,4,-93,7,-96,7,-129,14,-90,5,-112,32,-119,20,-86,20,-82,6,-96,11,-94,2,-138,12,-80,2,-74,2,-84,3,-92,13
8,-119,8,-122,45,-106,15,-81,4,-100,7,-104,8,-141,14,-91,5,-117,33,-125,21,-87,21,-83,6,-102,11,-98,2,-151,13,-83,2,-76,2,-86,3,-99,13
9,-125,9,-130,47,-109,16,-83,4,-104,7,-110,8,-141,14,-96,5,-121,36,-133,22,-91,24,-87,6,-106,12,-99,2,-160,13,-85,2,-78,2,-94,4,-101,13
10,-139,9,-134,47,-112,16,-86,4,-110,7,-113,8,-150,18,-96,5,-126,37,-142,22,-94,26,-88,6,-110,12,-101,2,-173,14,-87,2,-78,2,-96,4,-104,14
11,-145,9,-145,50,-114,17,-96,4,-111,7,-116,8,-161,18,-98,5,-129,39,-148,22,-98,27,-91,6,-114,12,-105,2,-181,16,-90,2,-80,2,-98,4,-105,14
12,-147,9,-150,50,-117,18,-101,4,-115,7,-118,8,-172,18,-104,5,-142,41,-151,23,-98,29,-92,6,-117,13,-107,2,-196,17,-90,2,-81,2,-102,4,-111,15
13,-154,9,-155,52,-117,18,-104,4,-120,7,-124,9,-185,19,-109,5,-148,44,-159,25,-101,32,-93,6,-121,13,-108,3,-205,19,-91,2,-81,2,-103,4,-113,15
14,-156,9,-163,55,-119,18,-108,4,-128,7,-128,9,-197,19,-115,5,-155,46,-164,25,-104,33,-93,7,-123,13,-111,3,-211,20,-91,2,-87,2,-109,4,-116,15
15,-169,9,-168,56,-121,18,-112,4,-134,7,-129,9,-203,21,-116,5,-158,47,-167,26,-106,35,-98,7,-131,14,-112,3,-220,21,-94,2,-92,2,-113,4,-120,16
16,-176,10,-169,56,-124,18,-117,4,-138,7,-137,9,-214,22,-118,5,-167,47,-172,26,-112,40,-98,8,-134,14,-112,3,-231,22,-97,2,-94,2,-114,4,-125,16
17,-181,10,-170,56,-126,19,-119,4,-139,7,-140,9,-222,23,-125,6,-176,48,-179,28,-120,43,-100,8,-141,14,-112,3,-236,22,-98,2,-100,2,-119,4,-132,16
18,-190,10,-173,56,-132,19,-123,4,-146,7,-146,9,-226,25,-128,7,-183,50,-189,29,-125,43,-100,9,-144,14,-112,3,-243,23,-99,2,-105,2,-125,4,-133,16
19,-191,10,-176,56,-136,19,-130,4,-150,8,-150,9,-233,25,-131,7,-187,51,-193,30,-128,46,-104,10,-148,15,-113,3,-262,25,-100,2,-108,2,-133,4,-134,16
20,-196,10,-179,56,-139,19,-132,4,-151,8,-157,9,-245,26,-138,8,-190,52,-206,30,-136,48,-105,10,-153,16,-116,3,-270,25,-101,2,-112,2,-134,4,-136,16
21,-206,10,-181,58,-142,20,-136,4,-155,8,-166,9,-254,26,-143,8,-193,52,-214,31,-144,49,-107,10,-155,16,-122,3,-276,26,-103,2,-114,2,-136,4,-138,16
22,-210,10,-189,59,-146,21,-145,4,-156,8,-169,9,-263,27,-148,8,-200,53,-216,31,-149,50,-109,10,-164,17,-122,3,-286,26,-103,3,-116,2,-142,4,-140,16
23,-221,10,-195,61,-148,21,-156,4,-159,8,-176,9,-267,28,-153,8,-210,53,-216,31,-154,54,-109,10,-168,17,-123,3,-293,26,-105,3,-120,2,-144,4,-143,17
24,-222,10,-201,61,-149,21,-161,5,-168,8,-181,9,-273,28,-159,9,-219,53,-230,31,-157,57,-110,10,-168,17,-127,3,-305,27,-105,3,-120,2,-146,4,-147,18
25,-231,10,-203,61,-153,21,-173,5,-168,8,-187,9,-280,28,-164,9,-227,53,-246,31,-161,58,-110,11,-170,17,-129,3,-313,27,-106,3,-121,2,-151,4,-148,18
26,-238,10,-204,62,-154,21,-178,5,-173,9,-190,9,-283,29,-166,9,-241,53,-257,31,-166,58,-111,11,-178,18,-130,3,-323,28,-109,3,-125,2,-156,4,-149,18
27,-245,10,-207,62,-156,21,-178,5,-180,9,-198,9,-290,29,-175,9,-251,53,-262,31,-166,58,-111,11,-185,19,-133,3,-334,30,-110,3,-131,2,-161,4,-150,18
28,-254,10,-212,64,-158,21,-183,5,-183,9,-200,9,-298,31,-187,9,-252,53,-268,31,-173,58,-111,11,-195,20,-134,3,-339,31,-110,3,-136,2,-164,4,-154,19
29,-265,10,-217,64,-163,22,-191,5,-189,9,-206,9,-304,32,-193,9,-255,53,-277,31,-177,59,-112,11,-196,21,-135,3,-345,31,-111,3,-138,2,-171,4,-157,19
30,-277,10,-225,64,-163,22,-203,5,-192,9,-210,9,-313,32,-197,10,-262,53,-288,32,-181,61,-113,11,-200,21,-138,3,-345,31,-111,3,-140,2,-175,4,-160,19
31,-281,10,-229,65,-166,23,-207,5,-200,9,-216,9,-319,32,-206,10,-266,54,-294,33,-191,62,-119,11,-201,21,-138,3,-352,31,-113,3,-142,2,-178,4,-165,19
32,-284,10,-233,65,-167,23,-209,5,-205,10,-225,9,-327,32,-222,11,-272,54,-301,34,-195,62,-121,11,-206,23,-139,3,-354,31,-116,3,-146,2,-185,4,-165,20
33,-291,10,-233,65,-170,23,-210,5,-215,10,-231,9,-338,33,-228,12,-275,54,-319,34,-199,62,-124,11,-208,24,-141,3,-362,31,-118,4,-148,2,-186,4,-167,20
34,-296,10,-233,65,-173,24,-218,5,-218,10,-240,9,-344,33,-233,12,-280,54,-330,35,-204,62,-125,11,-214,24,-143,3,-367,31,-121,4,-148,2,-194,4,-175,20
35,-301,10,-239,66,-174,24,-225,5,-224,10,-246,9,-351,34,-247,14,-281,54,-340,35,-209,62,-126,11,-220,25,-146,3,-370,31,-124,4,-150,2,-196,4,-177,20
36,-307,10,-242,66,-175,24,-231,5,-231,10,-258,9,-357,35,-252,14,-285,54,-346,35,-215,64,-131,11,-225,25,-148,3,-375,31,-126,4,-152,2,-200,4,-182,20
37,-320,10,-244,67,-179,24,-234,5,-235,10,-266,9,-362,35,-254,14,-285,54,-357,35,-223,64,-133,11,-233,26,-151,3,-385,31,-131,4,-154,2,-202,4,-183,20
38,-321,10,-245,69,-183,25,-236,5,-241,10,-272,9,-366,36,-259,14,-291,54,-361,36,-227,65,-136,11,-248,26,-154,3,-389,32,-135,4,-159,2,-211,4,-185,20
39,-325,10,-249,69,-186,26,-241,5,-250,10,-282,9,-366,36,-269,14,-299,54,-368,36,-230,67,-137,11,-250,26,-155,3,-397,32,-136,4,-167,2,-218,4,-186,20
40,-327,10,-253,69,-189,26,-250,5,-255,10,-285,9,-377,36,-272,15,-305,54,-371,37,-235,67,-138,11,-255,26,-166,3,-405,32,-138,4,-172,2,-223,5,-187,20
41,-330,10,-257,69,-193,26,-257,5,-258,10,-290,9,-392,37,-277,15,-309,54,-380,37,-236,67,-140,11,-256,26,-167,3,-414,32,-140,4,-177,2,-234,5,-190,20
42,-344,10,-261,69,-197,26,-259,5,-262,12,-300,9,-396,37,-285,16,-313,54,-381,38,-238,68,-144,11,-262,27,-170,3,-417,32,-146,4,-180,2,-236,5,-195,20
43,-351,10,-262,69,-201,28,-261,5,-266,12,-308,9,-399,37,-299,17,-317,54,-387,38,-243,68,-144,11,-268,27,-172,3,-420,32,-152,4,-184,2,-242,5,-202,20
44,-355,10,-264,69,-204,29,-267,5,-268,12,-312,9,-399,37,-304,17,-326,54,-400,38,-249,68,-147,11,-275,28,-175,3,-426,32,-161,4,-191,2,-243,5,-205,20
45,-359,10,-266,69,-211,29,-274,5,-272,12,-319,9,-409,37,-307,19,-332,54,-406,39,-249,68,-150,11,-279,28,-177,3,-427,32,-166,5,-201,2,-251,5,-207,20
46,-365,10,-266,69,-211,29,-282,5,-278,12,-323,9,-409,37,-314,19,-342,54,-407,39,-256,71,-152,12,-286,28,-180,3,-432,32,-174,6,-209,2,-258,5,-208,20
47,-372,10,-274,70,-215,29,-291,5,-286,13,-324,9,-412,38,-318,20,-345,54,-408,39,-256,71,-160,13,-293,28,-183,3,-441,32,-176,6,-213,2,-263,5,-212,20
48,-378,10,-277,70,-215,29,-297,5,-295,14,-326,9,-420,38,-322,20,-348,54,-412,39,-261,73,-168,13,-297,28,-188,3,-441,32,-183,6,-216,2,-273,6,-216,20
49,-384,10,-279,70,-220,29,-309,5,-297,14,-329,9,-420,38,-332,21,-353,54,-413,40,-269,74,-174,13,-306,28,-189,3,-443,32,-187,6,-224,2,-278,7,-218,20
50,-389,10,-284,70,-224,29,-320,5,-302,15,-333,9,-432,39,-340,21,-353,54,-414,40,-273,75,-182,13,-308,28,-193,4,-443,32,-192,6,-231,2,-280,7,-222,20
51,-391,10,-284,70,-228,29,-325,5,-307,15,-341,9,-435,39,-345,21,-358,54,-423,40,-275,75,-192,13,-317,28,-196,4,-446,32,-195,6,-242,2,-285,7,-225,20
52,-401,10,-286,70,-230,29,-325,5,-314,15,-346,9,-435,39,-351,22,-359,54,-430,40,-282,75,-199,13,-323,28,-199,4,-449,32,-201,7,-249,2,-294,7,-230,20
53,-409,10,-288,70,-230,29,-330,5,-317,15,-355,9,-439,39,-358,26,-362,54,-430,40,-294,76,-203,13,-327,28,-201,4,-454,32,-205,7,-254,2,-304,7,-233,20
54,-416,10,-290,70,-232,29,-337,5,-326,15,-361,9,-444,39,-362,26,-368,54,-435,40,-298,76,-205,14,-334,28,-203,4,-457,33,-208,7,-259,2,-313,7,-238,20
55,-424,10,-293,70,-235,29,-339,5,-335,15,-362,9,-447,39,-369,27,-370,54,-437,40,-304,77,-209,15,-339,28,-206,4,-464,33,-214,7,-272,2,-317,7,-242,20
56,-425,10,-299,70,-237,30,-345,5,-340,15,-370,9,-451,40,-376,27,-375,54,-443,40,-310,78,-213,15,-342,28,-209,4,-464,33,-217,9,-283,3,-325,7,-243,20
57,-434,10,-304,70,-238,30,-354,5,-346,15,-378,9,-455,40,-383,27,-377,54,-446,40,-313,79,-217,15,-346,28,-209,4,-466,33,-224,9,-295,3,-333,7,-243,20
58,-441,10,-308,70,-240,30,-362,5,-351,15,-383,9,-461,40,-391,29,-380,54,-452,40,-314,80,-223,16,-356,28,-211,4,-471,33,-225,9,-305,3,-334,7,-244,20
59,-446,10,-309,70,-246,30,-366,5,-358,15,-388,9,-466,40,-400,29,-385,54,-452,40,-317,80,-234,17,-361,28,-212,4,-471,33,-230,9,-315,3,-343,7,-247,20
60,-452,10,-309,70,-248,30,-374,5,-359,15,-398,9,-471,40,-406,29,-391,54,-453,40,-321,80,-246,17,-368,28,-217,4,-475,33,-235,9,-322,3,-346,7,-250,20
61,-456,10,-309,70,-253,31,-383,5,-361,15,-402,9,-474,40,-411,29,-394,54,-457,40,-322,80,-251,18,-374,28,-222,4,-480,33,-244,9,-330,3,-356,7,-255,20
62,-458,10,-313,70,-255,31,-387,5,-365,16,-406,9,-477,40,-418,29,-399,54,-458,40,-326,80,-258,18,-381,28,-223,4,-485,33,-251,9,-346,3,-362,7,-260,20
63,-466,10,-316,70,-257,31,-392,5,-368,16,-409,9,-484,40,-422,29,-401,54,-461,40,-337,80,-267,19,-385,28,-228,4,-486,33,-262,9,-350,3,-368,7,-263,20
64,-468,10,-318,70,-261,32,-395,5,-372,16,-419,9,-486,40,-427,29,-406,54,-463,40,-342,81,-280,19,-390,28,-232,4,-487,33,-271,9,-355,3,-374,7,-269,20
65,-474,10,-324,70,-262,32,-402,5,-378,16,-427,9,-488,40,-429,29,-411,54,-466,40,-344,81,-291,19,-394,28,-236,4,-492,33,-274,9,-363,3,-381,7,-274,20
66,-478,10,-327,70,-262,33,-408,5,-382,16,-433,9,-491,40,-438,29,-411,54,-471,40,-346,81,-297,20,-398,28,-242,4,-496,33,-283,9,-371,3,-389,7,-280,20
67,-481,10,-327,70,-267,33,-414,5,-392,16,-437,9,-493,40,-447,29,-413,54,-476,40,-347,81,-304,20,-408,28,-246,4,-498,34,-294,9,-377,3,-391,7,-285,20
68,-481,10,-331,70,-270,35,-420,6,-395,16,-439,9,-496,40,-451,29,-417,54,-477,40,-353,82,-314,20,-416,28,-250,4,-505,34,-304,9,-382,3,-396,7,-291,20
69,-489,10,-333,70,-272,35,-430,6,-402,16,-448,9,-502,40,-457,29,-420,54,-479,40,-356,82,-326,20,-417,28,-253,4,-507,34,-310,9,-387,3,-400,7,-295,20
70,-491,10,-337,70,-278,35,-442,6,-403,16,-454,9,-503,41,-460,29,-425,54,-481,40,-361,82,-332,20,-417,28,-258,4,-510,34,-321,9,-394,3,-408,7,-302,20
71,-496,10,-341,70,-282,35,-449,6,-408,16,-457,9,-506,41,-468,29,-428,54,-481,40,-367,82,-338,20,-430,28,-262,4,-511,34,-333,9,-399,3,-412,7,-304,20
72,-497,10,-344,70,-288,35,-456,6,-410,16,-461,9,-506,41,-474,29,-428,54,-485,40,-373,82,-341,20,-437,28,-270,4,-513,34,-346,9,-405,3,-423,7,-310,20
73,-503,10,-348,71,-292,35,-461,6,-417,16,-462,9,-510,41,-481,29,-431,54,-490,40,-378,82,-346,20,-439,28,-274,4,-515,34,-351,9,-414,3,-428,7,-320,21
74,-509,10,-350,71,-297,35,-466,7,-422,16,-467,9,-511,41,-485,29,-435,54,-491,40,-383,82,-356,20,-446,28,-278,4,-517,34,-359,9,-420,3,-436,7,-326,21
75,-512,10,-357,71,-305,35,-466,7,-426,16,-470,9,-511,41,-491,29,-438,54,-496,40,-390,82,-366,20,-451,28,-285,4,-519,34,-363,9,-428,3,-442,7,-333,21
76,-516,10,-363,71,-308,35,-477,7,-432,16,-475,9,-512,41,-495,30,-442,54,-498,40,-396,82,-371,21,-454,29,-289,4,-521,34,-371,10,-434,3,-446,7,-340,21
77,-519,10,-368,71,-314,36,-481,7,-438,16,-476,9,-517,41,-498,30,-445,54,-503,41,-402,82,-379,21,-459,29,-294,4,-523,34,-380,10,-438,3,-451,8,-347,21
78,-523,10,-374,71,-319,36,-484,7,-441,16,-485,9,-520,41,-503,30,-450,54,-506,41,-405,82,-393,21,-464,29,-296,4,-523,34,-387,10,-443,3,-460,8,-351,21
79,-529,10,-377,71,-328,36,-484,7,-444,16,-485,9,-520,41,-506,30,-457,54,-507,41,-408,82,-404,21,-473,29,-309,4,-524,34,-395,10,-453,3,-463,8,-356,21
