,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,6,-20,9,-15,17,-22,7,-36,20,-22,7
1,-23,6,-20,9,-25,35,-22,7,-38,20,-22,7
2,-23,6,-20,9,-31,38,-31,19,-38,20,-22,7
3,-23,6,-20,9,-40,43,-38,28,-38,20,-22,7
4,-23,6,-20,9,-46,54,-45,34,-38,20,-22,7
5,-23,6,-20,9,-69,57,-48,35,-38,20,-22,7
6,-23,6,-20,9,-76,68,-54,41,-38,20,-22,7
7,-23,6,-20,9,-90,77,-58,44,-38,20,-22,7
8,-23,6,-20,9,-102,93,-59,45,-38,20,-22,7
9,-23,6,-20,9,-108,106,-63,52,-38,20,-22,7
10,-23,6,-20,9,-118,114,-68,59,-38,20,-22,7
11,-23,6,-20,9,-123,120,-83,63,-38,20,-22,7
12,-23,6,-20,9,-132,127,-93,67,-38,20,-22,7
13,-23,6,-20,9,-140,141,-95,73,-38,20,-22,7
14,-23,6,-20,9,-146,143,-101,89,-38,20,-22,7
15,-23,6,-20,9,-157,152,-109,91,-38,20,-22,7
16,-23,6,-20,9,-172,165,-110,92,-38,20,-22,7
17,-23,6,-20,9,-182,184,-111,92,-38,20,-22,7
18,-23,6,-20,9,-185,196,-126,92,-38,20,-22,7
19,-23,6,-20,9,-201,208,-128,92,-38,20,-22,7
20,-23,6,-20,9,-210,212,-141,96,-38,20,-22,7
21,-23,6,-20,9,-210,212,-164,103,-38,20,-22,7
22,-23,6,-20,9,-233,219,-164,103,-38,20,-22,7
23,-23,6,-20,9,-250,224,-170,105,-38,20,-22,7
24,-23,6,-20,9,-258,231,-185,105,-38,20,-22,7
25,-23,6,-20,9,-263,231,-205,108,-40,20,-22,7
26,-23,6,-20,9,-280,233,-216,108,-40,20,-22,7
27,-23,6,-20,9,-291,238,-228,110,-40,20,-22,7
28,-23,6,-20,9,-293,238,-253,113,-40,20,-22,7
29,-23,6,-20,9,-296,238,-276,117,-40,20,-22,7
30,-23,6,-20,9,-296,238,-304,119,-40,20,-22,7
31,-23,6,-20,9,-296,238,-332,121,-40,20,-22,7
32,-23,6,-20,9,-296,238,-358,125,-40,20,-22,7
33,-23,6,-20,9,-296,238,-384,129,-40,20,-22,7
34,-23,6,-20,9,-296,238,-400,134,-40,29,-22,7
35,-23,6,-20,9,-296,238,-400,134,-58,41,-22,7
36,-23,6,-20,9,-296,238,-400,134,-79,50,-22,7
37,-23,6,-20,9,-296,238,-400,134,-92,67,-22,7
38,-23,6,-20,9,-296,238,-400,134,-109,80,-22,7
39,-23,6,-20,9,-296,238,-400,134,-131,88,-22,7
40,-23,6,-20,9,-296,238,-400,134,-155,94,-22,7
41,-23,6,-20,9,-296,238,-400,134,-177,102,-22,7
42,-23,6,-20,9,-296,238,-400,134,-200,109,-22,7
43,-23,6,-20,9,-296,238,-400,134,-225,114,-22,7
44,-23,6,-20,9,-296,238,-400,134,-251,118,-22,7
45,-23,6,-20,9,-296,238,-400,134,-276,123,-22,7
46,-23,6,-20,9,-296,238,-400,134,-302,127,-22,7
47,-23,6,-20,9,-296,238,-400,134,-327,132,-22,7
48,-23,6,-20,9,-296,238,-400,134,-353,136,-22,7
49,-23,6,-20,9,-296,238,-400,134,-373,146,-22,7
50,-23,6,-32,12,-296,238,-400,134,-381,153,-22,7
51,-23,6,-32,12,-296,238,-400,134,-381,153,-31,28
52,-23,6,-32,12,-296,238,-400,134,-381,153,-40,49
53,-23,6,-32,12,-296,238,-400,134,-381,153,-52,67
54,-23,6,-32,12,-296,238,-400,134,-381,153,-66,83
55,-23,6,-32,12,-296,238,-400,134,-381,153,-85,94
56,-23,6,-32,12,-296,238,-400,134,-381,153,-99,110
57,-23,6,-32,12,-296,238,-400,134,-381,153,-123,116
58,-23,6,-32,12,-296,238,-400,134,-381,153,-136,133
59,-23,6,-32,12,-296,238,-400,134,-381,153,-156,143
60,-23,6,-32,12,-296,238,-400,134,-381,153,-178,151
61,-23,6,-32,12,-296,238,-400,134,-381,153,-203,156
62,-23,6,-32,12,-296,238,-400,134,-381,153,-226,163
63,-23,6,-32,12,-296,238,-400,134,-381,153,-252,167
64,-23,6,-32,12,-296,238,-400,134,-381,153,-281,168
65,-23,6,-32,12,-296,238,-400,134,-381,153,-310,169
66,-23,6,-32,12,-296,238,-400,134,-381,153,-340,169
67,-23,6,-36,13,-296,238,-400,134,-381,153,-365,169
68,-36,6,-52,14,-296,238,-400,134,-381,153,-365,169
69,-43,29,-52,14,-296,238,-400,134,-381,153,-365,169
70,-54,48,-52,14,-296,238,-400,134,-381,153,-365,169
71,-71,61,-52,14,-296,238,-400,134,-381,153,-365,169
72,-83,79,-52,14,-296,238,-400,134,-381,153,-365,169
73,-102,90,-52,14,-296,238,-400,134,-381,153,-365,169
74,-119,103,-52,14,-296,238,-400,134,-381,153,-365,169
75,-138,114,-52,14,-296,238,-400,134,-381,153,-365,169
76,-159,123,-52,14,-296,238,-400,134,-381,153,-365,169
77,-184,128,-52,14,-296,238,-400,134,-381,153,-365,169
78,-204,138,-52,14,-296,238,-400,134,-381,153,-365,169
79,-229,143,-52,14,-296,238,-400,134,-381,153,-365,169
