STM,STM_stable,STM_stable_validation,STM_validation
0.4084518632424197,0.4082204353322137,0.4079063576053146,0.4079063576053146
0.41192638587788477,0.46728522316477883,0.507967363582298,0.4266750809025687
0.43480247000870514,0.515418647468484,0.5343036694448715,0.4498565731540693
0.4622842008870998,0.5459647024991924,0.5715454723277292,0.47582465174304495
0.4840102741933343,0.5637560738356677,0.5944268516624566,0.4900668440626172
0.49965444795793007,0.5850415975547262,0.6103185362562646,0.5091239520698153
0.5173761053572269,0.5971315178246425,0.622825350619797,0.5297090346149541
0.5288745559604777,0.6136264085664487,0.630189055352526,0.5460493857007561
0.5451531044619342,0.6240435352846279,0.6425717843061107,0.5523906795331289
0.555845934463039,0.6325818643297917,0.653619394707379,0.5656331046344952
0.5619100359068944,0.6437699312938268,0.6574926296401017,0.575511215867141
0.5686649999479235,0.6491263749580817,0.6635592370726285,0.5898178883822165
0.572048891351301,0.6543933091493027,0.6723496210969735,0.5923175408274711
0.5803982269607255,0.6562615021812811,0.6739186094312649,0.5938881311745912
0.5873107601106425,0.662528431864105,0.6790235150831618,0.6024171943289012
0.5920513273460997,0.6629445484695718,0.6781834722803705,0.6083615887814836
0.5969002419888214,0.6635579697521055,0.6783921877864865,0.6132186142561068
0.604134194121233,0.6672009916525413,0.6809066160256029,0.6176698978667644
0.6100293346354582,0.6717744901289943,0.6807968642771165,0.6198273458292572
0.6142439086584176,0.6760766615898367,0.6815769538845027,0.6209266676982416
0.6190408879512597,0.6783791144425811,0.6866467190692119,0.6204193608798968
0.6201459949138772,0.6791983868039512,0.6857271372319821,0.6232859375397539
0.6210734720922108,0.6795294274269144,0.6880316597484598,0.6303149800652909
0.6280325748827197,0.6829237575998041,0.6873493569726792,0.6333532579444361
0.631622489858879,0.6845018462451863,0.6889163052844873,0.6347778071825613
0.6353136150165636,0.6847025478790423,0.6919831432211759,0.6377767027934965
0.6375104969437335,0.6857634702744453,0.6929661379514958,0.6370115558394854
0.6407987263669238,0.6868775613142496,0.6936984638801853,0.6402944926145987
0.6431986756932869,0.6864241817613438,0.695328828194357,0.6436139311338922
0.648167423336123,0.6887039512155448,0.6943206795284339,0.6428604093094189
0.6480405502237817,0.6877066006002964,0.6962511913993428,0.6470469508173358
0.6508594816093555,0.6865052152049143,0.6988707079784001,0.6468190663234724
0.6542509990538795,0.6881013101112196,0.6959013673501798,0.6515355207348997
0.6550261868033102,0.6870981139741806,0.6981805553380177,0.6522665902174926
0.6531790301670002,0.6906311028200075,0.6998626466663865,0.6513729940984967
0.6560078436250997,0.6926323418743986,0.700416115351572,0.6544312370046349
0.659930936699009,0.6935223439957353,0.6992566843802557,0.6566997420798732
0.6623097346361527,0.6940124744937464,0.6989554751710861,0.6577336937601097
0.6618175069176124,0.6943834510634354,0.6974779609106748,0.6592140787227297
0.6616253604561118,0.6951863593206956,0.6991167027557581,0.6598139467183669
0.6622332814432496,0.6926204888581994,0.6961350747033533,0.6606017858416136
0.6613663173821657,0.6936111002275483,0.6969610913794234,0.6625859986294612
0.6634530541585342,0.6943443343694061,0.6969654176027956,0.6628153589530095
0.6656300530207716,0.694229425375514,0.6967923678028094,0.6636290095794961
0.6653900892031929,0.6928632370353814,0.696555889976506,0.666407628168553
0.6677384957767841,0.6922538494359743,0.6969343621160459,0.6665353000511235
0.6651598661727994,0.6926219060287014,0.6973595414004102,0.6682713786413461
0.668398566660219,0.693398729492003,0.6964869794928373,0.6656729384442499
0.6681438061969552,0.6946381803504226,0.6963230235776389,0.6671367130346463
0.6690642081026188,0.69492441816974,0.6960712896443005,0.6701462972169097
0.6698175574750258,0.6931620577590053,0.6973396356727518,0.6727788094590813
0.6697758111010393,0.6938365365681113,0.6974413957726407,0.6739070436987672
0.6703447083577979,0.6922748372922839,0.6963982784229298,0.6756024021049365
0.6739058030093835,0.6939538002078751,0.6962164381196335,0.6784307160585167
0.6745969006175155,0.6926552076077241,0.6961347282618494,0.6772848171379131
0.6747048957430968,0.6915148748876875,0.6962199084669227,0.6769250476319476
0.6755608659304552,0.692684474077156,0.6964766658700906,0.6772238231189568
0.6753370471807637,0.6932927114776851,0.6966389626922789,0.6766302306479649
0.6753830716277972,0.6928514374953458,0.6968381311327474,0.6775182521160303
0.6751591791158623,0.6916979383473282,0.6973833315158767,0.6771887212243457
0.6757048137670374,0.6922250517051718,0.6973293192503314,0.67870705524439
0.6777272686061956,0.6928353501173764,0.6965799208893434,0.6795027919224902
0.677135577852063,0.6943698733952997,0.6965329958262129,0.6797478497311391
0.6783484502255983,0.6935915368172343,0.6966997913986485,0.680999383062103
0.6777531813484118,0.6932116178788252,0.6959548029825696,0.6814126829484581
0.6789934064470086,0.6953063091580031,0.6958717207155445,0.6807360879707779
0.6791265489617649,0.695580573037098,0.6966024130991149,0.6820654513173284
0.6805899391093346,0.6948201033158292,0.6961889188185211,0.6826475611824626
0.6819377909581177,0.6945002784029076,0.6963827575410998,0.6828162809957897
0.6806622868847568,0.6939092111640422,0.696368910704921,0.6840709120012222
0.6814962083986796,0.6949344208193792,0.6963256535919601,0.6841967778885579
0.683073197514526,0.6938497452711984,0.6967732174842393,0.6850201715842942
0.683459546763531,0.6940777724861288,0.696717773106413,0.6841569597697698
0.682583243588903,0.6945440176861477,0.6969184819151545,0.6850051292841032
0.6805941640900373,0.6953625358067365,0.6971572617445073,0.6857716278156802
0.6844451976447828,0.6945299638107625,0.6969480445302706,0.685599170419783
0.6851347282241608,0.6943154377770723,0.6965096512526299,0.6853927316967708
0.6853678779177544,0.6942716899201673,0.6962291835107517,0.6853976325941437
0.6857898545226754,0.694387429407784,0.6961823643720603,0.6858719162791179
0.6861117339673578,0.6937690757926643,0.6969673455745425,0.6873746113003837
0.6883888958627561,0.6933266025374268,0.6966852062367882,0.687703477226742
