,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,8,-22,10,-20,14,-26,9,-28,8,-23,11
1,-27,8,-25,16,-21,15,-28,11,-35,8,-27,13
2,-32,9,-28,16,-24,21,-30,12,-37,11,-29,15
3,-37,10,-30,16,-25,25,-36,13,-40,14,-31,17
4,-39,10,-31,17,-33,25,-43,14,-44,15,-34,19
5,-44,12,-35,18,-35,27,-49,14,-47,16,-37,20
6,-48,12,-39,20,-40,29,-53,14,-49,18,-41,21
7,-51,13,-41,22,-44,30,-61,16,-50,19,-43,24
8,-56,15,-44,22,-46,33,-64,18,-54,21,-45,26
9,-59,16,-47,23,-50,35,-67,18,-56,24,-50,29
10,-61,16,-49,25,-54,40,-69,19,-62,25,-54,30
11,-63,17,-52,27,-57,44,-72,19,-66,26,-57,34
12,-65,18,-57,29,-60,45,-76,22,-71,26,-60,35
13,-67,19,-62,30,-63,47,-79,24,-73,27,-66,37
14,-72,20,-67,31,-66,48,-83,24,-77,29,-69,38
15,-74,22,-70,31,-69,49,-88,25,-84,33,-70,39
16,-78,22,-74,32,-70,52,-93,25,-89,35,-75,39
17,-79,22,-78,32,-75,56,-99,26,-92,37,-78,40
18,-82,27,-81,32,-78,58,-103,28,-97,37,-81,40
19,-90,29,-86,33,-80,60,-104,28,-99,37,-85,43
20,-94,29,-92,34,-80,66,-108,32,-100,37,-89,43
21,-97,31,-99,37,-83,68,-111,32,-100,39,-92,45
22,-100,35,-101,38,-87,69,-114,34,-103,40,-97,46
23,-102,37,-106,40,-88,70,-117,36,-107,43,-101,47
24,-106,39,-107,41,-90,74,-124,36,-111,45,-103,48
25,-108,41,-107,43,-91,75,-127,39,-120,46,-106,51
26,-112,42,-109,44,-92,80,-132,39,-125,46,-111,52
27,-112,45,-114,45,-97,81,-134,42,-130,46,-116,52
28,-115,47,-117,48,-100,85,-138,43,-131,46,-120,54
29,-120,50,-121,49,-101,86,-140,44,-134,47,-126,56
30,-122,52,-122,52,-101,89,-141,47,-140,49,-130,59
31,-125,53,-128,53,-105,90,-145,48,-142,51,-132,62
32,-126,53,-133,55,-105,96,-148,50,-149,52,-132,65
33,-129,54,-135,55,-107,99,-154,50,-156,55,-135,65
34,-131,55,-143,56,-110,101,-156,51,-159,58,-139,65
35,-140,56,-145,58,-112,103,-162,51,-160,58,-143,66
36,-145,59,-145,59,-115,104,-164,53,-163,59,-150,68
37,-148,61,-147,60,-119,107,-168,56,-165,59,-155,69
38,-155,62,-150,60,-122,109,-171,57,-169,62,-156,71
39,-158,62,-155,63,-122,110,-175,59,-172,64,-163,71
40,-161,62,-159,64,-126,112,-180,61,-176,65,-164,74
41,-166,63,-163,64,-126,112,-184,64,-178,69,-169,76
42,-169,64,-169,64,-130,114,-189,65,-182,71,-170,77
43,-173,65,-172,64,-132,118,-194,67,-184,74,-172,79
44,-177,66,-175,66,-136,120,-194,68,-188,77,-176,81
45,-183,68,-177,69,-138,123,-198,69,-193,77,-176,83
46,-192,68,-178,70,-143,124,-200,69,-198,78,-179,85
47,-194,70,-184,71,-145,125,-203,69,-202,80,-183,88
48,-196,73,-191,72,-150,127,-206,70,-206,80,-183,90
49,-204,74,-196,73,-153,127,-210,71,-208,81,-186,91
50,-206,74,-199,78,-156,128,-217,73,-210,81,-188,94
51,-211,76,-202,82,-158,128,-222,75,-212,85,-189,94
52,-215,78,-203,85,-161,130,-226,76,-215,85,-193,97
53,-221,78,-212,87,-164,131,-229,76,-218,85,-194,99
54,-225,78,-215,89,-168,133,-233,77,-220,87,-200,99
55,-229,81,-217,91,-172,134,-236,78,-224,88,-204,100
56,-233,82,-218,93,-176,139,-237,78,-229,89,-208,102
57,-235,84,-220,95,-178,142,-242,79,-233,91,-212,103
58,-239,86,-223,95,-181,142,-246,82,-237,94,-214,105
59,-240,88,-231,96,-184,144,-249,84,-241,95,-217,105
60,-241,91,-234,99,-188,147,-255,84,-243,95,-219,108
61,-244,94,-241,99,-191,148,-259,85,-247,97,-220,109
62,-246,97,-247,100,-191,150,-264,85,-251,100,-223,110
63,-246,98,-251,102,-192,153,-268,86,-256,103,-226,113
64,-254,99,-255,104,-194,155,-271,86,-259,103,-229,115
65,-259,101,-257,105,-196,157,-276,86,-263,105,-233,116
66,-262,101,-263,107,-197,160,-282,87,-265,106,-235,119
67,-264,105,-266,107,-201,162,-286,87,-267,106,-240,123
68,-268,108,-272,108,-205,163,-289,89,-271,107,-241,123
69,-270,110,-276,108,-209,165,-291,90,-275,109,-244,127
70,-274,111,-281,113,-215,166,-292,90,-277,110,-246,129
71,-280,112,-283,115,-221,167,-296,92,-280,110,-247,131
72,-285,115,-285,116,-223,172,-300,94,-282,111,-250,131
73,-291,117,-286,116,-225,174,-303,97,-284,115,-255,131
74,-294,118,-288,117,-228,176,-307,97,-287,120,-258,134
75,-299,118,-294,117,-230,180,-310,98,-289,120,-265,134
76,-301,119,-296,118,-233,181,-317,98,-294,123,-268,136
77,-306,121,-298,120,-235,184,-323,99,-298,124,-269,137
78,-308,123,-300,121,-236,186,-332,102,-303,125,-271,137
79,-312,124,-303,122,-239,190,-334,103,-309,126,-274,138
