,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-307,40,-94,3,-78,19,-89,8,-95,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
1,-412,52,-227,3,-78,19,-89,8,-95,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
2,-412,52,-455,5,-95,22,-89,8,-95,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
3,-412,52,-455,5,-268,99,-89,8,-95,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
4,-412,52,-455,5,-339,125,-223,27,-95,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
5,-412,52,-455,5,-339,125,-405,55,-135,2,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
6,-412,52,-455,5,-339,125,-405,55,-384,3,-94,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
7,-412,52,-455,5,-339,125,-405,55,-458,4,-269,3,-95,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
8,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-156,2,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
9,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-405,3,-95,2,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
10,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-290,3,-95,2,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
11,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-174,3,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
12,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-423,4,-95,2,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
13,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-310,3,-92,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
14,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-192,5,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
15,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-438,9,-92,5,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
16,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-320,14,-91,6,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
17,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-204,14,-95,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
18,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-103,2,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
19,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-351,4,-87,10,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
20,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-220,18,-89,8,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
21,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-113,12,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
22,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-333,42,-95,2,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
23,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-253,5,-95,2,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
24,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-141,4,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
25,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-385,10,-90,7,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
26,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-270,10,-94,3,-93,4,-94,3,-92,5,-93,4,-92,5
27,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-161,4,-93,4,-94,3,-92,5,-93,4,-92,5
28,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-409,6,-93,4,-94,3,-92,5,-93,4,-92,5
29,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-289,11,-94,3,-92,5,-93,4,-92,5
30,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-179,5,-92,5,-93,4,-92,5
31,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-429,5,-92,5,-93,4,-92,5
32,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-454,6,-297,24,-93,4,-92,5
33,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-454,6,-431,32,-195,10,-92,5
34,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-454,6,-431,32,-435,20,-92,5
35,-412,52,-455,5,-339,125,-405,55,-458,4,-456,5,-458,4,-459,4,-457,4,-460,3,-451,9,-445,18,-435,25,-458,6,-423,37,-406,58,-450,10,-452,10,-447,15,-456,6,-447,16,-454,6,-431,32,-440,20,-326,16
36,-415,54,-461,5,-341,128,-411,55,-463,4,-462,5,-463,4,-464,4,-463,4,-465,3,-457,9,-450,18,-441,25,-463,6,-429,37,-409,60,-456,10,-457,10,-451,15,-460,6,-451,16,-459,6,-435,32,-445,20,-446,22
37,-427,55,-474,5,-352,130,-422,57,-477,4,-475,5,-477,4,-477,4,-477,4,-478,3,-470,9,-463,18,-454,25,-476,6,-440,39,-421,61,-462,10,-461,10,-455,15,-465,6,-455,16,-463,6,-439,32,-449,20,-449,23
38,-439,55,-486,5,-359,135,-430,61,-489,4,-487,5,-489,4,-489,4,-489,4,-490,3,-482,9,-468,18,-456,25,-478,6,-442,39,-423,61,-469,12,-472,11,-467,15,-477,6,-467,16,-474,7,-451,32,-461,20,-460,24
39,-446,55,-493,5,-363,138,-436,62,-496,4,-494,5,-496,4,-496,4,-496,4,-497,3,-489,9,-480,20,-470,26,-490,6,-454,39,-433,63,-481,12,-484,11,-479,15,-489,6,-479,16,-485,8,-463,32,-472,21,-472,24
40,-458,55,-505,5,-370,143,-447,63,-508,4,-506,5,-508,4,-508,4,-508,4,-509,3,-501,9,-492,20,-483,27,-507,6,-468,42,-442,67,-486,12,-489,11,-484,15,-494,6,-484,16,-490,8,-467,33,-477,21,-477,24
41,-465,55,-512,5,-373,147,-455,63,-515,4,-514,5,-515,4,-515,4,-515,4,-516,3,-508,9,-499,20,-490,27,-514,6,-473,44,-452,68,-505,13,-508,11,-499,15,-507,6,-497,16,-502,9,-479,34,-490,21,-490,24
