,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
17,-133,780,-509,281,-290,53,-179,5,-355,28,-142,3,-154,2,-167,3,-185,11,-452,73,-294,53,-220,11,-171,5,-120,3,-288,10,-276,25,-209,6,-145,2,-154,3,-172,6,-112,2,-215,6,-124,3
18,-138,800,-524,289,-308,56,-196,5,-366,29,-152,3,-159,2,-170,3,-197,11,-470,76,-305,55,-226,12,-175,5,-122,3,-300,12,-283,26,-213,6,-150,2,-157,3,-181,6,-113,2,-225,7,-124,3
19,-142,834,-538,298,-315,56,-199,5,-395,29,-153,3,-161,2,-171,3,-205,12,-494,79,-312,56,-232,12,-178,5,-125,3,-305,12,-301,27,-219,6,-152,2,-164,3,-191,6,-114,2,-239,7,-130,3
20,-147,869,-554,301,-328,56,-208,5,-419,29,-154,3,-162,2,-179,3,-216,12,-513,83,-323,56,-236,12,-184,5,-125,3,-332,12,-309,28,-223,7,-155,2,-166,3,-194,6,-117,2,-243,7,-134,3
21,-155,914,-568,306,-337,57,-219,5,-436,29,-157,3,-168,2,-182,3,-227,15,-532,87,-329,59,-247,12,-187,5,-128,3,-338,12,-320,28,-231,8,-160,2,-168,3,-199,6,-120,2,-245,7,-136,3
22,-159,936,-594,312,-342,57,-226,5,-459,30,-158,3,-174,2,-185,3,-241,17,-573,91,-333,59,-250,13,-189,6,-138,3,-348,13,-331,28,-236,8,-161,2,-170,3,-203,6,-125,2,-247,7,-139,3
23,-162,950,-613,320,-352,57,-235,5,-470,31,-165,3,-176,2,-187,3,-256,18,-589,94,-349,62,-257,13,-189,6,-140,3,-381,13,-341,28,-247,8,-164,2,-174,3,-215,6,-125,2,-248,7,-146,3
24,-163,961,-623,327,-361,58,-249,5,-482,34,-167,3,-185,2,-199,3,-263,19,-607,97,-368,64,-269,13,-196,6,-140,3,-395,13,-350,28,-263,8,-168,2,-179,3,-228,6,-125,2,-256,7,-147,3
25,-168,984,-646,332,-375,59,-256,5,-494,35,-169,3,-187,2,-202,3,-280,19,-623,98,-384,65,-274,13,-200,6,-151,3,-409,13,-353,28,-270,9,-172,2,-181,3,-244,6,-127,2,-265,7,-150,3
26,-172,1001,-659,334,-388,62,-268,5,-513,35,-175,3,-190,2,-208,3,-296,19,-643,99,-396,66,-280,13,-202,6,-155,3,-433,13,-355,28,-279,9,-177,2,-184,3,-259,6,-127,2,-271,7,-156,3
27,-175,1023,-674,342,-395,63,-277,5,-530,36,-181,3,-194,2,-214,3,-301,19,-661,103,-407,67,-289,13,-204,6,-157,3,-458,13,-368,28,-297,9,-182,2,-185,3,-261,6,-130,2,-278,7,-161,3
28,-178,1040,-697,350,-400,63,-304,5,-538,37,-184,3,-196,2,-220,3,-321,19,-697,106,-414,67,-296,13,-205,6,-159,3,-471,13,-372,28,-305,9,-183,2,-185,3,-269,6,-134,2,-279,7,-173,3
29,-183,1060,-715,358,-405,63,-307,5,-563,39,-188,3,-201,2,-227,3,-334,19,-717,107,-423,67,-304,13,-211,6,-169,3,-484,14,-374,28,-308,9,-186,2,-191,3,-277,6,-136,2,-296,7,-179,3
30,-186,1071,-745,365,-413,64,-330,5,-574,40,-195,3,-203,2,-229,3,-341,19,-735,109,-432,67,-307,13,-216,6,-174,3,-501,15,-391,29,-321,9,-187,2,-193,3,-286,6,-138,2,-301,7,-186,3
31,-188,1082,-765,374,-424,65,-344,5,-592,42,-195,3,-208,2,-239,3,-347,20,-753,110,-444,67,-313,13,-218,6,-178,3,-524,18,-395,30,-331,9,-187,2,-197,3,-306,6,-141,2,-304,7,-192,3
32,-192,1093,-785,382,-437,67,-352,5,-611,44,-202,3,-210,2,-242,3,-359,21,-764,112,-452,67,-323,13,-218,6,-181,3,-538,18,-407,30,-353,9,-191,2,-200,3,-315,6,-146,2,-309,7,-202,3
33,-193,1126,-808,389,-445,67,-366,5,-628,44,-208,3,-211,2,-244,3,-379,21,-776,113,-461,67,-333,13,-218,6,-189,3,-550,18,-415,30,-362,10,-195,2,-202,3,-330,6,-148,2,-312,7,-204,3
34,-196,1153,-820,391,-453,67,-379,5,-643,44,-213,3,-212,2,-250,3,-394,21,-788,117,-472,68,-337,13,-220,6,-199,3,-574,18,-421,30,-367,10,-199,2,-203,3,-349,7,-157,2,-320,7,-206,3
35,-196,1164,-826,395,-463,67,-389,5,-675,47,-216,3,-217,2,-255,3,-410,22,-807,118,-478,69,-343,13,-224,6,-202,3,-588,18,-428,32,-385,10,-199,2,-211,3,-368,7,-158,2,-328,7,-213,3
36,-199,1180,-849,400,-467,67,-392,5,-686,47,-220,3,-221,2,-264,3,-425,22,-826,118,-482,69,-349,13,-228,6,-210,3,-608,18,-431,32,-403,10,-203,2,-221,3,-390,7,-161,2,-335,7,-218,3
37,-200,1195,-857,406,-469,68,-400,5,-701,47,-226,3,-223,2,-267,3,-449,24,-837,121,-492,70,-352,13,-229,7,-221,3,-621,18,-441,32,-414,10,-208,2,-229,3,-404,7,-165,2,-354,7,-230,3
38,-203,1205,-864,411,-476,68,-414,5,-712,48,-245,3,-228,2,-270,3,-462,26,-864,122,-497,71,-353,13,-231,7,-229,3,-640,18,-446,32,-425,10,-217,2,-234,3,-417,7,-174,2,-363,7,-235,3
39,-204,1209,-873,415,-487,69,-430,5,-730,48,-251,3,-232,2,-282,3,-476,26,-883,124,-503,71,-361,13,-239,7,-234,3,-657,18,-457,32,-440,11,-221,2,-238,3,-425,7,-178,2,-375,8,-240,3
40,-204,1219,-885,419,-492,69,-443,5,-749,49,-258,3,-235,2,-284,3,-487,26,-907,124,-518,71,-367,13,-242,7,-238,3,-683,18,-469,32,-449,11,-226,2,-243,3,-435,7,-185,2,-385,8,-247,3
41,-204,1227,-893,423,-507,70,-457,5,-759,49,-263,3,-247,2,-288,4,-502,26,-919,127,-528,72,-373,13,-245,7,-245,3,-703,22,-481,32,-463,11,-233,2,-249,3,-450,7,-191,2,-388,8,-251,3
42,-204,1237,-925,427,-511,70,-475,5,-774,49,-274,3,-249,2,-296,4,-510,28,-933,127,-541,72,-377,14,-250,7,-252,3,-718,23,-488,32,-474,11,-240,2,-251,3,-456,7,-197,2,-400,8,-256,3
43,-204,1251,-934,427,-514,70,-481,5,-785,49,-277,3,-253,2,-299,4,-521,29,-950,128,-554,73,-382,14,-257,7,-261,3,-751,23,-495,32,-488,13,-246,2,-253,3,-476,8,-201,2,-410,8,-269,3
44,-205,1268,-940,432,-521,71,-495,5,-793,49,-287,3,-255,2,-301,4,-544,29,-987,129,-562,73,-392,14,-260,7,-265,3,-764,24,-504,32,-499,13,-249,2,-253,3,-490,9,-205,2,-414,8,-280,3
45,-205,1275,-948,434,-529,71,-504,5,-804,49,-298,3,-261,2,-301,4,-560,30,-998,130,-568,73,-397,15,-264,7,-272,3,-781,24,-519,32,-513,13,-265,2,-259,3,-512,9,-210,2,-426,8,-289,3
46,-206,1283,-951,436,-533,71,-513,5,-813,49,-305,3,-268,2,-303,4,-573,30,-1018,130,-577,73,-408,16,-271,7,-284,3,-796,24,-523,33,-535,14,-271,2,-264,3,-528,9,-223,2,-437,8,-300,3
47,-208,1291,-965,440,-539,72,-522,5,-828,49,-316,3,-275,2,-308,4,-594,30,-1027,131,-582,73,-414,16,-272,7,-293,3,-813,24,-533,33,-554,14,-282,2,-269,3,-540,9,-228,2,-443,8,-311,3
48,-211,1293,-972,444,-544,72,-541,5,-852,49,-326,3,-280,2,-313,4,-610,30,-1038,132,-591,73,-422,16,-276,7,-302,3,-828,24,-544,33,-572,14,-283,2,-271,3,-557,9,-232,2,-448,8,-326,3
49,-212,1298,-983,447,-546,72,-563,5,-867,50,-330,3,-284,2,-314,4,-618,30,-1049,133,-596,73,-433,16,-280,7,-310,3,-850,24,-552,34,-605,15,-289,2,-274,3,-567,9,-237,2,-455,8,-343,3
50,-212,1306,-989,450,-548,72,-575,5,-874,51,-343,3,-293,2,-320,4,-635,31,-1066,134,-603,73,-439,16,-282,7,-322,3,-868,24,-561,34,-627,15,-293,2,-275,3,-582,9,-245,2,-471,8,-350,3
51,-213,1311,-999,452,-553,72,-582,5,-888,52,-350,3,-306,2,-324,4,-640,31,-1081,135,-609,73,-448,16,-285,7,-335,3,-890,24,-571,34,-641,15,-299,2,-284,3,-607,9,-253,2,-476,8,-360,3
52,-213,1313,-1004,454,-555,72,-596,5,-900,53,-364,3,-312,2,-326,4,-652,32,-1094,135,-619,73,-451,16,-288,7,-348,3,-915,24,-580,34,-658,15,-301,2,-295,3,-624,9,-259,2,-495,8,-369,3
53,-213,1323,-1009,455,-559,72,-605,5,-919,53,-372,3,-320,2,-330,4,-667,32,-1105,135,-625,73,-456,16,-291,7,-359,3,-926,24,-587,34,-683,15,-308,2,-299,3,-647,9,-272,2,-502,8,-383,3
54,-213,1330,-1018,458,-561,73,-617,5,-926,54,-385,4,-323,2,-336,4,-681,33,-1114,138,-634,73,-465,16,-300,7,-367,3,-934,24,-596,34,-699,15,-313,2,-314,3,-666,10,-280,2,-511,8,-396,3
55,-214,1337,-1024,462,-570,74,-630,5,-941,54,-396,5,-331,2,-340,4,-694,35,-1126,138,-642,73,-471,16,-305,7,-384,3,-946,24,-600,34,-718,15,-315,2,-322,3,-683,10,-289,2,-520,8,-403,3
56,-214,1343,-1030,464,-584,74,-667,5,-950,55,-405,5,-339,2,-345,4,-705,35,-1138,138,-645,73,-474,16,-311,7,-394,3,-967,24,-608,34,-728,15,-319,2,-329,4,-692,10,-300,2,-526,8,-414,3
57,-214,1347,-1039,464,-592,74,-687,5,-961,56,-416,5,-348,2,-358,4,-719,35,-1152,139,-650,73,-481,16,-321,7,-406,3,-980,24,-616,34,-741,15,-324,2,-339,4,-704,10,-306,2,-532,8,-422,3
58,-215,1354,-1042,464,-594,74,-702,5,-975,56,-425,5,-357,2,-367,4,-732,36,-1173,141,-654,73,-487,16,-331,7,-421,3,-996,24,-621,34,-758,15,-337,3,-347,4,-711,10,-313,2,-538,8,-431,3
59,-218,1363,-1048,465,-606,74,-722,5,-985,56,-430,6,-364,2,-373,4,-746,36,-1181,141,-658,73,-498,16,-342,7,-426,3,-1009,24,-629,34,-770,15,-348,3,-352,4,-731,10,-316,2,-546,8,-448,3
60,-218,1367,-1056,466,-610,74,-745,5,-995,56,-439,6,-372,2,-382,4,-761,38,-1187,142,-668,73,-505,16,-351,7,-430,3,-1017,24,-642,34,-781,15,-355,3,-363,4,-745,10,-322,2,-558,8,-466,3
61,-218,1373,-1066,468,-619,74,-755,5,-1003,56,-455,6,-377,2,-392,4,-771,38,-1199,143,-670,73,-516,16,-352,7,-439,3,-1041,24,-658,34,-789,16,-356,3,-375,5,-764,10,-327,2,-565,8,-480,3
62,-218,1378,-1072,469,-622,74,-776,5,-1009,56,-466,6,-385,2,-395,4,-785,38,-1205,143,-680,73,-522,16,-356,7,-450,3,-1055,24,-665,34,-800,16,-362,3,-393,5,-783,10,-333,3,-577,8,-501,3
63,-219,1388,-1085,472,-627,74,-787,5,-1012,57,-489,6,-396,2,-401,4,-804,38,-1210,143,-688,73,-534,16,-358,7,-454,3,-1063,24,-674,34,-804,16,-368,3,-401,5,-800,10,-347,3,-591,8,-514,3
64,-219,1392,-1088,472,-629,75,-802,5,-1018,58,-518,6,-401,2,-406,4,-815,38,-1215,143,-695,73,-548,16,-362,7,-466,3,-1079,24,-681,34,-824,16,-372,3,-408,5,-815,10,-356,3,-599,8,-534,3
65,-219,1395,-1094,473,-637,75,-811,5,-1028,58,-530,6,-406,2,-408,4,-838,38,-1219,144,-701,73,-556,16,-368,7,-486,3,-1095,24,-683,34,-838,16,-381,3,-421,5,-838,10,-362,3,-608,8,-548,3
66,-220,1399,-1098,476,-641,75,-826,5,-1042,58,-539,6,-412,2,-416,4,-852,39,-1228,144,-711,73,-566,16,-376,7,-493,3,-1103,25,-685,34,-859,16,-386,3,-430,6,-855,10,-380,3,-619,8,-558,3
67,-220,1407,-1107,480,-644,75,-842,5,-1048,58,-555,6,-414,2,-421,4,-863,39,-1236,145,-716,73,-569,16,-396,7,-499,3,-1127,26,-693,34,-875,16,-389,4,-448,6,-870,11,-387,3,-622,8,-568,3
68,-220,1415,-1110,481,-652,75,-850,5,-1055,58,-568,6,-418,2,-428,4,-878,39,-1244,145,-720,73,-573,17,-402,7,-515,3,-1153,27,-701,34,-881,16,-404,4,-465,6,-880,11,-399,3,-630,8,-582,3
69,-221,1419,-1114,482,-661,75,-861,5,-1065,58,-589,6,-428,2,-438,4,-892,39,-1247,145,-723,74,-579,17,-412,7,-521,3,-1163,27,-707,34,-896,16,-413,4,-471,6,-892,11,-414,3,-645,8,-600,3
70,-221,1424,-1120,482,-665,75,-870,5,-1081,58,-594,7,-437,2,-442,4,-908,41,-1254,145,-731,74,-584,17,-414,8,-534,3,-1186,28,-717,34,-903,16,-416,4,-493,6,-904,11,-422,3,-656,8,-619,4
71,-221,1427,-1126,483,-669,75,-885,5,-1089,58,-605,7,-445,2,-451,4,-918,42,-1264,146,-736,75,-594,17,-419,8,-540,3,-1196,28,-725,34,-913,16,-428,4,-500,6,-916,11,-434,3,-667,8,-652,5
72,-221,1433,-1131,483,-673,75,-893,5,-1099,58,-625,8,-457,2,-453,4,-925,42,-1277,146,-743,75,-601,17,-426,8,-550,3,-1211,28,-732,35,-922,16,-436,4,-515,7,-926,11,-441,3,-689,8,-668,5
73,-221,1435,-1135,487,-682,75,-904,5,-1109,58,-635,8,-463,2,-464,4,-939,43,-1287,146,-748,75,-613,17,-438,8,-558,3,-1223,28,-742,35,-934,16,-444,4,-528,8,-936,11,-458,3,-700,8,-675,5
74,-221,1439,-1138,488,-690,76,-917,5,-1115,58,-641,8,-468,2,-473,4,-950,43,-1294,146,-749,75,-621,17,-448,8,-565,3,-1235,28,-755,35,-949,16,-455,4,-545,8,-952,11,-465,3,-713,8,-701,5
75,-221,1444,-1143,488,-694,76,-927,5,-1119,59,-659,8,-475,2,-478,4,-972,43,-1303,146,-756,75,-623,17,-451,8,-583,3,-1244,28,-765,35,-959,16,-465,4,-551,8,-974,11,-472,3,-725,8,-725,5
76,-221,1447,-1146,488,-702,76,-942,5,-1132,59,-664,8,-479,2,-485,4,-984,44,-1308,147,-775,75,-626,17,-467,8,-590,3,-1255,28,-770,36,-970,16,-470,4,-561,8,-994,11,-492,3,-736,8,-739,5
77,-221,1450,-1150,489,-710,76,-964,5,-1140,60,-685,8,-487,2,-495,4,-995,44,-1313,148,-779,75,-629,17,-477,8,-603,3,-1276,28,-778,36,-975,16,-480,4,-567,8,-1004,11,-505,3,-745,8,-754,5
78,-221,1451,-1160,489,-724,76,-983,5,-1150,60,-710,9,-499,2,-508,4,-1003,44,-1321,148,-784,75,-637,17,-486,9,-610,3,-1284,28,-787,36,-990,16,-488,4,-573,8,-1008,11,-511,3,-753,8,-769,5
79,-221,1457,-1165,489,-732,76,-993,5,-1156,60,-721,9,-509,2,-518,4,-1015,44,-1325,150,-790,75,-641,17,-496,9,-624,3,-1298,28,-799,36,-1006,16,-495,4,-579,8,-1015,11,-525,3,-767,8,-791,5
