,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-98,29,-93,2,-134,66,-88,7,-92,3,-94,4,-93,2,-93,2,-93,2,-93,2,-93,2,-92,6,-93,9,-93,3,-92,3,-157,27,-92,3,-90,5,-92,3,-91,4,-93,2,-91,4,-92,11,-91,6,-92,3
1,-181,58,-93,2,-189,111,-88,7,-92,3,-94,4,-93,2,-93,2,-93,2,-93,2,-93,2,-92,6,-102,10,-93,3,-92,3,-158,28,-92,3,-90,5,-92,3,-91,4,-93,2,-91,4,-110,17,-93,6,-92,3
2,-191,65,-93,2,-301,231,-88,7,-92,3,-94,4,-93,2,-93,2,-93,2,-93,2,-93,2,-92,6,-102,10,-93,3,-92,3,-158,28,-92,3,-90,5,-92,3,-91,4,-93,2,-91,4,-111,17,-93,6,-92,3
3,-199,68,-93,2,-519,237,-88,7,-92,3,-94,4,-93,2,-93,2,-93,2,-93,2,-93,2,-92,6,-102,10,-93,3,-92,3,-166,32,-92,3,-90,5,-92,3,-91,4,-93,2,-91,4,-112,19,-93,6,-92,3
4,-266,75,-93,2,-526,237,-91,11,-92,3,-96,4,-93,2,-94,2,-93,2,-93,2,-93,2,-96,6,-115,18,-95,5,-92,3,-182,47,-97,5,-95,6,-92,3,-94,4,-93,2,-91,4,-149,44,-100,15,-96,4
5,-267,75,-93,2,-526,237,-99,28,-92,3,-103,5,-94,2,-95,2,-93,2,-93,2,-93,2,-96,6,-119,31,-100,5,-92,3,-221,93,-98,6,-97,6,-92,3,-94,4,-93,2,-91,4,-223,62,-108,18,-96,4
6,-267,75,-93,2,-526,237,-99,28,-92,3,-103,5,-94,2,-95,2,-93,2,-93,2,-93,2,-96,6,-119,31,-100,5,-92,3,-439,120,-98,6,-97,6,-92,3,-94,4,-93,2,-91,4,-225,65,-108,18,-96,4
7,-267,75,-93,2,-549,237,-122,46,-92,3,-103,5,-94,2,-95,2,-93,2,-93,2,-93,2,-97,8,-135,31,-100,5,-92,3,-522,123,-100,6,-102,8,-92,3,-94,4,-93,2,-91,4,-279,65,-125,19,-96,4
8,-285,75,-93,2,-573,238,-222,87,-95,3,-105,5,-94,2,-96,3,-93,2,-96,2,-93,2,-104,11,-136,31,-101,6,-94,3,-529,123,-104,9,-111,9,-92,3,-98,5,-96,2,-94,5,-280,65,-125,19,-100,4
9,-285,75,-93,2,-573,238,-462,97,-95,3,-105,5,-94,2,-96,3,-93,2,-96,2,-93,2,-104,11,-136,31,-101,6,-94,3,-529,123,-104,9,-111,9,-92,3,-98,5,-96,2,-94,5,-280,65,-125,19,-100,4
10,-285,75,-93,2,-610,238,-673,99,-95,3,-105,5,-94,2,-96,3,-93,2,-96,2,-93,2,-104,11,-136,31,-101,6,-94,3,-529,123,-104,9,-111,9,-92,3,-98,5,-96,2,-94,5,-280,65,-125,19,-100,4
11,-286,75,-95,2,-638,243,-773,108,-95,3,-105,5,-94,2,-99,3,-97,2,-96,2,-93,2,-129,15,-142,31,-105,6,-96,3,-529,123,-104,10,-120,9,-95,3,-102,5,-97,2,-98,5,-307,66,-129,19,-102,5
12,-334,75,-97,2,-638,243,-773,108,-96,3,-108,5,-97,2,-102,3,-97,2,-98,2,-96,2,-136,24,-142,31,-105,6,-97,3,-614,123,-111,10,-122,10,-96,3,-105,6,-102,2,-109,5,-346,66,-133,19,-110,6
13,-334,75,-97,2,-638,243,-773,108,-96,3,-108,5,-99,2,-102,3,-98,2,-98,2,-96,2,-193,32,-142,31,-105,6,-99,3,-758,123,-111,10,-132,10,-96,3,-117,6,-102,2,-109,5,-348,66,-133,19,-122,6
14,-365,76,-101,2,-638,243,-773,108,-98,3,-118,5,-99,2,-105,3,-101,2,-100,2,-98,2,-194,32,-153,31,-129,8,-102,3,-758,123,-130,10,-136,10,-96,3,-120,7,-102,2,-116,5,-463,66,-133,19,-124,6
15,-397,76,-106,3,-638,243,-773,108,-98,3,-119,5,-101,2,-105,3,-101,2,-100,2,-98,2,-197,32,-153,31,-130,8,-102,3,-758,123,-130,10,-136,10,-97,3,-134,12,-102,2,-117,5,-631,67,-144,19,-128,6
16,-404,76,-108,5,-638,243,-773,108,-99,3,-119,5,-101,2,-106,3,-101,2,-102,2,-98,2,-197,32,-154,31,-130,8,-109,3,-758,123,-130,10,-138,10,-99,4,-164,12,-106,2,-117,5,-812,69,-145,19,-132,6
17,-527,83,-114,5,-638,243,-773,108,-104,3,-125,5,-101,2,-114,3,-103,2,-109,2,-101,2,-222,32,-163,31,-130,8,-110,3,-758,123,-130,10,-151,11,-120,5,-166,12,-108,2,-120,5,-812,69,-145,19,-136,7
18,-770,90,-114,5,-638,243,-773,108,-104,3,-125,5,-101,2,-114,3,-103,2,-109,2,-101,2,-222,32,-163,31,-130,8,-110,3,-758,123,-130,10,-151,11,-120,5,-166,12,-108,2,-120,5,-812,69,-145,19,-136,7
19,-786,95,-121,5,-638,243,-773,108,-117,3,-135,5,-105,2,-124,3,-114,2,-111,2,-105,2,-235,32,-165,31,-132,8,-110,3,-758,123,-130,10,-178,11,-140,5,-186,12,-127,4,-148,5,-812,69,-145,19,-170,8
20,-786,95,-124,5,-638,243,-773,108,-126,3,-153,6,-118,2,-128,3,-119,2,-122,2,-121,2,-236,32,-175,31,-132,8,-138,4,-758,123,-134,10,-196,12,-173,7,-189,12,-155,7,-149,5,-812,69,-169,19,-177,14
21,-786,95,-124,5,-638,243,-773,108,-128,3,-163,6,-120,2,-133,3,-119,2,-122,2,-123,2,-241,32,-176,31,-132,8,-138,4,-758,123,-134,10,-218,12,-187,8,-230,12,-221,9,-159,7,-812,69,-169,19,-219,37
22,-786,95,-127,5,-638,243,-773,108,-132,3,-166,6,-123,2,-135,3,-122,2,-124,2,-128,2,-241,32,-177,31,-132,8,-147,4,-758,123,-183,12,-218,12,-204,23,-230,12,-227,13,-213,7,-812,69,-172,21,-281,38
23,-786,95,-129,5,-638,243,-773,108,-140,3,-172,6,-125,2,-144,3,-123,2,-126,2,-136,2,-280,32,-187,31,-135,8,-151,6,-758,123,-186,13,-218,12,-291,41,-232,12,-240,27,-216,10,-812,69,-174,21,-289,38
24,-786,95,-148,5,-638,243,-773,108,-141,3,-199,6,-126,2,-144,3,-125,2,-130,2,-136,2,-283,32,-205,32,-135,8,-213,13,-758,123,-187,14,-233,12,-334,41,-232,12,-263,27,-231,11,-812,69,-177,21,-292,38
25,-786,95,-148,5,-638,243,-773,108,-155,3,-199,6,-137,2,-152,3,-125,2,-137,2,-137,2,-283,32,-216,32,-138,8,-321,29,-758,123,-195,14,-238,12,-374,41,-233,12,-270,27,-231,11,-812,69,-179,21,-300,38
26,-786,95,-148,5,-638,243,-773,108,-156,3,-204,6,-141,2,-160,5,-137,2,-139,2,-141,2,-283,32,-233,32,-144,8,-448,59,-758,123,-212,14,-238,12,-375,41,-233,12,-270,27,-233,11,-812,69,-179,21,-312,38
27,-786,95,-148,5,-638,243,-773,108,-156,3,-204,6,-141,2,-175,5,-137,2,-139,2,-141,2,-283,32,-233,32,-144,8,-676,66,-758,123,-212,14,-238,12,-375,41,-233,12,-270,27,-233,11,-812,69,-179,21,-312,38
28,-786,95,-154,5,-638,243,-773,108,-172,4,-210,6,-163,2,-188,5,-137,2,-149,2,-160,2,-284,32,-236,32,-145,8,-806,66,-758,123,-212,14,-244,12,-377,41,-233,12,-270,27,-239,11,-812,69,-183,21,-316,38
29,-786,95,-154,5,-638,243,-773,108,-301,4,-211,6,-163,2,-192,5,-144,2,-149,2,-160,2,-312,32,-255,32,-145,8,-815,66,-758,123,-212,14,-244,12,-377,41,-250,12,-270,27,-263,11,-812,69,-192,21,-319,38
30,-786,95,-157,5,-638,243,-773,108,-306,5,-239,6,-173,2,-193,5,-158,2,-170,2,-177,2,-312,32,-255,32,-156,8,-815,66,-758,123,-214,14,-270,13,-439,41,-250,12,-288,28,-263,11,-812,69,-194,21,-346,38
31,-786,95,-170,5,-638,243,-773,108,-335,11,-239,6,-173,2,-193,5,-158,2,-170,2,-177,2,-312,32,-255,32,-156,8,-815,66,-758,123,-214,14,-272,13,-625,41,-250,12,-290,28,-263,11,-812,69,-206,21,-346,38
32,-786,95,-170,5,-638,243,-773,108,-367,11,-239,6,-173,2,-193,5,-158,2,-170,2,-177,2,-312,32,-255,32,-156,8,-815,66,-758,123,-214,14,-272,13,-840,41,-250,12,-293,28,-263,11,-812,69,-206,21,-346,38
33,-786,95,-170,5,-638,243,-773,108,-373,12,-241,6,-190,2,-208,5,-172,2,-180,2,-204,2,-364,32,-265,32,-164,8,-815,66,-758,123,-218,14,-299,13,-840,41,-251,12,-325,28,-263,11,-812,69,-220,21,-356,38
