,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-68,3,-71,21,-65,6,-69,2,-67,4,-66,5,-66,5,-66,5,-66,13,-66,16,-89,34,-67,5,-66,5,-68,3,-66,5,-69,2,-69,2,-70,3,-66,5
1,-68,3,-82,44,-65,6,-69,2,-67,4,-66,5,-66,5,-66,5,-66,14,-71,18,-123,53,-67,5,-66,5,-68,3,-66,5,-69,2,-69,2,-70,3,-66,5
2,-68,3,-121,51,-65,6,-69,2,-67,4,-66,5,-66,5,-66,5,-66,14,-71,18,-166,59,-67,5,-66,5,-68,3,-66,5,-69,2,-69,2,-70,3,-66,5
3,-68,3,-130,52,-65,6,-69,2,-67,4,-66,5,-66,5,-66,5,-96,23,-80,27,-187,66,-67,5,-66,5,-68,3,-66,5,-69,2,-69,2,-70,3,-66,5
4,-68,3,-150,56,-65,6,-69,2,-67,4,-66,5,-66,5,-66,5,-99,30,-115,30,-200,71,-71,5,-66,5,-68,3,-66,5,-69,2,-69,2,-70,3,-66,6
5,-68,3,-171,58,-69,6,-69,2,-67,4,-67,5,-66,5,-66,5,-113,34,-121,30,-231,78,-73,6,-66,5,-68,4,-66,5,-69,2,-69,2,-70,3,-66,7
6,-70,3,-180,59,-69,6,-69,2,-67,4,-67,5,-67,5,-66,5,-124,35,-121,30,-287,80,-73,6,-66,5,-71,4,-66,5,-69,2,-69,2,-71,3,-74,7
7,-70,3,-180,59,-69,6,-69,2,-67,4,-67,5,-67,5,-66,5,-126,35,-121,30,-377,83,-73,6,-66,5,-71,4,-66,5,-69,2,-69,2,-71,3,-74,7
8,-72,3,-234,63,-69,6,-69,2,-67,4,-67,5,-67,5,-66,5,-126,35,-121,30,-408,86,-73,6,-66,5,-71,4,-66,5,-69,2,-69,2,-71,3,-75,7
9,-74,4,-253,63,-69,6,-69,2,-67,4,-67,5,-67,6,-66,5,-126,35,-121,30,-478,87,-74,6,-66,5,-71,4,-66,5,-69,2,-69,2,-71,3,-75,7
10,-75,4,-324,67,-69,6,-69,2,-67,4,-67,5,-67,7,-66,5,-133,35,-122,30,-483,87,-78,6,-66,5,-72,4,-66,5,-69,2,-69,2,-71,3,-75,7
11,-75,4,-402,68,-69,6,-69,2,-67,4,-67,5,-68,12,-66,5,-134,35,-122,30,-487,88,-78,6,-66,5,-73,6,-66,5,-69,2,-69,2,-71,3,-76,7
12,-75,4,-468,68,-69,6,-69,2,-67,4,-67,5,-75,15,-66,5,-134,35,-129,32,-492,88,-81,7,-66,5,-74,6,-66,5,-69,2,-69,2,-71,3,-76,7
13,-75,5,-505,71,-70,8,-69,2,-67,4,-67,5,-97,20,-66,5,-143,36,-135,34,-492,88,-82,7,-66,5,-74,6,-68,5,-69,2,-69,2,-72,3,-77,8
14,-76,5,-507,73,-75,17,-69,2,-67,4,-67,5,-106,20,-66,5,-173,38,-165,36,-493,88,-82,7,-66,5,-75,6,-68,5,-69,2,-69,2,-72,3,-78,8
15,-76,5,-508,73,-131,28,-69,2,-67,4,-67,5,-121,23,-66,5,-179,38,-167,37,-493,88,-82,7,-66,5,-75,6,-68,5,-69,2,-69,2,-72,3,-78,8
