,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,4,-66,24,-65,12,-72,2,-71,7,-71,4,-72,9,-67,6,-76,12,-68,10,-65,23,-68,7,-69,6,-73,3,-72,7,-71,4,-73,2,-73,2,-73,2
1,-73,5,-70,24,-74,13,-73,2,-81,7,-73,4,-83,14,-75,6,-79,14,-69,11,-65,23,-69,7,-73,7,-81,3,-81,7,-71,4,-76,2,-78,2,-76,2
2,-76,6,-73,29,-79,14,-73,2,-86,8,-73,4,-90,16,-76,6,-86,16,-74,12,-83,25,-70,7,-78,9,-81,3,-94,7,-73,4,-78,2,-78,2,-77,2
3,-82,7,-78,33,-85,14,-73,2,-88,8,-74,5,-105,17,-83,8,-89,18,-75,12,-89,28,-70,10,-84,10,-86,4,-100,7,-74,4,-80,2,-80,2,-79,2
4,-96,7,-81,39,-97,15,-74,2,-94,8,-74,5,-113,18,-87,8,-94,19,-80,13,-99,28,-72,10,-88,10,-87,5,-101,7,-78,4,-80,2,-83,2,-80,2
5,-106,7,-86,40,-109,16,-74,2,-96,8,-75,5,-122,18,-88,8,-100,21,-82,16,-120,33,-73,10,-89,10,-91,5,-101,7,-79,4,-86,2,-84,2,-80,2
6,-113,7,-94,41,-115,18,-76,2,-98,8,-76,5,-122,18,-91,8,-109,24,-85,17,-143,37,-76,10,-89,10,-93,5,-106,7,-79,5,-89,2,-86,2,-84,2
7,-121,7,-101,44,-128,20,-76,2,-102,8,-77,6,-129,18,-91,8,-114,24,-91,18,-148,39,-77,10,-93,10,-99,5,-111,8,-80,5,-95,3,-89,2,-86,2
8,-132,7,-109,46,-137,20,-78,2,-112,8,-77,6,-133,19,-95,9,-124,28,-92,18,-163,42,-78,10,-96,10,-99,5,-112,8,-80,5,-98,3,-89,2,-88,2
9,-136,8,-109,48,-153,20,-79,2,-115,8,-78,6,-138,21,-102,9,-130,29,-98,20,-176,44,-80,10,-101,11,-101,6,-118,8,-81,6,-101,3,-89,2,-89,2
10,-140,9,-111,51,-169,20,-80,2,-121,8,-81,6,-146,22,-102,9,-134,32,-106,20,-190,46,-83,12,-102,11,-101,6,-125,9,-83,6,-104,3,-89,2,-89,2
11,-141,9,-112,53,-172,22,-82,2,-130,9,-85,6,-146,23,-107,11,-140,33,-108,20,-209,49,-85,14,-104,11,-101,6,-130,9,-88,7,-111,3,-92,2,-93,2
12,-144,9,-117,54,-184,22,-83,2,-135,10,-88,6,-154,25,-115,12,-144,34,-112,21,-220,49,-95,14,-106,11,-101,6,-136,9,-88,7,-115,3,-92,2,-94,3
13,-146,9,-124,56,-187,23,-90,2,-142,10,-89,6,-167,26,-123,13,-147,34,-118,21,-228,55,-95,14,-107,11,-103,6,-140,10,-91,8,-118,3,-94,2,-96,3
14,-153,9,-129,56,-197,23,-96,3,-149,10,-93,6,-169,27,-128,14,-155,37,-119,22,-232,58,-100,14,-108,12,-107,6,-145,10,-94,8,-121,3,-97,2,-97,3
15,-158,9,-136,58,-201,23,-108,3,-165,10,-94,6,-175,28,-129,14,-164,40,-119,23,-236,59,-104,14,-110,12,-107,6,-150,10,-95,8,-126,3,-102,2,-97,3
16,-162,10,-139,59,-206,23,-115,3,-175,10,-94,6,-178,28,-142,15,-168,40,-125,24,-245,64,-109,14,-110,13,-107,6,-153,10,-98,8,-130,3,-103,2,-102,3
17,-165,11,-144,59,-212,23,-117,3,-183,10,-95,6,-189,28,-145,15,-178,42,-129,24,-256,69,-112,14,-111,13,-107,6,-160,12,-102,8,-130,3,-106,2,-105,3
