,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,12,-21,12,-17,21,-20,10,-21,12,-24,13
1,-21,15,-23,13,-27,27,-20,11,-21,15,-26,15
2,-23,17,-23,17,-32,31,-22,11,-25,17,-29,17
3,-28,19,-23,19,-38,35,-24,14,-25,19,-31,19
4,-31,23,-28,19,-38,38,-26,19,-28,20,-33,21
5,-36,24,-30,20,-42,44,-28,23,-30,20,-34,23
6,-37,27,-31,21,-45,49,-29,24,-32,25,-37,27
7,-38,28,-32,24,-46,52,-32,29,-35,27,-42,29
8,-40,30,-34,24,-47,56,-34,30,-41,31,-43,34
9,-43,32,-36,26,-49,62,-35,33,-44,31,-43,40
10,-47,35,-39,28,-50,67,-38,35,-46,33,-46,40
11,-50,38,-40,29,-53,70,-44,37,-49,34,-46,44
12,-53,41,-44,30,-56,73,-46,41,-53,36,-47,44
13,-56,44,-47,33,-58,78,-47,43,-53,39,-50,46
14,-56,46,-48,38,-63,82,-49,47,-54,41,-51,49
15,-59,52,-52,42,-65,84,-52,49,-55,41,-53,50
16,-62,56,-55,43,-67,86,-55,54,-57,42,-55,52
17,-66,56,-62,43,-70,90,-57,56,-61,43,-56,54
18,-69,60,-66,46,-73,93,-60,58,-64,44,-56,55
19,-71,61,-68,49,-75,100,-60,60,-67,45,-61,57
20,-74,62,-71,50,-78,107,-60,65,-68,46,-63,60
21,-79,64,-77,51,-79,108,-62,67,-70,50,-64,63
22,-82,70,-82,52,-82,114,-63,68,-72,50,-65,64
23,-84,73,-85,52,-84,118,-65,70,-77,52,-67,67
24,-85,77,-86,53,-86,123,-66,70,-84,56,-69,69
25,-86,78,-93,56,-91,128,-69,73,-85,56,-69,70
26,-91,79,-102,57,-93,130,-73,76,-86,57,-70,70
27,-95,80,-107,59,-96,132,-73,79,-87,57,-74,75
28,-98,82,-108,63,-102,135,-75,79,-88,58,-78,78
29,-103,85,-111,65,-106,137,-76,81,-89,61,-79,81
30,-109,85,-119,66,-107,139,-79,82,-91,65,-80,82
31,-114,86,-126,66,-110,141,-82,84,-94,66,-82,83
32,-116,88,-130,69,-114,144,-83,85,-97,72,-82,84
33,-119,91,-132,70,-118,153,-84,87,-98,74,-83,85
34,-121,93,-136,70,-120,157,-87,89,-100,77,-85,89
35,-123,94,-138,75,-122,160,-90,90,-102,78,-90,92
36,-128,96,-143,76,-126,164,-94,92,-103,80,-90,92
37,-129,96,-148,79,-131,166,-95,92,-110,83,-91,94
38,-133,98,-153,79,-132,168,-100,94,-115,83,-93,96
39,-135,100,-160,82,-132,171,-103,97,-120,83,-95,96
40,-141,102,-164,82,-133,172,-106,100,-120,86,-97,101
41,-143,104,-170,85,-136,172,-108,101,-122,88,-100,105
42,-148,105,-173,85,-138,175,-110,102,-125,91,-104,108
43,-150,109,-179,86,-141,177,-113,102,-128,91,-109,109
44,-154,112,-183,89,-142,178,-116,103,-132,95,-110,110
45,-154,114,-189,92,-143,182,-118,104,-137,97,-112,112
46,-157,117,-194,92,-148,184,-120,105,-141,100,-114,112
47,-159,118,-197,93,-151,188,-125,105,-147,102,-115,114
48,-162,120,-201,94,-156,189,-129,106,-151,102,-119,115
49,-167,120,-205,95,-160,193,-131,108,-155,102,-121,117
50,-172,121,-207,96,-166,196,-135,108,-156,104,-124,119
51,-177,123,-212,96,-169,200,-136,108,-162,104,-126,121
52,-180,125,-216,99,-170,204,-136,108,-169,104,-130,123
53,-187,126,-217,103,-171,204,-140,109,-173,107,-133,124
54,-190,128,-223,103,-175,206,-145,109,-177,110,-134,124
55,-195,129,-228,105,-178,206,-148,111,-180,112,-137,125
56,-203,130,-228,109,-180,206,-149,112,-183,117,-141,126
57,-209,130,-230,112,-184,208,-153,112,-188,118,-143,127
58,-217,131,-234,113,-186,209,-158,112,-190,119,-146,129
59,-221,132,-243,115,-189,211,-159,113,-194,120,-147,130
60,-225,133,-246,116,-192,212,-161,113,-199,123,-154,130
61,-230,134,-251,116,-192,214,-164,113,-207,124,-158,131
62,-233,134,-253,117,-193,216,-168,115,-216,126,-161,132
63,-234,134,-254,117,-196,218,-175,117,-222,128,-164,135
64,-236,134,-256,118,-199,219,-183,118,-225,128,-171,137
65,-244,137,-261,119,-199,220,-186,119,-228,128,-176,137
66,-246,137,-268,121,-204,221,-190,119,-232,131,-178,137
67,-250,137,-271,123,-207,222,-197,120,-237,132,-181,137
68,-254,138,-274,123,-207,222,-203,120,-242,135,-188,138
69,-257,138,-279,126,-212,222,-208,120,-244,136,-192,140
70,-262,139,-286,128,-215,223,-211,120,-247,136,-195,142
71,-271,140,-290,130,-215,223,-215,121,-251,137,-199,142
72,-280,142,-294,131,-217,223,-219,121,-253,138,-203,143
73,-282,143,-299,132,-221,227,-224,122,-258,138,-205,143
74,-285,143,-300,133,-223,231,-229,122,-267,140,-207,144
75,-290,143,-306,134,-224,231,-233,122,-274,141,-212,144
76,-295,144,-311,135,-224,232,-237,122,-279,141,-218,146
77,-302,144,-315,136,-229,232,-241,122,-284,141,-222,146
78,-304,145,-319,138,-232,234,-246,122,-288,141,-229,146
79,-306,145,-323,140,-235,234,-249,122,-294,142,-237,147
