,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,4,-94,43,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-62,10,-64,7,-70,23,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
1,-67,4,-121,51,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-62,12,-64,7,-105,46,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
2,-67,4,-140,54,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-62,12,-64,7,-160,64,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
3,-67,4,-140,54,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-62,12,-64,7,-246,73,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
4,-67,4,-174,60,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-66,19,-64,7,-283,80,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
5,-67,4,-174,60,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-91,30,-64,7,-335,87,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
6,-67,4,-176,60,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-127,43,-64,7,-378,88,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
7,-67,4,-191,63,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-151,43,-64,7,-430,89,-69,2,-70,7,-69,2,-65,6,-67,4,-69,2,-68,3,-69,2
8,-67,5,-258,65,-63,8,-67,4,-68,3,-69,2,-65,6,-66,5,-151,43,-64,7,-454,89,-69,2,-70,7,-69,2,-65,6,-68,4,-69,2,-68,3,-69,2
9,-71,5,-299,67,-66,12,-67,4,-68,3,-69,2,-65,6,-66,5,-151,43,-64,7,-486,89,-69,2,-75,7,-71,3,-65,6,-68,4,-69,2,-69,3,-69,2
10,-74,7,-371,71,-70,17,-67,4,-68,3,-69,2,-65,6,-66,5,-151,43,-64,7,-488,89,-69,2,-75,7,-72,3,-65,6,-68,4,-69,2,-69,3,-69,4
11,-74,7,-445,71,-83,23,-67,4,-68,3,-69,2,-65,6,-66,5,-151,43,-64,7,-488,89,-69,2,-75,7,-72,3,-65,6,-68,4,-69,2,-70,3,-69,5
12,-75,7,-485,72,-120,28,-67,4,-68,3,-69,2,-65,6,-66,5,-152,43,-64,7,-489,89,-69,2,-75,7,-73,3,-65,6,-68,4,-69,2,-72,3,-75,5
13,-75,7,-506,75,-153,30,-69,5,-68,3,-69,2,-65,6,-66,5,-176,44,-64,7,-492,89,-69,2,-78,9,-73,3,-65,6,-68,4,-69,2,-72,3,-75,5
14,-75,7,-506,75,-169,34,-70,5,-68,3,-69,2,-65,6,-66,5,-206,44,-103,7,-492,89,-69,2,-82,10,-73,3,-65,6,-68,4,-69,2,-72,3,-75,5
15,-75,8,-506,75,-220,39,-89,5,-68,3,-69,2,-65,6,-66,5,-220,44,-104,8,-492,89,-69,2,-85,10,-73,3,-65,6,-68,4,-69,2,-72,3,-75,5
16,-79,9,-506,75,-222,39,-89,5,-76,3,-69,2,-67,6,-66,5,-234,44,-121,20,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-69,2,-72,3,-75,6
17,-79,9,-506,75,-222,39,-89,5,-76,3,-69,2,-67,6,-66,5,-234,44,-196,35,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-69,2,-72,3,-77,9
18,-79,9,-506,75,-240,39,-89,5,-76,3,-69,2,-67,6,-66,5,-234,44,-263,39,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-71,2,-72,3,-79,11
19,-79,9,-506,75,-240,39,-89,5,-76,3,-69,2,-72,9,-66,5,-234,44,-343,42,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-71,2,-72,3,-83,11
20,-79,9,-506,75,-242,39,-89,5,-76,3,-69,2,-120,20,-66,5,-234,44,-353,42,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-71,2,-72,3,-104,14
21,-79,9,-506,75,-242,39,-89,5,-76,3,-69,2,-207,28,-66,5,-234,44,-353,42,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-71,2,-72,3,-104,14
22,-79,9,-506,75,-255,39,-89,5,-76,3,-69,2,-210,28,-66,5,-311,44,-353,42,-492,89,-69,2,-85,10,-73,3,-99,6,-68,4,-71,2,-72,3,-106,14
23,-81,9,-506,75,-287,39,-89,5,-76,3,-69,2,-215,28,-101,8,-311,44,-367,42,-492,89,-69,2,-88,10,-73,3,-99,6,-68,4,-71,2,-72,3,-107,14
24,-81,9,-506,75,-287,39,-89,5,-76,3,-69,2,-227,29,-147,14,-311,44,-392,42,-492,89,-69,2,-89,10,-74,3,-99,6,-69,6,-71,2,-72,3,-107,14
25,-82,9,-506,75,-287,39,-89,5,-76,3,-69,2,-227,29,-193,27,-311,44,-392,42,-492,89,-69,2,-89,10,-74,3,-110,11,-87,7,-71,2,-72,3,-107,14
26,-82,9,-506,75,-287,39,-89,5,-76,3,-69,2,-227,29,-250,32,-311,44,-392,42,-492,89,-69,2,-89,10,-74,3,-139,14,-88,7,-71,2,-72,3,-107,14
27,-82,9,-506,75,-287,39,-89,5,-76,3,-69,2,-250,29,-317,32,-311,44,-392,42,-492,89,-69,2,-89,10,-74,3,-144,14,-88,7,-71,2,-72,3,-107,14
28,-82,9,-506,75,-287,39,-89,5,-76,3,-69,2,-250,29,-317,32,-393,45,-392,42,-492,89,-69,2,-89,10,-74,3,-145,14,-88,7,-71,2,-75,3,-114,15
29,-82,9,-506,75,-299,39,-90,5,-76,3,-69,2,-250,29,-318,32,-435,46,-404,42,-492,89,-69,2,-92,10,-74,3,-145,14,-89,8,-71,2,-75,3,-134,16
30,-82,10,-506,75,-300,39,-90,5,-76,3,-69,2,-250,29,-318,32,-495,46,-429,42,-492,89,-69,2,-93,10,-74,3,-149,14,-91,8,-71,2,-75,3,-135,16
31,-118,10,-506,75,-300,39,-90,5,-76,3,-69,2,-255,29,-318,32,-524,48,-448,43,-492,89,-69,2,-95,10,-74,3,-149,14,-91,8,-71,2,-75,3,-136,16
32,-118,10,-506,75,-314,40,-90,5,-76,3,-69,2,-297,34,-319,32,-524,50,-461,43,-492,89,-69,2,-96,10,-74,3,-153,14,-94,8,-71,2,-82,3,-138,16
33,-118,10,-506,75,-322,40,-90,5,-76,3,-69,2,-333,37,-319,32,-529,50,-492,44,-492,89,-69,2,-96,10,-74,4,-155,14,-94,8,-71,2,-82,3,-146,16
34,-118,10,-506,75,-322,40,-90,5,-76,3,-69,2,-341,39,-319,32,-530,50,-522,44,-492,89,-69,2,-142,14,-78,4,-155,14,-94,8,-71,2,-82,3,-146,16
35,-118,10,-506,75,-329,40,-90,5,-76,3,-69,2,-397,39,-319,32,-530,50,-522,44,-492,89,-69,2,-149,19,-78,4,-155,14,-94,8,-71,2,-82,3,-165,17
36,-118,10,-506,75,-329,40,-90,5,-76,3,-69,2,-448,40,-319,32,-530,50,-522,44,-492,89,-69,2,-185,21,-78,4,-155,14,-94,8,-71,2,-82,3,-170,17
37,-118,10,-506,75,-346,40,-90,5,-76,3,-69,2,-498,41,-333,32,-531,50,-528,44,-492,89,-69,2,-189,23,-78,4,-155,14,-94,8,-71,2,-82,3,-170,17
38,-118,10,-506,75,-395,40,-90,5,-76,3,-69,2,-527,42,-333,32,-531,50,-529,44,-492,89,-69,2,-190,23,-79,4,-157,14,-104,9,-71,2,-82,3,-170,17
39,-118,10,-506,75,-395,40,-90,5,-76,3,-69,2,-529,42,-344,32,-531,50,-535,44,-492,89,-69,2,-264,24,-79,4,-157,14,-105,9,-71,2,-82,3,-170,17
40,-118,10,-506,75,-407,40,-90,5,-76,3,-69,2,-533,42,-420,32,-531,50,-536,44,-492,89,-69,2,-264,24,-79,4,-158,15,-105,9,-71,2,-82,3,-170,17
41,-119,10,-506,75,-472,40,-92,5,-76,3,-69,2,-534,42,-421,32,-531,50,-536,44,-492,89,-69,2,-265,24,-79,4,-177,15,-106,9,-73,2,-82,3,-172,17
