,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-150,30,-106,14,-96,24,-103,17,-94,26,-98,22
1,-201,39,-106,14,-96,24,-103,17,-94,26,-98,22
2,-249,51,-106,14,-96,24,-103,17,-94,26,-98,22
3,-291,69,-106,14,-96,24,-103,17,-94,26,-98,22
4,-343,77,-106,14,-96,24,-103,17,-94,26,-98,22
5,-395,85,-106,14,-96,24,-103,17,-94,26,-98,22
6,-439,101,-106,14,-96,24,-103,17,-94,26,-98,22
7,-488,112,-106,14,-96,24,-103,17,-94,26,-98,22
8,-536,124,-106,14,-96,24,-103,17,-94,26,-98,22
9,-587,133,-106,14,-96,24,-103,17,-94,26,-98,22
10,-638,142,-106,14,-96,24,-103,17,-94,26,-98,22
11,-687,153,-106,14,-96,24,-103,17,-94,26,-98,22
12,-740,160,-106,14,-96,24,-103,17,-94,26,-98,22
13,-784,176,-106,14,-96,24,-103,17,-94,26,-98,22
14,-832,188,-106,14,-96,24,-103,17,-94,26,-98,22
15,-879,201,-106,14,-96,24,-103,17,-94,26,-98,22
16,-926,214,-106,14,-96,24,-103,17,-94,26,-98,22
17,-976,224,-106,14,-96,24,-103,17,-94,26,-98,22
18,-1024,236,-106,14,-96,24,-103,17,-94,26,-98,22
19,-1075,245,-106,14,-96,24,-103,17,-94,26,-98,22
20,-1125,255,-106,14,-96,24,-103,17,-94,26,-98,22
21,-1172,268,-106,14,-96,24,-103,17,-94,26,-98,22
22,-1220,280,-106,14,-96,24,-103,17,-94,26,-98,22
23,-1269,291,-106,14,-96,24,-103,17,-94,26,-98,22
24,-1319,301,-106,14,-96,24,-103,17,-94,26,-98,22
25,-1367,313,-106,14,-96,24,-103,17,-94,26,-98,22
26,-1415,325,-106,14,-96,24,-103,17,-94,26,-98,22
27,-1466,334,-106,14,-96,24,-103,17,-94,26,-98,22
28,-1517,343,-106,14,-96,24,-103,17,-94,26,-98,22
29,-1566,354,-106,14,-96,24,-103,17,-94,26,-98,22
30,-1615,365,-106,14,-96,24,-103,17,-94,26,-98,22
31,-1669,371,-106,14,-96,24,-103,17,-94,26,-98,22
32,-1723,377,-106,14,-96,24,-103,17,-94,26,-98,22
33,-1758,391,-115,16,-96,24,-103,17,-94,26,-98,22
34,-1761,391,-157,31,-96,24,-103,17,-94,26,-98,22
35,-1764,391,-207,38,-96,24,-103,17,-94,26,-98,22
36,-1768,391,-253,48,-96,24,-103,17,-94,26,-98,22
37,-1772,391,-301,56,-96,24,-103,17,-94,26,-98,22
38,-1774,391,-355,60,-96,24,-103,17,-94,26,-98,22
39,-1776,391,-403,70,-96,24,-103,17,-94,26,-98,22
40,-1776,391,-452,81,-96,24,-103,17,-94,26,-98,22
41,-1776,391,-500,93,-96,24,-103,17,-94,26,-98,22
42,-1776,391,-549,104,-96,24,-103,17,-94,26,-98,22
43,-1776,391,-596,117,-96,24,-103,17,-94,26,-98,22
44,-1776,391,-649,124,-96,24,-103,17,-94,26,-98,22
45,-1776,391,-700,133,-96,24,-103,17,-94,26,-98,22
46,-1776,391,-748,145,-96,24,-103,17,-94,26,-98,22
47,-1776,391,-799,154,-96,24,-103,17,-94,26,-98,22
48,-1776,391,-851,162,-96,24,-103,17,-94,26,-98,22
49,-1776,391,-903,170,-96,24,-103,17,-94,26,-98,22
50,-1776,391,-946,187,-96,24,-103,17,-94,26,-98,22
51,-1776,391,-999,194,-96,24,-103,17,-94,26,-98,22
52,-1776,391,-1047,206,-96,24,-103,17,-94,26,-98,22
53,-1776,391,-1100,213,-96,24,-103,17,-94,26,-98,22
54,-1776,391,-1151,222,-96,24,-103,17,-94,26,-98,22
55,-1776,391,-1201,232,-96,24,-103,17,-94,26,-98,22
56,-1776,391,-1253,240,-96,24,-103,17,-94,26,-98,22
57,-1776,391,-1303,250,-96,24,-103,17,-94,26,-98,22
58,-1776,391,-1355,258,-96,24,-103,17,-94,26,-98,22
59,-1776,391,-1406,267,-96,24,-103,17,-94,26,-98,22
60,-1776,391,-1459,274,-96,24,-103,17,-94,26,-98,22
61,-1776,391,-1513,280,-96,24,-103,17,-94,26,-98,22
62,-1776,391,-1568,285,-96,24,-103,17,-94,26,-98,22
63,-1776,391,-1620,293,-96,24,-103,17,-94,26,-98,22
64,-1776,391,-1670,303,-96,24,-103,17,-94,26,-98,22
65,-1776,391,-1718,315,-96,24,-103,17,-94,26,-98,22
66,-1776,391,-1770,323,-96,24,-103,17,-94,26,-98,22
67,-1776,391,-1818,331,-100,24,-103,17,-94,26,-98,22
68,-1776,391,-1821,331,-150,31,-103,17,-94,26,-98,22
69,-1776,391,-1824,331,-198,40,-103,17,-94,26,-98,22
70,-1776,391,-1826,333,-246,48,-103,17,-94,26,-98,22
71,-1776,391,-1830,333,-296,54,-103,17,-94,26,-98,22
72,-1776,391,-1832,333,-344,64,-103,17,-94,26,-98,22
73,-1776,391,-1834,333,-391,75,-103,17,-94,26,-98,22
74,-1776,391,-1834,333,-443,83,-103,17,-94,26,-98,22
75,-1776,391,-1834,333,-493,93,-103,17,-94,26,-98,22
76,-1776,391,-1834,333,-538,108,-103,17,-94,26,-98,22
77,-1776,391,-1834,333,-592,114,-103,17,-94,26,-98,22
78,-1776,391,-1834,333,-639,127,-103,17,-94,26,-98,22
79,-1776,391,-1834,333,-689,137,-103,17,-94,26,-98,22
