,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-43,16,-19,10,-16,13,-18,11,-20,9,-23,6
1,-66,23,-19,10,-16,13,-18,11,-20,9,-23,6
2,-86,33,-19,10,-16,13,-18,11,-20,9,-23,6
3,-106,43,-19,10,-16,13,-18,11,-20,9,-23,6
4,-129,50,-19,10,-16,13,-18,11,-20,9,-23,6
5,-150,59,-19,10,-16,13,-18,11,-20,9,-23,6
6,-175,64,-19,10,-16,13,-18,11,-20,9,-23,6
7,-184,65,-33,16,-16,13,-18,11,-20,9,-23,6
8,-184,65,-54,25,-16,13,-18,11,-20,9,-23,6
9,-184,65,-76,33,-16,13,-18,11,-20,9,-23,6
10,-184,65,-96,43,-16,13,-18,11,-20,9,-23,6
11,-184,65,-116,53,-16,13,-18,11,-20,9,-23,6
12,-184,65,-138,61,-16,13,-18,11,-20,9,-23,6
13,-184,65,-160,69,-16,13,-18,11,-20,9,-23,6
14,-184,65,-174,73,-23,18,-18,11,-20,9,-23,6
15,-184,65,-174,73,-38,33,-18,11,-20,9,-23,6
16,-184,65,-174,73,-54,47,-18,11,-20,9,-23,6
17,-184,65,-174,73,-70,61,-18,11,-20,9,-23,6
18,-184,65,-174,73,-88,73,-18,11,-20,9,-23,6
19,-184,65,-174,73,-104,87,-18,11,-20,9,-23,6
20,-184,65,-174,73,-120,101,-18,11,-20,9,-23,6
21,-184,65,-174,73,-130,116,-22,12,-20,9,-23,6
22,-184,65,-174,73,-130,116,-40,24,-20,9,-23,6
23,-184,65,-174,73,-130,116,-61,33,-20,9,-23,6
24,-184,65,-174,73,-130,116,-83,41,-20,9,-23,6
25,-184,65,-174,73,-130,116,-102,52,-20,9,-23,6
26,-184,65,-174,73,-130,116,-127,57,-20,9,-23,6
27,-184,65,-174,73,-130,116,-146,68,-20,9,-23,6
28,-184,65,-174,73,-130,116,-165,79,-20,9,-23,6
29,-184,65,-174,73,-130,116,-168,80,-38,17,-23,6
30,-184,65,-174,73,-130,116,-168,80,-56,29,-23,6
31,-184,65,-174,73,-130,116,-168,80,-76,39,-23,6
32,-184,65,-174,73,-130,116,-168,80,-97,48,-23,6
33,-184,65,-174,73,-130,116,-168,80,-118,57,-23,6
34,-184,65,-174,73,-130,116,-168,80,-137,68,-23,6
35,-184,65,-174,73,-130,116,-168,80,-155,80,-23,6
36,-184,65,-174,73,-130,116,-168,80,-161,82,-38,13
37,-184,65,-174,73,-130,116,-168,80,-161,82,-61,20
38,-184,65,-174,73,-130,116,-168,80,-161,82,-80,31
39,-184,65,-174,73,-130,116,-168,80,-161,82,-104,37
40,-184,65,-174,73,-130,116,-168,80,-161,82,-123,48
41,-184,65,-174,73,-130,116,-168,80,-161,82,-144,57
42,-184,65,-174,73,-130,116,-168,80,-161,82,-166,65
43,-188,66,-179,74,-133,118,-168,80,-161,82,-178,67
44,-188,67,-179,75,-134,118,-175,80,-170,83,-185,70
45,-191,70,-182,76,-137,121,-179,81,-174,84,-188,71
46,-195,71,-185,79,-138,125,-183,82,-179,84,-190,73
47,-197,74,-189,81,-140,127,-186,83,-182,85,-195,75
48,-200,75,-192,82,-143,129,-193,83,-187,85,-197,78
49,-219,79,-193,82,-143,129,-194,83,-188,86,-198,80
50,-219,79,-208,88,-147,134,-194,83,-188,86,-198,80
51,-219,79,-208,88,-152,143,-204,89,-188,86,-198,80
52,-219,79,-208,88,-152,143,-207,91,-200,97,-200,80
53,-220,81,-210,88,-152,144,-209,91,-201,97,-218,83
54,-224,81,-216,89,-155,146,-213,92,-204,98,-221,85
55,-228,82,-219,89,-159,149,-218,93,-207,101,-223,86
56,-238,85,-220,91,-160,151,-220,94,-210,101,-225,89
57,-255,89,-229,91,-160,151,-220,94,-210,101,-225,89
58,-255,89,-245,96,-167,153,-220,94,-210,101,-225,89
59,-255,89,-245,96,-176,165,-225,98,-210,101,-225,89
60,-255,89,-245,96,-176,165,-240,104,-215,105,-225,89
61,-255,89,-245,96,-176,165,-240,104,-231,110,-230,93
62,-256,91,-248,96,-179,165,-240,104,-231,110,-247,97
63,-259,92,-250,97,-181,166,-245,105,-236,112,-250,101
64,-267,93,-257,100,-183,167,-247,106,-237,113,-252,102
65,-267,94,-258,100,-187,170,-254,106,-242,115,-255,106
66,-276,99,-261,100,-191,170,-258,106,-246,115,-256,106
67,-284,104,-276,102,-191,170,-258,106,-246,115,-256,106
68,-284,104,-282,103,-205,179,-258,106,-246,115,-256,106
69,-284,104,-282,103,-205,180,-276,112,-249,117,-256,106
70,-284,104,-282,103,-205,180,-276,112,-265,120,-264,109
71,-286,104,-284,104,-206,182,-277,114,-266,122,-274,115
72,-288,108,-287,105,-210,182,-281,114,-271,122,-277,119
73,-293,111,-293,105,-214,183,-285,115,-272,124,-279,120
74,-293,114,-296,106,-219,183,-292,115,-279,124,-280,123
75,-302,116,-303,107,-221,184,-293,117,-281,125,-282,123
76,-303,116,-305,107,-225,187,-298,119,-285,128,-285,126
77,-306,117,-308,111,-226,190,-303,119,-290,128,-289,127
78,-309,118,-313,113,-230,191,-306,121,-293,128,-291,131
79,-311,120,-316,115,-237,191,-308,122,-297,130,-295,132
